Quarter,Time,Down,ToGo,Location,DEN,MIA,Detail,EPB,EPA
2,1:45,1,10,MIA 33,3,6,Gus Frerotte pass complete to Randy McMichael for 14 yards (tackle by Nick Ferguson and Ebenezer Ekuban),1.140,2.060
2,1:12,1,10,MIA 47,3,6,Gus Frerotte pass incomplete intended for Chris Chambers,2.060,1.520
2,1:09,2,10,MIA 47,3,6,Gus Frerotte pass complete to Travis Minor for no gain,1.520,0.830
2,0:30,3,10,MIA 47,3,6,Gus Frerotte pass complete to Randy McMichael for 9 yards (tackle by Champ Bailey),0.830,0.330
2,0:15,,,,3,6,Timeout #2 by Miami Dolphins,0.000,0.330
2,0:15,4,1,DEN 44,3,6,"Gus Frerotte for no gain. Gus Frerotte fumbles, recovered by Ronnie Brown at MIA-46",0.330,-2.520
2,0:09,1,10,MIA 46,3,6,Jake Plummer pass incomplete intended for Tatum Bell,2.520,1.980
2,0:05,,,,3,6,Timeout #2 by Denver Broncos,0.000,1.980
2,0:05,2,10,MIA 46,3,6,Jake Plummer pass incomplete intended for Ashley Lelie,1.980,1.290
Quarter,Time,Down,ToGo,Location,DEN,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,3,6,"Paul Ernster kicks off 58 yards, returned by Wes Welker for 23 yards (tackle by Keith Burns)",0.000,1.270
3,14:55,1,10,MIA 35,3,6,Ronnie Brown right end for 5 yards (tackle by Champ Bailey),1.270,1.400
3,14:23,2,5,MIA 40,3,6,Ronnie Brown for 15 yards (tackle by Nick Ferguson),1.400,2.590
3,13:54,1,10,DEN 45,3,6,Ronnie Brown right end for -5 yards (tackle by D.J. Williams),2.590,1.370
3,13:15,2,15,MIA 50,3,6,Gus Frerotte pass complete to Randy McMichael for 17 yards (tackle by Ian Gold),1.370,3.380
3,12:50,1,10,DEN 33,3,6,Travis Minor up the middle for no gain (tackle by Gerard Warren and Marco Coleman),3.380,2.840
3,12:06,2,10,DEN 33,3,6,Gus Frerotte for 2 yards (tackle by John Lynch),2.840,2.410
3,11:20,3,8,DEN 31,3,6,Gus Frerotte pass complete to Wes Welker for 7 yards (tackle by Nick Ferguson),2.410,2.020
3,11:20,4,1,DEN 24,3,6,Gus Frerotte for no gain (tackle by D.J. Williams),2.020,-0.540
3,10:44,1,10,DEN 24,3,6,Jake Plummer pass complete to Jeb Putzier for 13 yards (tackle by Tebucky Jones and Junior Seau),0.540,1.400
3,10:11,1,10,DEN 37,3,6,"Tatum Bell up the middle for no gain. Tatum Bell fumbles, recovered by Jake Plummer at DEN-37",1.400,0.860
3,9:30,2,10,DEN 37,3,6,Jake Plummer pass incomplete intended for Ashley Lelie,0.860,0.170
3,9:30,3,10,DEN 37,3,6,"Jake Plummer pass incomplete intended for Stephen Alexander. Penalty on Jason Taylor: Defensive Offside, 5 yards (no play)",0.170,0.830
3,9:26,3,5,DEN 42,3,6,Jake Plummer pass incomplete intended for Jeb Putzier,0.830,-0.590
3,9:20,4,5,DEN 42,3,6,"Todd Sauerbrun punts 38 yards, returned by Wes Welker for 19 yards (tackle by Mike Anderson)",-0.590,-1.530
3,9:10,1,10,MIA 39,3,6,Gus Frerotte pass complete to Chris Chambers for 12 yards (tackle by Nick Ferguson),1.530,2.320
3,8:48,1,10,DEN 49,3,6,Ronnie Brown up the middle for 7 yards (tackle by Nick Ferguson),2.320,2.730
3,8:12,2,3,DEN 42,3,6,Gus Frerotte pass incomplete intended for Chris Chambers (defended by Domonique Foxworth),2.730,2.020
3,8:05,3,3,DEN 42,3,6,Sammy Morris right tackle for 5 yards (tackle by Al Wilson),2.020,3.120
3,7:27,1,10,DEN 37,3,6,Gus Frerotte pass incomplete intended for David Boston (defended by D.J. Williams),3.120,2.570
3,7:15,2,10,DEN 37,3,6,"Penalty on Monsanto Pope: Encroachment, 5 yards (no play)",2.570,3.250
3,7:08,2,5,DEN 32,3,6,Ronnie Brown up the middle for 3 yards (tackle by Marco Coleman),3.250,2.940
3,6:41,3,2,DEN 29,3,6,Gus Frerotte pass complete to Ronnie Brown for 4 yards (tackle by Al Wilson),2.940,3.910
3,6:03,1,10,DEN 25,3,6,"Travis Minor left end for 2 yards (tackle by D.J. Williams). Penalty on Marty Booker: Offensive Holding, 10 yards (no play)",3.910,3.250
3,5:36,1,20,DEN 35,3,6,"Gus Frerotte pass incomplete intended for Chris Chambers. Penalty on Domonique Foxworth: Defensive Pass Interfere, 28 yards (no play)",3.250,5.600
3,5:28,1,7,DEN 7,3,6,Ronnie Brown left guard for 5 yards (tackle by Al Wilson),5.600,5.720
3,4:52,2,2,DEN 2,3,12,"Gus Frerotte pass complete to Randy McMichael for 2 yards, touchdown",5.720,7.000
3,,,,DEN 2,3,13,Olindo Mare kicks extra point good,0.000,0.000
3,,,,MIA 30,3,13,"Olindo Mare kicks off 64 yards, returned by Charlie Adams for 19 yards (tackle by Tebucky Jones)",0.000,0.610
3,4:40,1,10,DEN 25,3,13,Jake Plummer pass complete to Tatum Bell for 13 yards (tackle by Lance Schulters),0.610,1.470
3,4:04,1,10,DEN 38,3,13,Jake Plummer pass incomplete intended for Ashley Lelie,1.470,0.920
3,3:53,2,10,DEN 38,3,13,Tatum Bell right tackle for 6 yards (tackle by Zach Thomas),0.920,1.020
3,3:19,3,4,DEN 44,3,13,Jake Plummer pass incomplete intended for Stephen Alexander,1.020,-0.460
3,3:19,4,4,DEN 44,3,13,"Todd Sauerbrun punts 44 yards, returned by Wes Welker for 20 yards (tackle by D.J. Williams)",-0.460,-1.070
3,3:00,1,10,MIA 32,3,13,Ronnie Brown up the middle for 3 yards (tackle by Sam Brandon and Michael Myers),1.070,0.930
3,2:23,2,7,MIA 35,3,13,Gus Frerotte pass complete to Randy McMichael for 10 yards (tackle by Domonique Foxworth),0.930,1.930
3,1:42,1,10,MIA 45,3,13,Ronnie Brown up the middle for 5 yards (tackle by John Lynch),1.930,2.060
3,1:03,2,5,DEN 50,3,13,Gus Frerotte pass incomplete intended for David Boston,2.060,1.360
3,0:58,3,5,DEN 50,3,13,Gus Frerotte pass complete to Wes Welker for 12 yards (tackle by Sam Brandon),1.360,3.050
3,0:23,1,10,DEN 38,3,13,Ronnie Brown left guard for 1 yard (tackle by Monsanto Pope),3.050,2.640
Quarter,Time,Down,ToGo,Location,DEN,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,DEN 37,3,13,Ronnie Brown up the middle for -1 yards (tackle by Ian Gold),2.640,1.820
4,14:18,3,10,DEN 38,3,13,Gus Frerotte pass complete to Wes Welker for 26 yards (tackle by Nick Ferguson),1.820,4.780
4,13:51,1,10,DEN 12,3,13,Ronnie Brown left guard for 3 yards (tackle by Nick Ferguson),4.780,4.640
4,13:17,2,7,DEN 9,3,19,"Sammy Morris right tackle for 9 yards, touchdown",4.640,7.000
4,,,,DEN 2,3,20,Olindo Mare kicks extra point good,0.000,0.000
4,,,,MIA 30,3,20,"Olindo Mare kicks off 70 yards, returned by Charlie Adams for 20 yards (tackle by Eddie Jackson)",0.000,0.280
4,13:01,1,10,DEN 20,3,20,Jake Plummer pass complete to Rod Smith for 8 yards (tackle by Zach Thomas and Tebucky Jones),0.280,0.810
4,12:44,2,2,DEN 28,3,20,Jake Plummer pass complete to Jeb Putzier for 9 yards (tackle by Zach Thomas),0.810,1.400
4,12:30,1,10,DEN 37,3,20,Jake Plummer pass incomplete intended for Jeb Putzier,1.400,0.860
4,12:04,2,10,DEN 37,3,20,Jake Plummer pass incomplete intended for Rod Smith (defended by Sam Madison),0.860,0.170
4,12:00,3,10,DEN 37,3,20,Jake Plummer pass incomplete intended for Jeb Putzier,0.170,-0.910
4,11:51,4,10,DEN 37,3,20,"Todd Sauerbrun punts 50 yards, returned by Wes Welker for 15 yards (tackle by D.J. Williams). Wes Welker fumbles (forced by D.J. Williams), recovered by Todd Devoe at MIA-26",-0.910,3.840
4,11:36,1,10,MIA 26,3,20,Tatum Bell left tackle for 2 yards (tackle by Jason Taylor),3.840,3.570
4,10:59,2,8,MIA 24,3,20,Jake Plummer pass complete to Rod Smith for 23 yards (tackle by Tebucky Jones),3.570,6.970
4,10:31,1,1,MIA 1,3,20,Jake Plummer up the middle for no gain (tackle by Keith Traylor),6.970,5.910
4,9:49,2,1,MIA 1,3,20,Jake Plummer pass incomplete intended for Ashley Lelie,5.910,5.170
4,9:43,3,1,MIA 1,3,20,Tatum Bell up the middle for -1 yards (tackle by Keith Traylor),5.170,3.250
4,9:24,,,,3,20,Timeout #1 by Denver Broncos,0.000,3.250
4,9:24,4,2,MIA 2,9,20,"Jake Plummer pass complete to Kyle Johnson for 2 yards, touchdown",3.250,7.000
4,,,,MIA 2,10,20,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,10,20,Paul Ernster kicks off 40 yards,0.000,1.600
4,9:19,1,10,MIA 40,10,26,"Gus Frerotte pass complete to Marty Booker for 60 yards, touchdown",1.600,7.000
4,,,,DEN 2,10,27,Olindo Mare kicks extra point good,0.000,0.000
4,,,,MIA 30,10,27,"Olindo Mare kicks off 72 yards, returned by D.J. Williams for 27 yards (tackle by Tebucky Jones). Penalty on Patrick Chukwurah: Illegal Block Above the , 10 yards",0.000,-0.220
4,8:58,1,10,DEN 15,10,27,Jake Plummer pass complete to Charlie Adams for 14 yards (tackle by Junior Seau),-0.220,0.870
4,8:37,1,10,DEN 29,10,27,Jake Plummer pass complete to Ashley Lelie for 10 yards (tackle by Junior Seau and Sam Madison),0.870,1.530
4,8:04,1,10,DEN 39,10,27,"Jake Plummer pass incomplete intended for Jeb Putzier is intercepted by Lance Schulters at MIA-38 and returned for 25 yards. Penalty on Matt Roth: Roughing the Passer, 15 yards",1.530,-2.130
4,7:55,1,10,MIA 48,10,27,Ronnie Brown right tackle for 3 yards (tackle by D.J. Williams),2.130,1.990
4,7:20,2,7,DEN 49,10,27,Ronnie Brown left tackle for 5 yards (tackle by Marco Coleman),1.990,1.950
4,6:50,3,2,DEN 44,10,27,Ronnie Brown right end for -1 yards (tackle by John Lynch),1.950,0.270
4,6:20,4,3,DEN 45,10,27,"Donnie Jones punts 45 yards, touchback",0.270,-0.280
4,5:37,1,10,DEN 20,10,27,Jake Plummer pass complete to Jeb Putzier for 9 yards,0.280,0.950
4,5:09,2,1,DEN 29,10,27,Jake Plummer for 11 yards (tackle by Zach Thomas),0.950,1.600
4,4:30,1,10,DEN 40,10,27,"Jake Plummer pass incomplete intended for Ashley Lelie. Penalty on Ashley Lelie: Offensive Pass Interfere, 10 yards (no play)",1.600,0.940
4,4:20,1,20,DEN 30,10,27,Jake Plummer pass incomplete intended for Ashley Lelie (defended by Sam Madison),0.940,-0.300
4,4:03,2,20,DEN 30,10,27,Jake Plummer pass complete to Charlie Adams for 21 yards (tackle by Tebucky Jones),-0.300,2.320
4,4:03,1,10,MIA 49,10,27,Jake Plummer pass incomplete intended for Rod Smith,2.320,1.780
4,3:34,2,10,MIA 49,10,27,Jake Plummer pass incomplete intended for Rod Smith (defended by David Bowens),1.780,1.090
4,3:31,3,10,MIA 49,10,27,Jake Plummer pass incomplete intended for Ashley Lelie,1.090,0.000
4,3:24,4,10,MIA 49,10,27,Jake Plummer pass incomplete intended for Charlie Adams is intercepted by Travis Daniels at MIA-7 and returned for 4 yards,0.000,0.370
4,3:15,1,10,MIA 11,10,27,Travis Minor right guard for 4 yards (tackle by Ian Gold),-0.370,-0.430
4,3:06,2,6,MIA 15,10,27,Travis Minor up the middle for 3 yards (tackle by Nick Ferguson),-0.430,-0.600
4,2:29,,,,10,27,Timeout #2 by Denver Broncos,0.000,-0.600
4,2:29,3,3,MIA 18,10,27,Travis Minor up the middle for 1 yard (tackle by Michael Myers),-0.600,-2.140
4,2:23,,,,10,27,Timeout #3 by Denver Broncos,0.000,-2.140
4,2:23,4,2,MIA 19,10,27,"Donnie Jones punts 48 yards, fair catch by D.J. Williams",-2.140,-1.140
4,2:15,1,10,DEN 33,10,27,Jake Plummer pass complete to Ashley Lelie for 7 yards (tackle by Yeremiah Bell),1.140,1.540
4,2:06,2,3,DEN 40,10,27,Jake Plummer pass complete to Rod Smith for 18 yards (tackle by Lance Schulters),1.540,2.790
4,1:58,1,10,MIA 42,10,27,Jake Plummer pass complete to Jeb Putzier for 10 yards (tackle by Zach Thomas and Jason Taylor),2.790,3.450
4,1:36,1,10,MIA 32,10,27,Jake Plummer pass complete to Jeb Putzier for 9 yards (tackle by Zach Thomas),3.450,4.120
4,1:15,2,1,MIA 23,10,27,Jake Plummer pass complete to Jeb Putzier for 11 yards (tackle by Zach Thomas),4.120,4.780
4,0:50,1,10,MIA 12,10,27,Jake Plummer pass complete to Rod Smith for 11 yards (tackle by Zach Thomas and Lance Schulters),4.780,6.970
4,0:32,1,1,MIA 1,10,27,"Penalty on Cooper Carlisle: False Start, 5 yards (no play)",6.970,5.830
4,0:13,1,6,MIA 6,10,27,Jake Plummer pass incomplete intended for Ashley Lelie (defended by Travis Daniels),5.830,4.950
4,0:04,2,6,MIA 6,10,33,"Jake Plummer sacked by Jason Taylor for -7 yards. Jake Plummer fumbles (forced by Jason Taylor), recovered by Jason Taylor at MIA-15 and returned for 85 yards, touchdown",4.950,-7.000
4,,,,DEN 2,10,34,Olindo Mare kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
