0,1
Game Info,Game Info
Won Toss,Broncos
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,72324
Weather,"89 degrees, relative humidity 64%, no wind, wind chill 0"
Vegas Line,Denver Broncos -4.5
Over/Under,38.5 (over)
