Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Josh Allen,BUF,29,51,339,15,28.8,411,8.1,198,6.8,3.9,141,4.9,3,6.1%,8,16.3%,1,17,0,3,4,6.9%,6,12.0
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Jalen Hurts,PHI,18,31,200,12,36.4,231,7.5,114,6.3,3.7,86,4.8,1,3.6%,6,21.4%,2,4,1,0,3,7.9%,5,8.6
