Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Deion Jones,ATL,0,0,0,0,0,1.0,6,5,1,1,2,0,0,0,0
Charles Harris,ATL,0,0,0,0,1,1.0,2,1,1,1,1,0,0,0,0
Grady Jarrett,ATL,0,0,0,0,0,0.5,7,4,3,0,2,0,0,0,0
Allen Bailey,ATL,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0
Keanu Neal,ATL,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
Darqueze Dennard,ATL,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Foyesade Oluokun,ATL,0,0,0,0,0,0.0,6,2,4,0,0,1,0,0,0
AJ Terrell,ATL,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,1
Tyeler Davison,ATL,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0
Steven Means,ATL,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0
Jacob Tuioti-Mariner,ATL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Ricardo Allen,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Sharrod Neasman,ATL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
LaRoy Reynolds,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Edmond Robinson,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Kendall Sheffield,ATL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Mykal Walker,ATL,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Blidi Wreh-Wilson,ATL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
John Cominsky,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Josh Harris,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Brian Hill,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Isaiah Oliver,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Jackrabbit Jenkins,NOR,1,3,0,3,5,0.0,5,4,1,0,0,0,0,0,0
Marcus Williams,NOR,1,20,0,20,1,0.0,3,2,1,0,0,0,0,0,0
Cameron Jordan,NOR,0,0,0,0,0,3.0,4,4,0,3,3,0,0,0,0
David Onyemata,NOR,0,0,0,0,0,2.0,3,3,0,2,2,0,0,0,0
Trey Hendrickson,NOR,0,0,0,0,0,2.0,2,2,0,1,3,0,0,0,0
Demario Davis,NOR,0,0,0,0,1,1.0,7,4,3,1,2,0,0,0,0
C.J. Gardner-Johnson,NOR,0,0,0,0,2,0.0,4,2,2,0,0,0,0,0,0
Kwon Alexander,NOR,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
Ryan Glasgow,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Malcolm Jenkins,NOR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Patrick Robinson,NOR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
P.J. Williams,NOR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Carl Granderson,NOR,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
Malcom Brown,NOR,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Marquez Callaway,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Marcus Davenport,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
J.T. Gray,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
