Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,10:34,2,6,ATL 47,6,3,"Penalty on Luke Stocker: False Start, 5 yards (no play)",1.790,1.120
2,10:20,2,11,ATL 42,6,3,Matt Ryan pass complete short right to Calvin Ridley for 8 yards (tackle by Janoris Jenkins),1.120,1.490
2,9:51,3,3,ATL 50,6,3,Matt Ryan sacked by Trey Hendrickson for -6 yards,1.490,-0.460
2,9:04,4,9,ATL 44,6,3,"Sterling Hofrichter punts 56 yards, touchback.",-0.460,-0.280
2,8:57,1,10,NOR 20,6,3,Latavius Murray left guard for 2 yards (tackle by Allen Bailey),0.280,0.000
2,8:17,2,8,NOR 22,6,3,Taysom Hill pass incomplete short right intended for Emmanuel Sanders,0.000,-0.690
2,8:14,3,8,NOR 22,6,3,Taysom Hill pass complete short right to Deonte Harris for 2 yards (tackle by AJ Terrell),-0.690,-1.770
2,7:36,4,6,NOR 24,6,3,"Thomas Morstead punts 46 yards, returned by Brandon Powell for no gain (tackle by Marquez Callaway)",-1.770,-0.940
2,7:25,1,10,ATL 30,6,3,Brian Hill right end for 3 yards (tackle by Janoris Jenkins),0.940,0.800
2,6:51,2,7,ATL 33,6,3,Todd Gurley right guard for 2 yards (tackle by Kwon Alexander),0.800,0.370
2,6:23,3,5,ATL 35,6,3,Matt Ryan pass complete short left to Russell Gage for 11 yards (tackle by P.J. Williams),0.370,1.990
2,5:57,1,10,ATL 46,6,3,Matt Ryan pass complete deep left to Russell Gage for 17 yards (tackle by Marcus Williams),1.990,3.120
2,5:27,1,10,NOR 37,6,3,Todd Gurley right guard for 3 yards (tackle by Cameron Jordan),3.120,2.980
2,4:47,2,7,NOR 34,6,3,Matt Ryan pass incomplete short left intended for Christian Blake (defended by Janoris Jenkins),2.980,2.280
2,4:40,,,,,,Timeout #2 by New Orleans Saints,,
2,4:40,3,7,NOR 34,6,3,Matt Ryan pass incomplete short left,2.280,1.060
2,4:36,4,7,NOR 34,9,3,Younghoe Koo 52 yard field goal good,1.060,3.000
2,4:31,,,ATL 35,9,3,"Younghoe Koo kicks off 65 yards, returned by Deonte Harris for 20 yards (tackle by Sharrod Neasman)",0.000,0.280
2,4:26,1,10,NOR 20,9,3,Taysom Hill pass complete short left to Michael Thomas for 16 yards (tackle by AJ Terrell),0.280,1.330
2,3:48,1,10,NOR 36,9,3,Alvin Kamara left guard for 7 yards (tackle by Keanu Neal),1.330,1.740
2,3:09,2,3,NOR 43,9,3,Taysom Hill pass complete deep left to Emmanuel Sanders for 44 yards (tackle by Keanu Neal),1.740,4.710
2,2:52,1,10,ATL 13,9,3,Alvin Kamara left guard for 2 yards (tackle by Grady Jarrett and Charles Harris),4.710,4.390
2,2:16,2,8,ATL 11,9,3,Taysom Hill right end for 2 yards (tackle by Jacob Tuioti-Mariner),4.390,3.880
2,2:00,3,6,ATL 9,9,3,Taysom Hill pass complete short left to Jared Cook for 6 yards (tackle by Foyesade Oluokun and Ricardo Allen),3.880,6.510
2,1:51,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:51,1,3,ATL 3,9,9,"Alvin Kamara right tackle for 3 yards, touchdown",6.510,7.000
2,1:46,,,ATL 15,9,10,Wil Lutz kicks extra point good,0.000,0.000
2,1:46,,,NOR 35,9,10,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,1:46,1,10,ATL 25,9,10,Matt Ryan pass complete short right to Calvin Ridley for 7 yards (tackle by Malcolm Jenkins),0.610,1.010
2,1:20,,,,,,Timeout #3 by New Orleans Saints,,
2,1:20,2,3,ATL 32,9,10,Matt Ryan pass complete short middle to Calvin Ridley for 11 yards (tackle by P.J. Williams),1.010,1.800
2,1:01,1,10,ATL 43,9,10,"Matt Ryan pass incomplete short middle intended for Calvin Ridley. Penalty on Kwon Alexander: Defensive Holding, 5 yards (no play)",1.800,2.130
2,0:57,1,10,ATL 48,9,10,Matt Ryan pass incomplete deep right intended for Calvin Ridley,2.130,1.580
2,0:51,2,10,ATL 48,9,10,"Matt Ryan pass complete short middle to Brian Hill for 5 yards (tackle by Demario Davis). Penalty on Patrick Robinson: Defensive Holding, 5 yards (no play)",1.580,2.460
2,0:45,1,10,NOR 47,9,10,Matt Ryan pass complete short left to Russell Gage for 8 yards (tackle by Demario Davis),2.460,2.990
2,0:38,2,2,NOR 39,9,10,Matt Ryan pass incomplete short right intended for Christian Blake (defended by Janoris Jenkins),2.990,2.280
2,0:33,3,2,NOR 39,9,10,Matt Ryan sacked by Cameron Jordan for -8 yards,2.280,0.130
2,0:03,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:03,4,10,NOR 47,9,10,Matt Ryan pass deep left is intercepted by Marcus Williams at NO-0 and returned for 20 yards. Penalty on Brian Hill: Horse Collar Tackle (Declined),0.130,4.240
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,9,10,"Younghoe Koo kicks off 65 yards, returned by Marquez Callaway for 20 yards (tackle by Blidi Wreh-Wilson)",0.000,0.280
3,14:53,1,10,NOR 20,9,10,Alvin Kamara left guard for 1 yard (tackle by Grady Jarrett),0.280,-0.130
3,14:19,2,9,NOR 21,9,10,"Penalty on Steven Means: Neutral Zone Infraction, 5 yards (no play)",-0.130,0.540
3,13:57,2,4,NOR 26,9,10,Taysom Hill pass complete short left to Michael Thomas for 15 yards (tackle by Darqueze Dennard),0.540,1.660
3,13:22,1,10,NOR 41,9,10,Taysom Hill pass complete short left to Michael Thomas for 9 yards (tackle by Darqueze Dennard),1.660,2.340
3,12:47,2,1,NOR 50,9,10,Alvin Kamara right guard for 4 yards (tackle by Isaiah Oliver and Foyesade Oluokun),2.340,2.520
3,12:12,1,10,ATL 46,9,10,Taysom Hill pass complete short left to Latavius Murray for 25 yards (tackle by Mykal Walker),2.520,4.170
3,11:25,1,10,ATL 21,9,10,Latavius Murray left guard for 11 yards (tackle by Keanu Neal),4.170,4.910
3,10:40,1,10,ATL 10,9,10,Taysom Hill left end for 3 yards (tackle by Darqueze Dennard),4.910,4.760
3,9:58,2,7,ATL 7,9,10,Taysom Hill pass incomplete short left intended for Michael Thomas (defended by Charles Harris),4.760,3.810
3,9:55,3,7,ATL 7,9,10,Taysom Hill pass complete short right to Michael Thomas for 5 yards (tackle by AJ Terrell),3.810,3.250
3,9:14,4,2,ATL 2,9,16,"Taysom Hill right tackle for 2 yards, touchdown",3.250,7.000
3,9:11,,,ATL 15,9,17,Wil Lutz kicks extra point good,0.000,0.000
3,9:11,,,NOR 35,9,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,9:11,1,10,ATL 25,9,17,Matt Ryan sacked by Demario Davis for -7 yards,0.610,-0.980
3,8:27,2,17,ATL 18,9,17,Matt Ryan pass complete short right to Russell Gage for 4 yards (tackle by David Onyemata) Penalty on ATL: Illegal Formation (Declined),-0.980,-1.020
3,8:01,3,13,ATL 22,9,17,Matt Ryan sacked by David Onyemata for -6 yards,-1.020,-2.390
3,7:16,4,19,ATL 16,9,17,"Penalty on Jacob Tuioti-Mariner: False Start, 5 yards (no play)",-2.390,-2.490
3,7:11,4,24,ATL 11,9,17,"Sterling Hofrichter punts 50 yards, returned by Marquez Callaway for 4 yards (tackle by Jacob Tuioti-Mariner)",-2.490,-1.800
3,7:01,1,10,NOR 43,9,17,"Taysom Hill pass complete deep left to Emmanuel Sanders for 57 yards. Penalty on Erik McCoy: Offensive Holding, 10 yards (no play)",1.800,1.140
3,6:52,1,20,NOR 33,9,17,Latavius Murray right guard for 7 yards (tackle by Blidi Wreh-Wilson),1.140,0.850
3,6:11,2,13,NOR 40,9,17,Taysom Hill pass complete deep middle to Michael Thomas for 19 yards (tackle by Ricardo Allen),0.850,2.850
3,5:30,1,10,ATL 41,9,17,Alvin Kamara left guard for no gain (tackle by Steven Means),2.850,2.310
3,4:45,2,10,ATL 41,9,17,Taysom Hill sacked by Deion Jones for -11 yards,2.310,0.170
3,4:04,3,21,NOR 48,9,17,Taysom Hill pass complete short left to Emmanuel Sanders for 7 yards (tackle by Darqueze Dennard),0.170,0.270
3,3:29,4,14,ATL 45,9,17,"Thomas Morstead punts 33 yards, fair catch by Brandon Powell at ATL-12",0.270,0.350
3,3:22,1,10,ATL 12,9,17,Todd Gurley left tackle for 3 yards (tackle by Marcus Davenport and Chauncey Gardner-Johnson),-0.350,-0.500
3,2:40,2,7,ATL 15,9,17,Todd Gurley right tackle for no gain (tackle by Carl Granderson and Ryan Glasgow),-0.500,-1.070
3,1:57,3,7,ATL 15,9,17,Matt Ryan pass incomplete deep left intended for Russell Gage (defended by Chauncey Gardner-Johnson),-1.070,-2.440
3,1:52,4,7,ATL 15,9,17,"Sterling Hofrichter punts 52 yards, returned by Marquez Callaway for 14 yards (tackle by LaRoy Reynolds)",-2.440,-2.060
3,1:41,1,10,NOR 47,9,17,"Taysom Hill pass incomplete deep left intended for Jared Cook. Penalty on Foyesade Oluokun: Defensive Pass Interference, 18 yards (no play)",2.060,3.250
3,1:36,1,10,ATL 35,9,17,"Taysom Hill pass complete short left to Jared Cook for 16 yards (tackle by Kendall Sheffield). Penalty on Jared Cook: Offensive Pass Interference, 10 yards (no play)",3.250,2.590
3,1:25,1,20,ATL 45,9,17,Taysom Hill pass complete short left to Latavius Murray for 11 yards (tackle by Keanu Neal),2.590,2.840
3,0:45,2,9,ATL 34,9,17,Taysom Hill pass complete short middle to Emmanuel Sanders for 6 yards (tackle by Kendall Sheffield),2.840,2.940
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,ATL 28,9,17,Taysom Hill right tackle for 6 yards (tackle by Keanu Neal and Jacob Tuioti-Mariner),2.940,4.110
4,14:18,1,10,ATL 22,9,17,Alvin Kamara right tackle for 5 yards (tackle by Mykal Walker),4.110,4.290
4,13:36,2,5,ATL 17,9,17,Latavius Murray left guard for 7 yards (tackle by Deion Jones),4.290,4.910
4,12:50,1,10,ATL 10,9,23,"Taysom Hill left end for 10 yards, touchdown",4.910,7.000
4,12:41,,,ATL 15,9,24,Wil Lutz kicks extra point good,0.000,0.000
4,12:41,,,NOR 35,9,24,"Wil Lutz kicks off 66 yards, returned by Brandon Powell for 18 yards (tackle by J.T. Gray)",0.000,-0.060
4,12:37,1,10,ATL 17,9,24,Matt Ryan pass complete short middle to Christian Blake for 3 yards (tackle by Chauncey Gardner-Johnson),-0.060,-0.060
4,12:00,2,7,ATL 20,9,24,Matt Ryan pass incomplete short right intended for Calvin Ridley (defended by Janoris Jenkins),-0.060,-0.870
4,11:54,3,7,ATL 20,9,24,Matt Ryan sacked by Cameron Jordan for -1 yards,-0.870,-2.140
4,11:16,4,8,ATL 19,9,24,"Sterling Hofrichter punts 46 yards, returned by Marquez Callaway for no gain (tackle by Brian Hill)",-2.140,-1.270
4,11:07,1,10,NOR 35,9,24,Alvin Kamara left tackle for 12 yards (tackle by Foyesade Oluokun),1.270,2.060
4,10:26,1,10,NOR 47,9,24,Latavius Murray right guard for 2 yards (tackle by Grady Jarrett),2.060,1.790
4,9:42,,,,,,Timeout #1 by New Orleans Saints,,
4,9:42,2,8,NOR 49,9,24,Taysom Hill pass complete short right to Emmanuel Sanders for 9 yards (tackle by Kendall Sheffield),1.790,2.790
4,9:02,1,10,ATL 42,9,24,Latavius Murray right tackle for no gain (tackle by John Cominsky and Tyeler Davison),2.790,2.240
4,8:20,2,10,ATL 42,9,24,"Taysom Hill right tackle for 18 yards (tackle by AJ Terrell). Taysom Hill fumbles (forced by AJ Terrell), recovered by Foyesade Oluokun at ATL-18",2.240,-0.040
4,8:11,1,10,ATL 18,9,24,Ito Smith right end for 5 yards (tackle by Demario Davis),0.040,0.280
4,7:48,2,5,ATL 23,9,24,Matt Ryan pass incomplete short right intended for Luke Stocker (defended by Kwon Alexander),0.280,-0.530
4,7:44,3,5,ATL 23,9,24,Matt Ryan pass complete short right to Russell Gage for 8 yards (tackle by Chauncey Gardner-Johnson and Janoris Jenkins),-0.530,1.000
4,7:16,1,10,ATL 31,9,24,Matt Ryan pass incomplete short middle intended for Russell Gage,1.000,0.460
4,7:12,2,10,ATL 31,9,24,Matt Ryan pass incomplete short left intended for Russell Gage (defended by Demario Davis),0.460,-0.230
4,7:06,3,10,ATL 31,9,24,Matt Ryan sacked by David Onyemata for -3 yards,-0.230,-1.500
4,6:22,4,13,ATL 28,9,24,Matt Ryan pass complete deep middle to Julio Jones for 22 yards (tackle by Patrick Robinson),-1.500,2.260
4,5:52,1,10,ATL 50,9,24,Matt Ryan pass incomplete short left intended for Russell Gage,2.260,1.710
4,5:46,2,10,ATL 50,9,24,Brian Hill left guard for 7 yards (tackle by Malcolm Jenkins and Demario Davis),1.710,1.950
4,5:11,3,3,NOR 43,9,24,Matt Ryan pass short left intended for Calvin Ridley is intercepted by Janoris Jenkins at NO-37 and returned for 3 yards,1.950,-1.600
4,5:03,1,10,NOR 40,9,24,Latavius Murray left guard for 8 yards (tackle by Foyesade Oluokun),1.600,2.130
4,4:57,,,,,,Timeout #1 by Atlanta Falcons,,
4,4:57,2,2,NOR 48,9,24,Taysom Hill right tackle for 1 yard (tackle by Grady Jarrett),2.130,1.550
4,4:52,,,,,,Timeout #2 by Atlanta Falcons,,
4,4:52,3,1,NOR 49,9,24,Taysom Hill right tackle for 2 yards (tackle by Edmond Robinson and Tyeler Davison),1.550,2.320
4,4:08,,,,,,Timeout #2 by New Orleans Saints,,
4,4:08,1,10,ATL 49,9,24,Latavius Murray right end for 5 yards (tackle by Keanu Neal),2.320,2.460
4,3:25,2,5,ATL 44,9,24,Latavius Murray left tackle for 4 yards (tackle by Tyeler Davison and Grady Jarrett),2.460,2.280
4,2:56,3,1,ATL 40,9,24,Taysom Hill left guard for 1 yard (tackle by Steven Means),2.280,2.980
4,2:14,1,10,ATL 39,9,24,Alvin Kamara left end for -5 yards (tackle by Steven Means),2.980,1.770
4,2:00,2,15,ATL 44,9,24,Latavius Murray right guard for 2 yards (tackle by Tyeler Davison and Foyesade Oluokun),1.770,1.360
4,1:55,,,,,,Timeout #3 by Atlanta Falcons,,
4,1:55,3,13,ATL 42,9,24,Latavius Murray left guard for no gain (tackle by Steven Means),1.360,0.460
4,1:09,4,13,ATL 42,9,24,Penalty on NOR: Delay of Game (Declined),0.460,0.460
4,1:09,4,13,ATL 42,9,24,Thomas Morstead punts 36 yards downed by J.T. Gray,0.460,0.380
4,0:59,1,10,ATL 6,9,24,Matt Ryan pass complete deep right to Calvin Ridley for 18 yards (tackle by P.J. Williams),-0.380,0.540
4,0:39,1,10,ATL 24,9,24,Matt Ryan pass incomplete deep middle intended for Calvin Ridley (defended by Janoris Jenkins),0.540,0.000
4,0:32,2,10,ATL 24,9,24,Matt Ryan pass incomplete short middle intended for Russell Gage,0.000,-0.690
4,0:27,3,10,ATL 24,9,24,Matt Ryan pass complete short right to Russell Gage for 9 yards (tackle by Patrick Robinson),-0.690,-1.180
4,0:07,4,1,ATL 33,9,24,Matt Ryan pass complete short left to Christian Blake for 25 yards (tackle by Marcus Williams),-1.180,2.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
