Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darren Sproles,SDG,2,40,20.0,0,0,2,3,1.5,0,0
Kassim Osgood,SDG,0,0,,0,0,1,0,0.0,0,0
Antonio Cromartie,SDG,1,22,22.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eddie Kennison,KAN,0,0,,0,0,3,41,13.7,0,0
Jeff Webb,KAN,3,57,19.0,0,0,0,0,,0,0
Turk McBride,KAN,1,14,14.0,0,0,0,0,,0,0
Bobby Sippio,KAN,1,6,6.0,0,0,0,0,,0,0
