Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2,4:42,2,5,KAN 46,3,10,LaDainian Tomlinson for 4 yards (tackle by Bernard Pollard),2.320,2.150
2,4:22,3,1,KAN 42,3,10,Michael Turner left end for 4 yards (tackle by Greg Wesley and Donnie Edwards),2.150,3.050
2,3:42,1,10,KAN 38,3,10,Philip Rivers pass incomplete short left intended for Vincent Jackson,3.050,2.510
2,3:37,2,10,KAN 38,9,10,"Philip Rivers pass complete deep left to Vincent Jackson for 38 yards, touchdown",2.510,7.000
2,,,,KAN 2,10,10,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,10,10,"Nate Kaeding kicks off 55 yards, returned by Bobby Sippio for 6 yards (tackle by Brandon Siler)",0.000,0.340
2,3:24,1,10,KAN 21,10,10,"Damon Huard pass complete short right to Dwayne Bowe for 8 yards (tackle by Quentin Jammer). Penalty on Quentin Jammer: Face Mask (5 Yards), 5 yards",0.340,1.200
2,3:02,1,10,KAN 34,10,10,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",1.200,0.870
2,2:47,1,15,KAN 29,10,10,Kolby Smith middle for 1 yard (tackle by Jamal Williams and Jacques Cesaire),0.870,0.120
2,2:12,2,14,KAN 30,10,10,Damon Huard pass complete short right to Kolby Smith for -4 yards (tackle by Shawne Merriman),0.120,-1.090
2,2:00,3,18,KAN 26,10,10,Damon Huard pass incomplete deep right intended for Dwayne Bowe (defended by Clinton Hart),-1.090,-1.630
2,2:00,4,18,KAN 26,10,10,"Dustin Colquitt punts 39 yards, muffed catch by Darren Sproles, recovered by Brandon Siler and returned for no gain",-1.630,-1.270
2,1:42,1,10,SDG 35,10,10,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",1.270,0.940
2,1:41,1,15,SDG 30,10,10,Philip Rivers pass incomplete short middle intended for Chris Chambers,0.940,0.050
2,1:38,2,15,SDG 30,10,10,Philip Rivers pass complete short right to Antonio Gates for -1 yards (tackle by Donnie Edwards),0.050,-0.760
2,1:30,,,,10,10,Timeout #1 by San Diego Chargers,0.000,-0.760
2,1:29,3,16,SDG 29,10,10,Philip Rivers pass incomplete deep right intended for Vincent Jackson (defended by Ty Law). Penalty on Marcus McNeill: Illegal Formation (Declined),-0.760,-1.440
2,1:29,4,16,SDG 29,10,10,Mike Scifres punts 63 yards,-1.440,0.380
2,1:10,1,10,KAN 8,10,10,Gilbert Harris middle for 3 yards (tackle by Eric Weddle and Igor Olshansky),-0.380,-0.560
2,1:03,,,,10,10,Timeout #2 by San Diego Chargers,0.000,0.000
2,1:03,,,,10,10,Timeout #1 by Kansas City Chiefs,0.000,-0.560
2,1:03,2,7,KAN 11,10,10,Damon Huard sacked by Shawne Merriman for -5 yards,-0.560,-1.650
2,0:55,,,,10,10,Timeout #3 by San Diego Chargers,0.000,-1.650
2,0:55,3,12,KAN 6,10,10,Gilbert Harris right tackle for 2 yards (tackle by Shaun Phillips and Quentin Jammer),-1.650,-2.490
2,0:07,,,,10,10,Timeout #2 by Kansas City Chiefs,0.000,-2.490
2,0:07,4,10,KAN 8,10,10,Dustin Colquitt punts 65 yards,-2.490,-0.380
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,10,10,"Nate Kaeding kicks off 63 yards, returned by Jeff Webb for 21 yards (tackle by Cletis Gordon)",0.000,0.810
3,14:55,1,10,KAN 28,10,10,Kolby Smith left end for 3 yards (tackle by Shaun Phillips),0.810,0.670
3,14:16,2,7,KAN 31,10,10,Damon Huard sacked by Stephen Cooper for -8 yards,0.670,-1.090
3,13:47,3,15,KAN 23,10,10,Damon Huard pass incomplete short right intended for Dwayne Bowe,-1.090,-1.830
3,13:44,4,15,KAN 23,10,10,"Dustin Colquitt punts 35 yards, returned by Kassim Osgood for no gain",-1.830,-1.730
3,13:35,1,10,SDG 42,10,10,LaDainian Tomlinson middle for 2 yards (tackle by Napoleon Harris),1.730,1.460
3,12:58,2,8,SDG 44,10,10,"Philip Rivers sacked by Derrick Johnson and Napoleon Harris for -5 yards. Penalty on Derrick Johnson: Face Mask (15 Yards), 15 yards",1.460,2.520
3,12:37,1,10,KAN 46,10,10,Philip Rivers pass complete short right to LaDainian Tomlinson for 15 yards (tackle by Bernard Pollard),2.520,3.510
3,12:23,1,10,KAN 31,16,10,"LaDainian Tomlinson middle for 31 yards, touchdown",3.510,7.000
3,,,,KAN 2,17,10,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,17,10,"Nate Kaeding kicks off 64 yards, returned by Jeff Webb for 25 yards (tackle by Eric Weddle)",0.000,1.000
3,12:09,1,10,KAN 31,17,10,Damon Huard pass complete short left to Tony Gonzalez for 9 yards (tackle by Antonio Cromartie and Drayton Florence),1.000,1.680
3,11:25,2,1,KAN 40,17,10,Kris Wilson middle for no gain (tackle by Shawne Merriman),1.680,0.960
3,10:53,3,1,KAN 40,17,10,Kolby Smith middle for 3 yards (tackle by Igor Olshansky and Shaun Phillips),0.960,1.800
3,10:18,1,10,KAN 43,17,10,Damon Huard pass complete short left to Tony Gonzalez for 11 yards (tackle by Clinton Hart),1.800,2.520
3,9:55,1,10,SDG 46,17,10,Kolby Smith middle for 5 yards (tackle by Jacques Cesaire and Matt Wilhelm),2.520,2.650
3,9:19,2,5,SDG 41,17,10,Kolby Smith left tackle for 4 yards (tackle by Quentin Jammer and Matt Wilhelm),2.650,2.480
3,8:38,3,1,SDG 37,17,10,Kolby Smith right tackle for no gain (tackle by Jacques Cesaire and Stephen Cooper),2.480,0.790
3,7:52,4,1,SDG 37,17,10,Kolby Smith right tackle for 3 yards (tackle by Antonio Cromartie),0.790,3.310
3,7:15,1,10,SDG 34,17,10,Eddie Kennison for no gain (tackle by Matt Wilhelm),3.310,2.770
3,6:49,2,10,SDG 34,17,10,Damon Huard pass incomplete deep middle intended for Dwayne Bowe,2.770,2.080
3,6:44,3,10,SDG 34,17,10,Damon Huard pass complete short left to Tony Gonzalez for 6 yards (tackle by Shaun Phillips),2.080,1.650
3,5:54,4,4,SDG 28,17,10,Damon Huard pass incomplete short middle intended for Eddie Kennison (defended by Marlon McCree),1.650,-0.810
3,5:48,1,10,SDG 28,17,10,LaDainian Tomlinson for 12 yards (tackle by Tamba Hali),0.810,1.600
3,5:25,1,10,SDG 40,17,10,LaDainian Tomlinson right tackle for 2 yards (tackle by Napoleon Harris and Jarrad Page),1.600,1.320
3,4:49,2,8,SDG 42,17,10,Philip Rivers pass complete short right to LaDainian Tomlinson for 7 yards (tackle by Pat Thomas and Ty Law),1.320,1.550
3,4:11,3,1,SDG 49,17,10,Michael Turner middle for no gain (tackle by Bernard Pollard),1.550,-0.130
3,3:26,4,1,SDG 49,17,10,"Mike Scifres punts 51 yards, touchback",-0.130,-0.280
3,3:15,1,10,KAN 20,17,10,Damon Huard pass complete short right to Tony Gonzalez for 7 yards (tackle by Stephen Cooper),0.280,0.680
3,2:44,2,3,KAN 27,17,10,Damon Huard pass incomplete short left intended for Tony Gonzalez,0.680,-0.030
3,2:41,,,,17,10,Timeout #1 by San Diego Chargers,0.000,-0.030
3,2:41,3,3,KAN 27,17,10,Damon Huard pass complete short middle to Dwayne Bowe for 8 yards (tackle by Drayton Florence),-0.030,1.270
3,1:59,1,10,KAN 35,17,10,Damon Huard pass incomplete short right intended for Samie Parker,1.270,0.720
3,1:54,2,10,KAN 35,17,10,Kolby Smith left tackle for 9 yards (tackle by Eric Weddle and Stephen Cooper),0.720,1.220
3,1:15,3,1,KAN 44,17,10,Kolby Smith middle for 2 yards (tackle by Clinton Hart),1.220,1.990
3,1:15,1,10,KAN 46,17,10,"Penalty on Kyle Turley: False Start, 5 yards (no play)",1.990,1.660
3,0:17,1,15,KAN 41,17,10,Kolby Smith middle for 8 yards (tackle by Igor Olshansky and Stephen Cooper),1.660,1.860
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,KAN 49,17,10,"Damon Huard sacked by Shaun Phillips for -8 yards. Damon Huard fumbles (forced by Shaun Phillips), recovered by Shawne Merriman at KAN-44 (tackle by Damion McIntosh)",1.860,-2.650
4,14:53,1,10,KAN 44,17,10,LaDainian Tomlinson left end for 3 yards (tackle by Jon McGraw and Patrick Surtain),2.650,2.520
4,14:11,2,7,KAN 41,17,10,Philip Rivers pass incomplete short left intended for LaDainian Tomlinson,2.520,1.820
4,14:06,3,7,KAN 41,17,10,"Philip Rivers pass incomplete short middle intended for David Binn. Penalty on Philip Rivers: Delay of Game, 5 yards",1.820,0.200
4,13:56,4,12,KAN 46,17,10,Mike Scifres punts 27 yards,0.200,-0.150
4,13:53,1,10,KAN 19,17,10,Kolby Smith middle for no gain (tackle by Igor Olshansky and Jacques Cesaire),0.150,-0.390
4,13:13,2,10,KAN 19,17,10,Damon Huard pass incomplete short right intended for Tony Gonzalez (defended by Jacques Cesaire),-0.390,-1.070
4,13:10,3,10,KAN 19,17,10,Damon Huard pass incomplete short right intended for Kris Wilson (defended by Shaun Phillips). Penalty on Brian Waters: Offensive Holding (Declined),-1.070,-2.140
4,13:06,4,10,KAN 19,17,10,"Dustin Colquitt punts 81 yards, touchback",-2.140,-0.280
4,12:55,1,10,SDG 20,17,10,Philip Rivers pass complete short right to Brandon Manumaleuna for 8 yards (tackle by Napoleon Harris and Ty Law),0.280,0.810
4,12:14,2,2,SDG 28,17,10,LaDainian Tomlinson middle for 1 yard (tackle by Jon McGraw),0.810,0.230
4,11:50,3,1,SDG 29,17,10,LaDainian Tomlinson left end for 34 yards (tackle by Jarrad Page),0.230,3.120
4,11:26,1,10,KAN 37,17,10,Michael Turner middle for 2 yards (tackle by Tamba Hali and Pat Thomas),3.120,2.840
4,10:49,2,8,KAN 35,17,10,"Penalty on Alfonso Boone: Neutral Zone Infraction, 5 yards (no play)",2.840,3.520
4,10:30,2,3,KAN 30,17,10,"Philip Rivers pass complete short left to Lorenzo Neal for 2 yards (tackle by Derrick Johnson). Lorenzo Neal fumbles (forced by Derrick Johnson), ball out of bounds at KAN-28",3.520,3.070
4,10:20,3,1,KAN 28,23,10,"LaDainian Tomlinson left tackle for 28 yards, touchdown",3.070,7.000
4,,,,KAN 2,24,10,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,24,10,"Nate Kaeding kicks off 50 yards, returned by Jeff Webb for 11 yards (tackle by Tim Dobbins)",0.000,1.000
4,10:11,1,10,KAN 31,24,10,Damon Huard pass incomplete (defended by Jacques Cesaire),1.000,0.460
4,10:08,2,10,KAN 31,24,10,Damon Huard pass complete deep right to Tony Gonzalez for 17 yards (tackle by Quentin Jammer),0.460,2.130
4,9:24,1,10,KAN 48,24,10,Damon Huard pass complete short left to Tony Gonzalez for 16 yards (tackle by Antonio Cromartie),2.130,3.180
4,8:57,1,10,SDG 36,24,10,Damon Huard sacked by Igor Olshansky and Jacques Cesaire for -4 yards,3.180,2.100
4,8:25,2,14,SDG 40,24,10,Damon Huard pass complete short right to Tony Gonzalez for 8 yards (tackle by Stephen Cooper),2.100,2.480
4,7:46,3,6,SDG 32,24,10,Damon Huard pass complete right to Jeff Webb for 3 yards (tackle by Cletis Gordon and Eric Weddle),2.480,1.580
4,7:03,4,3,SDG 29,24,10,Damon Huard pass complete short left to Dwayne Bowe for 7 yards (tackle by Antonio Cromartie),1.580,4.110
4,6:30,1,10,SDG 22,24,10,Damon Huard sacked by Jyles Tucker and Shaun Phillips for -8 yards,4.110,2.480
4,5:59,2,18,SDG 30,24,10,Damon Huard sacked by Shawne Merriman for -5 yards,2.480,1.160
4,5:30,3,23,SDG 35,24,10,Damon Huard pass incomplete deep middle intended for Eddie Kennison is intercepted by Drayton Florence at SDG-17 and returned for 4 yards,1.160,-0.340
4,5:19,1,10,SDG 21,24,10,LaDainian Tomlinson middle for 3 yards (tackle by Ron Edwards),0.340,0.210
4,4:36,2,7,SDG 24,24,10,LaDainian Tomlinson middle for 1 yard (tackle by Pat Thomas),0.210,-0.360
4,4:29,,,,24,10,Timeout #1 by Kansas City Chiefs,0.000,-0.360
4,4:29,3,6,SDG 25,24,10,Michael Turner middle for 4 yards (tackle by Bernard Pollard and Tamba Hali),-0.360,-1.440
4,3:48,4,2,SDG 29,24,10,"Mike Scifres punts 31 yards, returned by Eddie Kennison for 16 yards (tackle by Jyles Tucker)",-1.440,-2.650
4,3:38,1,10,SDG 44,24,10,Tyler Thigpen pass complete short right to Dwayne Bowe for 22 yards (tackle by Eric Weddle and Marlon McCree),2.650,4.110
4,2:58,1,10,SDG 22,24,10,"Tyler Thigpen pass incomplete short left intended for Dwayne Bowe. Penalty on Cletis Gordon: Defensive Pass Interfere, 11 yards (no play)",4.110,4.840
4,2:54,1,10,SDG 11,24,10,Tyler Thigpen pass incomplete deep right intended for Tony Gonzalez is intercepted by Antonio Cromartie,4.840,-0.280
4,2:47,1,10,SDG 20,24,10,Michael Turner left tackle for 2 yards (tackle by Jared Allen and Bernard Pollard),0.280,0.000
4,2:38,,,,24,10,Timeout #2 by Kansas City Chiefs,0.000,0.000
4,2:38,2,8,SDG 22,24,10,Michael Turner right tackle for 1 yard (tackle by Bernard Pollard and Pat Thomas),0.000,-0.560
4,2:31,,,,24,10,Timeout #3 by Kansas City Chiefs,0.000,-0.560
4,2:31,3,7,SDG 23,24,10,Michael Turner left tackle for 3 yards (tackle by Napoleon Harris and Jarrad Page),-0.560,-1.630
4,2:00,4,4,SDG 26,24,10,"Mike Scifres punts 50 yards, returned by Eddie Kennison for 21 yards (tackle by Kassim Osgood)",-1.630,-1.930
4,1:48,1,10,KAN 45,24,10,Tyler Thigpen pass complete short left to Gilbert Harris for 19 yards (tackle by Cletis Gordon),1.930,3.180
4,1:40,1,10,SDG 36,24,10,Tyler Thigpen pass incomplete short left intended for Jeff Webb (defended by Cletis Gordon),3.180,2.640
4,1:35,2,10,SDG 36,24,10,Tyler Thigpen sacked by Shawne Merriman for -9 yards,2.640,0.760
4,1:14,3,19,SDG 45,24,10,Tyler Thigpen pass incomplete deep right intended for Dwayne Bowe,0.760,0.270
4,1:09,4,19,SDG 45,24,10,Tyler Thigpen pass incomplete deep left intended for Eddie Kennison,0.270,-1.930
4,1:04,1,10,SDG 45,24,10,Philip Rivers kneels for -1 yards,1.930,1.250
4,0:35,2,11,SDG 44,24,10,Philip Rivers kneels for -1 yards,1.250,0.430
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
