Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julio Jones,ATL,19,10,169,0,7,138,13.8,31,3.1,14.8,0,,0,0.0,1,61.1
Mohamed Sanu,ATL,6,4,18,0,1,13,3.3,5,1.3,8.2,0,,0,0.0,0,70.1
Devonta Freeman,ATL,5,3,14,0,0,-3,-1.0,17,5.7,-1.0,1,3.0,1,20.0,0,64.6
Austin Hooper,ATL,4,3,24,0,,20,6.7,4,1.3,5.8,0,,0,0.0,0,89.6
Tevin Coleman,ATL,2,1,26,0,1,-9,-9.0,35,35.0,-9.5,0,,0,0.0,0,95.8
Calvin Ridley,ATL,2,0,0,0,,0,,0,,10.0,0,,1,50.0,0,39.6
Eric Saubert,ATL,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Nelson Agholor,PHI,10,8,33,0,2,27,3.4,6,0.8,4.9,0,,0,0.0,0,80.4
Zach Ertz,PHI,10,5,48,0,1,32,6.4,16,3.2,7.8,0,,2,20.0,0,63.7
Darren Sproles,PHI,7,4,22,0,1,0,0.0,22,5.5,-0.4,1,4.0,1,14.3,0,62.8
DeAndre Carter,PHI,1,1,10,0,1,6,6.0,4,4.0,6.0,0,,0,0.0,0,108.3
Nick Foles,PHI,1,1,15,0,1,8,8.0,7,7.0,8.0,0,,0,0.0,0,118.7
Dallas Goedert,PHI,3,1,4,0,,1,1.0,3,3.0,12.7,0,,1,33.3,1,2.8
Mike Wallace,PHI,3,0,0,0,,0,,0,,36.3,0,,0,0.0,0,39.6
