Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
1,1:52,1,10,OAK 19,3,3,Kerry Collins pass incomplete intended for Courtney Anderson,0.150,-0.390
1,1:47,2,10,OAK 19,3,3,Kerry Collins pass complete to Randy Moss for 7 yards (tackle by Quentin Jammer),-0.390,-0.160
1,1:25,3,3,OAK 26,3,3,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Jamar Fletcher),-0.160,1.200
1,0:44,1,10,OAK 34,3,3,Kerry Collins pass incomplete intended for Jerry Porter,1.200,0.660
1,0:37,2,10,OAK 34,3,3,"LaMont Jordan up the middle for no gain (tackle by Clinton Hart). LaMont Jordan fumbles (forced by Clinton Hart), recovered by Randall Godfrey at OAK-34 (tackle by Adam Treu)",0.660,-3.310
1,0:29,1,10,OAK 34,3,3,LaDainian Tomlinson up the middle for 7 yards (tackle by Derrick Burgess),3.310,3.720
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,OAK 27,3,3,LaDainian Tomlinson left guard for 4 yards (tackle by Derrick Burgess),3.720,4.040
2,14:18,1,10,OAK 23,3,3,LaDainian Tomlinson left tackle for 2 yards (tackle by Kirk Morrison),4.040,3.770
2,14:18,2,8,OAK 21,3,3,"Drew Brees sacked by Bobby Hamilton for -9 yards. Drew Brees fumbles (forced by Bobby Hamilton), recovered by Leander Jordan at OAK-30 and returned for 4 yards",3.770,2.410
2,12:45,3,13,OAK 26,3,3,Drew Brees pass complete to Antonio Gates for 17 yards (tackle by Stuart Schweigert),2.410,5.140
2,12:03,1,9,OAK 9,3,3,LaDainian Tomlinson up the middle for 3 yards (tackle by Kirk Morrison and Derrick Burgess),5.140,4.950
2,11:21,2,6,OAK 6,3,9,"Drew Brees pass complete to Antonio Gates for 6 yards, touchdown",4.950,7.000
,,,,,,,"SDG challenged the ruling, and the original play was overturned.",,
2,,,,OAK 2,3,10,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,3,10,"Nate Kaeding kicks off 59 yards, returned by Chris Carr for 22 yards (tackle by Reche Caldwell)",0.000,1.140
2,11:03,1,10,OAK 33,3,10,LaMont Jordan up the middle for -2 yards (tackle by Shawne Merriman),1.140,0.320
2,10:26,2,12,OAK 31,3,10,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Steve Foley),0.320,0.700
2,9:41,3,4,OAK 39,3,10,Kerry Collins pass complete to Doug Gabriel for 7 yards (tackle by Drayton Florence),0.700,1.990
2,9:19,1,10,OAK 46,3,10,Kerry Collins pass complete to Jerry Porter for 6 yards (tackle by Randall Godfrey),1.990,2.260
2,8:38,2,4,SDG 48,3,10,LaMont Jordan up the middle for -2 yards (tackle by Randall Godfrey),2.260,1.290
2,7:54,3,6,SDG 50,3,10,Kerry Collins pass complete to Randal Williams for 34 yards (tackle by Clinton Hart),1.290,4.510
2,7:10,1,10,SDG 16,3,10,Kerry Collins pass incomplete intended for Randy Moss,4.510,3.900
2,7:04,2,10,SDG 16,9,10,"Kerry Collins pass complete to Courtney Anderson for 16 yards, touchdown",3.900,7.000
2,,,,SDG 2,10,10,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,10,10,"Sebastian Janikowski kicks off 70 yards, returned by Darren Sproles for 28 yards (tackle by Justin Fargas)",0.000,0.810
2,6:54,1,10,SDG 28,10,10,Drew Brees pass complete to LaDainian Tomlinson for 6 yards (tackle by Kirk Morrison),0.810,1.070
2,6:26,2,4,SDG 34,10,10,Drew Brees pass complete to Eric Parker for 8 yards (tackle by Fabian Washington),1.070,1.730
2,5:45,1,10,SDG 42,10,10,Drew Brees pass complete to Antonio Gates for 19 yards (tackle by Stuart Schweigert and Jarrod Cooper),1.730,2.980
2,5:04,1,10,OAK 39,10,10,LaDainian Tomlinson left end for 5 yards (tackle by Nnamdi Asomugha),2.980,3.120
2,4:42,2,5,OAK 34,10,10,LaDainian Tomlinson up the middle for 3 yards (tackle by Kirk Morrison and Danny Clark),3.120,2.810
2,4:02,3,2,OAK 31,10,10,Lorenzo Neal up the middle for 3 yards (tackle by Danny Clark),2.810,3.710
2,3:24,1,10,OAK 28,10,10,Michael Turner up the middle for 1 yard (tackle by Bobby Hamilton and Danny Clark),3.710,3.300
2,2:40,2,9,OAK 27,10,10,Michael Turner up the middle for 3 yards (tackle by Derrick Burgess and Ted Washington),3.300,3.010
2,2:03,3,6,OAK 24,10,10,Drew Brees pass complete to Keenan McCardell for 8 yards (tackle by Fabian Washington),3.010,4.510
2,1:58,1,10,OAK 16,10,10,Michael Turner right tackle for 9 yards (tackle by Stuart Schweigert),4.510,5.540
2,1:15,2,1,OAK 7,10,10,Lorenzo Neal left guard for 2 yards (tackle by Kirk Morrison),5.540,6.060
2,0:34,1,5,OAK 5,10,10,Drew Brees pass complete to Lorenzo Neal for 3 yards (tackle by Tyler Brayton and Fabian Washington),6.060,5.720
2,0:22,,,,10,10,Timeout #1 by San Diego Chargers,0.000,5.720
2,0:22,2,2,OAK 2,10,16,"Michael Turner right tackle for 2 yards, touchdown",5.720,7.000
2,,,,OAK 2,10,17,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,10,17,"Nate Kaeding kicks off 38 yards, returned by Zeron Flemister for 8 yards (tackle by Matt Wilhelm)",0.000,1.600
2,0:11,1,10,OAK 40,10,17,Kerry Collins pass complete to Randy Moss for 17 yards (tackle by Matt Wilhelm),1.600,2.720
2,0:04,,,,10,17,Timeout #1 by Oakland Raiders,0.000,2.720
2,0:04,1,10,SDG 43,10,17,Sebastian Janikowski 61 yard field goal no good,2.720,2.260
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,10,17,"Sebastian Janikowski kicks off 49 yards, returned by Andrew Pinnock for 24 yards (tackle by Stuart Schweigert)",0.000,1.930
3,14:53,1,10,SDG 45,10,17,LaDainian Tomlinson left end for 5 yards (tackle by Derrick Burgess),1.930,2.060
3,14:17,2,5,SDG 50,10,17,LaDainian Tomlinson left tackle for 2 yards (tackle by Renaldo Hill),2.060,1.620
3,13:39,3,3,OAK 48,10,17,Drew Brees pass incomplete intended for Lorenzo Neal,1.620,0.070
3,13:33,4,3,OAK 48,10,17,"Mike Scifres punts 31 yards, fair catch by Chris Carr",0.070,0.060
3,13:27,1,10,OAK 17,10,17,LaMont Jordan up the middle for 2 yards (tackle by Jamal Williams and Luis Castillo),-0.060,-0.250
3,12:51,2,8,OAK 19,10,17,Kerry Collins pass incomplete intended for Randy Moss,-0.250,-1.000
3,12:44,3,8,OAK 19,10,17,Kerry Collins pass incomplete intended for Randy Moss,-1.000,-2.140
3,12:39,4,8,OAK 19,10,17,"Shane Lechler punts 52 yards, returned by Eric Parker for 14 yards (tackle by Kirk Morrison)",-2.140,-1.800
3,12:27,1,10,SDG 43,10,17,Drew Brees pass complete to Antonio Gates for 9 yards (tackle by Calvin Branch),1.800,2.470
3,11:50,2,1,OAK 48,10,17,"Lorenzo Neal left guard for 3 yards (tackle by Bobby Hamilton). Penalty on Nick Hardwick: Unnecessary Roughness, 15 yards",2.470,1.600
3,11:25,1,10,SDG 40,10,17,LaDainian Tomlinson up the middle for 1 yard (tackle by Tommy Kelly),1.600,1.190
3,10:50,2,9,SDG 41,10,17,LaDainian Tomlinson up the middle for 8 yards (tackle by Calvin Branch),1.190,1.550
3,10:14,3,1,SDG 49,10,17,LaDainian Tomlinson right end for 2 yards (tackle by Derrick Burgess),1.550,2.320
3,9:29,1,10,OAK 49,10,17,LaDainian Tomlinson up the middle for 6 yards (tackle by Kirk Morrison and Renaldo Hill),2.320,2.590
3,8:48,2,4,OAK 43,10,17,Michael Turner right end for 14 yards (tackle by Fabian Washington),2.590,3.640
3,8:21,1,10,OAK 29,10,17,Drew Brees pass complete to Keenan McCardell for 12 yards (tackle by Renaldo Hill),3.640,4.440
3,7:35,1,10,OAK 17,10,17,LaDainian Tomlinson for no gain (tackle by Bobby Hamilton),4.440,3.850
3,6:50,2,10,OAK 17,10,17,Drew Brees pass complete to Eric Parker for 13 yards (tackle by Nnamdi Asomugha),3.850,6.280
3,6:17,1,4,OAK 4,10,17,LaDainian Tomlinson up the middle for 3 yards (tackle by Ted Washington),6.280,5.910
3,5:38,2,1,OAK 1,10,17,LaDainian Tomlinson up the middle for no gain (tackle by Kirk Morrison),5.910,5.170
3,4:59,3,1,OAK 1,10,23,"Drew Brees pass complete to Eric Parker for 1 yard, touchdown",5.170,7.000
3,,,,OAK 2,10,24,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,10,24,"Nate Kaeding kicks off 54 yards, returned by Chris Carr for 21 yards (tackle by Matt Wilhelm)",0.000,1.400
3,4:47,1,10,OAK 37,10,24,Kerry Collins pass incomplete intended for LaMont Jordan (defended by Luis Castillo),1.400,0.860
3,4:42,2,10,OAK 37,10,24,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Donnie Edwards),0.860,0.170
3,4:38,3,10,OAK 37,10,24,Kerry Collins pass incomplete intended for Jerry Porter,0.170,-0.910
3,4:34,4,10,OAK 37,10,24,Shane Lechler punts 28 yards,-0.910,-1.270
3,4:26,1,10,SDG 35,10,24,LaDainian Tomlinson right end for 5 yards (tackle by Kirk Morrison),1.270,1.400
3,3:53,2,5,SDG 40,10,24,Darren Sproles left end for -1 yards (tackle by Tommy Kelly),1.400,0.560
3,3:18,3,6,SDG 39,10,24,Drew Brees pass complete to Keenan McCardell for 27 yards (tackle by Nnamdi Asomugha). Penalty on Fabian Washington: Illegal Contact (Declined),0.560,3.310
3,2:45,1,10,OAK 34,10,24,LaDainian Tomlinson up the middle for 4 yards (tackle by Danny Clark),3.310,3.310
3,2:11,2,6,OAK 30,10,24,LaDainian Tomlinson left tackle for 1 yard (tackle by Chris Carr),3.310,2.740
3,1:29,3,5,OAK 29,10,24,Drew Brees pass complete to Keenan McCardell for 13 yards (tackle by Renaldo Hill),2.740,4.510
3,0:45,1,10,OAK 16,10,24,LaDainian Tomlinson up the middle for 1 yard (tackle by Danny Clark),4.510,4.050
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,OAK 15,10,24,Keenan McCardell sacked by Bobby Hamilton for -4 yards,4.050,2.850
4,14:14,3,13,OAK 19,10,24,Drew Brees pass complete to LaDainian Tomlinson for 5 yards (tackle by Kirk Morrison),2.850,2.510
4,13:36,4,8,OAK 14,10,27,Nate Kaeding 32 yard field goal good,2.510,3.000
4,,,,SDG 30,10,27,"Nate Kaeding kicks off 62 yards, returned by Chris Carr for 25 yards (tackle by Stephen Cooper)",0.000,1.140
4,13:26,1,10,OAK 33,10,27,Kerry Collins pass incomplete intended for Jerry Porter,1.140,0.590
4,13:21,2,10,OAK 33,10,27,LaMont Jordan up the middle for 5 yards (tackle by Donnie Edwards and Clinton Hart),0.590,0.560
4,12:38,3,5,OAK 38,10,27,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Bhawoh Jue),0.560,-0.850
4,12:33,4,5,OAK 38,10,27,Shane Lechler up the middle for 2 yards (tackle by Matt Wilhelm),-0.850,-2.920
4,12:26,1,10,OAK 40,10,27,LaDainian Tomlinson left end for 2 yards (tackle by Nnamdi Asomugha),2.920,2.640
4,11:42,2,8,OAK 38,10,27,Drew Brees pass incomplete intended for Antonio Gates,2.640,1.950
4,11:38,3,8,OAK 38,10,27,Drew Brees pass complete to LaDainian Tomlinson for -4 yards (tackle by Terdell Sands),1.950,0.460
4,10:57,4,12,OAK 42,10,27,Mike Scifres punts 31 yards,0.460,0.370
4,10:49,1,10,OAK 11,10,27,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Drayton Florence),-0.370,0.170
4,10:11,2,2,OAK 19,10,27,LaMont Jordan left tackle for 3 yards (tackle by Shawne Merriman),0.170,0.410
4,9:33,1,10,OAK 22,10,27,Kerry Collins pass complete to Randy Moss for 3 yards (tackle by Stephen Cooper),0.410,0.270
4,8:51,2,7,OAK 25,10,27,Kerry Collins pass complete to Jerry Porter for 12 yards (tackle by Drayton Florence),0.270,1.400
4,8:11,1,10,OAK 37,10,27,Kerry Collins pass complete to Zack Crockett for 8 yards (tackle by Randall Godfrey and Donnie Edwards),1.400,1.940
4,7:32,2,2,OAK 45,10,27,Kerry Collins pass incomplete intended for Doug Gabriel,1.940,1.220
4,7:27,3,2,OAK 45,10,27,Kerry Collins pass complete to Randy Moss for 7 yards (tackle by Quentin Jammer),1.220,2.390
4,6:45,1,10,SDG 48,10,33,"Kerry Collins pass incomplete intended for Courtney Anderson is intercepted by Clinton Hart at SDG-30 and returned for 70 yards, touchdown",2.390,-7.000
4,,,,OAK 2,10,34,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,10,34,"Nate Kaeding kicks off 57 yards, returned by Chris Carr for 21 yards (tackle by Matt Wilhelm)",0.000,1.200
4,6:24,1,10,OAK 34,10,34,LaMont Jordan left tackle for 2 yards (tackle by Steve Foley and Jacques Cesaire),1.200,0.930
4,5:47,2,8,OAK 36,10,34,Kerry Collins pass incomplete intended for LaMont Jordan,0.930,0.230
4,5:42,3,8,OAK 36,10,34,Kerry Collins sacked by Matt Wilhelm for -7 yards,0.230,-1.440
4,5:10,4,15,OAK 29,10,34,"Shane Lechler punts 39 yards, fair catch by Eric Parker",-1.440,-1.070
4,5:02,1,10,SDG 32,10,34,LaDainian Tomlinson up the middle for 1 yard (tackle by Tommy Kelly),1.070,0.660
4,4:21,2,9,SDG 33,10,34,Michael Turner left end for 1 yard (tackle by Tyler Brayton),0.660,0.100
4,3:34,3,8,SDG 34,10,34,Michael Turner up the middle for 4 yards (tackle by Stuart Schweigert),0.100,-0.850
4,2:54,4,4,SDG 38,10,34,"Mike Scifres punts 39 yards, returned by Chris Carr for no gain",-0.850,-0.480
4,2:46,1,10,OAK 23,10,34,LaMont Jordan right tackle for 5 yards (tackle by Clinton Hart and Shawne Merriman),0.480,0.610
4,2:09,2,5,OAK 28,10,34,Kerry Collins sacked by DeQuincy Scott for -8 yards,0.610,-1.150
4,2:00,3,13,OAK 20,10,34,Kerry Collins pass complete to Randy Moss for 24 yards (tackle by Drayton Florence and Clinton Hart),-1.150,1.860
4,1:27,1,10,OAK 44,10,34,Kerry Collins pass complete to Zack Crockett for 5 yards (tackle by Donnie Edwards and Jamal Williams),1.860,1.990
4,0:46,2,5,OAK 49,10,34,Kerry Collins pass incomplete intended for LaMont Jordan,1.990,1.290
4,0:42,3,5,OAK 49,10,34,Kerry Collins pass complete to Alvis Whitted for 11 yards (tackle by Drayton Florence),1.290,2.920
4,0:28,,,,10,34,Timeout #1 by Oakland Raiders,0.000,2.920
4,0:28,1,10,SDG 40,10,34,Kerry Collins pass complete to Randy Moss for 7 yards (tackle by Quentin Jammer),2.920,3.320
4,0:01,2,3,SDG 33,10,34,Zack Crockett left end for 24 yards (tackle by Drayton Florence and Bhawoh Jue),3.320,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
