Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chris Carr,OAK,5,103,20.6,0,0,1,0,0.0,0,0
Zeron Flemister,OAK,1,8,8.0,0,0,0,0,,0,0
Doug Gabriel,OAK,1,15,15.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eric Parker,SDG,0,0,,0,0,1,14,14.0,0,0
Darren Sproles,SDG,2,63,31.5,0,0,0,0,,0,0
Andrew Pinnock,SDG,1,24,24.0,0,0,0,0,,0,0
