Quarter,Time,Down,ToGo,Location,DEN,PIT,Detail,EPB,EPA
1,11:10,3,10,PIT 10,13,0,"Jake Plummer pass complete short right to Javon Walker for 10 yards, touchdown",3.130,7.000
1,,,,PIT 2,14,0,Jason Elam kicks extra point good,0.000,0.000
1,,,,DEN 30,14,0,"Paul Ernster kicks off 70 yards, returned by Santonio Holmes for 24 yards (tackle by Curome Cox)",0.000,0.540
1,10:59,1,10,PIT 24,14,0,Ben Roethlisberger pass complete short right to Heath Miller for 5 yards (tackle by D.J. Williams),0.540,0.670
1,10:25,2,5,PIT 29,14,0,Willie Parker right tackle for 3 yards (tackle by John Engelberger and Ian Gold),0.670,0.370
1,9:44,3,2,PIT 32,14,0,Ben Roethlisberger pass complete short middle to Hines Ward for 8 yards (tackle by Sam Brandon),0.370,1.600
1,9:10,1,10,PIT 40,14,0,Willie Parker right tackle for 1 yard (tackle by Darrent Williams and Kenard Lang),1.600,1.190
1,8:33,2,9,PIT 41,14,0,Ben Roethlisberger pass complete short right to Santonio Holmes for 10 yards (tackle by Champ Bailey),1.190,2.320
1,7:54,1,10,DEN 49,14,0,Willie Parker middle for 1 yard (tackle by Al Wilson and Ebenezer Ekuban),2.320,1.920
1,7:16,2,9,DEN 48,14,0,"Ben Roethlisberger pass complete short middle to Nate Washington for 7 yards (tackle by Domonique Foxworth). Penalty on Elvis Dumervil: Defensive Offside, 5 yards (no play)",1.920,2.590
1,6:53,2,4,DEN 43,14,0,Willie Parker left end for 2 yards (tackle by Ian Gold),2.590,2.150
1,6:10,3,2,DEN 41,14,0,Ben Roethlisberger pass incomplete intended for Cedrick Wilson (defended by Champ Bailey),2.150,0.530
1,6:04,4,2,DEN 41,14,0,"Ben Roethlisberger pass complete short right to Cedrick Wilson for 35 yards (tackle by Sam Brandon). Cedrick Wilson fumbles (forced by Sam Brandon), recovered by Darrent Williams at DEN-6 (tackle by Nate Washington)",0.530,0.380
1,5:51,1,10,DEN 6,14,0,Mike Bell right guard for 2 yards (tackle by James Farrior and Clark Haggans),-0.380,-0.630
1,5:12,2,8,DEN 8,14,0,Jake Plummer pass complete short right to Javon Walker for 6 yards (tackle by Ike Taylor),-0.630,-0.480
1,4:32,3,2,DEN 14,14,0,Jake Plummer right tackle for 7 yards,-0.480,0.340
1,3:52,1,10,DEN 21,14,0,"Jake Plummer pass complete deep middle to Brandon Marshall for 50 yards (tackle by Ike Taylor). Penalty on Stephen Alexander: Offensive Holding, 10 yards (no play)",0.340,-0.720
1,3:19,,,,14,0,Timeout #1 by Denver Broncos,0.000,-0.720
1,3:19,1,20,DEN 11,14,0,Jake Plummer pass complete short right to Rod Smith for 9 yards (tackle by Clark Haggans),-0.720,-0.340
1,2:40,2,11,DEN 20,14,0,Jake Plummer pass complete short left to Mike Bell for 1 yard (tackle by Tyrone Carter),-0.340,-0.890
1,1:54,3,10,DEN 21,14,0,Jake Plummer pass incomplete short right intended for Javon Walker,-0.890,-1.960
1,1:50,4,10,DEN 21,14,0,"Paul Ernster punts 49 yards, returned by Santonio Holmes for 5 yards (tackle by Louis Green). Santonio Holmes fumbles, recovered by Bryant McFadden at PIT-35 (tackle by Cecil Sapp)",-1.960,-1.270
1,1:39,1,10,PIT 35,14,0,Willie Parker left guard for 3 yards (tackle by John Engelberger),1.270,1.130
1,1:02,2,7,PIT 38,14,0,Ben Roethlisberger pass complete short right to Heath Miller for 10 yards (tackle by Al Wilson),1.130,2.130
1,0:24,1,10,PIT 48,14,0,Ben Roethlisberger pass incomplete deep right intended for Hines Ward (defended by Champ Bailey),2.130,1.580
1,0:17,2,10,PIT 48,14,0,Ben Roethlisberger pass complete short left to Hines Ward for 6 yards (tackle by Domonique Foxworth),1.580,1.680
Quarter,Time,Down,ToGo,Location,DEN,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,DEN 46,14,0,Ben Roethlisberger pass complete short right to Santonio Holmes for 18 yards (tackle by Domonique Foxworth),1.680,3.710
2,14:20,1,10,DEN 28,14,0,Willie Parker right end for 2 yards (tackle by Champ Bailey),3.710,3.440
2,13:37,,,,14,0,Timeout #1 by Pittsburgh Steelers,0.000,3.440
2,13:37,2,8,DEN 26,14,0,Ben Roethlisberger pass complete short middle to Heath Miller for 11 yards (tackle by Louis Green and D.J. Williams),3.440,4.580
2,13:37,1,10,DEN 15,14,6,"Ben Roethlisberger pass complete short left to Willie Parker for 15 yards, touchdown",4.580,7.000
2,,,,DEN 2,14,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,14,7,"Jeff Reed kicks off 65 yards, returned by Brian Clark for 27 yards (tackle by Ike Taylor). Penalty on Sam Brandon: Offensive Holding, 10 yards",0.000,0.410
2,12:34,1,10,DEN 22,14,7,Jake Plummer pass incomplete short middle intended for Mike Bell (defended by Aaron Smith),0.410,-0.130
2,12:29,2,10,DEN 22,14,7,Mike Bell right guard for no gain (tackle by Ike Taylor and James Farrior),-0.130,-0.820
2,11:46,3,10,DEN 22,14,7,Jake Plummer pass incomplete deep left intended for Javon Walker,-0.820,-1.900
2,11:40,4,10,DEN 22,14,7,Paul Ernster punts 44 yards,-1.900,-1.200
2,11:29,1,10,PIT 34,14,7,Ben Roethlisberger pass incomplete short right intended for Willie Parker,1.200,0.660
2,11:23,2,10,PIT 34,14,7,Willie Parker left end for 20 yards (tackle by Al Wilson),0.660,2.520
2,10:46,1,10,DEN 46,14,7,Najeh Davenport middle for 9 yards (tackle by D.J. Williams),2.520,3.190
2,10:46,2,1,DEN 37,14,7,Willie Parker left end for 6 yards (tackle by Darrent Williams),3.190,3.510
2,9:50,1,10,DEN 31,14,7,Ben Roethlisberger pass complete short left to Willie Parker for 14 yards (tackle by Ebenezer Ekuban),3.510,4.440
2,9:16,1,10,DEN 17,14,7,Ben Roethlisberger pass incomplete deep left intended for Cedrick Wilson,4.440,3.850
2,9:07,2,10,DEN 17,14,7,Willie Parker left guard for 3 yards (tackle by Demetrin Veal and Gerard Warren),3.850,3.500
2,8:23,3,7,DEN 14,14,7,Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson is intercepted by Champ Bailey at DEN-3 and returned for 5 yards,3.500,0.380
2,8:16,1,10,DEN 8,14,7,Mike Bell middle for 2 yards (tackle by Aaron Smith and Casey Hampton),-0.380,-0.630
2,7:40,2,8,DEN 10,14,7,Jake Plummer pass incomplete short right intended for Javon Walker (defended by Ike Taylor),-0.630,-1.190
2,7:40,3,8,DEN 10,14,7,Jake Plummer pass complete short right to Mike Bell for 3 yards (tackle by Deshea Townsend),-1.190,-2.490
2,6:53,4,5,DEN 13,14,7,"Paul Ernster punts 45 yards, fair catch by Cedrick Wilson",-2.490,-1.730
2,6:45,1,10,PIT 42,14,7,Ben Roethlisberger pass complete short left to Heath Miller for 5 yards (tackle by D.J. Williams),1.730,1.860
2,6:08,2,5,PIT 47,14,7,Ben Roethlisberger pass complete short middle to Willie Parker for 10 yards (tackle by D.J. Williams),1.860,2.720
2,5:32,1,10,DEN 43,14,7,Ben Roethlisberger pass complete short left to Hines Ward for 12 yards (tackle by Darrent Williams),2.720,3.510
2,4:49,1,10,DEN 31,14,7,Willie Parker left end for 5 yards (tackle by Darrent Williams and Michael Myers),3.510,3.640
2,4:04,,,,14,7,Timeout #2 by Denver Broncos,0.000,3.640
2,4:04,2,5,DEN 26,14,7,Ben Roethlisberger pass complete short left to Heath Miller for 3 yards (tackle by Al Wilson),3.640,3.340
2,4:04,3,2,DEN 23,14,7,Ben Roethlisberger pass complete short left to Cedrick Wilson for 1 yard (tackle by D.J. Williams),3.340,2.140
2,3:29,4,1,DEN 22,14,7,Jeff Reed 40 yard field goal no good,2.140,-0.940
2,3:24,1,10,DEN 30,14,7,Cedric Cobbs middle for 2 yards (tackle by Clark Haggans and James Farrior),0.940,0.660
2,2:46,2,8,DEN 32,14,7,Jake Plummer pass complete short right to Rod Smith for 6 yards (tackle by Larry Foote),0.660,0.760
2,2:00,3,2,DEN 38,14,7,Jake Plummer pass incomplete deep left intended for Rod Smith,0.760,-0.850
2,1:53,4,2,DEN 38,14,7,"Paul Ernster punts 44 yards, returned by Cedrick Wilson for 3 yards (tackle by Louis Green)",-0.850,-0.340
2,1:42,1,10,PIT 21,14,7,Najeh Davenport left end for 8 yards (tackle by Al Wilson),0.340,0.880
2,1:17,2,2,PIT 29,14,7,Ben Roethlisberger pass complete deep middle to Nate Washington for 17 yards (tackle by John Lynch),0.880,1.990
2,0:53,1,10,PIT 46,14,7,Ben Roethlisberger pass complete deep middle to Hines Ward for 22 yards (tackle by Sam Brandon and Domonique Foxworth),1.990,3.450
2,0:43,,,,14,7,Timeout #2 by Pittsburgh Steelers,0.000,3.450
2,0:43,1,10,DEN 32,14,7,Ben Roethlisberger pass incomplete deep right intended for Cedrick Wilson,3.450,2.900
2,0:38,2,10,DEN 32,14,7,Ben Roethlisberger pass complete short left to Najeh Davenport for no gain,2.900,2.210
2,0:28,,,,14,7,Timeout #3 by Pittsburgh Steelers,0.000,2.210
2,0:28,3,10,DEN 32,14,7,Ben Roethlisberger middle for 4 yards,2.210,1.610
2,0:02,4,6,DEN 28,14,10,Jeff Reed 46 yard field goal good,1.610,3.000
Quarter,Time,Down,ToGo,Location,DEN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,14,10,"Jeff Reed kicks off 64 yards, returned by Brian Clark for 20 yards (tackle by Rian Wallace)",0.000,0.670
3,15:00,1,10,DEN 26,14,10,Mike Bell left guard for 2 yards (tackle by Joey Porter),0.670,0.400
3,14:12,2,8,DEN 28,20,10,"Javon Walker left end for 72 yards, touchdown",0.400,7.000
3,,,,PIT 2,21,10,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,21,10,"Paul Ernster kicks off 67 yards, returned by Ike Taylor for 23 yards (tackle by Darrent Williams)",0.000,0.670
3,13:50,1,10,PIT 26,21,10,Ben Roethlisberger pass complete short middle to Cedrick Wilson for 11 yards (tackle by Darrent Williams),0.670,1.400
3,13:13,1,10,PIT 37,21,10,Ben Roethlisberger pass complete short right to Hines Ward for 6 yards (tackle by Champ Bailey),1.400,1.670
3,13:06,2,4,PIT 43,21,10,Willie Parker left end for 12 yards (tackle by Darrent Williams),1.670,2.590
3,12:35,1,10,DEN 45,21,10,Ben Roethlisberger pass incomplete short middle intended for Heath Miller,2.590,2.040
3,12:30,2,10,DEN 45,21,10,Ben Roethlisberger pass complete short middle to Willie Parker for 13 yards (tackle by Al Wilson),2.040,3.450
3,11:44,1,10,DEN 32,21,10,Ben Roethlisberger pass incomplete short middle intended for Nate Washington (defended by Demetrin Veal),3.450,2.900
3,11:40,2,10,DEN 32,21,10,Ben Roethlisberger sacked by Kenard Lang for -9 yards,2.900,1.030
3,11:02,3,19,DEN 41,21,10,Ben Roethlisberger pass incomplete deep right intended for Hines Ward is intercepted by Champ Bailey at DEN-3. Penalty on Chukky Okobi: Offensive Holding (Declined),1.030,0.380
3,10:50,1,10,DEN 3,21,10,Jake Plummer pass complete short right to Mike Bell for 2 yards (tackle by Troy Polamalu and James Farrior),-0.380,-0.630
3,10:07,2,8,DEN 5,21,10,Mike Bell middle for no gain (tackle by Brett Keisel and Aaron Smith),-0.630,-1.190
3,9:31,3,8,DEN 5,21,10,"Mike Bell middle for 3 yards (tackle by Aaron Smith and Larry Foote). Penalty on James Farrior: Unnecessary Roughness, 15 yards",-1.190,0.480
3,9:00,1,10,DEN 23,21,10,"Jake Plummer middle for 14 yards (tackle by Ike Taylor). Penalty on Ben Hamilton: Offensive Holding, 10 yards (no play)",0.480,-0.590
3,9:00,1,20,DEN 13,21,10,Cedric Cobbs right end for 5 yards (tackle by James Farrior),-0.590,-0.840
3,9:00,2,15,DEN 18,21,10,Jake Plummer pass incomplete deep left intended for Rod Smith,-0.840,-1.560
3,7:42,3,15,DEN 18,21,10,Jake Plummer pass incomplete short middle intended for Javon Walker (defended by Ike Taylor),-1.560,-2.240
3,7:36,4,15,DEN 18,21,10,Paul Ernster punts 36 yards,-2.240,-1.990
3,7:24,1,10,PIT 46,21,10,"Ben Roethlisberger pass incomplete short middle intended for Willie Parker. Penalty on Marvel Smith: Offensive Holding, 10 yards (no play)",1.990,1.330
3,7:18,1,20,PIT 36,21,10,Ben Roethlisberger pass complete short middle to Nate Washington for 3 yards (tackle by Curome Cox),1.330,0.510
3,6:39,2,17,PIT 39,21,10,Ben Roethlisberger pass complete short left to Najeh Davenport for 19 yards (tackle by John Lynch and Demetrin Veal),0.510,2.790
3,6:06,1,10,DEN 42,21,10,Willie Parker for 5 yards (tackle by Karl Paymah),2.790,2.920
3,5:52,2,5,DEN 37,21,10,Ben Roethlisberger pass complete short left to Santonio Holmes for 8 yards (tackle by Karl Paymah and Patrick Chukwurah),2.920,3.640
3,5:22,1,10,DEN 29,21,10,"Willie Parker left guard for 4 yards (tackle by Patrick Chukwurah). Willie Parker fumbles (forced by Patrick Chukwurah), recovered by Marvel Smith at DEN-25",3.640,3.640
3,4:45,2,6,DEN 25,21,10,"Ben Roethlisberger pass incomplete short middle intended for Nate Washington. Penalty on Domonique Foxworth: Unnecessary Roughness, 12 yards (no play)",3.640,4.710
3,4:45,1,10,DEN 13,21,10,Ben Roethlisberger pass complete short right to Jerame Tuman for 7 yards (tackle by Champ Bailey and D.J. Williams),4.710,5.340
3,4:06,2,3,DEN 6,21,10,"Willie Parker left guard for no gain (tackle by Al Wilson). Penalty on Gerard Warren: Defensive Holding, 3 yards (no play)",5.340,6.510
3,3:37,1,3,DEN 3,21,16,"Willie Parker right tackle for 3 yards, touchdown",6.510,7.000
3,,,,DEN 2,21,17,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,21,17,"Jeff Reed kicks off 70 yards, muffed catch by Brian Clark, recovered by Brian Clark at DEN-0, and returned for 11 yards",0.000,-0.370
3,3:27,1,10,DEN 11,21,17,Jake Plummer pass complete short right to Mike Bell for 24 yards (tackle by James Farrior),-0.370,1.270
3,2:54,1,10,DEN 35,21,17,Mike Bell left tackle for 2 yards (tackle by Joey Porter),1.270,0.990
3,2:11,2,8,DEN 37,21,17,Jake Plummer pass complete deep left to Rod Smith for 15 yards (tackle by Deshea Townsend),0.990,2.390
3,1:33,1,10,PIT 48,21,17,Cedric Cobbs left guard for 2 yards (tackle by Casey Hampton and Joey Porter),2.390,2.120
3,0:52,2,8,PIT 46,21,17,Jake Plummer pass complete short right to Javon Walker for 9 yards (tackle by Larry Foote),2.120,3.120
3,0:12,1,10,PIT 37,21,17,Jake Plummer pass incomplete deep left intended for Rod Smith,3.120,2.570
,,,,,,,"DEN challenged the ruling, and the original play was overturned.",,
3,0:03,2,10,PIT 37,21,17,Mike Bell right end for -2 yards (tackle by James Farrior and Clark Haggans),2.570,1.620
Quarter,Time,Down,ToGo,Location,DEN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,PIT 39,21,17,Jake Plummer pass incomplete short right intended for Stephen Alexander (defended by Bryant McFadden),1.620,0.660
4,14:56,4,12,PIT 39,21,17,Paul Ernster punts 30 yards,0.660,0.380
4,14:45,1,10,PIT 9,21,17,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Michael Myers),-0.380,-0.780
4,14:40,2,10,PIT 9,21,17,Ben Roethlisberger pass incomplete short middle intended for Willie Parker (defended by Demetrin Veal),-0.780,-1.420
4,14:34,3,10,PIT 9,21,17,"Ben Roethlisberger sacked by Demetrin Veal and Gerard Warren for -8 yards. Ben Roethlisberger fumbles (forced by Demetrin Veal), recovered by Alan Faneca at PIT-1",-1.420,-2.490
4,13:41,4,18,PIT 1,21,17,"Chris Gardocki punts 41 yards, returned by Darrent Williams for 10 yards. Penalty on Anthony Smith: Unnecessary Roughness, 15 yards",-2.490,-4.440
4,13:36,1,10,PIT 17,21,17,Jake Plummer pass complete short left to Cecil Sapp for 7 yards (tackle by Troy Polamalu),4.440,5.100
4,13:12,2,3,PIT 10,21,17,Mike Bell left tackle for 3 yards (tackle by James Farrior and Ryan Clark),5.100,5.600
4,12:38,1,7,PIT 7,21,17,Mike Bell left guard for 3 yards (tackle by Larry Foote and Aaron Smith),5.600,5.340
4,11:59,2,4,PIT 4,21,17,Jake Plummer sacked by Aaron Smith for -6 yards,5.340,3.130
4,11:22,3,10,PIT 10,27,17,"Jake Plummer pass complete short left to Javon Walker for 10 yards, touchdown",3.130,7.000
4,,,,PIT 2,28,17,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,28,17,"Paul Ernster kicks off 70 yards, touchback",0.000,0.280
4,11:15,1,10,PIT 20,28,17,Ben Roethlisberger pass complete short right to Hines Ward for 63 yards (tackle by Domonique Foxworth),0.280,4.440
4,10:34,1,10,DEN 17,28,17,"Penalty on Kendall Simmons: False Start, 5 yards (no play)",4.440,4.110
4,10:08,1,15,DEN 22,28,17,Ben Roethlisberger sacked by Kenard Lang for -6 yards,4.110,2.410
4,9:29,2,21,DEN 28,28,17,Ben Roethlisberger pass complete short middle to Willie Parker for 14 yards (tackle by Darrent Williams),2.410,3.500
4,8:51,3,7,DEN 14,28,17,Ben Roethlisberger left end for 3 yards (tackle by D.J. Williams),3.500,2.770
4,8:17,4,4,DEN 11,28,20,Jeff Reed 29 yard field goal good,2.770,3.000
4,,,,PIT 30,28,20,"Jeff Reed kicks off 62 yards, returned by Brian Clark for 13 yards (tackle by Anthony Madison)",0.000,0.340
4,8:09,1,10,DEN 21,28,20,Jake Plummer pass complete deep right to Javon Walker for 61 yards (tackle by Ike Taylor),0.340,4.370
4,7:24,1,10,PIT 18,28,20,Mike Bell right guard for 4 yards (tackle by Clark Haggans),4.370,4.430
4,6:45,2,6,PIT 14,28,20,Mike Bell middle for no gain (tackle by James Farrior),4.430,3.630
4,6:00,3,6,PIT 14,28,20,"Penalty on David Kircus: False Start, 5 yards (no play)",3.630,2.970
4,5:39,3,11,PIT 19,28,20,Jake Plummer pass complete short right to Mike Bell for 10 yards (tackle by James Farrior and Ryan Clark),2.970,2.980
4,5:39,4,1,PIT 9,28,20,"Penalty on George Foster: False Start, 5 yards (no play)",2.980,2.530
4,4:52,4,6,PIT 14,31,20,Jason Elam 32 yard field goal good,2.530,3.000
4,,,,DEN 30,31,20,"Paul Ernster kicks off 64 yards, returned by Ike Taylor for 21 yards (tackle by Keith Burns)",0.000,0.740
4,4:43,1,10,PIT 27,31,20,Ben Roethlisberger pass complete short right to Santonio Holmes for 9 yards (tackle by Champ Bailey),0.740,1.410
4,4:20,2,1,PIT 36,31,20,Ben Roethlisberger pass complete short right to Santonio Holmes for 8 yards (tackle by Al Wilson),1.410,1.860
4,4:00,1,10,PIT 44,31,20,Ben Roethlisberger pass complete short middle to Najeh Davenport for 16 yards (tackle by Domonique Foxworth),1.860,2.920
4,3:31,1,10,DEN 40,31,20,Ben Roethlisberger pass complete short left to Najeh Davenport for 18 yards (tackle by Kenard Lang and John Lynch),2.920,4.110
4,3:04,1,10,DEN 22,31,20,Ben Roethlisberger middle for 2 yards (tackle by Al Wilson),4.110,3.830
4,2:42,2,8,DEN 20,31,20,Ben Roethlisberger pass complete short left to Santonio Holmes for 5 yards (tackle by Champ Bailey),3.830,3.930
4,2:20,3,3,DEN 15,31,20,Ben Roethlisberger pass complete short right to Najeh Davenport for 4 yards (tackle by Domonique Foxworth),3.930,4.840
4,2:00,1,10,DEN 11,31,20,Ben Roethlisberger pass complete short left to Hines Ward for 10 yards (tackle by John Lynch). Hines Ward fumbles (forced by John Lynch),4.840,0.380
4,1:50,1,10,DEN 9,31,20,Mike Bell for 1 yard (tackle by Aaron Smith),-0.380,-0.710
4,1:45,,,,31,20,Timeout #1 by Pittsburgh Steelers,0.000,-0.710
4,1:45,2,9,DEN 10,31,20,Mike Bell middle for 3 yards (tackle by Clark Haggans),-0.710,-0.950
4,1:41,,,,31,20,Timeout #2 by Pittsburgh Steelers,0.000,-0.950
4,1:41,3,6,DEN 13,31,20,Mike Bell middle for 1 yard (tackle by James Farrior and Clark Haggans),-0.950,-2.470
4,1:37,,,,31,20,Timeout #3 by Pittsburgh Steelers,0.000,-2.470
4,1:37,4,5,DEN 14,31,20,"Paul Ernster punts 48 yards, returned by Cedrick Wilson for 1 yard (tackle by Brandon Marshall)",-2.470,-1.530
4,1:26,1,10,PIT 39,31,20,Ben Roethlisberger pass complete short right to Willie Parker for -1 yards (tackle by Champ Bailey),1.530,0.850
4,1:18,2,11,PIT 38,31,20,Ben Roethlisberger pass complete short right to Willie Parker for 2 yards (tackle by Kenard Lang),0.850,0.430
4,1:18,3,9,PIT 40,31,20,Ben Roethlisberger pass complete short left to Cedrick Wilson for 12 yards (tackle by Karl Paymah),0.430,2.390
4,0:28,1,10,DEN 48,31,20,Ben Roethlisberger pass incomplete deep right intended for Cedrick Wilson,2.390,1.850
4,0:25,2,10,DEN 48,31,20,Ben Roethlisberger pass incomplete short left intended for Nate Washington,1.850,1.160
4,0:21,3,10,DEN 48,31,20,Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson,1.160,0.070
4,0:17,4,10,DEN 48,31,20,Ben Roethlisberger pass incomplete deep right intended for Santonio Holmes is intercepted by Curome Cox at DEN-12,0.070,0.350
4,0:09,1,10,DEN 12,31,20,Jake Plummer kneels for -1 yards,-0.350,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
