Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,14,12,188,0,7,160,13.3,28,2.3,15.9,0,,1,7.1,0,118.7
Jaylen Waddle,MIA,9,8,106,2,7,90,11.3,16,2.0,9.9,0,,1,11.1,0,155.3
Mike Gesicki,MIA,4,3,38,1,2,26,8.7,12,4.0,10.0,0,,0,0.0,0,143.7
Braylon Sanders,MIA,2,2,17,0,,14,7.0,3,1.5,7.0,0,,0,0.0,0,102.1
Trent Sherfield,MIA,2,2,25,0,2,20,10.0,5,2.5,10.0,0,,0,0.0,0,118.7
Alec Ingold,MIA,1,1,5,0,0,0,0.0,5,5.0,0.0,0,,0,0.0,0,87.5
Raheem Mostert,MIA,1,1,3,0,0,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
Cedrick Wilson Jr.,MIA,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amon-Ra St. Brown,DET,10,7,69,0,4,41,5.9,28,4.0,5.5,0,,1,10.0,0,89.2
D'Andre Swift,DET,5,5,27,1,1,-5,-1.0,32,6.4,-1.0,1,5.0,0,0.0,0,128.7
T.J. Hockenson,DET,4,3,80,0,2,27,9.0,53,17.7,8.5,1,3.0,0,0.0,0,116.7
Kalif Raymond,DET,4,3,76,0,2,74,24.7,2,0.7,20.3,0,,0,0.0,0,116.7
Jamaal Williams,DET,3,3,23,0,2,0,0.0,23,7.7,0.0,1,3.0,0,0.0,0,98.6
Josh Reynolds,DET,6,2,14,0,1,8,4.0,6,3.0,13.2,0,,1,16.7,0,42.4
Brock Wright,DET,1,1,6,0,,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7
Maurice Alexander,DET,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
James Mitchell,DET,1,1,14,0,1,0,0.0,14,14.0,0.0,0,,0,0.0,0,118.7
Jared Goff,DET,1,1,5,0,0,0,0.0,5,5.0,0.0,0,,0,0.0,0,87.5
Craig Reynolds,DET,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
