Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,14:06,1,10,ATL 13,7,10,Matt Ryan pass complete short right to Julio Jones for 13 yards (tackle by Carlton Davis),-0.320,0.670
2,13:35,1,10,ATL 26,7,10,Matt Ryan sacked by Devin White for -9 yards,0.670,-1.220
2,12:53,2,19,ATL 17,7,10,"Matt Ryan sacked by Shaquil Barrett for -8 yards. Matt Ryan fumbles (forced by Shaquil Barrett), recovered by Matt Ryan at ATL-9",-1.220,-3.410
2,12:11,3,27,ATL 9,7,10,Brian Hill right tackle for -1 yards (tackle by Lavonte David),-3.410,-2.490
2,11:38,4,28,ATL 8,7,10,"Ryan Allen punts 54 yards, returned by T.J. Logan for 11 yards (tackle by Qadree Ollison)",-2.490,-2.190
2,11:26,1,10,TAM 49,7,10,Jameis Winston pass complete deep right to Chris Godwin for 22 yards (tackle by Kendall Sheffield),2.190,3.640
2,10:59,1,10,ATL 29,7,10,Ronald Jones left tackle for -1 yards (tackle by Jack Crawford),3.640,2.970
2,10:19,2,11,ATL 30,7,10,"Jameis Winston pass complete short right to Mike Evans for 9 yards (tackle by Isaiah Oliver). Penalty on Ronald Jones: Offensive Holding, 10 yards (no play)",2.970,1.620
2,9:53,2,21,ATL 40,7,10,Jameis Winston pass complete deep middle to Chris Godwin for 30 yards (tackle by Damontae Kazee),1.620,4.910
2,9:13,1,10,ATL 10,7,10,Jameis Winston pass complete short right to Chris Godwin for 1 yard (tackle by Desmond Trufant and Ricardo Allen),4.910,4.380
2,8:32,2,9,ATL 9,7,10,Jameis Winston pass complete short left to Scott Miller for 8 yards (tackle by Deion Jones),4.380,5.170
2,8:01,3,1,ATL 1,13,10,"Jameis Winston pass complete short right to Chris Godwin for 1 yard, touchdown",5.170,7.000
2,7:55,,,ATL 15,13,10,Matt Gay kicks extra point no good wide left,0.000,-1.000
2,7:55,,,TAM 35,13,10,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,7:55,1,10,ATL 25,13,10,Brian Hill right tackle for 5 yards (tackle by Jordan Whitehead),0.610,0.740
2,7:21,2,5,ATL 30,13,10,Brian Hill left end for 5 yards (tackle by Sean Murphy-Bunting),0.740,1.270
2,6:42,1,10,ATL 35,13,10,Matt Ryan pass complete short right to Russell Gage for 11 yards (tackle by Carlton Davis),1.270,1.990
2,6:18,1,10,ATL 46,13,10,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Mike Edwards),1.990,1.450
2,6:13,2,10,ATL 46,13,10,Brian Hill left tackle for 2 yards (tackle by Devin White),1.450,1.030
2,5:33,3,8,ATL 48,13,10,Matt Ryan sacked by Devin White for -10 yards,1.030,-0.850
2,4:57,4,18,ATL 38,13,10,"Ryan Allen punts 54 yards, returned by T.J. Logan for 2 yards (tackle by Qadree Ollison). Penalty on Ryan Smith: Illegal Block Above the Waist, 5 yards. Penalty on Justin Watson: Illegal Block Above the Waist, 5 yards",-0.850,0.380
2,4:44,1,10,TAM 5,13,10,Peyton Barber left guard for 3 yards (tackle by Ricardo Allen and Desmond Trufant),-0.380,-0.560
2,4:13,2,7,TAM 8,13,10,Peyton Barber right guard for no gain (tackle by Allen Bailey),-0.560,-1.070
2,3:31,3,7,TAM 8,13,10,Jameis Winston pass complete deep right to Breshad Perriman for 44 yards,-1.070,2.390
2,3:24,1,10,ATL 48,13,10,Peyton Barber left tackle for 1 yard (tackle by Jack Crawford),2.390,1.980
2,2:52,2,9,ATL 47,13,10,Jameis Winston pass incomplete short left intended for Peyton Barber,1.980,1.290
2,2:47,3,9,ATL 47,13,10,Jameis Winston pass complete short left to Mike Evans for 17 yards (tackle by Damontae Kazee and Ricardo Allen),1.290,3.580
2,2:00,1,10,ATL 30,13,10,Ronald Jones left tackle for -3 yards (tackle by Deion Jones),3.580,2.630
2,1:54,,,,,,Timeout #2 by Atlanta Falcons,,
2,1:54,2,13,ATL 33,13,10,Jameis Winston left guard for 4 yards (tackle by Vic Beasley),2.630,2.480
2,1:49,,,,,,Timeout #3 by Atlanta Falcons,,
2,1:49,3,9,ATL 29,13,10,Jameis Winston pass complete deep middle to Chris Godwin for 26 yards (tackle by Damontae Kazee and De'Vondre Campbell),2.480,6.510
2,1:30,1,3,ATL 3,13,10,T.J. Logan left tackle for 2 yards (tackle by De'Vondre Campbell and Deion Jones),6.510,5.910
2,0:44,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:44,2,1,ATL 1,19,10,"Jameis Winston pass complete short right to Vita Vea for 1 yard, touchdown",5.910,7.000
2,0:40,,,ATL 15,19,10,Matt Gay kicks extra point no good wide left,0.000,-1.000
2,0:40,,,TAM 35,19,10,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,0:40,1,10,ATL 25,19,10,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Carlton Davis),0.610,0.060
2,0:35,2,10,ATL 25,19,10,Matt Ryan pass incomplete short right intended for Christian Blake (defended by Carlton Davis),0.060,-0.620
2,0:29,3,10,ATL 25,19,10,Matt Ryan pass complete short middle to Brian Hill for 7 yards (tackle by Lavonte David),-0.620,-1.240
2,0:20,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:20,4,3,ATL 32,19,10,Ryan Allen punts 42 yards downed by Sharrod Neasman,-1.240,-0.670
2,0:05,1,10,TAM 26,19,10,Jameis Winston kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,19,10,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TAM 25,19,10,Ronald Jones left guard for 1 yard (tackle by Ricardo Allen and Grady Jarrett),0.610,0.200
3,14:23,2,9,TAM 26,19,10,Jameis Winston pass incomplete short right intended for Mike Evans,0.200,-0.490
3,14:21,3,9,TAM 26,19,10,Jameis Winston right tackle for 24 yards (tackle by Ricardo Allen),-0.490,2.260
3,13:50,1,10,TAM 50,19,10,Scott Miller left end for -2 yards (tackle by Ricardo Allen),2.260,1.440
3,13:10,2,12,TAM 48,19,10,Dare Ogunbowale left guard for 12 yards (tackle by Jamal Carter and Damontae Kazee),1.440,2.920
3,12:29,1,10,ATL 40,19,10,Ronald Jones left guard for 25 yards (tackle by Deion Jones),2.920,4.580
3,12:00,1,10,ATL 15,19,10,Ronald Jones right guard for 1 yard (tackle by Tyeler Davison and De'Vondre Campbell) Penalty on TAM: Illegal Formation (Declined),4.580,4.110
3,11:39,2,9,ATL 14,19,10,Jameis Winston pass complete short right to O.J. Howard for 10 yards (tackle by Damontae Kazee and Ricardo Allen),4.110,6.280
3,11:03,1,4,ATL 4,25,10,"Ronald Jones left guard for 4 yards, touchdown",6.280,7.000
3,10:58,,,ATL 15,25,10,"Matt Gay kicks extra point blocked by Kendall Sheffield, recovered by Sharrod Neasman",0.000,-1.000
3,10:58,,,TAM 35,25,10,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,10:58,1,10,ATL 25,25,10,Matt Ryan pass complete short right to Brian Hill for 1 yard (tackle by Lavonte David),0.610,0.200
3,10:28,2,9,ATL 26,25,10,Matt Ryan pass complete deep left to Russell Gage for 19 yards (tackle by Andrew Adams),0.200,1.930
3,9:54,1,10,ATL 45,25,10,Brian Hill left tackle for no gain (tackle by Ndamukong Suh),1.930,1.380
3,9:21,2,10,ATL 45,25,10,Matt Ryan pass deep middle intended for Calvin Ridley is intercepted by Carlton Davis at TB-11 and returned for no gain,1.380,0.370
3,9:12,1,10,TAM 11,25,10,Peyton Barber left guard for 5 yards (tackle by Deion Jones and Foyesade Oluokun),-0.370,-0.300
3,8:35,2,5,TAM 16,25,10,Peyton Barber right guard for 3 yards (tackle by Tyeler Davison and Allen Bailey),-0.300,-0.480
3,7:53,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
3,7:53,3,2,TAM 19,25,10,Jameis Winston pass incomplete short middle intended for Cameron Brate (defended by Jack Crawford),-0.480,-2.140
3,7:48,4,2,TAM 19,25,10,"Bradley Pinion punts 43 yards, returned by Kenjon Barner for 6 yards (tackle by Pat O'Connor)",-2.140,-1.860
3,7:36,1,10,ATL 44,25,10,Matt Ryan pass complete deep right to Calvin Ridley for 17 yards (tackle by Mike Edwards). Penalty on Jamel Dean: Defensive Holding (Declined),1.860,2.980
3,7:20,1,10,TAM 39,25,10,"Penalty on James Carpenter: False Start, 5 yards (no play)",2.980,2.650
3,7:02,1,15,TAM 44,25,10,Matt Ryan pass incomplete short right intended for Luke Stocker,2.650,1.770
3,6:59,2,15,TAM 44,25,10,Matt Ryan pass incomplete short left intended for Russell Gage,1.770,1.090
3,6:54,3,15,TAM 44,25,10,"Matt Ryan pass incomplete deep right intended for Calvin Ridley. Penalty on Ndamukong Suh: Illegal Use of Hands, 5 yards (no play)",1.090,2.980
3,6:50,1,10,TAM 39,25,10,Brian Hill left end for -1 yards (tackle by Rakeem Nunez-Roches and Jordan Whitehead),2.980,2.300
3,6:13,2,11,TAM 40,25,10,Matt Ryan pass complete short right to Julio Jones for 12 yards (tackle by Carlton Davis),2.300,3.710
3,5:28,1,10,TAM 28,25,10,Matt Ryan pass complete short right to Christian Blake for 7 yards (tackle by Devin White and Sean Murphy-Bunting),3.710,4.110
3,4:50,2,3,TAM 21,25,10,Qadree Ollison left tackle for 1 yard (tackle by Ndamukong Suh and Lavonte David),4.110,3.530
3,4:15,3,2,TAM 20,25,10,Qadree Ollison left guard for 2 yards (tackle by Lavonte David),3.530,4.370
3,3:33,1,10,TAM 18,25,10,"Matt Ryan pass complete short left to Julio Jones for 2 yards (tackle by Lavonte David and Mike Edwards). Penalty on Jake Matthews: Illegal Block Above the Waist, 10 yards",4.370,3.840
3,3:15,1,18,TAM 26,25,10,Matt Ryan pass incomplete short middle intended for Christian Blake (defended by Lavonte David),3.840,2.750
3,3:09,2,18,TAM 26,25,10,"Matt Ryan pass incomplete deep right intended for Calvin Ridley. Penalty on Jake Matthews: Offensive Holding, 10 yards (no play)",2.750,1.400
3,3:01,2,28,TAM 36,25,10,Matt Ryan pass complete short left to Russell Gage for 9 yards (tackle by Sean Murphy-Bunting),1.400,1.950
3,2:30,3,19,TAM 27,25,10,Matt Ryan pass complete short middle to Brian Hill for 5 yards (tackle by Jordan Whitehead and Shaquil Barrett),1.950,1.990
3,1:45,4,14,TAM 22,25,13,Younghoe Koo 40 yard field goal good,1.990,3.000
3,1:40,,,ATL 35,25,13,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
3,1:40,1,10,TAM 25,25,13,Jameis Winston pass complete deep left to Chris Godwin for 33 yards (tackle by Damontae Kazee),0.610,2.790
3,0:53,1,10,ATL 42,25,13,Jameis Winston pass complete short left to Mike Evans for 7 yards (tackle by Kendall Sheffield and Jacob Tuioti-Mariner),2.790,3.190
3,0:15,2,3,ATL 35,25,13,Ronald Jones left guard for 2 yards (tackle by Deion Jones),3.190,2.740
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,ATL 33,25,13,Jameis Winston pass complete short left to Mike Evans for 13 yards (tackle by Isaiah Oliver and Foyesade Oluokun),2.740,4.240
4,14:17,1,10,ATL 20,25,13,Jameis Winston pass complete short left to Ronald Jones for 2 yards (tackle by Jacob Tuioti-Mariner),4.240,3.960
4,13:38,2,8,ATL 18,25,13,Ronald Jones left end for 4 yards (tackle by Isaiah Oliver),3.960,3.890
4,13:01,3,4,ATL 14,25,13,Jameis Winston pass incomplete short left,3.890,2.580
4,12:53,4,4,ATL 14,28,13,Matt Gay 32 yard field goal good,2.580,3.000
4,12:48,,,TAM 35,28,13,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,12:48,1,10,ATL 25,28,13,Matt Ryan pass complete short middle to Russell Gage for 9 yards (tackle by Sean Murphy-Bunting),0.610,1.280
4,12:25,2,1,ATL 34,28,13,Matt Ryan pass complete short left to Julio Jones for 10 yards (tackle by Sean Murphy-Bunting),1.280,1.860
4,11:51,1,10,ATL 44,28,13,Matt Ryan pass complete short left to Russell Gage for 6 yards (tackle by Sean Murphy-Bunting),1.860,2.130
4,11:11,2,4,ATL 50,28,13,Matt Ryan pass incomplete short middle intended for Calvin Ridley (defended by Jamel Dean),2.130,1.420
4,11:07,3,4,ATL 50,28,13,Matt Ryan pass incomplete short middle intended for Jaeden Graham,1.420,-0.060
4,11:00,4,4,ATL 50,28,13,Matt Ryan pass complete short left to Russell Gage for 5 yards (tackle by Sean Murphy-Bunting),-0.060,2.590
4,10:28,1,10,TAM 45,28,13,Qadree Ollison right guard for 6 yards (tackle by Jamel Dean),2.590,2.850
4,10:01,2,4,TAM 39,28,13,Matt Ryan pass complete short middle to Qadree Ollison for 7 yards (tackle by Sean Murphy-Bunting),2.850,3.450
4,9:36,1,10,TAM 32,28,13,Matt Ryan pass complete short left to Calvin Ridley for 18 yards (tackle by Lavonte David),3.450,4.650
4,9:07,1,10,TAM 14,28,13,Matt Ryan pass incomplete short left intended for Russell Gage (defended by Andrew Adams),4.650,4.000
4,9:03,2,10,TAM 14,28,13,Matt Ryan sacked by Vita Vea for -6 yards,4.000,2.610
4,8:22,3,16,TAM 20,28,13,Matt Ryan pass incomplete deep middle intended for Julio Jones (defended by Vita Vea),2.610,2.120
4,8:16,4,16,TAM 20,28,16,Younghoe Koo 38 yard field goal good,2.120,3.000
4,8:12,,,ATL 35,28,16,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,8:12,1,10,TAM 25,28,16,Jameis Winston pass complete short left to Mike Evans for 13 yards (tackle by Kendall Sheffield),0.610,1.470
4,7:41,1,10,TAM 38,28,16,Ronald Jones left tackle for no gain (tackle by Ricardo Allen),1.470,0.920
4,6:59,2,10,TAM 38,28,16,Jameis Winston pass incomplete short left intended for O.J. Howard (defended by Ricardo Allen),0.920,0.230
4,6:55,3,10,TAM 38,28,16,"Jameis Winston pass incomplete short left intended for Mike Evans. Penalty on Vic Beasley: Defensive Offside, 5 yards (no play)",0.230,0.890
4,6:51,3,5,TAM 43,28,16,"Penalty on Mike Evans: False Start, 5 yards (no play)",0.890,0.230
4,6:51,3,10,TAM 38,28,16,Jameis Winston pass incomplete short left intended for Chris Godwin (defended by Desmond Trufant),0.230,-0.850
4,6:46,4,10,TAM 38,28,16,"Bradley Pinion punts 45 yards, returned by Kenjon Barner for 2 yards (tackle by Ryan Smith)",-0.850,-0.150
4,6:34,1,10,ATL 19,28,16,Matt Ryan sacked by Carl Nassib for -4 yards,0.150,-1.000
4,6:10,2,14,ATL 15,28,16,Matt Ryan pass incomplete short left intended for Christian Blake,-1.000,-1.760
4,6:05,3,14,ATL 15,28,16,Matt Ryan pass incomplete deep right intended for Calvin Ridley (defended by Jamel Dean),-1.760,-2.440
4,5:59,4,14,ATL 15,28,16,Ryan Allen punts 40 yards downed by Luke Stocker,-2.440,-1.930
4,5:48,1,10,TAM 45,28,16,Peyton Barber left guard for 6 yards (tackle by Deion Jones and De'Vondre Campbell),1.930,2.190
4,5:39,,,,,,Timeout #1 by Atlanta Falcons,,
4,5:39,2,4,ATL 49,28,16,Peyton Barber left tackle for 6 yards (tackle by Foyesade Oluokun and Damontae Kazee),2.190,2.720
4,5:33,,,,,,Timeout #2 by Atlanta Falcons,,
4,5:33,1,10,ATL 43,28,16,Peyton Barber left guard for -1 yards (tackle by Allen Bailey and De'Vondre Campbell),2.720,2.040
4,5:27,,,,,,Timeout #3 by Atlanta Falcons,,
4,5:27,2,11,ATL 44,28,16,Peyton Barber left guard for 8 yards (tackle by Damontae Kazee and Foyesade Oluokun),2.040,2.410
4,4:40,3,3,ATL 36,28,16,Peyton Barber right guard for -2 yards (tackle by Desmond Trufant and Grady Jarrett),2.410,0.720
4,3:53,4,5,ATL 38,28,16,"Penalty on TAM: Delay of Game, 5 yards (no play)",0.720,0.400
4,3:53,4,10,ATL 43,28,16,"Bradley Pinion punts 33 yards, fair catch by Kenjon Barner at ATL-10",0.400,0.380
4,3:44,1,10,ATL 10,28,16,Matt Ryan pass incomplete short left intended for Calvin Ridley (defended by Vita Vea),-0.380,-0.780
4,3:39,2,10,ATL 10,28,16,Matt Ryan pass complete short left to Calvin Ridley for 5 yards (tackle by Mike Edwards),-0.780,-0.840
4,3:21,3,5,ATL 15,28,16,Matt Ryan pass incomplete short left intended for Brian Hill,-0.840,-2.440
4,3:18,4,5,ATL 15,34,16,"Matt Ryan sacked by Jason Pierre-Paul for -9 yards. Matt Ryan fumbles (forced by Jason Pierre-Paul), recovered by Ndamukong Suh at ATL-6 and returned for 6 yards, touchdown",-2.440,-7.000
4,3:06,,,ATL 15,35,16,"Matt Gay kicks extra point good. Penalty on Damontae Kazee: Unnecessary Roughness, 15 yards",0.000,0.000
4,3:06,,,TAM 50,35,16,"Bradley Pinion kicks off 50 yards, touchback.",0.000,0.610
4,3:06,1,10,ATL 25,35,16,"Matt Schaub pass complete short left to Christian Blake for 9 yards (tackle by Andrew Adams). Penalty on Andrew Adams: Lowering the Head to Initiate Contact, 15 yards",0.610,2.190
4,3:00,1,10,ATL 49,35,16,Matt Schaub pass incomplete deep right intended for Calvin Ridley,2.190,1.650
4,2:55,2,10,ATL 49,35,16,Matt Schaub pass complete short left to Kenjon Barner for 5 yards (tackle by Carlton Davis),1.650,1.620
4,2:48,3,5,TAM 46,35,16,"Matt Schaub pass complete short right to Christian Blake for 6 yards (tackle by Jamel Dean). Penalty on Shaquil Barrett: Defensive Offside, 5 yards (no play)",1.620,2.850
4,2:43,1,10,TAM 41,35,16,Matt Schaub pass incomplete short left intended for Christian Blake,2.850,2.310
4,2:39,2,10,TAM 41,35,16,Matt Schaub pass complete short right to Calvin Ridley for 17 yards (tackle by Andrew Adams),2.310,3.970
4,2:13,1,10,TAM 24,35,16,Matt Schaub pass incomplete short left intended for Christian Blake (defended by Mike Edwards),3.970,3.430
4,2:10,2,10,TAM 24,35,16,Matt Schaub pass complete short right to Kenjon Barner for 3 yards (tackle by Lavonte David),3.430,3.140
4,2:00,3,7,TAM 21,35,16,Matt Schaub pass incomplete short left intended for Christian Blake,3.140,2.060
4,1:56,4,7,TAM 21,35,22,"Matt Schaub pass complete deep left to Calvin Ridley for 21 yards, touchdown",2.060,7.000
4,1:50,,,TAM 2,35,22,"Two Point Attempt: Matt Schaub pass incomplete intended for Christian Blake, conversion fails",1.000,-1.000
4,1:50,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,1:50,,,ATL 35,35,22,"Younghoe Koo kicks onside 15 yards, returned by Chris Godwin for no gain",0.000,2.260
4,1:49,1,10,TAM 50,35,22,Jameis Winston kneels for -1 yards,2.260,1.580
4,1:06,2,11,TAM 49,35,22,Jameis Winston kneels for -1 yards,1.580,0.760
4,0:28,3,12,TAM 48,35,22,Jameis Winston kneels for -1 yards,0.760,-0.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
