Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,4:49,2,8,BUF 22,7,0,"LeGarrette Blount right tackle for 5 yards (tackle by Nigel Bradham and Corey Graham). Penalty on Nickell Robey: Face Mask (15 Yards), 9 yards",3.700,5.370
1,4:22,1,8,BUF 8,7,0,LeGarrette Blount up the middle for -2 yards (tackle by Preston Brown),5.370,4.190
1,3:43,2,10,BUF 10,7,0,Tom Brady pass complete short left to Brian Tyms for 4 yards,4.190,4.040
1,3:11,3,6,BUF 6,7,0,Tom Brady pass incomplete short middle intended for Shane Vereen,4.040,2.990
1,3:05,4,6,BUF 6,7,3,Stephen Gostkowski 24 yard field goal good,2.990,3.000
1,3:05,,,NWE 35,7,3,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
1,3:02,1,10,BUF 20,7,3,Anthony Dixon left tackle for 7 yards (tackle by Malcolm Butler),0.280,0.680
1,2:19,2,3,BUF 27,7,3,C.J. Spiller left end for 2 yards (tackle by Jonathan Casillas and Patrick Chung),0.680,0.230
1,1:44,3,1,BUF 29,7,3,Fred Jackson left guard for 2 yards (tackle by Jonathan Casillas),0.230,1.000
1,1:06,1,10,BUF 31,7,3,Anthony Dixon right guard for 7 yards (tackle by Jonathan Casillas and Logan Ryan),1.000,1.000
1,0:24,1,10,BUF 31,7,3,Timeout #1 by Buffalo Bills,1.000,1.410
1,0:24,2,3,BUF 38,7,3,Kyle Orton pass complete short right to Anthony Dixon for 8 yards (tackle by Logan Ryan),1.410,1.990
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 46,7,3,Kyle Orton pass complete deep middle to Robert Woods for 20 yards (tackle by Malcolm Butler),1.990,3.310
2,14:14,1,10,NWE 34,7,3,Kyle Orton pass complete short right to MarQueis Gray for 8 yards (tackle by Rob Ninkovich),3.310,3.850
2,13:36,2,2,NWE 26,7,3,Sammy Watkins right end for 5 yards (tackle by Malcolm Butler and Rob Ninkovich),3.850,4.170
2,12:59,1,10,NWE 21,7,3,C.J. Spiller up the middle for 5 yards (tackle by Chandler Jones and Jamie Collins),4.170,4.370
2,12:25,2,5,NWE 16,7,3,Kyle Orton pass complete short middle to MarQueis Gray for 7 yards (tackle by Chandler Jones and Jonathan Casillas),4.370,5.140
2,11:53,1,9,NWE 9,7,3,Fred Jackson left end for 4 yards (tackle by Chandler Jones),5.140,5.150
2,11:18,2,5,NWE 5,7,3,Fred Jackson up the middle for 4 yards (tackle by Devin McCourty and Alan Branch),5.150,5.170
2,10:40,3,1,NWE 1,13,3,"Anthony Dixon right guard for 1 yard, touchdown",5.170,7.000
2,10:40,,,NWE 2,14,3,Dan Carpenter kicks extra point good,0.000,0.000
2,10:40,,,BUF 35,14,3,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
2,10:38,1,10,NWE 20,14,3,LeGarrette Blount right guard for 6 yards (tackle by Da'Norris Searcy and Corey Graham),0.280,0.540
2,10:02,2,4,NWE 26,14,3,"LeGarrette Blount left tackle for 1 yard (tackle by Preston Brown). Penalty on Ryan Wendell: Offensive Holding, 10 yards (no play)",0.540,-0.940
2,9:39,2,14,NWE 16,14,3,Tom Brady pass incomplete short left intended for Brian Tyms. Penalty on Brian Tyms: Offensive Pass Interference (Declined),-0.940,-1.690
2,9:34,3,14,NWE 16,14,3,Tom Brady pass incomplete,-1.690,-2.390
2,9:29,4,14,NWE 16,14,3,"Ryan Allen punts 42 yards, returned by Marcus Thigpen for 6 yards (tackle by Matt Slater)",-2.390,-2.130
2,9:22,1,10,BUF 48,14,3,Kyle Orton pass complete short middle to C.J. Spiller for 2 yards (tackle by Tavon Wilson and Sealver Siliga),2.130,1.850
2,8:43,2,8,,14,3,"Kyle Orton sacked by Jamie Collins for -6 yards. Kyle Orton fumbles (forced by Jamie Collins), recovered by Jamie Collins at BUF-44 (tackle by Eric Wood)",1.850,-2.650
2,8:31,1,10,BUF 44,14,3,Tom Brady pass incomplete short left intended for Tim Wright,2.650,2.110
2,8:25,2,10,BUF 44,14,3,Brandon LaFell for 9 yards,2.110,2.610
2,7:52,3,1,BUF 35,14,3,Shane Vereen right end for no gain (tackle by Corey Graham),2.610,1.000
2,7:14,4,1,BUF 35,14,3,Tom Brady pass complete short right to Shane Vereen for 9 yards (tackle by Nigel Bradham),1.000,3.840
2,6:43,1,10,BUF 26,14,3,LeGarrette Blount left guard for 7 yards (tackle by Da'Norris Searcy and Ron Brooks),3.840,4.270
2,6:00,2,3,BUF 19,14,3,Tom Brady sacked by Stefan Charles for -7 yards,4.270,2.610
2,5:19,3,10,BUF 26,14,3,Tom Brady pass incomplete deep left intended for Brandon LaFell,2.610,1.740
2,5:12,4,10,BUF 26,14,6,Stephen Gostkowski 44 yard field goal good,1.740,3.000
2,5:12,,,NWE 35,14,6,"Stephen Gostkowski kicks off 61 yards, returned by Marcus Thigpen for 49 yards (tackle by Stephen Gostkowski)",0.000,-2.460
2,5:00,1,10,NWE 47,14,6,Kyle Orton pass incomplete short middle intended for Sammy Watkins,2.460,1.910
2,4:57,2,10,NWE 47,14,6,Fred Jackson right guard for 6 yards (tackle by Sealver Siliga),1.910,2.010
2,4:17,3,4,NWE 41,14,6,Kyle Orton pass complete short left to Fred Jackson for 4 yards (tackle by Logan Ryan and Jamie Collins),2.010,3.120
2,3:41,1,10,NWE 37,14,6,Anthony Dixon right guard for 6 yards (tackle by Logan Ryan and Jamie Collins),3.120,3.380
2,3:07,2,4,NWE 31,14,6,C.J. Spiller up the middle for 1 yard (tackle by Darius Fleming),3.380,2.810
2,2:25,3,3,NWE 30,14,6,Kyle Orton pass incomplete deep left intended for Sammy Watkins,2.810,1.480
2,2:19,4,3,NWE 30,17,6,Dan Carpenter 48 yard field goal good,1.480,3.000
2,2:19,,,BUF 35,17,6,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
2,2:14,1,10,NWE 20,17,6,Tom Brady pass complete short left to Brian Tyms for 8 yards,0.280,0.810
2,2:00,2,2,NWE 28,17,6,Shane Vereen left tackle for 1 yard (tackle by Jerry Hughes and Kyle Williams),0.810,0.230
2,1:29,3,1,NWE 29,17,6,Tom Brady up the middle for 2 yards (tackle by Jarius Wynn),0.230,1.000
2,1:05,1,10,NWE 31,17,6,"Tom Brady pass incomplete short middle intended for Danny Amendola. Penalty on Nate Solder: Offensive Holding, 10 yards (no play)",1.000,0.340
2,1:01,1,20,NWE 21,17,6,Tom Brady pass complete short middle to Shane Vereen for -1 yards (tackle by Ty Powell),0.340,-1.030
2,0:27,2,21,NWE 20,17,6,Tom Brady left guard for 7 yards (tackle by Nickell Robey),-1.030,-0.760
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,17,6,"Jordan Gay kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,17,6,Jimmy Garoppolo pass complete short left to Danny Amendola for 5 yards (tackle by Da'Norris Searcy),0.280,0.410
3,14:40,2,5,NWE 25,17,6,Jimmy Garoppolo sacked by Jarius Wynn for -3 yards,0.410,-0.690
3,13:51,3,8,NWE 22,17,6,Jimmy Garoppolo pass incomplete short right intended for Tim Wright,-0.690,-1.900
3,13:45,4,8,NWE 22,17,6,"Ryan Allen punts 51 yards, returned by Marcus Thigpen for 4 yards (tackle by Malcolm Butler)",-1.900,-1.000
3,13:34,1,10,BUF 31,17,6,Fred Jackson right guard for 3 yards (tackle by Tavon Wilson),1.000,0.870
3,12:57,2,7,BUF 34,17,6,Kyle Orton pass incomplete deep right intended for Chris Hogan,0.870,0.170
3,12:51,3,7,BUF 34,17,6,Kyle Orton sacked by Akeem Ayers for -6 yards,0.170,-1.500
3,12:14,4,13,BUF 28,17,6,"Colton Schmidt punts 48 yards, returned by Danny Amendola for 15 yards (tackle by Ty Powell). Penalty on Malcolm Butler: Illegal Block Above the Waist, 10 yards",-1.500,0.140
3,12:03,1,10,NWE 16,17,6,LeGarrette Blount right guard for 6 yards (tackle by Preston Brown and Da'Norris Searcy),-0.140,0.280
3,11:30,2,4,NWE 22,17,6,LeGarrette Blount right end for 34 yards (tackle by Nigel Bradham),0.280,2.650
3,10:58,1,10,BUF 44,17,6,LeGarrette Blount right end for 5 yards (tackle by Nigel Bradham),2.650,2.780
3,10:13,2,5,BUF 39,17,6,Jimmy Garoppolo sacked by Mario Williams for -1 yards,2.780,1.950
3,9:35,3,6,BUF 40,17,6,"Jimmy Garoppolo sacked by Jerry Hughes for -3 yards. Penalty on Nickell Robey: Defensive Holding (Declined), Penalty on Corey Graham: Defensive Holding, 5 yards (no play)",1.950,3.250
3,9:17,1,10,BUF 35,17,6,Brandon Bolden right guard for 5 yards (tackle by Preston Brown),3.250,3.380
3,8:37,2,5,BUF 30,17,6,Brandon LaFell left end for 4 yards (tackle by Da'Norris Searcy),3.380,3.200
3,7:59,3,1,BUF 26,17,6,Jimmy Garoppolo right guard for 4 yards (tackle by Aaron Williams),3.200,4.110
3,7:25,1,10,BUF 22,17,6,LeGarrette Blount left tackle for no gain (tackle by Manny Lawson),4.110,3.560
3,6:43,2,10,BUF 22,17,6,Jimmy Garoppolo pass incomplete deep right intended for Danny Amendola,3.560,2.870
3,6:35,3,10,BUF 22,17,6,Jimmy Garoppolo pass complete short middle to Brandon LaFell for 9 yards (tackle by Nickell Robey),2.870,2.720
3,5:57,4,1,BUF 13,17,6,Jimmy Garoppolo left end for -1 yards (tackle by Ron Brooks),2.720,0.280
3,5:51,1,10,BUF 14,17,6,Fred Jackson left guard for 8 yards (tackle by Tavon Wilson),-0.280,0.420
3,5:24,2,2,BUF 22,17,6,Fred Jackson left guard for 1 yard (tackle by Sealver Siliga),0.420,-0.320
3,4:54,3,1,BUF 23,17,6,Kyle Orton pass complete short right to Chris Hogan for 3 yards (tackle by Patrick Chung),-0.320,0.670
3,4:25,1,10,BUF 26,17,6,Kyle Orton pass complete short left to Sammy Watkins for 5 yards (tackle by Malcolm Butler),0.670,0.810
3,3:47,2,5,BUF 31,17,6,Kyle Orton pass incomplete short right intended for Chris Hogan,0.810,0.100
3,3:43,3,5,BUF 31,17,6,Fred Jackson left tackle for -1 yards (tackle by Rob Ninkovich and Darius Fleming),0.100,-1.370
3,3:06,4,6,BUF 30,17,6,"Colton Schmidt punts 40 yards, returned by Danny Amendola for 26 yards (tackle by Colton Schmidt)",-1.370,-2.650
3,2:55,1,10,BUF 44,17,6,Jimmy Garoppolo pass complete deep middle to Brandon LaFell for 20 yards (tackle by Ron Brooks),2.650,3.970
3,2:13,1,10,BUF 24,17,6,Jimmy Garoppolo pass complete short left to Danny Amendola for no gain,3.970,3.430
3,1:30,2,10,BUF 24,17,6,Jimmy Garoppolo pass incomplete deep middle intended for Michael Hoomanawanui (defended by Aaron Williams),3.430,2.740
3,1:25,3,10,BUF 24,17,6,Jimmy Garoppolo pass complete short middle to Danny Amendola for 7 yards (tackle by Nickell Robey),2.740,2.410
3,0:41,4,3,BUF 17,17,9,Stephen Gostkowski 35 yard field goal good,2.410,3.000
3,,,,NWE 35,,,"Stephen Gostkowski kicks off 68 yards, returned by Marcus Thigpen for 24 yards",,
3,0:33,1,10,BUF 21,17,9,Fred Jackson right end for 6 yards (tackle by Tavon Wilson),0.340,0.610
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,BUF 27,17,9,Fred Jackson up the middle for 7 yards (tackle by Alan Branch),0.610,1.200
4,14:22,1,10,BUF 34,17,9,Anthony Dixon for 7 yards,1.200,1.600
4,13:48,2,3,BUF 41,17,9,C.J. Spiller right tackle for 7 yards (tackle by Chris Jones),1.600,2.130
4,13:14,1,10,BUF 48,17,9,Anthony Dixon up the middle for -1 yards (tackle by Chris Jones),2.130,1.450
4,12:47,2,11,BUF 47,17,9,Kyle Orton pass complete short middle to MarQueis Gray for 10 yards (tackle by Darius Fleming and Jonathan Casillas),1.450,2.080
4,12:10,3,1,NWE 43,17,9,Anthony Dixon up the middle for no gain (tackle by Jonathan Casillas),2.080,0.400
4,11:18,4,1,NWE 43,17,9,"Colton Schmidt punts 26 yards, fair catch by Danny Amendola",0.400,0.060
4,11:12,1,10,NWE 17,17,9,Jimmy Garoppolo pass complete short middle to Brandon LaFell for 14 yards (tackle by Corey Graham),-0.060,1.000
4,10:37,1,10,NWE 31,17,9,Jimmy Garoppolo left end for 4 yards (tackle by Ron Brooks),1.000,1.000
4,9:49,2,6,NWE 35,17,9,Jimmy Garoppolo pass incomplete short right intended for Brandon Bolden,1.000,0.300
4,9:46,3,6,NWE 35,17,9,Jimmy Garoppolo left end for 9 yards (tackle by Kyle Williams),0.300,1.860
4,9:02,1,10,NWE 44,17,9,Jimmy Garoppolo pass complete short left to Danny Amendola for 12 yards (tackle by Jerry Hughes),1.860,2.650
4,8:22,1,10,BUF 44,17,9,LeGarrette Blount up the middle for -1 yards (tackle by Aaron Williams and Corey Graham),2.650,1.980
4,7:40,2,11,BUF 45,17,9,Jimmy Garoppolo pass incomplete deep right intended for Danny Amendola,1.980,1.290
4,7:34,3,11,BUF 45,17,9,"Jimmy Garoppolo pass incomplete short left intended for Tim Wright. Penalty on Ron Brooks: Unnecessary Roughness, 15 yards (no play)",1.290,3.580
4,7:28,1,10,BUF 30,17,9,Brandon Bolden left guard for -1 yards (tackle by Duke Williams and Corbin Bryant),3.580,2.900
4,6:51,2,11,BUF 31,17,9,Jimmy Garoppolo sacked by Manny Lawson and Jerry Hughes for -15 yards,2.900,0.230
4,6:02,3,26,BUF 46,17,9,"Jimmy Garoppolo pass complete deep left to Brian Tyms for 18 yards. Penalty on Marcus Cannon: Offensive Holding, 10 yards (no play)",0.230,-1.090
4,5:35,3,36,NWE 44,17,9,Jimmy Garoppolo pass complete short middle to Tim Wright for 15 yards (tackle by Nickell Robey),-1.090,0.530
4,4:53,4,21,BUF 41,17,9,"Ryan Allen punts 30 yards, fair catch by Marcus Thigpen",0.530,0.370
4,4:46,1,10,BUF 11,17,9,Fred Jackson left tackle for 2 yards (tackle by Tavon Wilson and Darius Fleming),-0.370,-0.630
4,4:08,2,8,BUF 13,17,9,"Penalty on Seantrel Henderson: False Start, 5 yards (no play)",-0.630,-1.000
4,4:07,2,13,BUF 8,17,9,Kyle Orton pass complete short middle to Sammy Watkins for 9 yards,-1.000,-0.720
4,4:00,3,4,BUF 17,17,9,Kyle Orton pass complete short right to Robert Woods for 6 yards (tackle by Logan Ryan),-0.720,0.480
4,3:17,1,10,BUF 23,17,9,Fred Jackson left guard for 6 yards (tackle by Darius Fleming and Duron Harmon),0.480,0.740
4,2:33,2,4,BUF 29,17,9,Fred Jackson up the middle for -2 yards (tackle by Sealver Siliga),0.740,0.740
4,2:28,2,4,BUF 29,17,9,Timeout #1 by New England Patriots,0.740,-0.230
4,2:28,3,6,BUF 27,17,9,"Kyle Orton pass incomplete short right intended for Sammy Watkins. Penalty on Jonathan Casillas: Roughing the Passer, 15 yards (no play)",-0.230,1.730
4,2:25,1,10,BUF 42,17,9,Fred Jackson up the middle for -2 yards (tackle by Sealver Siliga),1.730,0.920
,,,,,,,"NWE challenged the runner was down by contact ruling, and the play was upheld.",,
4,2:08,2,12,BUF 40,17,9,Fred Jackson left tackle for 1 yard (tackle by Darius Fleming and Alan Branch),0.920,0.920
4,2:01,2,12,BUF 40,17,9,Timeout #3 by New England Patriots,0.920,0.370
4,2:01,3,11,BUF 41,17,9,Kyle Orton pass incomplete short left intended for Fred Jackson,0.370,-0.650
4,1:58,4,11,BUF 41,17,9,"Colton Schmidt punts 34 yards, returned by Danny Amendola for no gain",-0.650,-0.610
4,1:50,1,10,NWE 25,17,9,Jimmy Garoppolo pass complete short left to James White for 3 yards (tackle by Preston Brown),0.610,0.470
4,1:27,2,7,NWE 28,17,9,Jimmy Garoppolo pass complete short left to James White for 5 yards (tackle by Ron Brooks),0.470,0.430
4,1:06,3,2,NWE 33,17,9,Jimmy Garoppolo pass incomplete short right intended for Brandon LaFell,0.430,-1.180
4,0:58,4,2,NWE 33,17,9,Jimmy Garoppolo pass incomplete short middle intended for Danny Amendola,-1.180,-3.450
4,0:54,1,10,NWE 32,17,9,Kyle Orton kneels for -2 yards,3.450,2.630
4,0:35,2,12,NWE 34,17,9,Kyle Orton kneels for -1 yards,2.630,1.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
