Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,7:22,2,10,PHI 36,7,7,Dorsey Levens left end for -1 yards (tackle by Ryan Boschetti and Cornelius Griffin),0.790,-0.030
1,6:37,3,11,PHI 35,7,7,Donovan McNabb pass incomplete intended for Freddie Mitchell,-0.030,-1.040
1,6:28,4,11,PHI 35,7,7,"Dirk Johnson punts 50 yards, returned by James Thrash for 10 yards (tackle by Greg Lewis)",-1.040,-0.610
1,6:20,1,10,WAS 25,7,7,Clinton Portis left tackle for 6 yards (tackle by Jevon Kearse),0.610,0.870
1,5:58,2,4,WAS 31,7,7,Clinton Portis left end for no gain (tackle by Jevon Kearse),0.870,0.170
1,5:18,3,4,WAS 31,7,7,Patrick Ramsey pass complete to Chris Cooley for 6 yards (tackle by Sheldon Brown),0.170,1.400
1,4:39,1,10,WAS 37,7,7,Clinton Portis right tackle for 6 yards (tackle by Brian Dawkins),1.400,1.670
1,3:59,2,4,WAS 43,7,7,Patrick Ramsey pass complete to Laveranues Coles for 6 yards (tackle by Lito Sheppard),1.670,2.190
1,3:20,1,10,WAS 49,7,7,Clinton Portis left tackle for 5 yards (tackle by Jeremiah Trotter),2.190,2.320
1,2:41,2,5,PHI 46,7,7,Clinton Portis left end for 7 yards (tackle by Michael Lewis),2.320,2.980
1,1:59,1,10,PHI 39,7,7,Patrick Ramsey pass incomplete intended for Chris Cooley,2.980,2.440
1,1:54,2,10,PHI 39,7,7,Patrick Ramsey pass complete to Laveranues Coles for 4 yards (tackle by Brian Dawkins),2.440,2.280
1,1:06,,,,7,7,Timeout #1 by Washington Redskins,0.000,2.280
1,1:06,3,6,PHI 35,7,7,Patrick Ramsey pass incomplete intended for Ladell Betts,2.280,0.970
1,1:02,4,6,PHI 35,7,7,"Tom Tupa punts 24 yards, fair catch by Dexter Wynn",0.970,0.370
1,0:56,1,10,PHI 11,7,7,"Donovan McNabb pass complete to Brian Westbrook for 5 yards (tackle by Lemar Marshall). Penalty on Marcus Washington: Illegal Contact, 5 yards (no play)",-0.370,-0.140
1,0:30,1,10,PHI 16,7,7,Donovan McNabb pass complete to Todd Pinkston for 80 yards (tackle by Ryan Clark),-0.140,6.280
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,4,WAS 4,7,7,"Donovan McNabb pass complete to Terrell Owens for -2 yards (tackle by Antonio Pierce). Terrell Owens fumbles (forced by Antonio Pierce), recovered by Antonio Pierce at WAS-6 and returned for 2 yards (tackle by Terrell Owens)",6.280,0.380
2,14:45,1,10,WAS 8,7,7,Clinton Portis left guard for 3 yards (tackle by Keith Adams),-0.380,-0.560
2,14:09,2,7,WAS 11,7,7,Clinton Portis up the middle for 8 yards (tackle by Mark Simoneau),-0.560,0.150
2,13:35,1,10,WAS 19,7,7,Patrick Ramsey pass complete to Laveranues Coles for 2 yards (tackle by Sheldon Brown),0.150,-0.060
2,12:49,2,8,WAS 21,7,7,Patrick Ramsey pass incomplete intended for Robert Royal,-0.060,-0.810
2,12:44,3,8,WAS 21,7,7,Patrick Ramsey pass complete to Laveranues Coles for 14 yards (tackle by Michael Lewis),-0.810,1.270
2,11:58,1,10,WAS 35,7,7,Patrick Ramsey pass complete to Rod Gardner for 5 yards (tackle by Lito Sheppard),1.270,1.400
2,11:24,2,5,WAS 40,7,7,"Penalty on Ray Brown: False Start, 5 yards (no play)",1.400,0.720
2,11:02,2,10,WAS 35,7,7,Patrick Ramsey pass complete to Robert Royal for 1 yard (tackle by Brian Dawkins),0.720,0.170
2,10:21,3,9,WAS 36,7,7,Patrick Ramsey pass complete to Rod Gardner for 8 yards,0.170,-0.460
2,10:05,4,1,WAS 44,7,7,Tom Tupa punts 45 yards,-0.460,0.370
2,9:57,1,10,PHI 11,7,7,Brian Westbrook right end for -3 yards (tackle by Marcus Washington and Cornelius Griffin),-0.370,-1.000
2,9:19,2,13,PHI 8,7,7,Donovan McNabb pass incomplete intended for Freddie Mitchell,-1.000,-1.770
2,9:14,3,13,PHI 8,7,7,"Penalty on Brian Westbrook: False Start, 4 yards (no play)",-1.770,-2.240
2,9:14,3,17,PHI 4,7,7,Brian Westbrook up the middle for 16 yards (tackle by Marcus Washington),-2.240,-2.030
2,8:45,4,1,PHI 20,7,7,"Dirk Johnson punts 41 yards, returned by James Thrash for 1 yard (tackle by Greg Lewis). Penalty on Mike Sellers: Face Mask (15 Yards), 15 yards",-2.030,-0.610
2,8:35,1,10,WAS 25,7,7,Patrick Ramsey pass complete to James Thrash for 4 yards (tackle by Sheldon Brown),0.610,0.600
2,8:00,2,6,WAS 29,7,7,Clinton Portis left end for 2 yards (tackle by Brian Dawkins and Jeremiah Trotter),0.600,0.170
2,7:18,3,4,WAS 31,7,7,Patrick Ramsey pass incomplete intended for Clinton Portis,0.170,-1.310
2,7:13,4,4,WAS 31,7,7,"Tom Tupa punts 45 yards, returned by Dexter Wynn for 19 yards (tackle by Todd Franz)",-1.310,-1.800
2,7:03,1,10,PHI 43,7,7,Donovan McNabb pass complete to Terrell Owens for 19 yards (tackle by Sean Taylor),1.800,3.050
2,6:36,1,10,WAS 38,7,7,Brian Westbrook right end for 5 yards (tackle by Sean Taylor),3.050,3.180
2,5:53,2,5,WAS 33,7,7,Donovan McNabb pass complete to L.J. Smith for 10 yards (tackle by Marcus Washington),3.180,4.040
2,5:04,1,10,WAS 23,7,7,Donovan McNabb sacked by Ron Warner for -9 yards,4.040,2.280
2,4:34,2,19,WAS 32,7,7,Donovan McNabb pass complete to Brian Westbrook for 8 yards (tackle by Jermaine Haley),2.280,2.680
2,3:49,3,11,WAS 24,7,7,"Donovan McNabb sacked by Chris Clemons for -6 yards. Donovan McNabb fumbles (forced by Chris Clemons), recovered by Jon Runyan at WAS-30",2.680,1.410
2,3:01,,,,7,7,Timeout #1 by Philadelphia Eagles,0.000,1.410
2,3:01,4,17,WAS 30,7,7,David Akers 48 yard field goal no good,1.410,-1.470
2,2:56,1,10,WAS 38,7,7,Clinton Portis left end for 4 yards (tackle by Jeremiah Trotter),1.470,1.460
2,2:22,2,6,WAS 42,7,7,Patrick Ramsey pass complete to Clinton Portis for -1 yards (tackle by Mark Simoneau),1.460,0.630
2,2:13,,,,7,7,Timeout #2 by Philadelphia Eagles,0.000,0.630
2,2:13,3,7,WAS 41,7,7,Patrick Ramsey pass complete to Laveranues Coles for 14 yards,0.630,2.590
2,2:08,1,10,PHI 45,7,7,Patrick Ramsey pass complete to Chris Cooley for 5 yards (tackle by Lito Sheppard),2.590,2.720
2,2:00,2,5,PHI 40,7,7,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",2.720,2.040
2,2:00,2,10,PHI 45,7,7,Patrick Ramsey pass complete to Laveranues Coles for 20 yards (tackle by Lito Sheppard),2.040,3.910
2,1:14,1,10,PHI 25,7,7,"Clinton Portis for 1 yard. Penalty on Darnerien McCants: Offensive Holding, 10 yards",3.910,3.310
2,1:09,1,19,PHI 34,7,7,"Penalty on Rod Gardner: False Start, 5 yards (no play)",3.310,2.980
2,1:09,1,24,PHI 39,7,7,Patrick Ramsey pass complete to Laveranues Coles for 4 yards (tackle by Jeremiah Trotter),2.980,2.010
2,0:57,,,,7,7,Timeout #2 by Washington Redskins,0.000,2.010
2,0:57,2,20,PHI 35,7,7,Patrick Ramsey pass complete to Rod Gardner for 10 yards (tackle by Lito Sheppard),2.010,2.680
2,0:30,3,10,PHI 25,7,7,Patrick Ramsey pass incomplete intended for Chris Cooley,2.680,1.800
2,0:24,4,10,PHI 25,7,7,John Hall 43 yard field goal no good,1.800,-1.200
2,0:18,1,10,PHI 34,7,7,Brian Westbrook up the middle for 3 yards (tackle by Jermaine Haley and Cornelius Griffin),1.200,1.060
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,7,7,"John Hall kicks off 55 yards, returned by J.R. Reed for 20 yards (tackle by Rock Cartwright)",0.000,1.270
3,14:56,1,10,PHI 35,7,7,Donovan McNabb pass incomplete intended for Josh Parry (defended by Brandon Noble),1.270,0.720
3,14:51,2,10,PHI 35,7,7,Donovan McNabb pass complete to Brian Westbrook for 26 yards (tackle by Marcus Washington),0.720,2.980
3,14:08,1,10,WAS 39,7,7,Brian Westbrook right guard for 4 yards (tackle by Lemar Marshall),2.980,2.980
3,13:29,2,6,WAS 35,7,7,Donovan McNabb pass complete to Todd Pinkston for 7 yards (tackle by Shawn Springs),2.980,3.710
3,12:58,1,10,WAS 28,7,7,Donovan McNabb pass complete to Terrell Owens for 3 yards (tackle by Cornelius Griffin),3.710,3.570
3,12:13,2,7,WAS 25,7,7,Brian Westbrook left guard for 3 yards (tackle by Cornelius Griffin),3.570,3.270
3,11:32,3,4,WAS 22,7,7,Donovan McNabb pass complete to Freddie Mitchell for 2 yards (tackle by Fred Smoot),3.270,2.250
3,10:48,4,2,WAS 20,10,7,David Akers 38 yard field goal good,2.250,3.000
3,,,,PHI 30,10,7,"David Akers kicks off 69 yards, returned by Ladell Betts for 23 yards (tackle by Keith Adams)",0.000,0.540
3,10:38,1,10,WAS 24,10,7,Clinton Portis right end for 2 yards (tackle by Sam Rayburn),0.540,0.270
3,10:00,2,8,WAS 26,10,7,Patrick Ramsey pass complete to Laveranues Coles for 6 yards (tackle by Lito Sheppard),0.270,0.370
3,9:20,3,2,WAS 32,10,7,Clinton Portis left end for -5 yards (tackle by Jeremiah Trotter),0.370,-1.570
3,8:47,4,7,WAS 27,10,7,"Tom Tupa punts 53 yards, returned by Dexter Wynn for 15 yards (tackle by Marcus Washington). Penalty on Jermaine Haley: Ineligible Downfield Kick (Declined)",-1.570,-1.270
3,8:37,1,10,PHI 35,10,7,Donovan McNabb pass incomplete intended for Todd Pinkston,1.270,0.720
3,8:32,2,10,PHI 35,10,7,Donovan McNabb pass incomplete intended for L.J. Smith,0.720,0.040
3,8:29,3,10,PHI 35,10,7,Donovan McNabb left end for 9 yards (tackle by Jermaine Haley),0.040,-0.460
3,7:52,4,1,PHI 44,10,7,"Penalty on Dhani Jones: False Start, 5 yards (no play)",-0.460,-0.780
3,7:43,4,6,PHI 39,10,7,Dirk Johnson punts 56 yards,-0.780,0.380
3,7:31,1,10,WAS 5,10,7,Clinton Portis right guard for 4 yards (tackle by Mark Simoneau),-0.380,-0.490
3,6:54,2,6,WAS 9,10,7,Patrick Ramsey pass incomplete intended for Laveranues Coles,-0.490,-0.950
3,6:50,3,6,WAS 9,10,7,Patrick Ramsey pass complete to Laveranues Coles for 6 yards (tackle by Sheldon Brown),-0.950,-0.220
3,6:01,1,10,WAS 15,10,7,"Penalty on Patrick Ramsey: Delay of Game, 5 yards (no play)",-0.220,-0.570
3,5:43,1,15,WAS 10,10,7,Patrick Ramsey pass incomplete intended for Laveranues Coles,-0.570,-1.150
3,5:37,2,15,WAS 10,10,7,Patrick Ramsey pass complete to Laveranues Coles for 18 yards (tackle by Michael Lewis),-1.150,0.810
3,4:52,1,10,WAS 28,10,7,Patrick Ramsey pass complete to James Thrash for 18 yards (tackle by Michael Lewis). Penalty on Jeremiah Trotter: Illegal Contact (Declined),0.810,1.990
3,4:25,1,10,WAS 46,10,7,Ladell Betts right end for 5 yards (tackle by Keith Adams),1.990,2.130
3,3:47,2,5,PHI 49,10,7,Ladell Betts up the middle for 3 yards (tackle by Paul Grasmanis),2.130,1.820
3,3:08,3,2,PHI 46,10,7,Patrick Ramsey pass incomplete intended for Laveranues Coles,1.820,0.200
3,3:01,4,2,PHI 46,10,7,"Tom Tupa punts 29 yards, returned by Dexter Wynn for 15 yards (tackle by Ladell Betts)",0.200,-1.070
3,2:50,1,10,PHI 32,10,7,Donovan McNabb pass complete to Terrell Owens for 6 yards (tackle by Marcus Washington),1.070,1.340
3,2:34,2,4,PHI 38,10,7,Donovan McNabb pass incomplete intended for Terrell Owens,1.340,0.630
3,2:27,3,4,PHI 38,10,7,Donovan McNabb pass complete to Terrell Owens for 16 yards,0.630,2.520
3,2:04,1,10,WAS 46,10,7,Donovan McNabb pass incomplete intended for L.J. Smith,2.520,1.980
3,1:58,2,10,WAS 46,10,7,Brian Westbrook right end for 20 yards (tackle by Ryan Clark),1.980,3.840
3,1:14,1,10,WAS 26,10,7,Donovan McNabb pass complete to Greg Lewis for 25 yards (tackle by Sean Taylor),3.840,6.970
3,0:30,1,1,WAS 1,16,7,"Dorsey Levens right tackle for 1 yard, touchdown",6.970,7.000
3,,,,WAS 2,17,7,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,17,7,"David Akers kicks off 58 yards, returned by Ladell Betts for 23 yards (tackle by J.R. Reed)",0.000,1.270
3,0:18,1,10,WAS 35,17,7,Clinton Portis left tackle for 2 yards (tackle by Jevon Kearse),1.270,0.990
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,WAS 37,17,7,Patrick Ramsey pass incomplete intended for Laveranues Coles (defended by Lito Sheppard),0.990,0.300
4,14:55,3,8,WAS 37,17,7,Patrick Ramsey pass incomplete intended for Rod Gardner,0.300,-0.910
4,14:49,4,8,WAS 37,17,7,"Tom Tupa punts 47 yards, returned by Dexter Wynn for 30 yards (tackle by Brandon Barnes). Penalty on Todd Franz: Offensive Holding (Declined)",-0.910,-1.990
4,14:35,1,10,PHI 46,17,7,Donovan McNabb pass incomplete intended for Todd Pinkston,1.990,1.450
4,14:27,2,10,PHI 46,17,7,Donovan McNabb pass complete to Greg Lewis for 4 yards (tackle by Shawn Springs),1.450,1.290
4,13:45,3,6,WAS 50,17,7,Donovan McNabb pass incomplete is intercepted by Shawn Springs at WAS-39 and returned for 10 yards (tackle by Freddie Mitchell),1.290,-2.190
4,13:36,1,10,WAS 49,17,7,"Patrick Ramsey pass complete to Clinton Portis for 15 yards (tackle by Jeremiah Trotter). Penalty on Jeremiah Trotter: Face Mask (15 Yards), 15 yards",2.190,4.170
4,13:01,1,10,PHI 21,17,7,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",4.170,3.840
4,12:54,1,15,PHI 26,17,7,Clinton Portis pass incomplete intended for Rod Gardner,3.840,2.950
4,12:47,2,15,PHI 26,17,7,Patrick Ramsey pass complete to Chris Cooley for 24 yards (tackle by Dhani Jones),2.950,6.740
4,12:08,1,2,PHI 2,17,13,"Clinton Portis left tackle for 2 yards, touchdown",6.740,7.000
4,,,,PHI 2,17,14,John Hall kicks extra point good,0.000,0.000
4,,,,WAS 30,17,14,"John Hall kicks off 62 yards, returned by J.R. Reed for 13 yards (tackle by James Thrash)",0.000,0.340
4,11:57,1,10,PHI 21,17,14,Donovan McNabb pass complete to Terrell Owens for 4 yards (tackle by Marcus Washington),0.340,0.340
4,11:17,2,6,PHI 25,17,14,Donovan McNabb pass complete to Brian Westbrook for 2 yards (tackle by Shawn Springs),0.340,-0.100
4,10:31,3,4,PHI 27,17,14,Donovan McNabb pass incomplete intended for Terrell Owens (defended by Antonio Pierce),-0.100,-1.570
4,10:19,4,4,PHI 27,17,14,"Dirk Johnson punts 23 yards. Penalty on Mike Sellers: Unnecessary Roughness, 15 yards",-1.570,-1.270
4,10:13,1,10,WAS 35,17,14,Clinton Portis right end for 3 yards (tackle by Jeremiah Trotter),1.270,1.130
4,9:38,2,7,WAS 38,17,14,Patrick Ramsey pass incomplete intended for Laveranues Coles,1.130,0.430
4,9:32,3,7,WAS 38,17,14,Patrick Ramsey pass complete to Ladell Betts for 6 yards (tackle by Roderick Hood),0.430,-0.460
4,8:59,4,1,WAS 44,17,14,Tom Tupa punts 34 yards,-0.460,-0.540
4,8:52,1,10,PHI 24,17,14,Brian Westbrook up the middle for 4 yards (tackle by Lemar Marshall),0.540,0.540
4,8:15,2,6,PHI 28,17,14,Donovan McNabb pass incomplete intended for Todd Pinkston,0.540,-0.160
4,8:09,3,6,PHI 28,17,14,Donovan McNabb pass incomplete intended for Brian Westbrook,-0.160,-1.500
4,8:05,4,6,PHI 28,17,14,"Dirk Johnson punts 44 yards, returned by James Thrash for 5 yards (tackle by Quintin Mikell)",-1.500,-1.140
4,7:52,1,10,WAS 33,17,14,Patrick Ramsey pass complete to Clinton Portis for 6 yards (tackle by Jeremiah Trotter),1.140,1.400
4,7:19,2,4,WAS 39,17,14,"Patrick Ramsey sacked by Hugh Douglas for -2 yards. Penalty on Hugh Douglas: Tripping, 10 yards",1.400,2.060
4,7:06,1,10,WAS 47,17,14,Clinton Portis left end for 8 yards (tackle by Brian Dawkins),2.060,2.600
4,6:29,2,2,PHI 45,17,14,Clinton Portis up the middle for 1 yard (tackle by Michael Lewis),2.600,2.020
4,5:45,3,1,PHI 44,17,14,Clinton Portis right tackle for no gain (tackle by Jeremiah Trotter),2.020,0.330
4,5:09,4,1,PHI 44,17,14,"Tom Tupa punts 44 yards, touchback",0.330,-0.280
4,4:59,1,10,PHI 20,17,14,Donovan McNabb pass incomplete intended for Terrell Owens,0.280,-0.270
4,4:53,2,10,PHI 20,17,14,Brian Westbrook right tackle for 1 yard (tackle by Sean Taylor),-0.270,-0.820
4,4:15,3,9,PHI 21,17,14,Donovan McNabb pass complete to Brian Westbrook for 6 yards (tackle by Marcus Washington),-0.820,-1.570
4,4:08,4,3,PHI 27,17,14,Dirk Johnson punts 37 yards,-1.570,-1.330
4,3:58,1,10,WAS 36,17,14,Patrick Ramsey pass complete to Laveranues Coles for 4 yards (tackle by Dhani Jones),1.330,1.330
4,3:21,2,6,WAS 40,17,14,Patrick Ramsey sacked by Darwin Walker for -9 yards. Penalty on Randy Thomas: Offensive Holding (Declined),1.330,-0.560
4,3:11,3,15,WAS 31,17,14,Patrick Ramsey pass complete to Chris Cooley for 31 yards (tackle by Michael Lewis),-0.560,3.050
4,2:28,1,10,PHI 38,17,14,Patrick Ramsey pass complete to Laveranues Coles for 2 yards (tackle by Sheldon Brown),3.050,2.780
4,2:00,2,8,PHI 36,17,14,Patrick Ramsey pass complete to Chris Cooley for 9 yards (tackle by Roderick Hood),2.780,3.780
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,1:54,,,,17,14,Timeout #1 by Washington Redskins,0.000,3.780
4,1:54,1,10,PHI 27,17,14,Patrick Ramsey pass incomplete intended for Chris Cooley is intercepted by Brian Dawkins at PHI-0,3.780,-0.280
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:46,1,10,PHI 20,17,14,Dorsey Levens right end for no gain (tackle by Joe Salave'a),0.280,-0.270
4,1:41,,,,17,14,Timeout #2 by Washington Redskins,0.000,-0.270
4,1:41,2,10,PHI 20,17,14,Brian Westbrook left end for -2 yards (tackle by Cornelius Griffin),-0.270,-1.330
4,1:36,,,,17,14,Timeout #3 by Washington Redskins,0.000,-1.330
4,1:36,3,12,PHI 18,17,14,Brian Westbrook right end for 6 yards (tackle by Marcus Washington),-1.330,-1.770
4,0:49,,,,17,14,Timeout #1 by Philadelphia Eagles,0.000,-1.770
4,0:49,4,6,PHI 24,17,14,"Dirk Johnson punts 51 yards, fair catch by James Thrash",-1.770,-0.610
4,0:43,1,10,WAS 25,17,14,Patrick Ramsey pass incomplete intended for Rod Gardner (defended by Jevon Kearse),0.610,0.060
4,0:38,2,10,WAS 25,17,14,"Patrick Ramsey sacked by Sam Rayburn for -10 yards. Patrick Ramsey fumbles (forced by Sam Rayburn), recovered by Chris Samuels at WAS-9",0.060,-3.290
4,0:38,3,26,WAS 9,17,14,Patrick Ramsey pass incomplete,-3.290,-2.490
4,0:14,4,26,WAS 9,17,14,Patrick Ramsey pass incomplete,-2.490,-5.370
4,0:07,1,8,WAS 8,17,14,Donovan McNabb kneels for -1 yards,5.370,4.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
