Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Derrick Henry,TEN,18,57,0,1,21,1.2,36,2.0,5,3.6
Dion Lewis,TEN,9,26,0,1,6,0.7,20,2.2,1,9.0
Marcus Mariota,TEN,7,51,0,4,20,2.9,31,4.4,3,2.3
Tajae Sharpe,TEN,1,16,0,1,-1,-1.0,17,17.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
T.J. Yeldon,JAX,7,44,0,4,15,2.1,29,4.1,2,3.5
Corey Grant,JAX,6,11,0,,9,1.5,2,0.3,0,
Blake Bortles,JAX,5,27,0,2,12,2.4,15,3.0,1,5.0
Brandon Wilds,JAX,1,5,0,,4,4.0,1,1.0,0,
