Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
1,10:58,1,10,IND 43,0,0,Vick Ballard left end for 8 yards (tackle by Paul Posluszny),1.800,2.330
1,10:20,2,2,JAX 49,0,0,Andrew Luck pass complete deep middle to Reggie Wayne for 18 yards (tackle by Russell Allen),2.330,3.510
1,9:40,1,10,JAX 31,0,0,T.Y. Hilton for 19 yards (tackle by Chris Prosinski),3.510,4.780
1,9:11,1,10,JAX 12,0,0,Vick Ballard left end for 2 yards (tackle by Tyson Alualu),4.780,4.450
1,8:33,2,8,JAX 10,0,0,Andrew Luck pass complete short right to Robert Hughes for 3 yards (tackle by Dawan Landry),4.450,0.000
1,7:53,,,,0,0,Timeout #1 by Indianapolis Colts,0.000,4.160
1,7:53,3,5,JAX 7,0,0,Andrew Luck sacked by Tyson Alualu for -6 yards,4.160,2.570
1,7:30,4,11,JAX 13,3,0,Adam Vinatieri 31 yard field goal good,2.570,3.000
1,7:27,,,IND 35,3,0,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
1,7:27,1,10,JAX 20,3,0,Blaine Gabbert pass complete deep right to Marcedes Lewis for 17 yards (tackle by Pat Angerer),0.280,1.400
1,6:52,1,10,JAX 37,3,0,Blaine Gabbert pass complete short right to Laurent Robinson for 8 yards (tackle by Darius Butler),1.400,1.940
1,6:18,2,2,JAX 45,3,0,Rashad Jennings up the middle for 4 yards (tackle by Antoine Bethea),1.940,2.190
1,5:40,1,10,JAX 49,3,0,Blaine Gabbert pass complete short middle to Marcedes Lewis for 11 yards (tackle by Jerrell Freeman). Penalty on Jerrell Freeman: Defensive Holding (Declined),2.190,2.920
1,5:20,1,10,IND 40,3,0,Rashad Jennings left end for 2 yards (tackle by Drake Nevis),2.920,2.640
1,4:49,2,8,IND 38,3,0,Blaine Gabbert right guard for 10 yards,2.640,3.710
1,4:09,1,10,IND 28,3,0,Rashad Jennings up the middle for 2 yards (tackle by Moise Fokou),3.710,3.440
1,3:31,2,8,IND 26,3,0,Blaine Gabbert pass incomplete short left intended for Rashad Jennings (defended by Moise Fokou),3.440,2.740
1,3:25,3,8,IND 26,3,0,Blaine Gabbert pass incomplete short left intended for Cecil Shorts,2.740,1.740
1,3:19,4,8,IND 26,3,0,Josh Scobee 44 yard field goal no good,1.740,-1.200
1,3:14,1,10,IND 34,3,0,"Andrew Luck pass incomplete deep right intended for T.Y. Hilton is intercepted by Aaron Ross at JAX-29. Penalty on Andre Branch: Roughing the Passer, 15 yards (no play)",1.200,2.190
1,3:06,1,10,IND 49,3,0,Andrew Luck pass complete short left to Reggie Wayne for 5 yards (tackle by Mike Harris),2.190,2.320
1,2:27,2,5,JAX 46,3,0,Donald Brown up the middle for 3 yards (tackle by Paul Posluszny),2.320,2.010
1,1:48,3,2,JAX 43,3,0,Delone Carter up the middle for 4 yards (tackle by Jeremy Mincey),2.010,2.980
1,1:09,1,10,JAX 39,3,0,Donald Brown left end for 2 yards (tackle by Jeremy Mincey),2.980,2.710
1,0:27,2,8,JAX 37,3,0,Andrew Luck pass complete short right to Reggie Wayne for 8 yards (tackle by Aaron Ross),2.710,3.640
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,JAX 29,3,0,Andrew Luck pass complete deep left to Reggie Wayne for 21 yards (tackle by Derek Cox),3.640,5.370
2,14:28,1,8,JAX 8,3,0,Donald Brown up the middle for 3 yards (tackle by Tyson Alualu),5.370,0.000
2,14:28,,,,3,0,Timeout #2 by Indianapolis Colts,0.000,5.150
2,13:52,2,5,JAX 5,9,0,"Andrew Luck right end for 5 yards, touchdown",5.150,7.000
2,13:52,,,JAX 2,10,0,Adam Vinatieri kicks extra point good,0.000,0.000
2,13:44,,,IND 35,10,0,"Pat McAfee kicks off 72 yards, touchback",0.000,0.280
2,13:44,1,10,JAX 20,10,0,Blaine Gabbert pass complete short right to Laurent Robinson for 19 yards (tackle by Darius Butler),0.280,1.530
2,13:17,1,10,JAX 39,10,0,Rashad Jennings up the middle for 2 yards (tackle by Ricardo Mathews),1.530,1.260
2,12:36,2,8,JAX 41,10,0,Blaine Gabbert pass complete short right to Laurent Robinson for 6 yards (tackle by Darius Butler),1.260,1.360
2,11:53,3,2,JAX 47,10,0,"Blaine Gabbert pass complete short right to Micheal Spurlock for no gain. Penalty on Jerry Hughes: Defensive Offside, 5 yards (no play)",1.360,2.390
2,11:34,1,10,IND 48,10,0,Blaine Gabbert pass incomplete short right intended for Laurent Robinson,2.390,1.850
2,11:30,2,10,IND 48,10,0,"Blaine Gabbert pass complete short right to Laurent Robinson for 9 yards (tackle by Moise Fokou). Laurent Robinson fumbles (forced by Moise Fokou), recovered by Darius Butler at IND-39 (tackle by Laurent Robinson)",1.850,-1.530
,,,,,,,"IND challenged the runner was down by contact ruling, and the original play was overturned.",,
2,11:22,1,10,IND 39,10,0,Andrew Luck pass complete short left to Vick Ballard for 7 yards (tackle by Russell Allen),1.530,1.930
2,11:02,2,3,IND 46,10,0,Vick Ballard left end for 4 yards (tackle by Jeremy Mincey),1.930,2.260
2,10:25,1,10,,10,0,Andrew Luck pass complete deep right to Donnie Avery for 44 yards (tackle by Chris Prosinski),2.260,5.830
2,9:35,1,6,JAX 6,10,0,Vick Ballard up the middle for no gain (tackle by Russell Allen),5.830,4.950
2,8:56,2,6,JAX 6,10,0,Vick Ballard right end for 1 yard (tackle by Paul Posluszny),4.950,4.260
2,8:23,3,5,JAX 5,10,0,Andrew Luck pass complete short right to Vick Ballard for 4 yards (tackle by Dawan Landry),4.260,3.550
2,7:43,4,1,JAX 1,16,0,"Andrew Luck up the middle for 1 yard, touchdown",3.550,7.000
2,7:43,,,JAX 2,17,0,"Adam Vinatieri kicks extra point good. Penalty on JAX: Unsportsmanlike Conduct, 15 yards",0.000,0.000
2,7:39,,,,17,0,"Pat McAfee kicks off 50 yards, touchback",0.000,0.280
2,7:39,1,10,JAX 20,17,0,Rashad Jennings up the middle for 1 yard (tackle by Tom Zbikowski),0.280,-0.130
2,7:08,2,9,JAX 21,17,0,Blaine Gabbert pass complete short left to Laurent Robinson for 5 yards (tackle by Cassius Vaughn),-0.130,-0.160
2,6:26,3,4,JAX 26,17,0,Blaine Gabbert pass incomplete deep left intended for Cecil Shorts,-0.160,-1.630
,,,,,,,"IND challenged the pass completion ruling, and the original play was overturned.",,
2,6:22,4,4,JAX 26,17,0,"Bryan Anger punts 45 yards, out of bounds",-1.630,-0.870
2,6:12,1,10,IND 29,17,0,Andrew Luck pass complete short right to LaVon Brazill for 21 yards (tackle by Dawan Landry),0.870,2.260
2,5:39,1,10,,17,0,Donald Brown up the middle for 3 yards (tackle by Tyson Alualu),2.260,2.120
2,4:58,2,7,JAX 47,17,0,Donald Brown up the middle for 2 yards (tackle by Andre Branch),2.120,1.690
2,4:16,3,5,JAX 45,17,0,"Andrew Luck pass incomplete short right intended for Reggie Wayne. Penalty on Mike Harris: Defensive Pass Interference, 5 yards (no play)",1.690,2.920
2,4:11,1,10,JAX 40,17,0,Donald Brown up the middle for 6 yards (tackle by Paul Posluszny),2.920,3.180
2,3:34,2,4,JAX 34,17,0,Donald Brown up the middle for 4 yards (tackle by Dawan Landry),3.180,3.580
2,2:49,1,10,JAX 30,17,0,Andrew Luck pass incomplete deep left intended for Reggie Wayne,3.580,3.030
2,2:43,2,10,JAX 30,17,0,Donald Brown up the middle for 2 yards (tackle by Tyson Alualu),3.030,2.610
2,2:00,3,8,JAX 28,17,0,"Andrew Luck pass incomplete deep middle intended for Donnie Avery is intercepted by Dawan Landry at JAX-8 and returned for 21 yards, lateral to Chris Prosinski for 2 yards (tackle by Reggie Wayne)",2.610,-1.000
,,,,,,,"Replay Assistant challenged the illegal forward pass ruling, and the play was upheld.",,
2,1:48,1,10,JAX 31,17,0,"Blaine Gabbert pass incomplete short left intended for Micheal Spurlock. Penalty on Josh Gordy: Illegal Contact, 5 yards (no play)",1.000,1.330
2,1:43,1,10,JAX 36,17,0,Blaine Gabbert pass complete short left to Laurent Robinson for 9 yards (tackle by Cassius Vaughn),1.330,2.010
2,1:36,2,1,JAX 45,17,0,Blaine Gabbert pass complete short left to Laurent Robinson for 6 yards (tackle by Cassius Vaughn),2.010,2.320
2,1:18,1,10,IND 49,17,0,Blaine Gabbert sacked by Jerry Hughes for -9 yards,2.320,0.000
2,1:12,,,,17,0,Timeout #1 by Jacksonville Jaguars,0.000,0.570
2,1:11,2,19,JAX 42,17,0,Blaine Gabbert pass complete deep middle to Micheal Spurlock for 22 yards (tackle by Antoine Bethea),0.570,3.180
2,0:52,1,10,IND 36,17,0,Blaine Gabbert pass complete short left to Laurent Robinson for 8 yards (tackle by Cassius Vaughn),3.180,3.720
2,0:49,2,2,IND 28,17,0,"Blaine Gabbert pass incomplete deep left intended for Laurent Robinson. Penalty on Cassius Vaughn: Illegal Contact, 5 yards (no play)",3.720,4.040
2,0:45,1,10,IND 23,17,0,Blaine Gabbert pass incomplete short right intended for Cecil Shorts,4.040,3.500
2,0:41,2,10,IND 23,17,0,Blaine Gabbert pass incomplete short left intended for Cecil Shorts,3.500,2.810
2,0:37,3,10,IND 23,17,0,Blaine Gabbert pass complete short middle to Micheal Spurlock for 6 yards (tackle by Josh Gordy),2.810,0.000
2,0:21,,,,17,0,Timeout #2 by Jacksonville Jaguars,0.000,2.390
2,0:21,4,4,IND 17,17,0,"Penalty on Blaine Gabbert: False Start, 5 yards (no play)",2.390,1.990
2,0:21,4,9,IND 22,17,3,Josh Scobee 40 yard field goal good,1.990,3.000
2,0:17,,,JAX 35,17,3,"Josh Scobee kicks off 60 yards, returned by Tom Zbikowski for 16 yards (tackle by Maurice Stovall)",0.000,0.340
2,0:00,1,10,IND 21,17,3,Andrew Luck kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,17,3,"Josh Scobee kicks off 68 yards, returned by Tom Zbikowski for 24 yards (tackle by Antwon Blake)",0.000,0.340
3,14:55,1,10,IND 21,17,3,Andrew Luck pass complete short left to Reggie Wayne for 16 yards (tackle by Derek Cox),0.340,1.400
3,14:20,1,10,IND 37,17,3,Vick Ballard up the middle for 3 yards (tackle by Dawan Landry),1.400,1.260
3,13:41,2,7,IND 40,17,3,Andrew Luck pass complete short right to Donnie Avery for 15 yards (tackle by Aaron Ross),1.260,2.590
3,13:11,1,10,JAX 45,17,3,Andrew Luck pass complete short left to Donnie Avery for 1 yard (tackle by Mike Harris),2.590,2.180
3,12:31,2,9,JAX 44,17,3,Andrew Luck pass complete short left to Dwayne Allen for 4 yards (tackle by Russell Allen),2.180,2.010
3,11:48,3,5,JAX 40,17,3,Andrew Luck pass incomplete short right intended for LaVon Brazill,2.010,0.590
3,11:44,4,5,JAX 40,17,3,Pat McAfee punts 36 yards,0.590,0.380
3,11:35,1,10,JAX 4,17,3,Rashad Jennings up the middle for 4 yards (tackle by Cory Redding),-0.380,-0.490
3,10:55,2,6,JAX 8,23,3,"Blaine Gabbert pass incomplete short right intended for Cecil Shorts is intercepted by Darius Butler at JAX-11 and returned for 11 yards, touchdown",-0.490,-7.000
3,,,,JAX 2,24,3,Adam Vinatieri kicks extra point good,0.000,0.000
3,10:50,,,IND 35,24,3,"Pat McAfee kicks off 68 yards, returned by Micheal Spurlock for 19 yards (tackle by Moise Fokou)",0.000,-0.140
3,10:44,1,10,JAX 16,24,3,Rashad Jennings up the middle for 2 yards (tackle by Antonio Johnson),-0.140,-0.350
3,10:09,2,8,JAX 18,24,3,Blaine Gabbert pass complete short right to Cecil Shorts for 52 yards (tackle by Antoine Bethea),-0.350,3.580
3,9:52,1,10,IND 30,24,3,Rashad Jennings up the middle for 3 yards (tackle by Cory Redding),3.580,3.440
3,9:18,2,7,IND 27,24,3,Blaine Gabbert sacked by Josh Gordy for -14 yards,3.440,0.890
3,8:41,3,21,IND 41,24,3,"Blaine Gabbert pass complete short middle to Cecil Shorts for 11 yards (tackle by Darius Butler). Penalty on Cameron Bradfield: Offensive Holding, 10 yards (no play)",0.890,-0.430
3,8:18,3,31,JAX 49,24,3,Blaine Gabbert pass incomplete deep right intended for Cecil Shorts,-0.430,-0.130
3,8:09,4,31,JAX 49,24,3,"Bryan Anger punts 40 yards, fair catch by T.Y. Hilton",-0.130,0.370
3,8:02,1,10,IND 11,24,3,T.Y. Hilton left end for 11 yards (tackle by Dawan Landry),-0.370,0.410
3,7:34,1,10,IND 22,24,3,Andrew Luck pass incomplete deep left intended for Donnie Avery,0.410,-0.130
3,7:25,2,10,IND 22,24,3,Andrew Luck pass incomplete deep right intended for T.Y. Hilton (defended by Aaron Ross),-0.130,-0.820
3,7:19,3,10,IND 22,24,3,Andrew Luck pass incomplete short right intended for Donald Brown,-0.820,-1.900
3,7:14,4,10,IND 22,24,3,"Pat McAfee punts 57 yards, fair catch by Micheal Spurlock",-1.900,-0.340
3,7:06,1,10,JAX 21,24,3,Rashad Jennings up the middle for 3 yards (tackle by Kavell Conner),0.340,0.210
3,6:31,2,7,JAX 24,24,3,Rashad Jennings up the middle for 4 yards (tackle by Jerrell Freeman),0.210,0.040
3,5:46,3,3,JAX 28,24,3,Blaine Gabbert pass complete short right to Micheal Spurlock for 1 yard (tackle by Josh Gordy),0.040,-1.440
3,5:12,4,2,JAX 29,24,3,"Bryan Anger punts 57 yards, returned by T.Y. Hilton for 12 yards (tackle by Julian Stanford)",-1.440,-0.670
3,5:02,1,10,IND 26,24,3,Vick Ballard up the middle for 4 yards (tackle by Russell Allen),0.670,0.670
3,4:25,2,6,IND 30,24,3,Andrew Luck pass complete deep left to Dwayne Allen for 27 yards (tackle by Paul Posluszny),0.670,2.720
3,3:42,1,10,JAX 43,24,3,Vick Ballard up the middle for 7 yards (tackle by Andre Branch),2.720,3.120
3,2:57,2,3,JAX 36,24,3,Vick Ballard left end for 1 yard (tackle by George Selvie),3.120,2.540
3,2:19,3,2,JAX 35,24,3,Delone Carter up the middle for 3 yards (tackle by C.J. Mosley),2.540,3.450
3,1:38,1,10,JAX 32,24,3,Andrew Luck pass complete short left to Donnie Avery for 5 yards (tackle by Mike Harris),3.450,3.580
3,0:55,2,5,JAX 27,24,3,Vick Ballard right guard for 6 yards (tackle by Paul Posluszny),3.580,4.170
3,0:13,1,10,JAX 21,24,3,Vick Ballard up the middle for 1 yard (tackle by Jeremy Mincey),4.170,3.760
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,JAX 20,24,3,"Andrew Luck sacked by Austen Lane for -4 yards. Andrew Luck fumbles (forced by Austen Lane), recovered by Jeremy Mincey at JAX-19 (tackle by Anthony Castonzo)",3.760,-0.150
4,14:52,1,10,JAX 19,24,3,Blaine Gabbert pass complete short left to Laurent Robinson for 7 yards (tackle by Cassius Vaughn),0.150,0.610
4,14:25,2,3,JAX 26,24,3,Blaine Gabbert pass complete short right to Cecil Shorts for 5 yards (tackle by Darius Butler),0.610,1.000
4,14:00,1,10,JAX 31,24,3,Blaine Gabbert pass incomplete deep left intended for Laurent Robinson,1.000,0.460
4,13:52,2,10,JAX 31,24,3,"Blaine Gabbert pass complete short left to Justin Blackmon for 10 yards (tackle by Marshay Green). Penalty on IND: Face Mask (15 Yards), 15 yards, Penalty on Jerry Hughes: Roughing the Passer (Declined)",0.460,2.650
4,13:30,1,10,IND 44,24,3,Blaine Gabbert sacked by Antoine Bethea for -1 yards,2.650,1.980
4,13:07,2,11,IND 45,24,3,"Penalty on Cameron Bradfield: False Start, 5 yards (no play)",1.980,1.300
4,12:54,2,16,,24,3,Chad Henne pass complete short left to Justin Blackmon for 5 yards (tackle by Marshay Green),1.300,1.290
4,12:25,3,11,IND 45,24,3,Chad Henne pass complete short left to Cecil Shorts for 11 yards (tackle by Cassius Vaughn),1.290,3.310
4,11:53,1,10,IND 34,24,3,Chad Henne pass incomplete deep left intended for Laurent Robinson,3.310,2.770
4,11:48,2,10,IND 34,24,3,Chad Henne sacked by Tom Zbikowski for -6 yards,2.770,1.290
4,11:12,3,16,IND 40,24,3,Chad Henne pass incomplete deep middle intended for Laurent Robinson. Penalty on Michael Brewster: Offensive Holding (Declined),1.290,0.590
4,11:01,4,16,IND 40,24,3,"Chad Henne pass complete short left to Rashad Jennings for 3 yards (tackle by Cory Redding). Penalty on Jerry Hughes: Defensive Offside, 5 yards (no play)",0.590,0.970
4,10:43,4,11,IND 35,24,3,Chad Henne pass complete short middle to Cecil Shorts for 15 yards (tackle by Tom Zbikowski),0.970,4.240
4,10:07,1,10,IND 20,24,3,Chad Henne pass complete short middle to Micheal Spurlock for 11 yards (tackle by Josh Gordy),4.240,5.140
4,9:25,1,9,IND 9,24,3,"Chad Henne pass incomplete short middle intended for Marcedes Lewis. Penalty on Justin Hickman: Defensive Offside, 5 yards (no play)",5.140,6.280
4,9:23,1,4,IND 4,24,3,Chad Henne pass incomplete short left intended for Jalen Parmele,6.280,5.340
4,9:18,2,4,IND 4,24,9,"Chad Henne pass complete short left to Cecil Shorts for 4 yards, touchdown",5.340,7.000
4,9:18,,,IND 2,24,10,Josh Scobee kicks extra point good,0.000,0.000
4,9:16,,,JAX 35,24,10,"Josh Scobee kicks off 65 yards, touchback",0.000,0.280
4,9:16,1,10,IND 20,24,10,Donald Brown up the middle for 5 yards (tackle by Paul Posluszny),0.280,0.410
4,8:34,2,5,IND 25,24,10,Donald Brown up the middle for 2 yards (tackle by George Selvie),0.410,-0.030
4,7:48,3,3,IND 27,24,10,Andrew Luck pass complete short right to Reggie Wayne for 16 yards (tackle by Aaron Ross),-0.030,1.800
4,7:02,1,10,IND 43,24,10,Donald Brown up the middle for 2 yards (tackle by Chris Prosinski),1.800,1.520
4,6:19,2,8,IND 45,24,10,"Andrew Luck right end for 9 yards (tackle by Dawan Landry). Penalty on Dawan Landry: Unnecessary Roughness, 15 yards",1.520,0.000
4,5:44,,,,24,10,Timeout #1 by Indianapolis Colts,0.000,3.510
4,5:44,1,10,JAX 31,24,10,Donald Brown up the middle for 2 yards (tackle by Dawan Landry),3.510,3.240
4,5:01,2,8,JAX 29,24,10,Donald Brown up the middle for 3 yards (tackle by C.J. Mosley),3.240,2.940
4,4:15,3,5,JAX 26,24,10,Donald Brown up the middle for 3 yards (tackle by Russell Allen),2.940,0.000
4,3:28,,,,24,10,Timeout #2 by Indianapolis Colts,0.000,2.050
4,3:28,4,2,JAX 23,27,10,"Adam Vinatieri 41 yard field goal good. Penalty on Andre Branch: Unnecessary Roughness, 15 yards",2.050,3.000
4,3:23,,,,27,10,"Pat McAfee kicks off 50 yards, touchback",0.000,0.280
4,3:23,1,10,JAX 20,27,10,Chad Henne pass complete short middle to Jalen Parmele for 26 yards (tackle by Antoine Bethea),0.280,1.990
4,3:00,1,10,JAX 46,27,10,Chad Henne pass incomplete short right intended for Cecil Shorts,1.990,1.450
4,2:55,2,10,JAX 46,27,10,Chad Henne pass complete short left to Justin Blackmon for 10 yards (tackle by Marshay Green),1.450,2.650
4,2:50,1,10,IND 44,27,10,Chad Henne pass incomplete short left intended for Justin Blackmon,2.650,2.110
4,2:47,2,10,IND 44,27,10,"Chad Henne pass complete deep right to Cecil Shorts for 18 yards (tackle by Cassius Vaughn). Penalty on Justin Blackmon: Illegal Blindside Block, 15 yards",2.110,2.520
4,2:35,2,7,IND 41,27,10,"Chad Henne pass incomplete deep left intended for Laurent Robinson. Penalty on Michael Brewster: Chop Block, 15 yards (no play)",2.520,0.490
4,2:32,2,22,JAX 44,27,10,Chad Henne pass complete short right to Micheal Spurlock for 9 yards (tackle by Antoine Bethea),0.490,1.030
4,2:00,3,13,IND 47,27,10,Chad Henne pass complete short middle to Micheal Spurlock for 12 yards (tackle by Antoine Bethea),1.030,1.000
4,1:59,4,1,IND 35,27,10,Chad Henne pass incomplete is intercepted by Darius Butler at IND-36 and returned for 51 yards (tackle by Jalen Parmele),1.000,-4.710
4,1:45,1,10,JAX 13,27,10,Andrew Luck kneels for -1 yards,4.710,3.900
4,1:09,2,11,JAX 14,27,10,Andrew Luck kneels for -1 yards,3.900,3.030
4,1:09,3,12,JAX 15,27,10,Andrew Luck kneels for -1 yards,3.030,2.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
