Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
2,0:19,4,3,CAR 3,13,35,"Ryan Fitzpatrick pass complete short right to O.J. Howard for 3 yards, touchdown",3.040,7.000
2,0:15,,,CAR 15,14,35,Chandler Catanzaro kicks extra point good,0.000,0.000
2,0:15,,,TAM 35,14,35,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
2,0:15,1,10,CAR 25,14,35,Cam Newton kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,14,35,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,14,35,Christian McCaffrey right tackle for 4 yards (tackle by Devante Bond and Adarius Taylor),0.610,0.600
3,14:20,2,6,CAR 29,14,35,Cam Newton pass incomplete deep right intended for Devin Funchess,0.600,-0.100
3,14:15,3,6,CAR 29,14,35,Cam Newton sacked by Gerald McCoy and Lavonte David for -9 yards,-0.100,-2.030
3,13:39,4,15,CAR 20,14,35,"Michael Palardy punts 59 yards, returned by Adam Humphries for 8 yards (tackle by Shaq Thompson)",-2.030,-0.870
3,13:28,1,10,TAM 29,14,35,Shaun Wilson left end for 2 yards (tackle by Luke Kuechly),0.870,0.600
3,12:52,2,8,TAM 31,14,35,Peyton Barber up the middle for -8 yards (tackle by Kawann Short),0.600,-1.150
3,12:06,3,16,TAM 23,14,35,Ryan Fitzpatrick pass incomplete short right intended for Mike Evans (defended by Julius Peppers),-1.150,-1.830
3,12:02,4,16,TAM 23,14,35,"Bryan Anger punts 46 yards, fair catch by Damiere Byrd at CAR-31",-1.830,-1.000
3,11:53,1,10,CAR 31,14,35,C.J. Anderson left guard for 1 yard (tackle by Lavonte David),1.000,0.600
3,11:15,2,9,CAR 32,14,35,Cam Newton sacked by Carl Nassib for -10 yards,0.600,-1.420
3,10:30,3,19,CAR 22,14,35,Cam Newton pass complete short right to Christian McCaffrey for 14 yards (tackle by Lavonte David),-1.420,-0.980
3,9:56,4,5,CAR 36,14,35,"Michael Palardy punts 55 yards, returned by Adam Humphries for 7 yards (tackle by Curtis Samuel)",-0.980,0.140
3,9:45,1,10,TAM 16,14,35,Ryan Fitzpatrick pass complete deep left to Mike Evans for 16 yards (tackle by James Bradberry),-0.140,1.070
3,9:23,1,10,TAM 32,14,35,Peyton Barber right tackle for 18 yards (tackle by Mike Adams),1.070,2.260
3,8:49,1,10,TAM 50,14,35,Ryan Fitzpatrick pass incomplete deep right intended for DeSean Jackson,2.260,1.710
3,8:43,2,10,TAM 50,14,35,Ryan Fitzpatrick pass complete short right to DeSean Jackson for 12 yards (tackle by Donte Jackson),1.710,3.050
3,8:11,1,10,CAR 38,14,35,Ryan Fitzpatrick pass incomplete deep right intended for O.J. Howard,3.050,2.510
3,8:06,2,10,CAR 38,14,35,Peyton Barber left guard for 2 yards (tackle by Shaq Thompson),2.510,2.080
3,7:26,3,8,CAR 36,14,35,Ryan Fitzpatrick pass complete short right to Adam Humphries for 13 yards (tackle by James Bradberry and Rashaan Gaulden),2.080,4.040
3,6:40,1,10,CAR 23,14,35,Peyton Barber right end for -2 yards (tackle by Thomas Davis and James Bradberry),4.040,3.230
3,6:04,2,12,CAR 25,14,35,"Ryan Fitzpatrick pass incomplete deep left intended for DeSean Jackson. Penalty on Donte Jackson: Defensive Pass Interference, 19 yards (no play)",3.230,5.830
3,5:58,1,6,CAR 6,14,35,Ryan Fitzpatrick left end for 1 yard (tackle by Eric Reid),5.830,5.150
3,5:18,2,5,CAR 5,20,35,"Ryan Fitzpatrick pass complete short right to Adam Humphries for 5 yards, touchdown",5.150,7.000
3,5:14,,,CAR 15,21,35,Chandler Catanzaro kicks extra point good,0.000,0.000
3,5:14,,,TAM 35,21,35,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
3,5:14,1,10,CAR 25,21,35,"Cam Newton pass incomplete short left intended for D.J. Moore. Penalty on Vinny Curry: Defensive Holding, 5 yards (no play)",0.610,0.940
3,5:08,1,10,CAR 30,21,35,Cam Newton pass complete short middle to Greg Olsen for 11 yards (tackle by Jordan Whitehead),0.940,1.660
3,4:25,1,10,CAR 41,21,35,Cam Newton pass complete deep middle to D.J. Moore for 16 yards (tackle by Brent Grimes and Jordan Whitehead),1.660,2.720
3,3:38,,,,,,Timeout #1 by Carolina Panthers,,
3,3:38,1,10,TAM 43,21,35,Cam Newton pass complete short right to Curtis Samuel for 6 yards (tackle by Adarius Taylor),2.720,2.990
3,3:02,2,4,TAM 37,21,35,Cam Newton pass incomplete short right intended for Curtis Samuel (defended by Brent Grimes),2.990,2.280
3,2:58,,,,,,Timeout #2 by Carolina Panthers,,
3,2:58,3,4,TAM 37,21,35,Cam Newton left tackle for 3 yards (tackle by Andrew Adams),2.280,1.100
3,2:09,4,1,TAM 34,21,35,"Cam Newton up the middle for no gain (tackle by Vinny Curry and Lavonte David) Penalty on CAR: Illegal Motion, 4 yards (no play)",1.100,0.720
3,1:52,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
3,1:52,4,5,TAM 38,21,35,"Cam Newton pass complete short right to Devin Funchess for 2 yards (tackle by Carlton Davis). Penalty on Carlton Davis: Taunting, 15 yards",0.720,-0.340
3,1:46,1,10,TAM 21,21,35,"Penalty on DeSean Jackson: False Start, 5 yards (no play)",0.340,-0.220
3,1:46,1,15,TAM 16,21,35,"Ryan Fitzpatrick sacked by Mario Addison for -5 yards. Ryan Fitzpatrick fumbles (forced by Mario Addison), recovered by Ryan Jensen at TB-11 (tackle by Dontari Poe)",-0.220,-1.510
3,1:04,2,20,TAM 11,21,35,Peyton Barber right end for 3 yards (tackle by Luke Kuechly),-1.510,-2.130
3,0:18,3,17,TAM 14,21,35,Ryan Fitzpatrick pass complete deep right to Chris Godwin for 25 yards (tackle by Mike Adams),-2.130,1.530
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 39,21,35,Ryan Fitzpatrick pass complete deep right to O.J. Howard for 31 yards (tackle by Mike Adams),1.530,3.580
4,14:37,1,10,CAR 30,21,35,Ryan Fitzpatrick pass incomplete short right intended for Mike Evans,3.580,3.030
4,14:33,2,10,CAR 30,27,35,"Ryan Fitzpatrick pass complete short left to Adam Humphries for 30 yards, touchdown",3.030,7.000
4,14:24,,,CAR 15,28,35,Chandler Catanzaro kicks extra point good,0.000,0.000
4,14:24,,,TAM 35,28,35,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
4,14:24,1,10,CAR 25,28,35,Christian McCaffrey up the middle for no gain (tackle by Jason Pierre-Paul and Lavonte David),0.610,0.060
4,13:44,2,10,CAR 25,28,35,Cam Newton pass complete short middle to Christian McCaffrey for 8 yards (tackle by Lavonte David),0.060,0.430
4,13:04,3,2,CAR 33,28,35,Cam Newton pass complete short left to Christian McCaffrey for 20 yards (tackle by Justin Evans),0.430,2.460
4,12:26,1,10,TAM 47,28,35,Cam Newton pass complete short left to Greg Olsen for 20 yards (tackle by Devante Bond),2.460,3.780
4,11:47,1,10,TAM 27,28,35,Cam Newton right end for 7 yards (tackle by Brent Grimes),3.780,4.180
4,11:21,2,3,TAM 20,28,35,Cam Newton right tackle for 6 yards (tackle by Justin Evans),4.180,4.650
4,10:35,1,10,TAM 14,28,35,"Penalty on CAR: Delay of Game, 5 yards (no play)",4.650,4.260
4,10:16,1,15,TAM 19,28,35,"Christian McCaffrey left end for 1 yard (tackle by Justin Evans and Jordan Whitehead). Penalty on Chris Clark: Offensive Holding, 10 yards",4.260,3.710
4,9:51,1,24,TAM 28,28,35,Christian McCaffrey up the middle for 9 yards (tackle by Adarius Taylor and Jordan Whitehead),3.710,3.370
4,9:10,2,15,TAM 19,28,41,"Cam Newton pass complete deep left to Curtis Samuel for 19 yards, touchdown",3.370,7.000
4,9:04,,,TAM 15,28,42,Graham Gano kicks extra point good,0.000,0.000
4,9:04,,,CAR 35,28,42,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,9:04,1,10,TAM 25,28,42,Ryan Fitzpatrick pass complete short right to Cameron Brate for 3 yards (tackle by Shaq Thompson),0.610,0.470
4,8:34,2,7,TAM 28,28,42,Ryan Fitzpatrick up the middle for 4 yards (tackle by Luke Kuechly),0.470,0.300
4,7:51,3,3,TAM 32,28,42,Ryan Fitzpatrick pass complete short left to Cameron Brate for 3 yards (tackle by Donte Jackson and Captain Munnerlyn),0.300,1.270
4,7:14,1,10,TAM 35,28,42,Ryan Fitzpatrick pass incomplete short right intended for Mike Evans (defended by Julius Peppers),1.270,0.720
4,7:08,2,10,TAM 35,28,42,Peyton Barber left tackle for 8 yards (tackle by Eric Reid),0.720,1.090
4,6:45,3,2,TAM 43,28,42,"Penalty on Kawann Short: Neutral Zone Infraction, 6 yards (no play)",1.090,2.190
4,6:30,1,10,TAM 49,28,42,Ryan Fitzpatrick up the middle for 3 yards (tackle by Kawann Short),2.190,2.050
4,5:54,2,7,CAR 48,28,42,Ryan Fitzpatrick pass incomplete short middle intended for Jacquizz Rodgers (defended by Thomas Davis),2.050,1.360
4,5:48,3,7,CAR 48,28,42,"Penalty on Caleb Benenoch: False Start, 5 yards (no play)",1.360,0.700
4,5:48,3,12,TAM 47,28,42,Ryan Fitzpatrick pass complete short left to Jacquizz Rodgers for -8 yards (tackle by Kawann Short and Kyle Love),0.700,-0.780
4,5:05,4,20,TAM 39,28,42,Bryan Anger punts 52 yards downed by Ryan Smith,-0.780,0.380
4,4:52,1,10,CAR 9,28,42,Christian McCaffrey right tackle for 2 yards (tackle by Gerald McCoy and Carlton Davis),-0.380,-0.630
4,4:10,2,8,CAR 11,28,42,Cam Newton pass complete short left to Greg Olsen for 4 yards (tackle by Lavonte David),-0.630,-0.720
4,4:02,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,4:02,3,4,CAR 15,28,42,Cam Newton pass incomplete deep left intended for D.J. Moore,-0.720,-2.440
4,3:56,4,4,CAR 15,28,42,Michael Palardy punts 46 yards downed by Damiere Byrd,-2.440,-1.530
4,3:45,1,10,TAM 39,28,42,Ryan Fitzpatrick pass deep left intended for DeSean Jackson is intercepted by Donte Jackson at CAR-20 and returned for no gain,1.530,-0.280
4,3:37,1,10,CAR 20,28,42,Christian McCaffrey up the middle for no gain (tackle by Lavonte David),0.280,-0.270
4,3:31,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
4,3:31,2,10,CAR 20,28,42,"Penalty on Carl Nassib: Neutral Zone Infraction, 5 yards (no play)",-0.270,0.410
4,3:31,2,5,CAR 25,28,42,"Penalty on William Gholston: Neutral Zone Infraction, 5 yards (no play)",0.410,0.940
4,3:31,1,10,CAR 30,28,42,Christian McCaffrey right tackle for no gain (tackle by Beau Allen and Adarius Taylor),0.940,0.390
4,2:48,2,10,CAR 30,28,42,Cam Newton right end for 12 yards (tackle by Justin Evans),0.390,1.730
4,2:00,1,10,CAR 42,28,42,Cam Newton kneels for no gain,1.730,1.190
4,1:16,2,10,CAR 42,28,42,Cam Newton kneels for -1 yards,1.190,0.370
4,0:35,3,11,CAR 41,28,42,Cam Newton kneels for -1 yards,0.370,-0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
