0,1
Officials,Officials
Referee,Johnny Grier
Umpire,Carl Paganelli
Head Linesman,James Wilson
Line Judge,Jeff Bergman
Back Judge,Scott Glenn
Side Judge,Larry Rose
Field Judge,Eddy Powers
