#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 40,4,1:38,5,Missed FG
2,1,10:24,CHI 21,8,4:57,62,Interception
3,1,0:40,CHI 20,3,1:23,6,Punt
4,2,12:02,CHI 28,6,3:46,16,Punt
5,2,6:58,CHI 34,10,5:02,66,Touchdown
6,2,0:09,CHI 33,1,0:09,-1,End of Half
7,3,14:08,SEA 42,5,2:40,42,Touchdown
8,3,8:08,CHI 24,3,0:30,4,Punt
9,3,7:29,SEA 14,4,1:58,-5,Field Goal
10,4,14:48,CHI 20,3,2:08,8,Punt
11,4,10:39,CHI 29,5,2:27,13,Fumble
12,4,5:12,CHI 29,6,3:20,71,Touchdown
13,4,0:26,CHI 29,1,0:26,-1,End of Game
