Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1,1:05,,,,,,Timeout #1 by Buffalo Bills,,
1,1:05,3,14,MIA 39,6,0,Ryan Fitzpatrick pass complete short right to Albert Wilson for no gain (tackle by Matt Milano and Taron Johnson),0.040,-0.780
1,0:29,4,14,MIA 39,6,0,Matt Haack punts 42 yards out of bounds,-0.780,-0.150
1,0:21,1,10,BUF 19,6,0,Devin Singletary up the middle for 3 yards (tackle by John Jenkins and Jerome Baker),0.150,0.070
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,BUF 22,6,0,Josh Allen pass complete short left to John Brown for 24 yards (tackle by Bobby McCain),0.070,1.990
2,14:24,1,10,BUF 46,6,0,Josh Allen pass complete short middle to Cole Beasley for 7 yards (tackle by Jomal Wiltz),1.990,2.400
2,13:52,2,3,MIA 47,6,0,Devin Singletary up the middle for 7 yards (tackle by Eric Rowe),2.400,2.920
2,13:16,1,10,MIA 40,12,0,"Josh Allen pass complete deep right to John Brown for 40 yards, touchdown",2.920,7.000
2,13:09,,,MIA 15,13,0,Stephen Hauschka kicks extra point good,0.000,0.000
2,13:09,,,BUF 35,13,0,"Stephen Hauschka kicks off 56 yards, returned by Jakeem Grant for 11 yards (tackle by Senorise Perry). Penalty on Clive Walford: Illegal Double-Team Block, 10 yards",0.000,-0.380
2,13:02,1,10,MIA 10,13,0,"Kalen Ballage left guard for -1 yards (tackle by Shaq Lawson). Penalty on Shaq Lawson: Unsportsmanlike Conduct, 15 yards",-0.380,0.540
2,12:46,1,10,MIA 24,13,0,Ryan Fitzpatrick pass complete short right to Kalen Ballage for -3 yards (tackle by Star Lotulelei),0.540,-0.410
2,12:01,2,13,MIA 21,13,0,Ryan Fitzpatrick pass incomplete short right intended for DeVante Parker (defended by Matt Milano),-0.410,-1.090
2,11:57,3,13,MIA 21,13,0,Ryan Fitzpatrick pass complete short left to Kalen Ballage for 4 yards (tackle by Kevin Johnson and Taron Johnson),-1.090,-1.700
2,11:14,4,9,MIA 25,13,0,"Matt Haack punts 42 yards, returned by Andre Roberts for 2 yards (tackle by Jerome Baker)",-1.700,-1.270
2,11:02,1,10,BUF 35,13,0,Frank Gore up the middle for 3 yards (tackle by Christian Wilkins and Davon Godchaux),1.270,1.130
2,10:25,2,7,BUF 38,13,0,Josh Allen pass complete short right to Frank Gore for 18 yards (tackle by Jerome Baker). Penalty on Jomal Wiltz: Defensive Holding (Declined),1.130,2.650
2,10:05,1,10,MIA 44,13,0,Josh Allen right end for 36 yards (tackle by Jomal Wiltz),2.650,5.370
2,9:32,1,8,MIA 8,13,0,"Penalty on Tyler Kroft: False Start, 5 yards (no play)",5.370,4.530
2,9:19,1,13,MIA 13,13,0,Devin Singletary right tackle for no gain (tackle by Jerome Baker and Reshad Jones),4.530,3.720
2,8:38,2,13,MIA 13,13,0,Josh Allen pass incomplete short left,3.720,3.060
2,8:31,3,13,MIA 13,13,0,Josh Allen pass complete short right to John Brown for 10 yards (tackle by Nik Needham),3.060,3.040
2,7:46,4,3,MIA 3,16,0,Stephen Hauschka 21 yard field goal good,3.040,3.000
2,7:41,,,BUF 35,16,0,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
2,7:41,1,10,MIA 25,16,0,Ryan Fitzpatrick pass complete short middle to DeVante Parker for 12 yards (tackle by Tre'Davious White),0.610,1.400
2,7:14,1,10,MIA 37,16,0,Kalen Ballage up the middle for 1 yard (tackle by Matt Milano),1.400,0.990
2,6:46,2,9,MIA 38,16,0,Ryan Fitzpatrick pass incomplete short left intended for Myles Gaskin,0.990,0.300
2,6:42,3,9,MIA 38,16,0,Ryan Fitzpatrick pass incomplete short left,0.300,-0.850
2,6:36,4,9,MIA 38,16,0,Matt Haack punts 44 yards,-0.850,-0.040
2,6:24,1,10,BUF 18,16,0,Josh Allen pass complete short left to Isaiah McKenzie for -1 yards (tackle by Jomal Wiltz and Reshad Jones),0.040,-0.650
2,5:56,2,11,BUF 17,16,0,Josh Allen pass incomplete deep right intended for John Brown,-0.650,-1.340
2,5:50,3,11,BUF 17,16,0,Josh Allen pass incomplete short left intended for John Brown (defended by Nik Needham),-1.340,-2.320
2,5:44,4,11,BUF 17,16,0,"Corey Bojorquez punts 51 yards, fair catch by Marcus Sherels at MIA-32",-2.320,-1.070
2,5:36,1,10,MIA 32,16,0,Ryan Fitzpatrick pass complete short left to Allen Hurns for 6 yards (tackle by Levi Wallace),1.070,1.340
2,5:08,2,4,MIA 38,16,0,Ryan Fitzpatrick pass incomplete short middle intended for Albert Wilson,1.340,0.630
2,5:04,3,4,MIA 38,16,0,Ryan Fitzpatrick pass complete deep middle to DeVante Parker for 50 yards (tackle by Jordan Poyer),0.630,4.780
2,4:28,1,10,BUF 12,16,0,Ryan Fitzpatrick pass complete short middle to Allen Hurns for 9 yards (tackle by Tremaine Edmunds),4.780,5.790
2,3:43,2,1,BUF 3,16,6,"Kalen Ballage up the middle for 3 yards, touchdown",5.790,7.000
2,3:39,,,BUF 15,16,7,Jason Sanders kicks extra point good,0.000,0.000
2,3:39,,,MIA 35,16,7,"Jason Sanders kicks onside 12 yards, recovered by Jason Sanders",0.000,-2.060
2,3:39,1,10,MIA 47,16,7,"Ryan Fitzpatrick pass complete deep right to Allen Hurns for 20 yards. Allen Hurns fumbles, recovered by Jordan Poyer at BUF-25 (tackle by Allen Hurns)",2.060,-0.610
2,3:33,1,10,BUF 25,16,7,Josh Allen pass complete short middle to John Brown for 17 yards (tackle by Nik Needham),0.610,1.730
2,3:02,1,10,BUF 42,16,7,Josh Allen left tackle for 2 yards (tackle by Reshad Jones),1.730,1.460
2,2:23,2,8,BUF 44,16,7,"Devin Singletary left guard for 21 yards (tackle by Nik Needham). Devin Singletary fumbles (forced by Nik Needham), recovered by John Brown at MIA-24 (tackle by Bobby McCain)",1.460,3.970
2,2:00,1,10,MIA 24,16,7,Frank Gore right guard for 1 yard (tackle by Davon Godchaux and Christian Wilkins),3.970,3.570
2,1:33,2,9,MIA 23,16,7,Josh Allen pass incomplete short right intended for Isaiah McKenzie,3.570,2.870
2,1:30,3,9,MIA 23,22,7,"Josh Allen pass complete short middle to Dawson Knox for 23 yards, touchdown",2.870,7.000
2,1:23,,,MIA 15,23,7,Stephen Hauschka kicks extra point good,0.000,0.000
2,1:23,,,BUF 35,23,13,"Stephen Hauschka kicks off 66 yards, returned by Jakeem Grant for 101 yards, touchdown",0.000,7.000
2,1:09,,,BUF 15,23,13,"Penalty on Julie'n Davenport: False Start, 5 yards (no play)",1.000,0.000
2,1:09,,,BUF 20,23,14,Jason Sanders kicks extra point good,0.000,0.000
2,1:09,,,MIA 35,23,14,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,1:09,1,10,BUF 25,23,14,Devin Singletary left tackle for 3 yards (tackle by Jerome Baker),0.610,0.470
2,1:04,,,,,,Timeout #1 by Miami Dolphins,,
2,1:04,2,7,BUF 28,23,14,Josh Allen pass incomplete deep right intended for Isaiah McKenzie,0.470,-0.230
2,0:59,3,7,BUF 28,23,14,Josh Allen pass incomplete short left intended for Isaiah McKenzie,-0.230,-1.500
2,0:55,4,7,BUF 28,23,14,"Corey Bojorquez punts 36 yards, fair catch by Marcus Sherels at MIA-36",-1.500,-1.330
2,0:47,1,10,MIA 36,23,14,Ryan Fitzpatrick sacked by Jordan Phillips for -7 yards,1.330,-0.160
2,0:16,2,17,MIA 29,23,14,Patrick Laird right tackle for 7 yards (tackle by Tremaine Edmunds),-0.160,0.100
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,23,14,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,23,14,Ryan Fitzpatrick pass incomplete short left intended for Allen Hurns,0.610,0.060
3,14:56,2,10,MIA 25,23,14,Ryan Fitzpatrick pass incomplete short right intended for Kalen Ballage,0.060,-0.620
3,14:47,3,10,MIA 25,23,14,Ryan Fitzpatrick pass complete short middle to Mike Gesicki for 10 yards (tackle by Tremaine Edmunds),-0.620,1.270
3,14:16,1,10,MIA 35,23,14,Ryan Fitzpatrick pass complete short left to Mike Gesicki for no gain (tackle by Taron Johnson),1.270,0.720
3,13:35,2,10,MIA 35,23,14,"Ryan Fitzpatrick up the middle for 20 yards (tackle by Jordan Poyer). Penalty on Evan Boehm: Offensive Holding, 10 yards (no play)",0.720,-0.630
3,13:13,2,20,MIA 25,23,14,Ryan Fitzpatrick pass complete short right to DeVante Parker for 5 yards (tackle by Taron Johnson and Tremaine Edmunds),-0.630,-0.630
3,12:33,3,15,MIA 30,23,14,Ryan Fitzpatrick sacked by and Matt Milano for -7 yards and Tremaine Edmunds for -7 yards,-0.630,-1.830
3,11:56,4,22,MIA 23,23,14,Matt Haack punts 30 yards out of bounds,-1.830,-2.060
3,11:48,1,10,BUF 47,23,14,Devin Singletary left tackle for no gain (tackle by Jerome Baker and Vince Biegel),2.060,1.520
3,11:20,2,10,BUF 47,23,14,Josh Allen pass complete short middle to Isaiah McKenzie for 16 yards (tackle by Jomal Wiltz and Jerome Baker),1.520,3.120
3,10:41,1,10,MIA 37,23,14,Josh Allen pass complete short middle to Cole Beasley for 15 yards (tackle by Bobby McCain),3.120,4.110
3,10:01,1,10,MIA 22,23,14,Devin Singletary left guard for 4 yards (tackle by Jomal Wiltz and Vince Biegel),4.110,4.130
3,9:26,2,6,MIA 18,23,14,"Devin Singletary up the middle for no gain (tackle by Avery Moss). Devin Singletary fumbles (forced by Avery Moss), recovered by Devin Singletary at MIA-19",4.130,3.400
3,8:58,3,6,MIA 18,23,14,Josh Allen pass complete short left to John Brown for 7 yards (tackle by Ken Crawley),3.400,4.840
3,8:24,1,10,MIA 11,23,14,Frank Gore up the middle for 2 yards (tackle by Jerome Baker and Eric Rowe),4.840,4.510
3,7:49,2,8,MIA 9,23,14,Frank Gore up the middle for 1 yard (tackle by Samuel Eguavoen and Jomal Wiltz),4.510,3.760
3,7:04,,,,,,Timeout #1 by Buffalo Bills,,
3,7:04,3,7,MIA 8,29,14,"Josh Allen right end for 8 yards, touchdown. Penalty on Ken Crawley: Defensive Holding (Declined)",3.760,7.000
3,6:55,,,MIA 15,30,14,Stephen Hauschka kicks extra point good,0.000,0.000
3,6:55,,,BUF 35,30,14,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
3,6:55,1,10,MIA 25,30,14,Ryan Fitzpatrick pass complete short middle to Patrick Laird for 3 yards (tackle by Matt Milano),0.610,0.470
3,6:21,2,7,MIA 28,30,14,Ryan Fitzpatrick pass complete short left to DeVante Parker for 9 yards (tackle by Ed Oliver),0.470,1.400
3,5:44,1,10,MIA 37,30,14,Ryan Fitzpatrick sacked by Star Lotulelei for -3 yards,1.400,0.450
3,5:00,2,13,MIA 34,30,14,Ryan Fitzpatrick pass incomplete deep right intended for Allen Hurns,0.450,-0.230
3,4:55,3,13,MIA 34,30,14,Ryan Fitzpatrick pass incomplete short right intended for Mike Gesicki,-0.230,-1.110
3,4:51,4,13,MIA 34,30,14,"Matt Haack punts 59 yards, returned by Andre Roberts for 5 yards (tackle by Walt Aikens)",-1.110,0.350
3,4:39,1,10,BUF 12,30,14,Frank Gore left guard for 6 yards (tackle by Trent Harris and Reshad Jones),-0.350,-0.070
3,4:10,2,4,BUF 18,30,14,Frank Gore left tackle for 1 yard (tackle by Davon Godchaux),-0.070,-0.600
3,3:33,3,3,BUF 19,30,14,Josh Allen pass incomplete short left intended for Frank Gore,-0.600,-2.140
3,3:29,4,3,BUF 19,30,14,"Corey Bojorquez punts 46 yards, fair catch by Marcus Sherels at MIA-35",-2.140,-1.270
3,3:21,1,10,MIA 35,30,14,Ryan Fitzpatrick pass complete short left to Albert Wilson for 13 yards (tackle by Levi Wallace),1.270,2.130
3,2:47,1,10,MIA 48,30,14,"Ryan Fitzpatrick pass incomplete short middle intended for Albert Wilson. Penalty on Corey Liuget: Roughing the Passer, 15 yards (no play)",2.130,3.120
3,2:42,1,10,BUF 37,30,14,Kalen Ballage up the middle for no gain (tackle by Ed Oliver and Matt Milano),3.120,2.570
3,2:04,2,10,BUF 37,30,14,Ryan Fitzpatrick pass complete short left to Jakeem Grant for 9 yards (tackle by Levi Wallace),2.570,3.070
3,1:28,3,1,BUF 28,30,14,Kalen Ballage left end for 2 yards (tackle by Star Lotulelei and Tremaine Edmunds),3.070,3.840
3,0:46,1,10,BUF 26,30,14,Ryan Fitzpatrick pass complete short right to Patrick Laird for 12 yards (tackle by Jordan Poyer),3.840,4.650
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 14,30,14,Kalen Ballage up the middle for 7 yards (tackle by Taron Johnson),4.650,5.280
4,14:39,2,3,BUF 7,30,20,"Jakeem Grant right end for 7 yards, touchdown",5.280,7.000
4,14:35,,,BUF 2,30,20,"Two Point Attempt: Ryan Fitzpatrick pass complete to Allen Hurns, conversion fails",1.000,-1.000
4,14:35,,,MIA 35,30,20,"Jason Sanders kicks off 71 yards, returned by Andre Roberts for 44 yards (tackle by Jason Sanders)",0.000,1.470
4,14:28,1,10,BUF 38,30,20,Josh Allen pass complete short right to John Brown for 7 yards (tackle by Ken Crawley),1.470,1.870
4,14:05,2,3,BUF 45,30,20,"Devin Singletary right tackle for 6 yards (tackle by Vince Biegel and Davon Godchaux). Penalty on Cody Ford: Offensive Holding, 10 yards (no play)",1.870,0.520
4,13:45,2,13,BUF 35,30,20,Josh Allen pass complete short middle to Cole Beasley for 12 yards (tackle by Steven Parker),0.520,1.420
4,13:19,3,1,BUF 47,30,20,Josh Allen left guard for 5 yards (tackle by Christian Wilkins),1.420,2.390
4,12:56,1,10,MIA 48,30,20,Josh Allen pass complete deep middle to John Brown for 17 yards (tackle by Ken Crawley),2.390,3.510
4,12:27,1,10,MIA 31,30,20,Isaiah McKenzie left end for 10 yards (tackle by Eric Rowe),3.510,4.170
4,11:42,1,10,MIA 21,30,20,Devin Singletary left end for 6 yards (tackle by Nik Needham),4.170,4.550
4,11:11,2,4,MIA 15,30,20,Josh Allen pass complete short middle to Tyler Kroft for 6 yards (tackle by Jerome Baker),4.550,5.140
4,10:43,1,9,MIA 9,36,20,"Josh Allen pass complete short middle to John Brown for 9 yards, touchdown",5.140,7.000
4,10:38,,,MIA 15,37,20,Stephen Hauschka kicks extra point good,0.000,0.000
4,10:38,,,BUF 35,37,20,"Stephen Hauschka kicks off 64 yards, returned by Jakeem Grant for 49 yards (tackle by Darryl Johnson)",0.000,2.260
4,10:30,1,10,MIA 50,37,20,Ryan Fitzpatrick pass complete short right to Albert Wilson for 13 yards (tackle by Matt Milano),2.260,3.120
4,10:02,1,10,BUF 37,37,20,Ryan Fitzpatrick pass complete short left to Kalen Ballage for 2 yards (tackle by Taron Johnson),3.120,2.840
4,9:29,2,8,BUF 35,37,20,Ryan Fitzpatrick sacked by Shaq Lawson for -8 yards,2.840,1.090
4,8:48,3,16,BUF 43,37,20,Ryan Fitzpatrick pass incomplete short middle intended for DeVante Parker (defended by Matt Milano),1.090,0.400
4,8:44,,,,,,Timeout #2 by Buffalo Bills,,
4,8:44,4,16,BUF 43,37,20,Ryan Fitzpatrick pass incomplete deep middle intended for Mike Gesicki (defended by Tremaine Edmunds),0.400,-1.800
4,8:39,1,10,BUF 43,37,20,Devin Singletary up the middle for 4 yards (tackle by Vince Biegel and Samuel Eguavoen),1.800,1.790
4,8:33,,,,,,Timeout #1 by Miami Dolphins,,
4,8:33,2,6,BUF 47,37,20,"Josh Allen pass incomplete deep right intended for John Brown (defended by Ken Crawley). Penalty on Nik Needham: Defensive Holding, 5 yards (no play)",1.790,2.390
4,8:26,1,10,MIA 48,37,20,Josh Allen pass complete short left to Devin Singletary for 4 yards (tackle by Nik Needham),2.390,2.390
4,8:21,,,,,,Timeout #2 by Miami Dolphins,,
4,8:21,2,6,MIA 44,37,20,Josh Allen pass incomplete deep left intended for John Brown,2.390,1.690
4,8:15,3,6,MIA 44,37,20,Josh Allen pass incomplete short right,1.690,0.330
4,8:10,4,6,MIA 44,37,20,Corey Bojorquez punts 36 yards out of bounds,0.330,0.380
4,8:02,1,10,MIA 8,37,20,Ryan Fitzpatrick pass complete short left to Jakeem Grant for 12 yards (tackle by Kevin Johnson and Tremaine Edmunds),-0.380,0.280
4,7:32,1,10,MIA 20,37,20,Ryan Fitzpatrick pass complete short right to DeVante Parker for 6 yards (tackle by Tre'Davious White),0.280,0.540
4,7:07,2,4,MIA 26,37,20,Ryan Fitzpatrick pass complete short right to DeVante Parker for 8 yards (tackle by Tre'Davious White),0.540,1.200
4,6:41,1,10,MIA 34,37,20,Ryan Fitzpatrick pass complete short right to Mike Gesicki for 6 yards (tackle by Tre'Davious White),1.200,1.470
4,6:10,2,4,MIA 40,37,20,Ryan Fitzpatrick pass incomplete short middle intended for Albert Wilson,1.470,0.760
4,6:05,,,,,,Timeout #3 by Buffalo Bills,,
4,6:05,3,4,MIA 40,37,20,Ryan Fitzpatrick pass complete short left to Mike Gesicki for 2 yards (tackle by Kevin Johnson),0.760,-0.590
4,5:26,4,2,MIA 42,37,20,Ryan Fitzpatrick pass complete deep left to DeVante Parker for 45 yards (tackle by Jordan Poyer),-0.590,4.710
4,5:02,1,10,BUF 13,37,20,Ryan Fitzpatrick pass incomplete short right intended for DeVante Parker,4.710,4.050
4,4:58,2,10,BUF 13,37,20,Ryan Fitzpatrick pass complete short left to Kalen Ballage for -2 yards (tackle by Tre'Davious White),4.050,3.030
4,4:20,3,12,BUF 15,37,20,Ryan Fitzpatrick pass complete short left to Jakeem Grant for 11 yards (tackle by Micah Hyde and Jordan Poyer),3.030,3.040
4,3:48,4,1,BUF 4,37,20,Ryan Fitzpatrick right guard for no gain (tackle by Tremaine Edmunds and Jordan Poyer),3.040,0.380
4,3:40,1,10,BUF 4,37,20,Frank Gore left guard for 1 yard (tackle by John Jenkins),-0.380,-0.710
4,3:35,,,,,,Timeout #3 by Miami Dolphins,,
4,3:35,2,9,BUF 5,37,20,Frank Gore right guard for 2 yards (tackle by Vince Biegel),-0.710,-1.070
4,2:52,3,7,BUF 7,37,20,Frank Gore right tackle for 4 yards (tackle by Eric Rowe and Reshad Jones),-1.070,-2.490
4,2:09,4,3,BUF 11,37,20,"Corey Bojorquez punts 49 yards, fair catch by Marcus Sherels at MIA-40",-2.490,-1.600
4,2:02,1,10,MIA 40,37,20,Ryan Fitzpatrick pass complete short middle to Patrick Laird for 12 yards (tackle by Matt Milano),1.600,2.390
4,1:55,1,10,BUF 48,37,20,Ryan Fitzpatrick pass complete short right to Patrick Laird for 11 yards (tackle by Tremaine Edmunds),2.390,3.120
4,1:48,1,10,BUF 37,37,20,Ryan Fitzpatrick pass complete short right to Patrick Laird for 3 yards (tackle by Tre'Davious White),3.120,2.980
4,1:18,2,7,BUF 34,37,20,Ryan Fitzpatrick sacked by Jerry Hughes for -7 yards. Penalty on J'Marcus Webb: Offensive Holding (Declined),2.980,1.360
4,1:12,3,14,BUF 41,37,20,Ryan Fitzpatrick pass complete short middle to Patrick Laird for 10 yards (tackle by Tremaine Edmunds),1.360,1.370
4,0:47,4,4,BUF 31,37,20,Ryan Fitzpatrick pass incomplete short right intended for Albert Wilson,1.370,-1.000
4,0:40,1,10,BUF 31,37,20,Josh Allen kneels for -1 yards,1.000,0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
