Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Chris Lindstrom,G,62,100%,0,0%,3,13%
Jake Matthews,T,62,100%,0,0%,3,13%
Kaleb McGary,T,62,100%,0,0%,3,13%
Jalen Mayfield,G,62,100%,0,0%,3,13%
Matt Hennessy,C,62,100%,0,0%,0,0%
Matt Ryan,QB,62,100%,0,0%,0,0%
Calvin Ridley,WR,59,95%,0,0%,0,0%
Kyle Pitts,TE,52,84%,0,0%,0,0%
Olamide Zaccheaus,WR,43,69%,0,0%,0,0%
Mike Davis,RB,37,60%,0,0%,0,0%
Cordarrelle Patterson,RB,26,42%,0,0%,7,30%
Lee Smith,TE,26,42%,0,0%,3,13%
Hayden Hurst,TE,24,39%,0,0%,3,13%
Keith Smith,FB,22,35%,0,0%,17,74%
Tajae Sharpe,WR,15,24%,0,0%,0,0%
Jason Spriggs,T,3,5%,0,0%,3,13%
Feleipe Franks,QB,3,5%,0,0%,0,0%
Erik Harris,FS,0,0%,70,100%,10,43%
Fabian Moreau,CB,0,0%,70,100%,3,13%
Foyesade Oluokun,LB,0,0%,70,100%,1,4%
T.J. Green,CB,0,0%,70,100%,1,4%
Deion Jones,LB,0,0%,68,97%,1,4%
Isaiah Oliver,CB,0,0%,57,81%,9,39%
Steven Means,LB,0,0%,53,76%,7,30%
Grady Jarrett,DT,0,0%,53,76%,1,4%
Dante Fowler,LB,0,0%,48,69%,1,4%
Duron Harmon,SS,0,0%,48,69%,0,0%
Tyeler Davison,DT,0,0%,41,59%,0,0%
Jaylinn Hawkins,FS,0,0%,23,33%,20,87%
Adetokunbo Ogundeji,LB,0,0%,22,31%,10,43%
Jonathan Bullard,DE,0,0%,22,31%,2,9%
Ta'Quon Graham,DE,0,0%,16,23%,3,13%
Marlon Davidson,DT,0,0%,15,21%,2,9%
Jacob Tuioti-Mariner,LB,0,0%,12,17%,17,74%
Mykal Walker,LB,0,0%,5,7%,15,65%
Brandon Copeland,LB,0,0%,4,6%,10,43%
Avery Williams,CB,0,0%,3,4%,20,87%
Richie Grant,SS,0,0%,0,0%,19,83%
Dorian Etheridge,LB,0,0%,0,0%,13,57%
Cameron Nizialek,P,0,0%,0,0%,12,52%
Christian Blake,WR,0,0%,0,0%,10,43%
Josh Harris,LS,0,0%,0,0%,9,39%
Darren Hall,CB,0,0%,0,0%,6,26%
Younghoe Koo,K,0,0%,0,0%,3,13%
Drew Dalman,C,0,0%,0,0%,3,13%
