Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss, Ravens to receive the opening kickoff.",,
1,15:00,,,CIN 30,0,0,"Shayne Graham kicks off 69 yards, returned by B.J. Sams for 24 yards (tackle by Marcus Wilkins)",0.000,0.610
1,15:00,1,10,BAL 25,0,0,Jamal Lewis left guard for no gain (tackle by Odell Thurman and Kevin Kaesviharn),0.610,0.060
1,14:16,2,10,BAL 25,0,0,"Anthony Wright sacked by Brian Simmons for -7 yards. Anthony Wright fumbles (forced by Brian Simmons), recovered by Darnell Dinkins at BAL-12",0.060,-2.940
1,13:32,3,23,BAL 12,0,0,Anthony Wright pass complete to Justin Green for 2 yards (tackle by Rashad Bauman),-2.940,-2.470
1,13:00,4,21,BAL 14,0,0,"Dave Zastudil punts 56 yards, returned by Keiwan Ratliff for 9 yards (tackle by Bart Scott)",-2.470,-1.530
1,12:50,1,10,CIN 39,0,0,Carson Palmer pass complete to T.J. Houshmandzadeh for 11 yards (tackle by Samari Rolle),1.530,2.260
1,12:16,1,10,BAL 50,0,0,Rudi Johnson right tackle for 9 yards (tackle by Tommy Polley),2.260,2.930
1,11:33,2,1,BAL 41,0,0,Rudi Johnson left tackle for 4 yards (tackle by Adalius Thomas),2.930,3.120
1,10:58,1,10,BAL 37,0,0,Rudi Johnson right guard for 7 yards (tackle by Will Demps),3.120,3.520
1,10:32,2,3,BAL 30,0,0,Carson Palmer sacked by Bart Scott and Kelly Gregg for -7 yards,3.520,1.880
1,9:59,3,10,BAL 37,0,0,Carson Palmer sacked by Adalius Thomas for -7 yards,1.880,0.330
1,9:32,4,17,BAL 44,0,0,"Kyle Larson punts 44 yards, touchback",0.330,-0.280
1,9:22,1,10,BAL 20,0,0,Jamal Lewis left guard for 1 yard (tackle by Brian Simmons),0.280,-0.130
1,8:47,2,9,BAL 21,0,0,Jamal Lewis left end for 4 yards (tackle by Ifeanyi Ohalete and Brian Simmons),-0.130,-0.300
1,8:07,3,5,BAL 25,0,0,Anthony Wright for 22 yards (tackle by Ifeanyi Ohalete),-0.300,2.060
1,7:33,1,10,BAL 47,0,0,Anthony Wright pass complete to Derrick Mason for 19 yards (tackle by Odell Thurman),2.060,3.310
1,7:00,1,10,CIN 34,0,0,"Penalty on BAL: Illegal Substitution, 5 yards (no play)",3.310,2.980
1,6:46,1,15,CIN 39,0,0,Anthony Wright pass complete to Todd Heap for 6 yards (tackle by Tory James),2.980,2.910
1,6:22,2,9,CIN 33,0,0,Chester Taylor right tackle for 3 yards (tackle by Brian Simmons),2.910,2.610
1,5:43,3,6,CIN 30,0,0,Anthony Wright pass complete to Todd Heap for 8 yards (tackle by Landon Johnson),2.610,4.110
1,5:02,1,10,CIN 22,0,0,Jamal Lewis up the middle for 5 yards (tackle by Anthony Mitchell and Brian Simmons),4.110,4.290
1,4:22,2,5,CIN 17,0,0,Jamal Lewis right guard for 1 yard (tackle by Brian Simmons),4.290,3.740
1,3:41,3,4,CIN 16,0,0,Anthony Wright pass incomplete intended for Todd Heap,3.740,2.450
1,3:36,4,4,CIN 16,0,3,Matt Stover 34 yard field goal good,2.450,3.000
1,,,,BAL 30,0,3,"Aaron Elling kicks off 69 yards, returned by Tab Perry for 24 yards (tackle by Chester Taylor)",0.000,-0.610
1,3:27,1,10,CIN 25,0,3,Rudi Johnson left end for 5 yards (tackle by Chad Williams),0.610,0.740
1,2:47,2,5,CIN 30,0,3,Carson Palmer pass complete to Chad Johnson for 5 yards (tackle by Chris McAlister),0.740,1.270
1,2:02,1,10,CIN 35,0,3,Carson Palmer pass incomplete intended for Rudi Johnson (defended by Tommy Polley),1.270,0.720
1,1:55,2,10,CIN 35,0,3,Rudi Johnson right tackle for 1 yard (tackle by Tommy Polley),0.720,0.170
1,1:12,3,9,CIN 36,0,3,Carson Palmer pass complete to Chris Henry for 3 yards,0.170,-0.780
1,0:38,4,6,CIN 39,0,3,"Kyle Larson punts 49 yards, returned by B.J. Sams for -1 yards (tackle by Reggie Myles)",-0.780,0.370
1,0:30,1,10,BAL 11,0,3,Jamal Lewis up the middle for 7 yards (tackle by Landon Johnson and Kevin Kaesviharn),-0.370,0.000
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,BAL 18,0,3,Anthony Wright pass complete to Derrick Mason for 24 yards (tackle by Tory James),0.000,1.730
2,14:21,1,10,BAL 42,0,3,Jamal Lewis left guard for 11 yards (tackle by Brian Simmons and Odell Thurman),1.730,2.460
2,13:41,1,10,CIN 47,0,3,Anthony Wright pass incomplete intended for Todd Heap (defended by Ifeanyi Ohalete),2.460,1.910
2,13:37,2,10,CIN 47,0,3,Jamal Lewis up the middle for 1 yard (tackle by Landon Johnson),1.910,1.350
2,12:54,3,9,CIN 46,0,3,Anthony Wright pass complete to Chester Taylor for no gain,1.350,0.200
2,12:20,4,9,CIN 46,0,3,"Dave Zastudil punts 46 yards, touchback",0.200,-0.280
