Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2,3:51,1,10,DEN 47,17,10,Philip Rivers pass complete short left to Antonio Gates for 16 yards (tackle by Champ Bailey),2.460,3.510
2,3:17,1,10,DEN 31,17,10,Philip Rivers pass incomplete deep right intended for Chris Chambers,3.510,2.970
2,3:12,2,10,DEN 31,17,10,LaDainian Tomlinson left end for 5 yards (tackle by Elvis Dumervil),2.970,2.940
2,2:29,3,5,DEN 26,17,10,Philip Rivers pass incomplete short right intended for Antonio Gates. Penalty on Louis Vasquez: Offensive Holding (Declined),2.940,1.790
2,2:22,4,5,DEN 26,17,13,Nate Kaeding 44 yard field goal good,1.790,3.000
2,,,,SDG 30,17,13,"Nate Kaeding kicks off 63 yards, returned by Eddie Royal for 18 yards (tackle by Paul Oliver)",0.000,0.610
2,2:14,1,10,DEN 25,17,13,Knowshon Moreno middle for 5 yards (tackle by Shawne Merriman),0.610,0.740
2,1:59,2,5,DEN 30,17,13,Correll Buckhalter right end for 1 yard (tackle by Shaun Phillips),0.740,0.170
2,1:24,3,4,DEN 31,17,13,Kyle Orton pass incomplete short right intended for Jabar Gaffney,0.170,-1.310
2,1:20,4,4,DEN 31,17,19,"Brett Kern punts 46 yards, returned by Darren Sproles for 77 yards, touchdown",-1.310,-7.000
2,,,,DEN 2,17,20,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,17,20,"Nate Kaeding kicks off 65 yards, returned by Alphonso Smith for 18 yards (tackle by Antoine Cason)",0.000,0.480
2,0:58,1,10,DEN 23,17,20,Kyle Orton pass complete short right to Correll Buckhalter for 4 yards (tackle by Eric Weddle),0.480,0.470
2,0:34,2,6,DEN 27,17,20,Kyle Orton for 1 yard,0.470,-0.100
2,0:29,3,5,DEN 28,17,20,"Kyle Orton pass complete short middle to Brandon Stokley for 8 yards (tackle by Larry English). Penalty on Larry English: Horse Collar, 14 yards",-0.100,2.260
2,0:19,1,10,,17,20,Kyle Orton pass complete short left to Brandon Stokley for 11 yards (tackle by Antoine Cason),2.260,2.980
2,0:11,,,,17,20,Timeout #2 by Denver Broncos,0.000,2.980
2,0:11,1,10,SDG 39,17,20,Kyle Orton pass incomplete short left intended for Jabar Gaffney (defended by Antonio Cromartie),2.980,2.440
2,0:06,2,10,SDG 39,17,20,Kyle Orton middle for 3 yards (tackle by Luis Castillo),2.440,2.150
2,0:03,,,,17,20,Timeout #3 by Denver Broncos,0.000,2.150
2,0:03,3,7,SDG 36,17,20,Matt Prater 54 yard field goal no good,2.150,1.800
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,17,20,"Nate Kaeding kicks off 59 yards, returned by Eddie Royal for 15 yards (tackle by Paul Oliver)",0.000,0.670
3,14:56,1,10,DEN 26,17,20,Knowshon Moreno left tackle for no gain (tackle by Kevin Ellison),0.670,0.130
3,14:26,2,10,DEN 26,17,20,"Kyle Orton pass incomplete deep left intended for Tony Scheffler. Penalty on Kevin Ellison: Defensive Pass Interfere, 19 yards (no play)",0.130,1.930
3,14:20,1,10,DEN 45,17,20,Kyle Orton pass complete short left to Tony Scheffler for 6 yards (tackle by Kevin Ellison),1.930,2.190
3,13:46,2,4,SDG 49,17,20,Knowshon Moreno right end for 3 yards (tackle by Eric Weddle and Travis Johnson),2.190,1.880
3,13:03,3,1,SDG 46,17,20,"Knowshon Moreno right end for no gain (tackle by Kevin Burnett and Shawne Merriman). Penalty on Brandon Marshall: Illegal Shift, 4 yards, Penalty on Knowshon Moreno: Delay of Game (Declined)",1.880,-0.060
3,12:42,4,5,,17,20,"Brett Kern punts 50 yards, touchback",-0.060,-0.280
3,12:34,1,10,SDG 20,17,20,LaDainian Tomlinson left tackle for 3 yards (tackle by Andra Davis),0.280,0.140
3,11:50,2,7,SDG 23,17,20,"Philip Rivers pass incomplete short left intended for Chris Chambers. Penalty on Elvis Dumervil: Defensive Offside (Declined), Penalty on Mario Haggan: Defensive Holding, 5 yards (no play)",0.140,0.810
3,11:44,1,10,SDG 28,17,20,Philip Rivers pass incomplete short middle intended for Antonio Gates,0.810,0.260
3,11:40,2,10,SDG 28,17,20,Philip Rivers pass complete short right to Mike Tolbert for 18 yards (tackle by Renaldo Hill),0.260,1.990
3,10:51,1,10,SDG 46,17,20,LaDainian Tomlinson middle for 1 yard (tackle by Brian Dawkins and Elvis Dumervil),1.990,1.590
3,10:13,2,9,SDG 47,17,20,Philip Rivers pass complete deep left to Chris Chambers for 16 yards,1.590,3.120
3,9:25,1,10,DEN 37,17,20,LaDainian Tomlinson right tackle for 1 yard (tackle by Ryan McBean),3.120,2.710
3,8:46,2,9,DEN 36,17,20,Philip Rivers pass incomplete short right intended for Chris Chambers,2.710,2.010
3,8:41,3,9,DEN 36,17,20,Philip Rivers pass complete short right to Darren Sproles for 4 yards (tackle by Wesley Woodyard and D.J. Williams),2.010,1.260
3,8:02,4,5,DEN 32,17,23,Nate Kaeding 50 yard field goal good,1.260,3.000
3,,,,SDG 30,17,23,"Nate Kaeding kicks off 65 yards, returned by Eddie Royal for 18 yards (tackle by Antoine Cason)",0.000,0.480
3,7:51,1,10,DEN 23,17,23,Kyle Orton pass complete short left to Brandon Marshall for 15 yards (tackle by Stephen Cooper and Kevin Ellison),0.480,1.470
3,7:16,1,10,DEN 38,17,23,Kyle Orton pass complete short left to Tony Scheffler for 5 yards (tackle by Kevin Ellison),1.470,1.600
3,6:40,2,5,DEN 43,17,23,Correll Buckhalter right end for 11 yards (tackle by Shawne Merriman),1.600,2.520
3,6:11,1,10,SDG 46,17,23,Kyle Orton pass incomplete deep middle intended for Brandon Marshall,2.520,1.980
3,6:04,2,10,SDG 46,17,23,Kyle Orton pass complete short left to Tony Scheffler for 12 yards (tackle by Antonio Cromartie),1.980,3.310
3,5:45,1,10,SDG 34,17,23,Correll Buckhalter right end for 5 yards (tackle by Shaun Phillips),3.310,3.450
3,5:18,2,5,SDG 29,17,23,Knowshon Moreno left tackle for 1 yard (tackle by Tim Dobbins),3.450,2.870
3,4:33,3,4,SDG 28,17,23,Kyle Orton pass complete short right to Brandon Marshall for 9 yards (tackle by Quentin Jammer),2.870,4.310
3,3:48,1,10,SDG 19,23,23,"Kyle Orton pass complete deep right to Tony Scheffler for 19 yards, touchdown",4.310,7.000
3,,,,SDG 2,24,23,Matt Prater kicks extra point good,0.000,0.000
3,,,,DEN 30,24,23,"Matt Prater kicks off 66 yards, returned by Darren Sproles for 22 yards (tackle by Darcel McBath)",0.000,0.670
3,3:39,1,10,SDG 26,24,23,LaDainian Tomlinson right end for 17 yards (tackle by Brian Dawkins),0.670,1.800
3,3:10,1,10,SDG 43,24,23,LaDainian Tomlinson left end for 7 yards (tackle by Andre' Goodman),1.800,2.200
3,2:36,2,3,,24,23,LaDainian Tomlinson left end for no gain (tackle by Elvis Dumervil),2.200,1.490
3,1:52,3,3,,24,23,"Philip Rivers sacked by Elvis Dumervil for 0 yards. Philip Rivers fumbles (forced by Elvis Dumervil), recovered by Vonnie Holliday at SDG-47 (tackle by Kris Dielman)",1.490,-2.460
3,1:43,1,10,SDG 47,24,23,Knowshon Moreno left end for no gain (tackle by Antoine Cason),2.460,1.910
3,1:06,2,10,SDG 47,24,23,Kyle Orton pass incomplete short left intended for Jabar Gaffney (defended by Antonio Cromartie),1.910,1.220
3,1:00,3,10,SDG 47,24,23,"Kyle Orton right end for 8 yards (tackle by Larry English). Penalty on Shaun Phillips: Defensive Holding, 5 yards",1.220,3.310
3,0:44,1,10,SDG 34,24,23,Kyle Orton pass complete short left to Brandon Marshall for 9 yards (tackle by Antoine Cason),3.310,3.990
3,0:19,2,1,SDG 25,24,23,Knowshon Moreno right tackle for -1 yards (tackle by Ian Scott),3.990,3.140
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,SDG 26,24,23,Kyle Orton pass complete short left to Brandon Marshall for 9 yards (tackle by Quentin Jammer),3.140,4.440
4,14:29,1,10,SDG 17,24,23,Correll Buckhalter middle for 1 yard (tackle by Shawne Merriman and Alfonso Boone),4.440,4.000
4,13:54,2,9,SDG 16,24,23,Kyle Orton pass complete short left to Correll Buckhalter for 5 yards (tackle by Antonio Cromartie),4.000,4.100
4,13:12,3,4,SDG 11,24,23,Kyle Orton pass incomplete short left intended for Eddie Royal,4.100,2.770
4,13:08,4,4,SDG 11,27,23,Matt Prater 29 yard field goal good,2.770,3.000
4,,,,DEN 30,27,23,"Matt Prater kicks off 63 yards, returned by Darren Sproles for 20 yards (tackle by Mario Haggan)",0.000,0.740
4,12:59,1,10,SDG 27,27,23,Philip Rivers pass complete short right to LaDainian Tomlinson for -4 yards (tackle by Mario Haggan),0.740,-0.340
4,12:17,2,14,SDG 23,27,23,Philip Rivers pass incomplete short left intended for Vincent Jackson,-0.340,-1.020
4,12:12,3,14,SDG 23,27,23,Philip Rivers sacked by Elvis Dumervil for -4 yards,-1.020,-2.140
4,11:49,4,18,SDG 19,27,23,"Mike Scifres punts 57 yards, returned by Eddie Royal for 5 yards (tackle by Jacob Hester)",-2.140,-0.870
4,11:36,1,10,DEN 29,27,23,Correll Buckhalter for 15 yards (tackle by Antonio Cromartie),0.870,1.860
4,11:16,1,10,DEN 44,27,23,Correll Buckhalter right end for 6 yards (tackle by Steve Gregory),1.860,2.130
4,10:44,2,4,,27,23,"Correll Buckhalter middle for 3 yards (tackle by Stephen Cooper). Correll Buckhalter fumbles (forced by Stephen Cooper), recovered by Ben Hamilton at SDG-47",2.130,1.820
4,9:51,,,,27,23,Timeout #1 by Denver Broncos,0.000,1.820
4,9:51,3,1,SDG 47,27,23,Knowshon Moreno middle for 1 yard (tackle by Stephen Cooper and Shawne Merriman),1.820,2.520
4,9:24,1,10,SDG 46,27,23,Knowshon Moreno right end for 2 yards (tackle by Kevin Ellison),2.520,2.250
4,8:41,2,8,SDG 44,27,23,Knowshon Moreno left tackle for 5 yards (tackle by Ian Scott),2.250,2.210
4,8:04,3,3,SDG 39,27,23,Kyle Orton pass incomplete short left intended for Eddie Royal,2.210,0.660
4,8:00,,,,27,23,Timeout #1 by San Diego Chargers,0.000,0.660
4,8:00,4,3,SDG 39,27,23,"Brett Kern punts 39 yards, touchback",0.660,-0.280
4,7:51,1,10,SDG 20,27,23,"Philip Rivers sacked by D.J. Williams for -11 yards. Philip Rivers fumbles (forced by D.J. Williams), recovered by Philip Rivers at SDG-9",0.280,-1.580
4,7:14,2,21,SDG 9,27,23,Philip Rivers pass complete short middle to Vincent Jackson for 17 yards (tackle by Champ Bailey),-1.580,-0.160
4,6:34,3,4,SDG 26,27,23,"Philip Rivers pass incomplete deep left intended for Vincent Jackson. Penalty on Andre' Goodman: Defensive Pass Interfere, 34 yards (no play)",-0.160,2.920
4,6:27,1,10,DEN 40,27,23,LaDainian Tomlinson middle for 2 yards (tackle by Mario Haggan),2.920,2.640
4,5:54,2,8,DEN 38,27,23,Philip Rivers pass incomplete intended for Antonio Gates,2.640,1.950
4,5:49,3,8,DEN 38,27,23,Philip Rivers pass incomplete short right intended for Malcom Floyd,1.950,0.720
4,5:44,4,8,DEN 38,27,23,Philip Rivers pass incomplete short left intended for Malcom Floyd,0.720,-1.470
4,5:40,1,10,DEN 38,27,23,Knowshon Moreno right end for 2 yards (tackle by Ogemdi Nwagbuo),1.470,1.190
4,5:08,2,8,DEN 40,27,23,Kyle Orton pass complete short right to Tony Scheffler for 52 yards (tackle by Eric Weddle),1.190,5.370
4,4:18,1,8,SDG 8,27,23,Knowshon Moreno right end for no gain (tackle by Larry English and Jacques Cesaire),5.370,4.570
4,3:38,2,8,SDG 8,27,23,Knowshon Moreno middle for 3 yards (tackle by Kevin Ellison),4.570,4.260
4,3:01,3,5,SDG 5,33,23,"Kyle Orton pass complete short left to Brandon Stokley for 5 yards, touchdown",4.260,7.000
,,,,,,,"SDG challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,SDG 2,34,23,Matt Prater kicks extra point good,0.000,0.000
4,,,,DEN 30,34,23,"Matt Prater kicks off 66 yards, returned by Darren Sproles for 19 yards (tackle by Josh Barrett)",0.000,0.480
4,2:48,1,10,SDG 23,34,23,Philip Rivers pass complete short middle to Antonio Gates for 6 yards (tackle by Robert Ayers and Vonnie Holliday),0.480,0.740
4,2:27,2,4,SDG 29,34,23,Philip Rivers pass complete short right to Chris Chambers for 17 yards (tackle by Brian Dawkins),0.740,1.990
4,2:05,1,10,SDG 46,34,23,Philip Rivers pass complete deep left to Vincent Jackson for 18 yards (tackle by Andre' Goodman),1.990,3.180
4,1:59,1,10,DEN 36,34,23,Philip Rivers pass complete short middle to Antonio Gates for 10 yards (tackle by Champ Bailey),3.180,3.840
4,1:35,1,10,DEN 26,34,23,Philip Rivers pass incomplete deep left intended for LaDainian Tomlinson (defended by Wesley Woodyard),3.840,3.300
4,1:27,2,10,DEN 26,34,23,"Philip Rivers sacked by Darrell Reid for 0 yards. Philip Rivers fumbles (forced by Darrell Reid), recovered by Louis Vasquez at DEN-37",3.300,1.160
4,1:13,3,21,DEN 37,34,23,Philip Rivers pass incomplete short middle intended for Antonio Gates,1.160,0.790
4,1:08,4,21,DEN 37,34,23,Nate Kaeding 55 yard field goal no good,0.790,-1.930
4,1:03,1,10,DEN 45,34,23,Kyle Orton kneels for no gain,1.930,1.380
4,0:27,2,10,DEN 45,34,23,Kyle Orton kneels for -1 yards,1.380,0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
