Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,9:25,1,15,CIN 48,0,14,Jamal Lewis left end for 4 yards (tackle by Landon Johnson),2.390,2.040
2,8:42,2,11,CIN 44,0,14,"Penalty on Todd Heap: False Start, 5 yards (no play)",2.040,1.370
2,8:22,2,16,CIN 49,0,14,Mike Anderson left guard for 5 yards (tackle by Justin Smith),1.370,1.360
2,7:39,3,11,CIN 44,0,14,Steve McNair pass complete to Derrick Mason for 11 yards (tackle by Madieu Williams),1.360,3.380
2,7:05,1,10,CIN 33,0,14,Jamal Lewis middle for 7 yards (tackle by Justin Smith),3.380,3.780
2,6:32,2,3,CIN 26,0,14,Jamal Lewis middle for 1 yard (tackle by Madieu Williams),3.780,3.200
2,5:49,3,2,CIN 25,0,14,Steve McNair pass incomplete short middle intended for Todd Heap (defended by Johnathan Joseph),3.200,1.930
2,5:44,4,2,CIN 25,0,17,Matt Stover 43 yard field goal good,1.930,3.000
2,,,,BAL 30,0,17,"Matt Stover kicks off 53 yards, returned by Chris Perry for no gain. Chris Perry fumbles, recovered by Chris Perry at CIN-21",0.000,0.340
2,5:39,1,10,CIN 21,0,17,Rudi Johnson middle for 17 yards (tackle by Ed Reed),0.340,1.470
2,5:03,1,10,CIN 38,0,17,Rudi Johnson left guard for 3 yards (tackle by Ray Lewis),1.470,1.330
2,4:23,2,7,CIN 41,0,17,Carson Palmer pass complete short left to Reggie Kelly for 8 yards (tackle by Bart Scott),1.330,2.190
2,3:44,1,10,CIN 49,0,17,Carson Palmer pass complete to T.J. Houshmandzadeh for 14 yards,2.190,3.120
2,3:13,1,10,BAL 37,0,17,Rudi Johnson middle for 5 yards (tackle by Ray Lewis),3.120,3.250
2,2:39,2,5,BAL 32,0,17,Jeremi Johnson middle for 3 yards (tackle by Ray Lewis),3.250,2.940
2,2:01,3,2,BAL 29,0,17,Chris Perry left end for 1 yard (tackle by Ray Lewis and Bart Scott),2.940,1.720
2,1:56,4,1,BAL 28,0,17,Rudi Johnson middle for 2 yards (tackle by Aubrayo Franklin),1.720,3.840
2,1:12,1,10,BAL 26,6,17,"Carson Palmer pass complete deep right to T.J. Houshmandzadeh for 26 yards, touchdown",3.840,7.000
2,,,,BAL 2,7,17,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,7,17,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
2,1:06,1,10,BAL 20,7,17,Musa Smith middle for 14 yards (tackle by Caleb Miller),0.280,1.200
2,0:44,1,10,BAL 34,7,17,Steve McNair pass complete short right to Derrick Mason for 9 yards (tackle by Landon Johnson and Caleb Miller),1.200,1.870
2,0:36,,,,7,17,Timeout #1 by Baltimore Ravens,0.000,1.870
2,0:36,2,1,BAL 43,7,17,Musa Smith middle for 2 yards (tackle by Caleb Miller and Domata Peko),1.870,1.930
2,0:14,1,10,BAL 45,7,17,Steve McNair pass incomplete short right intended for Mark Clayton (defended by Deltha O'Neal),1.930,1.380
2,0:08,2,10,BAL 45,7,17,Steve McNair pass incomplete deep left intended for Mark Clayton,1.380,0.700
2,0:02,3,10,BAL 45,7,17,Musa Smith middle for 30 yards (tackle by Madieu Williams and Robert Geathers),0.700,3.910
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,7,17,"Shayne Graham kicks off 67 yards, returned by B.J. Sams for 16 yards (tackle by Kenny Watson)",0.000,0.150
3,14:53,1,10,BAL 19,7,17,Steve McNair pass complete short right to Mark Clayton for 2 yards (tackle by Deltha O'Neal),0.150,-0.060
3,14:15,2,8,BAL 21,7,17,Steve McNair pass complete short left to Todd Heap for 20 yards (tackle by Johnathan Joseph),-0.060,1.660
3,13:37,1,10,BAL 41,7,17,Jamal Lewis middle for 4 yards (tackle by Landon Johnson),1.660,1.660
3,12:59,2,6,BAL 45,7,17,Steve McNair pass complete deep left to Todd Heap for 28 yards (tackle by Rashad Jeanty),1.660,3.780
3,12:30,1,10,CIN 27,7,17,Jamal Lewis middle for 9 yards (tackle by Rashad Jeanty),3.780,4.530
3,11:55,2,1,CIN 18,7,17,Jamal Lewis right tackle for 2 yards (tackle by Rashad Jeanty and Madieu Williams),4.530,4.510
3,11:13,1,10,CIN 16,7,17,Jamal Lewis middle for 3 yards (tackle by Domata Peko and John Thornton),4.510,4.390
3,10:35,2,7,CIN 13,7,17,Steve McNair pass complete short middle to Jamal Lewis for 6 yards (tackle by Rashad Jeanty and Landon Johnson),4.390,4.850
3,9:46,3,1,CIN 7,7,17,Mike Anderson middle for no gain (tackle by Domata Peko and Justin Smith),4.850,3.010
3,8:55,4,1,CIN 7,7,20,Matt Stover 25 yard field goal good,3.010,3.000
3,,,,BAL 30,7,20,"Matt Stover kicks off 61 yards, returned by Chris Perry for 18 yards (tackle by Gary Stills). Penalty on John Busing: Illegal Block Above the , 10 yards",0.000,-0.350
3,8:46,1,10,CIN 12,7,20,Rudi Johnson left guard for 1 yard (tackle by Bart Scott and Terrell Suggs),-0.350,-0.700
3,8:02,2,9,CIN 13,7,20,Rudi Johnson middle for 1 yard (tackle by Kelly Gregg),-0.700,-1.190
3,7:22,3,8,CIN 14,7,20,Carson Palmer sacked by Trevor Pryce for -9 yards,-1.190,-2.490
3,6:49,4,17,CIN 5,7,20,"Kyle Larson punts 44 yards, returned by B.J. Sams for 6 yards (tackle by Ethan Kilmer)",-2.490,-2.720
3,6:38,1,10,CIN 43,7,20,Steve McNair pass complete deep right to Mark Clayton for 18 yards (tackle by Landon Johnson),2.720,3.910
3,5:59,1,10,CIN 25,7,20,Steve McNair pass complete short right to Jamal Lewis for 7 yards (tackle by Rashad Jeanty),3.910,4.370
3,5:17,2,3,CIN 18,7,20,Jamal Lewis middle for no gain (tackle by Justin Smith and Rashad Jeanty),4.370,3.660
3,4:38,3,3,CIN 18,7,20,Steve McNair pass incomplete deep right intended for Derrick Mason,3.660,2.350
3,4:31,4,3,CIN 18,7,23,Matt Stover 36 yard field goal good,2.350,3.000
3,,,,BAL 30,7,23,"Matt Stover kicks off 65 yards, returned by Chris Perry for 22 yards (tackle by Musa Smith)",0.000,0.740
3,4:19,1,10,CIN 27,7,23,Carson Palmer pass complete short right to Rudi Johnson for 2 yards (tackle by Dawan Landry),0.740,0.470
3,3:45,2,8,CIN 29,7,23,"Carson Palmer pass incomplete deep right intended for Chad Johnson. Penalty on Ed Reed: Defensive Pass Interfere, 34 yards (no play)",0.470,3.120
3,3:38,1,10,BAL 37,7,23,"Penalty on Chad Johnson: False Start, 5 yards (no play)",3.120,2.790
3,3:38,1,15,BAL 42,7,23,Carson Palmer pass complete short right to Chad Johnson for 4 yards,2.790,2.440
3,3:12,2,11,BAL 38,7,23,Rudi Johnson right tackle for 5 yards (tackle by Bart Scott and Kelly Gregg),2.440,2.410
3,2:29,3,6,BAL 33,7,23,Carson Palmer pass incomplete short middle intended for Chris Henry (defended by Ray Lewis),2.410,1.160
3,2:24,4,6,BAL 33,10,23,Shayne Graham 51 yard field goal good,1.160,3.000
3,,,,CIN 30,10,23,"Shayne Graham kicks off 51 yards, returned by Jarret Johnson for 14 yards (tackle by Keiwan Ratliff)",0.000,1.140
3,2:15,1,10,BAL 33,10,23,Steve McNair pass complete short middle to Todd Heap for 21 yards (tackle by Madieu Williams and Bryan Robinson),1.140,2.520
3,1:37,1,10,CIN 46,10,23,Jamal Lewis right tackle for 2 yards (tackle by Bryan Robinson and Ahmad Brooks),2.520,2.250
3,0:59,2,8,CIN 44,10,23,Steve McNair pass incomplete short right intended for Mark Clayton,2.250,1.550
3,0:54,3,8,CIN 44,10,23,"Steve McNair for no gain. Steve McNair fumbles, recovered by Steve McNair at BAL-48",1.550,-0.190
3,0:22,4,16,BAL 48,10,23,"Sam Koch punts 47 yards, returned by Keiwan Ratliff for 4 yards",-0.190,0.380
3,0:10,1,10,CIN 9,10,23,Carson Palmer pass complete to Chris Henry for 8 yards (tackle by Chris McAlister),-0.380,-0.020
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,CIN 17,10,23,Carson Palmer pass complete short left to Chad Johnson for 3 yards (tackle by Samari Rolle),-0.020,0.280
4,14:33,1,10,CIN 20,10,23,Rudi Johnson middle for 5 yards (tackle by Terrell Suggs and Ray Lewis),0.280,0.410
4,13:54,2,5,CIN 25,10,23,Carson Palmer pass complete deep right to Chris Henry for 71 yards (tackle by Chris McAlister),0.410,6.280
,,,,,,,"CIN challenged the ruling, and the original play was overturned.",,
4,13:37,1,4,BAL 4,16,23,"Rudi Johnson middle for 4 yards, touchdown",6.280,7.000
4,,,,BAL 2,17,23,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,17,23,"Shayne Graham kicks off 45 yards, returned by Quinn Sypniewski for 11 yards (tackle by John Busing)",0.000,1.330
4,13:28,1,10,BAL 36,17,23,Steve McNair pass complete short right to Mark Clayton for 11 yards (tackle by Johnathan Joseph),1.330,2.060
4,12:49,1,10,BAL 47,17,23,Jamal Lewis middle for 10 yards (tackle by Madieu Williams),2.060,2.720
4,12:07,1,10,CIN 43,17,23,Jamal Lewis middle for 1 yard (tackle by Justin Smith),2.720,2.310
4,11:28,2,9,CIN 42,17,23,Steve McNair for 10 yards (tackle by Dexter Jackson),2.310,3.450
4,10:43,1,10,CIN 32,17,23,Steve McNair pass complete short left to Demetrius Williams for 11 yards (tackle by Madieu Williams),3.450,4.170
4,10:03,1,10,CIN 21,17,23,Jamal Lewis middle for 1 yard (tackle by Dexter Jackson),4.170,3.760
4,9:22,2,9,CIN 20,17,23,Steve McNair pass complete short right to Ovie Mughelli for 3 yards (tackle by Deltha O'Neal),3.760,3.460
4,8:55,3,6,CIN 17,17,23,Steve McNair pass incomplete short left intended for Derrick Mason (defended by Johnathan Joseph),3.460,2.340
4,8:29,4,6,CIN 17,17,26,Matt Stover 35 yard field goal good,2.340,3.000
4,,,,BAL 30,17,26,"Matt Stover kicks off 66 yards, returned by Chris Perry for 23 yards (tackle by Mike Smith)",0.000,0.740
4,8:15,1,10,CIN 27,17,26,Carson Palmer pass incomplete short right intended for Chad Johnson,0.740,0.200
4,8:09,2,10,CIN 27,17,26,Rudi Johnson left tackle for 5 yards (tackle by Kelly Gregg and Terrell Suggs),0.200,0.170
4,7:30,3,5,CIN 32,17,26,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh,0.170,-1.240
4,7:26,4,5,CIN 32,17,26,"Kyle Larson punts 61 yards, returned by B.J. Sams for 9 yards",-1.240,0.140
4,7:13,1,10,BAL 16,17,26,Steve McNair for -4 yards (tackle by Robert Geathers),-0.140,-1.070
4,6:39,2,14,BAL 12,17,26,Steve McNair pass incomplete short middle intended for Jamal Lewis,-1.070,-1.890
4,6:34,3,14,BAL 12,17,26,Steve McNair pass complete short middle to Mark Clayton for 11 yards (tackle by Caleb Miller),-1.890,-1.830
4,6:34,4,3,BAL 23,17,26,Sam Koch punts 35 yards,-1.830,-1.730
4,5:54,1,10,CIN 42,17,26,Carson Palmer pass complete deep middle to T.J. Houshmandzadeh for 26 yards (tackle by Ed Reed and Dawan Landry),1.730,3.450
4,5:15,1,10,BAL 32,17,26,Rudi Johnson right guard for 7 yards (tackle by Jarret Johnson and Bart Scott),3.450,3.850
4,4:51,2,3,BAL 25,17,26,"Penalty on Trevor Pryce: Defensive Offside, 5 yards (no play)",3.850,4.240
4,4:51,1,10,BAL 20,17,26,Carson Palmer pass incomplete short middle intended for Rudi Johnson,4.240,3.690
4,4:48,2,10,BAL 20,17,26,Carson Palmer pass complete short middle to Reggie Kelly for 8 yards (tackle by Adalius Thomas and Ronnie Prude),3.690,4.340
4,4:09,3,2,BAL 12,17,26,Carson Palmer pass incomplete short left intended for T.J. Houshmandzadeh,4.340,2.760
4,4:05,4,2,BAL 12,20,26,Shayne Graham 31 yard field goal good,2.760,3.000
4,,,,CIN 30,20,26,"Shayne Graham kicks off 61 yards, returned by B.J. Sams for 33 yards (tackle by Kenny Watson)",0.000,1.730
4,3:53,1,10,BAL 42,20,26,Jamal Lewis middle for 4 yards (tackle by Madieu Williams and Ahmad Brooks),1.730,1.730
4,3:46,,,,20,26,Timeout #1 by Cincinnati Bengals,0.000,1.730
4,3:46,2,6,BAL 46,20,26,Jamal Lewis middle for -1 yards (tackle by Dexter Jackson),1.730,0.890
4,3:40,,,,20,26,Timeout #2 by Cincinnati Bengals,0.000,0.890
4,3:40,3,7,BAL 45,20,26,Steve McNair pass incomplete short middle intended for Mark Clayton (defended by Dexter Jackson),0.890,-0.390
4,3:40,4,7,BAL 45,20,26,"Sam Koch punts 48 yards, returned by Keiwan Ratliff for 17 yards (tackle by Justin Green)",-0.390,-0.540
4,3:21,1,10,CIN 24,20,26,Rudi Johnson right end for 1 yard (tackle by Ray Lewis),0.540,0.130
4,2:49,2,9,CIN 25,20,26,Carson Palmer for 5 yards (tackle by Samari Rolle),0.130,0.100
4,2:03,3,4,CIN 30,20,26,Carson Palmer pass incomplete short right intended for Kenny Watson (defended by Chris McAlister),0.100,-1.370
4,1:59,4,4,CIN 30,20,26,"Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh (defended by Ronnie Prude). Penalty on T.J. Houshmandzadeh: Unsportsmanlike Conduct, 15 yards",-1.370,-4.580
4,1:55,1,10,CIN 15,20,26,Steve McNair kneels for -1 yards,4.580,3.810
4,1:11,2,11,CIN 16,20,26,"Penalty on Steve McNair: Delay of Game, 5 yards (no play)",3.810,3.210
4,1:08,2,16,CIN 21,20,26,Steve McNair kneels for -1 yards,3.210,2.410
4,1:08,,,,20,26,Timeout #3 by Cincinnati Bengals,0.000,2.410
4,1:07,3,17,CIN 22,20,26,Steve McNair kneels for -1 yards,2.410,1.930
4,0:25,4,18,CIN 23,20,26,"Penalty on Steve McNair: Delay of Game, 5 yards (no play)",1.930,1.590
4,0:25,4,23,CIN 28,20,26,Steve McNair pass incomplete deep right intended for Ed Reed,1.590,-0.810
4,0:18,1,10,CIN 28,20,26,Carson Palmer pass incomplete deep middle intended for Chris Henry is intercepted by Chris McAlister at BAL-20 and returned for 20 yards,0.810,-1.600
4,0:03,1,10,BAL 40,20,26,Steve McNair kneels for -1 yards,1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
