Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,11,8,62,0,3,24,3.0,38,4.8,6.5,0,,0,0.0,1,48.3
Joshua Kelley,LAC,3,3,26,0,1,5,1.7,21,7.0,1.7,0,,0,0.0,0,102.8
Hunter Henry,LAC,4,2,39,0,2,6,3.0,33,16.5,5.8,0,,0,0.0,0,84.4
Justin Jackson,LAC,2,2,12,0,,-4,-2.0,16,8.0,-2.0,0,,0,0.0,0,91.7
Donald Parham,LAC,1,1,19,1,1,19,19.0,0,0.0,19.0,0,,0,0.0,0,158.3
Austin Ekeler,LAC,1,1,2,0,0,-5,-5.0,7,7.0,-5.0,0,,0,0.0,0,79.2
Gabe Nabers,LAC,1,1,5,0,,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5
Jalen Guyton,LAC,1,1,72,1,1,30,30.0,42,42.0,30.0,0,,0,0.0,0,158.3
Tyron Johnson,LAC,1,1,53,1,1,52,52.0,1,1.0,52.0,0,,0,0.0,0,158.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,8,7,122,1,6,95,13.6,27,3.9,13.1,1,7.0,0,0.0,0,158.3
Ronald Jones II,TAM,9,6,17,0,0,-11,-1.8,28,4.7,-0.7,0,,2,22.2,0,70.1
Scott Miller,TAM,7,5,83,1,4,65,13.0,18,3.6,18.0,0,,0,0.0,0,150.6
Justin Watson,TAM,6,4,40,0,3,27,6.8,13,3.3,8.0,0,,0,0.0,1,45.8
O.J. Howard,TAM,6,3,50,1,3,50,16.7,0,0.0,12.7,0,,0,0.0,0,118.1
Ke'Shawn Vaughn,TAM,3,2,22,1,2,6,3.0,16,8.0,3.0,0,,0,0.0,0,127.8
LeSean McCoy,TAM,1,1,3,0,,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,79.2
Rob Gronkowski,TAM,3,1,29,0,1,29,29.0,0,0.0,23.3,0,,0,0.0,0,70.1
Cameron Brate,TAM,1,1,3,1,1,3,3.0,0,0.0,3.0,0,,0,0.0,0,118.7
Kenjon Barner,TAM,1,0,0,0,,0,,0,,0.0,0,,1,100.0,0,39.6
