Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2,7:19,3,1,DAL 17,9,3,Ezekiel Elliott right end for 2 yards (tackle by Julian Love),,
2,6:49,1,10,DAL 19,9,3,Dak Prescott pass complete short right to Ezekiel Elliott for 6 yards (tackle by Julian Love),,
2,6:14,2,4,DAL 25,9,3,Ezekiel Elliott right guard for 3 yards (tackle by Austin Johnson and Tae Crowder),,
2,5:36,3,1,DAL 28,9,3,Ezekiel Elliott up the middle for 10 yards (tackle by Tae Crowder and Elerson Smith),,
2,4:51,1,10,DAL 38,9,3,Tony Pollard left guard for 7 yards (tackle by Elerson Smith),,
2,4:25,2,3,DAL 45,9,3,Tony Pollard right end for 9 yards (tackle by Julian Love),,
2,3:57,1,10,NYG 46,9,3,Dak Prescott pass complete short right to Amari Cooper for 5 yards (tackle by James Bradberry),,
2,3:31,2,5,NYG 41,9,3,Dak Prescott pass complete short middle to CeeDee Lamb for 11 yards (tackle by Logan Ryan),,
2,3:07,1,10,NYG 30,9,3,Dak Prescott pass incomplete short right intended for CeeDee Lamb,,
2,3:05,2,10,NYG 30,9,3,Tony Pollard up the middle for 12 yards (tackle by Logan Ryan and Julian Love),,
2,2:32,,,,,,Timeout #1 by New York Giants,,
2,2:32,1,10,NYG 18,9,3,Dak Prescott pass complete short left to Amari Cooper for 3 yards (tackle by Julian Love),,
2,2:00,2,8,NYG 15,9,3,Dak Prescott pass complete short right to Ezekiel Elliott for 3 yards (tackle by Jarren Williams),,
2,1:54,3,5,NYG 12,9,3,Dak Prescott sacked by and Quincy Roche for -12 yards and Azeez Ojulari for -12 yards,,
2,1:43,,,,,,Timeout #2 by New York Giants,,
2,1:43,4,17,NYG 24,12,3,Greg Zuerlein 42 yard field goal good,,
2,1:39,,,DAL 35,12,3,"Greg Zuerlein kicks off 65 yards, touchback.",,
2,1:39,1,10,NYG 25,12,3,Mike Glennon pass complete short left to Saquon Barkley for 15 yards (tackle by Malik Hooker),,
2,1:13,1,10,NYG 40,12,3,Mike Glennon pass complete short left to Saquon Barkley for no gain (tackle by Carlos Watkins),,
2,0:51,2,10,NYG 40,12,3,"Saquon Barkley up the middle for 1 yard. Saquon Barkley fumbles (forced by DeMarcus Lawrence), recovered by Carlos Watkins at NYG-46 (tackle by Andrew Thomas)",,
2,0:41,1,10,NYG 46,12,3,Dak Prescott pass incomplete short left intended for Amari Cooper (defended by James Bradberry),,
2,0:36,2,10,NYG 46,12,3,Dak Prescott pass complete short middle to Malik Turner for 6 yards (tackle by Tae Crowder),,
2,0:30,,,,,,Timeout #1 by Dallas Cowboys,,
2,0:30,3,4,NYG 40,12,3,Dak Prescott pass complete short middle to Dalton Schultz for 7 yards (tackle by Logan Ryan and Tae Crowder),,
2,0:23,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:23,1,10,NYG 33,12,3,Dak Prescott pass complete short left to Dalton Schultz for 15 yards (tackle by Jarren Williams and Keion Crossen),,
2,0:16,1,10,NYG 18,12,3,Dak Prescott pass complete short left to Dalton Schultz for 9 yards (tackle by Logan Ryan and Tae Crowder),,
2,0:05,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:05,,,,,,Timeout #3 by New York Giants,,
2,0:05,2,1,NYG 9,15,3,Greg Zuerlein 27 yard field goal good,,
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,15,3,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,15:00,1,10,NYG 25,15,3,Saquon Barkley up the middle for 6 yards (tackle by Quinton Bohanna and Leighton Vander Esch),,
3,14:35,2,4,NYG 31,15,3,Mike Glennon pass incomplete short left intended for Evan Engram,,
3,14:30,3,4,NYG 31,15,3,Mike Glennon pass complete short middle to Evan Engram for 3 yards (tackle by Anthony Brown),,
3,13:20,4,1,NYG 34,15,3,"Devontae Booker left end for 31 yards (tackle by Damontae Kazee). Penalty on Damontae Kazee: Horse Collar Tackle, 15 yards (accepted)",,
3,13:21,1,10,DAL 20,15,3,"Saquon Barkley up the middle for no gain (tackle by Jourdan Lewis and Jayron Kearse). Penalty on Kyle Rudolph: Offensive Holding, 10 yards (accepted) (no play)",,
3,12:57,1,20,DAL 30,15,3,Mike Glennon pass incomplete short right intended for Saquon Barkley,,
3,12:53,2,20,DAL 30,15,3,Mike Glennon pass incomplete short right intended for Saquon Barkley (defended by Jourdan Lewis),,
3,12:53,3,20,DAL 30,15,3,Devontae Booker up the middle for 6 yards (tackle by Keanu Neal),,
3,12:14,4,14,DAL 24,15,6,Graham Gano 42 yard field goal good,,
3,12:05,,,NYG 35,15,6,"Graham Gano kicks off 65 yards, touchback.",,
3,12:05,1,10,DAL 25,15,6,Ezekiel Elliott right end for 2 yards (tackle by Julian Love and Reggie Ragland),,
3,11:43,2,8,DAL 27,15,6,Dak Prescott pass complete short left to CeeDee Lamb for 3 yards (tackle by Jarren Williams),,
3,11:10,3,5,DAL 30,15,6,Dak Prescott pass complete short left to Tony Pollard for 7 yards (tackle by Logan Ryan and Xavier McKinney),,
3,10:42,1,10,DAL 37,15,6,"Dak Prescott pass complete short left to Tony Pollard for 4 yards. Tony Pollard fumbles (forced by Leonard Williams), recovered by Tony Pollard at DAL-41 (tackle by Leonard Williams)",,
3,9:50,,,,,,Timeout #1 by Dallas Cowboys,,
3,9:50,2,6,DAL 41,15,6,Dak Prescott pass incomplete deep left intended for CeeDee Lamb,,
3,9:45,3,6,DAL 41,15,6,Dak Prescott pass complete short right to Dalton Schultz for 10 yards (tackle by Tae Crowder),,
3,9:19,1,10,NYG 49,15,6,Ezekiel Elliott left end for 5 yards (tackle by Jaylon Smith),,
3,8:18,2,5,NYG 44,15,6,"Ezekiel Elliott left tackle for no gain (tackle by Leonard Williams and Lorenzo Carter). Penalty on Tyler Biadasz: Taunting / Offense, 15 yards (offset) . Penalty on Lorenzo Carter: Taunting / Defense, 15 yards (offset)",,
3,8:08,3,5,NYG 44,15,6,Dak Prescott pass incomplete deep right intended for Michael Gallup (defended by James Bradberry),,
3,8:05,4,5,NYG 44,15,6,"Bryan Anger punts 36 yards, fair catch by Pharoh Cooper at NYG-8",,
3,7:58,1,10,NYG 8,15,6,Saquon Barkley up the middle for 3 yards (tackle by Malik Hooker),,
3,7:18,2,7,NYG 11,15,6,Mike Glennon pass complete short right to Devontae Booker for 4 yards (tackle by Anthony Brown),,
3,6:33,3,3,NYG 15,15,6,"Mike Glennon pass incomplete short left intended for Sterling Shepard. Penalty on Jourdan Lewis: Defensive Pass Interference, 5 yards (accepted) (no play)",,
3,6:29,1,10,NYG 20,15,6,Mike Glennon pass incomplete short left intended for Kenny Golladay (defended by Trevon Diggs),,
3,6:33,2,10,NYG 20,15,6,Saquon Barkley left tackle for 5 yards (tackle by Malik Hooker),,
3,5:46,3,6,NYG 24,15,6,"Penalty on NYG: Delay of Game, 5 yards (accepted) (no play)",,
3,5:12,3,10,NYG 20,15,6,Mike Glennon pass complete short left to Darius Slayton for 9 yards (tackle by Trevon Diggs and Jayron Kearse),,
3,4:38,4,1,NYG 29,15,6,Mike Glennon up the middle for no gain (tackle by Neville Gallimore and DeMarcus Lawrence),,
3,4:25,1,10,NYG 29,15,6,Ezekiel Elliott up the middle for no gain (tackle by Logan Ryan and Quincy Roche),,
3,4:00,2,10,NYG 29,15,6,Dak Prescott pass complete short left to CeeDee Lamb for 16 yards (tackle by Julian Love),,
3,3:22,,,,,,Timeout #1 by New York Giants,,
3,3:22,1,10,NYG 13,15,6,Dak Prescott pass complete short right to Jeremy Sprinkle for 10 yards (tackle by Logan Ryan and Benardrick McKinney),,
3,2:45,1,3,NYG 3,15,6,Ezekiel Elliott right tackle for 2 yards (tackle by Danny Shelton and Tae Crowder),,
3,2:05,2,2,NYG 2,21,6,"Dak Prescott pass complete short middle to Dalton Schultz for 1 yard, touchdown",,
3,1:57,,,NYG 15,21,6,Greg Zuerlein kicks extra point no good,,
3,1:57,,,DAL 35,21,6,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,1:57,1,10,NYG 25,21,6,Saquon Barkley up the middle for 1 yard (tackle by Carlos Watkins),,
3,1:20,2,9,NYG 26,21,6,Mike Glennon pass incomplete short right intended for Saquon Barkley,,
3,1:14,3,9,NYG 26,21,6,Mike Glennon pass complete short middle to Evan Engram for 15 yards (tackle by Damontae Kazee),,
3,0:45,1,10,NYG 41,21,6,Devontae Booker up the middle for 3 yards (tackle by Chauncey Golston),,
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,NYG 44,21,6,Mike Glennon pass deep middle intended for Sterling Shepard is intercepted by Malik Hooker at DAL-25 and returned for no gain (tackle by Sterling Shepard),,
4,14:53,1,10,DAL 25,21,6,Dak Prescott pass complete short left to Ezekiel Elliott for 11 yards (tackle by Reggie Ragland),,
4,14:16,1,10,DAL 36,21,6,Ezekiel Elliott right tackle for 1 yard (tackle by Dexter Lawrence and Tae Crowder),,
4,13:37,2,9,DAL 37,21,6,Dak Prescott sacked by Lorenzo Carter for -2 yards,,
4,12:58,3,11,DAL 35,21,6,Dak Prescott pass complete short middle to Dalton Schultz for 7 yards (tackle by Tae Crowder),,
4,12:05,4,4,DAL 42,21,6,"Bryan Anger punts 50 yards, fair catch by Pharoh Cooper at NYG-8",,
4,11:55,1,10,NYG 8,21,6,Saquon Barkley up the middle for 2 yards (tackle by Quinton Bohanna),,
4,11:19,2,8,NYG 10,21,6,Mike Glennon pass complete short left to Kyle Rudolph for 9 yards (tackle by Keanu Neal),,
4,10:48,1,10,NYG 19,21,6,Saquon Barkley up the middle for no gain (tackle by Malik Hooker and Trevon Diggs),,
4,10:18,2,10,NYG 19,21,6,"Penalty on Matt Peart: False Start, 5 yards (accepted) (no play)",,
4,10:08,2,15,NYG 14,21,6,Mike Glennon pass complete short middle to Evan Engram for 7 yards (tackle by Jourdan Lewis),,
4,9:29,3,8,NYG 21,21,6,Mike Glennon pass complete short right to Kenny Golladay for 7 yards (tackle by Anthony Brown),,
4,8:41,4,1,NYG 28,21,6,"Penalty on Matt Peart: False Start, 4 yards (accepted) (no play)",,
4,8:41,4,5,NYG 24,21,6,Riley Dixon punts 51 yards out of bounds,,
4,8:32,1,10,DAL 25,21,6,"Dak Prescott sacked by Lorenzo Carter for no gain. Dak Prescott fumbles (forced by Lorenzo Carter), recovered by Austin Johnson at DAL-27 (tackle by Lorenzo Carter)",,
4,8:23,1,10,DAL 27,21,6,Mike Glennon pass incomplete short left intended for Saquon Barkley,,
4,8:19,2,10,DAL 27,21,6,"Mike Glennon pass incomplete deep left intended for Kenny Golladay (defended by Trevon Diggs) DAL challenged the pass interception ruling, and the original play was overturned. Mike Glennon pass deep left intended for Kenny Golladay is intercepted by Trevon Diggs in end zone and returned for no gain",,
4,8:12,1,10,DAL 20,21,6,Tony Pollard left tackle for -2 yards (tackle by Tae Crowder),,
4,7:33,2,12,DAL 18,21,6,Dak Prescott pass complete short right to Dalton Schultz for 9 yards (tackle by Xavier McKinney and Jaylon Smith),,
4,6:54,3,3,DAL 27,21,6,Dak Prescott pass complete short right to CeeDee Lamb for 7 yards (tackle by Julian Love),,
4,6:16,1,10,DAL 34,21,6,Tony Pollard left tackle for 1 yard (tackle by Danny Shelton and Azeez Ojulari),,
4,5:34,2,9,DAL 35,21,6,Tony Pollard right tackle for 12 yards (tackle by Logan Ryan),,
4,4:51,1,10,DAL 47,21,6,Tony Pollard left guard for 3 yards (tackle by Jaylon Smith),,
4,4:09,2,7,NYG 50,21,6,Tony Pollard left guard for 1 yard (tackle by Danny Shelton),,
4,3:52,,,,,,Timeout #2 by New York Giants,,
4,3:52,3,6,NYG 49,21,6,Dak Prescott pass incomplete deep left intended for Michael Gallup,,
4,3:49,4,6,NYG 49,21,6,"Bryan Anger punts 42 yards, fair catch by Pharoh Cooper at NYG-7",,
4,3:41,1,10,NYG 7,21,6,Jake Fromm pass complete short left to Sterling Shepard for 8 yards (tackle by Jayron Kearse),,
4,3:22,2,2,NYG 15,21,6,Jake Fromm pass complete short left to Darius Slayton for 14 yards,,
4,3:14,1,10,NYG 29,21,6,Jake Fromm sacked by and Neville Gallimore for -3 yards and Dorance Armstrong for -3 yards,,
4,2:43,2,13,NYG 26,21,6,Jake Fromm pass complete short right to Saquon Barkley for 7 yards (tackle by DeMarcus Lawrence and Micah Parsons),,
4,2:21,3,6,NYG 33,21,6,Jake Fromm pass complete short right to Sterling Shepard for 7 yards (tackle by Jayron Kearse),,
4,2:00,1,10,NYG 40,21,6,"Penalty on DeMarcus Lawrence: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
4,2:00,1,5,NYG 45,21,6,"Penalty on Sterling Shepard: False Start, 5 yards (accepted) (no play)",,
4,2:00,1,10,NYG 40,21,6,Jake Fromm pass incomplete short right intended for Sterling Shepard (defended by Jourdan Lewis),,
4,1:57,2,10,NYG 40,21,6,Jake Fromm pass incomplete short right intended for Sterling Shepard,,
4,1:55,3,10,NYG 40,21,6,"Jake Fromm pass complete short right to Kenny Golladay for 10 yards (tackle by Anthony Brown) Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,1:44,1,10,NYG 50,21,6,Jake Fromm pass complete deep right to Kenny Golladay for 36 yards (tackle by Anthony Brown and Damontae Kazee),,
4,1:39,1,10,DAL 14,21,6,Jake Fromm pass incomplete short right intended for Kenny Golladay,,
4,1:33,2,10,DAL 14,21,6,Jake Fromm pass incomplete short left intended for Kenny Golladay,,
4,1:24,,,,,,Timeout #3 by New York Giants,,
4,1:24,3,10,DAL 14,21,6,"Penalty on DeMarcus Lawrence: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
4,1:26,3,5,DAL 9,21,6,Jake Fromm pass incomplete short middle intended for Pharoh Cooper (defended by Jourdan Lewis),,
4,1:21,4,5,DAL 9,21,6,Jake Fromm pass incomplete short left intended for Pharoh Cooper,,
4,1:18,1,10,DAL 9,21,6,Dak Prescott kneels for no gain,,
4,0:39,2,11,DAL 8,21,6,Dak Prescott kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
