Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Parris Campbell,NYG,6,6,24,0,,19,3.2,5,0.8,3.2,0,,0,0.0,0,83.3
Wan'Dale Robinson,NYG,5,4,21,0,1,10,2.5,11,2.8,4.2,0,,0,0.0,0,84.2
Matt Breida,NYG,3,3,1,0,0,-5,-1.7,6,2.0,-1.7,0,,0,0.0,0,79.2
Darius Slayton,NYG,6,3,32,0,2,29,9.7,3,1.0,12.0,0,,0,0.0,0,66.0
Darren Waller,NYG,7,3,20,0,1,14,4.7,6,2.0,9.7,0,,1,14.3,1,10.7
Gary Brightwell,NYG,3,2,31,0,2,9,4.5,22,11.0,3.3,0,,1,33.3,0,100.7
Daniel Bellinger,NYG,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Isaiah Hodgins,NYG,1,0,0,0,,0,,0,,16.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,9,7,90,0,2,42,6.0,48,6.9,7.6,2,3.5,1,11.1,0,108.3
Deebo Samuel,SFO,12,6,129,1,5,51,8.5,78,13.0,5.8,4,1.5,0,0.0,0,116.3
Christian McCaffrey,SFO,5,5,34,0,3,-11,-2.2,45,9.0,-2.2,1,5.0,0,0.0,0,95.0
Elijah Mitchell,SFO,3,3,2,0,0,-12,-4.0,14,4.7,-4.0,0,,0,0.0,0,79.2
Ronnie Bell,SFO,2,2,24,1,2,23,11.5,1,0.5,11.5,0,,0,0.0,0,156.2
Jauan Jennings,SFO,3,2,31,0,1,15,7.5,16,8.0,7.0,0,,0,0.0,0,100.7
