Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Panthers,-24.0,-6.8,-5.45,0.33,-7.7,-12.52,-6.64,-6.47,3.03,-3.99,-3.0,2.02,2.32,-5.58,0.25
Colts,24.0,12.52,6.64,6.47,-3.03,6.8,5.45,-0.33,7.7,3.99,-2.02,3.0,5.58,-2.32,-0.25
