Quarter,Time,Down,ToGo,Location,CLE,STL,Detail,EPB,EPA
2,7:59,1,10,STL 35,10,14,Brian Leonard left end for -5 yards (tackle by Willie McGinest),1.270,0.050
2,7:18,2,15,STL 30,10,14,"Penalty on Milford Brown: False Start, 5 yards (no play)",0.050,-0.630
2,6:53,2,20,STL 25,10,14,Brian Leonard left tackle for 4 yards (tackle by Robaire Smith),-0.630,-0.760
2,6:14,3,16,STL 29,10,14,Marc Bulger pass complete short right to Isaac Bruce for 9 yards (tackle by Eric Wright),-0.760,-0.850
2,5:38,4,7,STL 38,10,14,"Donnie Jones punts 45 yards, returned by Josh Cribbs for 18 yards (tackle by Richard Owens)",-0.850,-1.270
2,5:24,1,10,CLE 35,10,14,Jamal Lewis right tackle for 9 yards (tackle by O.J. Atogwe and Will Witherspoon),1.270,1.940
2,4:52,2,1,CLE 44,10,14,Jason Wright left guard for 2 yards (tackle by Will Witherspoon),1.940,1.990
2,4:15,1,10,CLE 46,10,14,Derek Anderson pass complete short right to Kellen Winslow Jr. for 5 yards (tackle by Will Witherspoon),1.990,2.130
2,3:37,2,5,STL 49,10,14,Jason Wright up the middle for 3 yards (tackle by Brandon Chillar),2.130,1.820
2,2:56,3,2,STL 46,10,14,Jason Wright for 6 yards (tackle by Todd Johnson),1.820,2.920
2,2:17,1,10,STL 40,10,14,Jamal Lewis up the middle for 1 yard (tackle by James Hall),2.920,2.510
2,2:00,2,9,STL 39,10,14,Josh Cribbs right end for 18 yards (tackle by Pisa Tinoisamoa),2.510,4.170
2,1:18,1,10,STL 21,16,14,"Derek Anderson pass complete deep left to Kellen Winslow Jr. for 21 yards, touchdown",4.170,7.000
2,,,,STL 2,17,14,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,17,14,"Phil Dawson kicks off 69 yards, returned by Brandon Williams for 25 yards (tackle by Chaun Thompson)",0.000,0.670
2,1:03,1,10,STL 26,17,14,Marc Bulger pass complete short left to Drew Bennett for 8 yards (tackle by Leigh Bodden),0.670,1.210
2,0:57,2,2,STL 34,17,14,Marc Bulger pass complete short middle to Torry Holt for 7 yards (tackle by Leigh Bodden),1.210,1.660
2,0:42,1,10,STL 41,17,14,Marc Bulger spiked the ball,1.660,1.120
2,0:41,2,10,STL 41,17,14,Marc Bulger pass complete deep middle to Randy McMichael for 19 yards (tackle by Andra Davis),1.120,2.920
2,0:25,1,10,CLE 40,17,14,Marc Bulger pass incomplete short right intended for Randy McMichael (defended by Willie McGinest),2.920,2.370
2,0:18,2,10,CLE 40,17,14,Marc Bulger pass incomplete short middle intended for Randy McMichael (defended by Willie McGinest),2.370,1.680
2,0:14,3,10,CLE 40,17,14,Marc Bulger pass complete short left to Drew Bennett for 18 yards (tackle by Daven Holly),1.680,4.110
2,0:07,1,10,CLE 22,17,17,Jeff Wilkins 40 yard field goal good,4.110,3.000
2,,,,STL 30,17,17,"Jeff Wilkins kicks off 42 yards, returned by Lennie Friedman for 13 yards (tackle by Eric Bassey)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CLE,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,17,17,"Jeff Wilkins kicks off 75 yards, touchback",0.000,0.280
3,15:00,1,10,CLE 20,17,17,Derek Anderson pass complete deep left to Braylon Edwards for 18 yards (tackle by Fakhir Brown),0.280,1.470
3,14:28,1,10,CLE 38,17,17,Jamal Lewis right guard for 3 yards (tackle by James Hall),1.470,1.330
3,13:57,2,7,CLE 41,17,17,"Jamal Lewis left end for no gain (tackle by Pisa Tinoisamoa). Penalty on Joe Jurevicius: Illegal Block Above the Waist, 10 yards",1.330,-0.020
3,13:36,2,17,CLE 31,17,17,Derek Anderson pass incomplete short left intended for Jamal Lewis,-0.020,-0.690
3,13:24,3,17,CLE 31,17,17,Derek Anderson pass complete to Joe Jurevicius for 24 yards (tackle by O.J. Atogwe),-0.690,2.590
3,12:50,1,10,STL 45,17,17,"Penalty on Ryan Tucker: False Start, 5 yards (no play)",2.590,2.260
3,12:23,1,15,,17,17,"Penalty on Joe Thomas: False Start, 5 yards (no play)",2.260,1.930
3,11:59,1,20,CLE 45,17,17,Derek Anderson pass complete short left to Tim Carter for 14 yards (tackle by Fakhir Brown),1.930,2.580
3,11:32,2,6,STL 41,17,17,Jamal Lewis right end for no gain (tackle by Brandon Chillar),2.580,1.880
3,10:51,3,6,STL 41,17,17,"Penalty on Kellen Winslow Jr.: False Start, 5 yards (no play)",1.880,1.220
3,10:27,3,11,STL 46,17,17,Derek Anderson pass complete short right to Joe Jurevicius for 29 yards (tackle by Corey Chavous),1.220,4.440
3,9:57,1,10,STL 17,17,17,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr.,4.440,3.850
3,9:54,2,10,STL 17,17,17,Derek Anderson pass complete short right to Braylon Edwards for 9 yards (tackle by Tye Hill),3.850,4.800
3,9:28,3,1,STL 8,17,17,Lawrence Vickers up the middle for 3 yards (tackle by Brandon Chillar),4.800,6.060
3,8:50,1,5,STL 5,23,17,"Derek Anderson pass complete short middle to Braylon Edwards for 5 yards, touchdown",6.060,7.000
3,,,,STL 2,24,17,Phil Dawson kicks extra point good,0.000,0.000
3,,,,CLE 30,24,17,"Phil Dawson kicks off 67 yards, returned by Brandon Williams for 22 yards (tackle by Leon Williams)",0.000,0.610
3,8:37,1,10,STL 25,24,17,Brian Leonard left guard for 1 yard (tackle by Kamerion Wimbley),0.610,0.200
3,8:03,2,9,STL 26,24,17,Marc Bulger pass incomplete short right intended for Richard Owens (defended by Shaun Smith),0.200,-0.490
3,7:59,3,9,STL 26,24,17,Marc Bulger pass complete short middle to Isaac Bruce for 9 yards (tackle by Leon Williams),-0.490,1.270
3,7:25,1,10,STL 35,24,17,Marc Bulger pass complete short right to Drew Bennett for 14 yards (tackle by Eric Wright),1.270,2.190
3,7:04,1,10,STL 49,24,17,Gus Frerotte pass incomplete deep left intended for Randy McMichael,2.190,1.650
3,6:55,2,10,STL 49,24,17,Brian Leonard up the middle for 5 yards (tackle by Ethan Kelley),1.650,1.620
3,6:17,3,5,CLE 46,24,17,Gus Frerotte pass complete short right to Isaac Bruce for 12 yards (tackle by Leigh Bodden),1.620,3.310
3,5:41,1,10,CLE 34,24,17,Brian Leonard up the middle for 4 yards (tackle by Leon Williams),3.310,3.310
3,5:02,2,6,CLE 30,24,17,"Gus Frerotte pass incomplete deep left intended for Isaac Bruce. Penalty on Leigh Bodden: Defensive Holding, 5 yards (no play)",3.310,3.910
3,4:54,1,10,CLE 25,24,17,Travis Minor up the middle for 5 yards (tackle by Leon Williams and Orpheus Roye),3.910,4.040
3,4:10,2,5,CLE 20,24,17,Gus Frerotte sacked by Ethan Kelley for -8 yards,4.040,2.280
3,3:39,3,13,CLE 28,24,17,Gus Frerotte pass incomplete short left intended for Travis Minor,2.280,1.590
3,3:31,4,13,CLE 28,24,20,Jeff Wilkins 46 yard field goal good,1.590,3.000
3,,,,STL 30,24,20,"Jeff Wilkins kicks off 73 yards, returned by Josh Cribbs for 31 yards (tackle by Chris Draft)",0.000,0.810
3,3:21,1,10,CLE 28,24,20,"Jerome Harrison right guard for no gain (tackle by Todd Johnson). Penalty on Hank Fraley: Offensive Holding, 10 yards (no play)",0.810,-0.040
3,2:57,1,20,CLE 18,24,20,Derek Anderson pass complete to Braylon Edwards for 13 yards (tackle by Todd Johnson),-0.040,0.670
3,2:12,2,7,CLE 31,24,20,Jerome Harrison left tackle for 11 yards (tackle by Fakhir Brown),0.670,1.730
3,1:27,1,10,CLE 42,24,20,Jerome Harrison left tackle for 9 yards (tackle by O.J. Atogwe),1.730,2.400
3,0:45,2,1,STL 49,24,20,Jerome Harrison left end for 4 yards (tackle by James Hall),2.400,2.590
3,0:29,1,10,STL 45,24,20,"Derek Anderson pass complete short left to Braylon Edwards for 19 yards (tackle by Corey Chavous). Penalty on Braylon Edwards: Unsportsmanlike Conduct, 15 yards",2.590,2.850
Quarter,Time,Down,ToGo,Location,CLE,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 41,24,20,Jerome Harrison left guard for 7 yards (tackle by Corey Chavous and James Hall),2.850,3.250
4,14:24,2,3,STL 34,24,20,"Penalty on Kellen Winslow Jr.: False Start, 5 yards (no play)",3.250,2.580
4,14:03,2,8,STL 39,24,20,Jerome Harrison right guard for 1 yard (tackle by James Hall),2.580,2.020
4,13:26,3,7,STL 38,24,20,Derek Anderson pass complete short left to Joe Jurevicius for 10 yards (tackle by Pisa Tinoisamoa),2.020,3.710
4,12:41,1,10,STL 28,24,20,Jamal Lewis right end for 1 yard (tackle by Will Witherspoon and Brandon Chillar),3.710,3.300
4,12:03,2,9,STL 27,24,20,Derek Anderson sacked by Adam Carriker for -7 yards,3.300,1.680
4,11:20,,,,24,20,Timeout #1 by Cleveland Browns,0.000,1.680
4,11:20,3,16,STL 34,24,20,Derek Anderson pass complete short left to Joe Jurevicius for 7 yards (tackle by Chris Draft),1.680,1.670
4,10:44,4,9,STL 27,27,20,Phil Dawson 45 yard field goal good,1.670,3.000
4,,,,CLE 30,27,20,"Phil Dawson kicks off 66 yards, returned by Brandon Williams for 15 yards (tackle by Jason Wright)",0.000,0.150
4,10:30,1,10,STL 19,27,20,Brian Leonard up the middle for 3 yards (tackle by Shaun Smith),0.150,0.070
4,9:56,2,7,STL 22,27,20,Marc Bulger pass complete deep left to Isaac Bruce for 22 yards (tackle by Sean Jones),0.070,1.860
4,9:17,1,10,STL 44,27,20,Marc Bulger pass incomplete short middle intended for Brian Leonard (defended by Willie McGinest),1.860,1.320
4,9:11,2,10,STL 44,27,20,Brian Leonard right guard for 2 yards (tackle by Shaun Smith and Andra Davis),1.320,0.890
4,8:37,3,8,STL 46,27,20,Marc Bulger pass complete short right to Drew Bennett for 5 yards (tackle by Brodney Pool),0.890,0.000
4,7:55,4,3,CLE 49,27,20,"Donnie Jones punts 49 yards, touchback",0.000,-0.280
4,7:47,1,10,CLE 20,27,20,Jamal Lewis right tackle for 5 yards (tackle by Brandon Chillar and James Hall),0.280,0.410
4,7:13,2,5,CLE 25,27,20,Jamal Lewis right tackle for 2 yards,0.410,-0.030
4,6:34,3,3,CLE 27,27,20,Derek Anderson sacked by Will Witherspoon for -5 yards,-0.030,-1.900
4,6:09,4,8,CLE 22,27,20,"Dave Zastudil punts 52 yards, returned by Dane Looker for 5 yards (tackle by David McMillan)",-1.900,-1.000
4,5:56,1,10,STL 31,27,20,"Penalty on Alex Barron: False Start, 5 yards (no play)",1.000,0.670
4,5:56,1,15,STL 26,27,20,Marc Bulger pass complete deep middle to Torry Holt for 24 yards (tackle by Leigh Bodden),0.670,2.260
4,5:19,1,10,,27,20,Marc Bulger pass complete short middle to Brian Leonard for 7 yards (tackle by Kamerion Wimbley),2.260,2.660
4,4:39,2,3,CLE 43,27,20,Brian Leonard left end for 4 yards (tackle by Leon Williams),2.660,2.980
4,4:07,1,10,CLE 39,27,20,Marc Bulger pass complete short right to Torry Holt for 14 yards (tackle by Andra Davis),2.980,3.910
4,3:22,1,10,CLE 25,27,20,Marc Bulger pass incomplete deep right intended for Isaac Bruce,3.910,3.360
4,3:13,2,10,CLE 25,27,20,Marc Bulger pass complete short middle to Brian Leonard for 9 yards (tackle by Leon Williams),3.360,4.060
4,2:33,3,1,CLE 16,27,20,Brian Leonard left tackle for no gain (tackle by Andra Davis),4.060,2.530
4,2:00,4,1,CLE 16,27,20,Brian Leonard up the middle for no gain (tackle by Sean Jones),2.530,0.140
4,1:52,1,10,CLE 16,27,20,Jamal Lewis left tackle for no gain (tackle by Clifton Ryan),-0.140,-0.660
4,1:47,,,,27,20,Timeout #1 by St. Louis Rams,0.000,-0.660
4,1:47,2,10,CLE 16,27,20,Derek Anderson pass complete short right to Steve Heiden for 8 yards (tackle by Will Witherspoon),-0.660,-0.320
4,1:42,,,,27,20,Timeout #2 by St. Louis Rams,0.000,0.000
4,1:42,,,,27,20,Timeout #2 by Cleveland Browns,0.000,-0.320
4,1:42,3,2,CLE 24,27,20,Derek Anderson pass incomplete short right intended for Braylon Edwards,-0.320,-1.770
4,1:37,4,2,CLE 24,27,20,"Dave Zastudil punts 42 yards, returned by Dane Looker for 6 yards (tackle by Ryan Pontbriand). Penalty on STL: Offensive Holding, 10 yards",-1.770,-0.540
4,1:28,1,10,STL 24,27,20,Marc Bulger pass incomplete deep right intended for Isaac Bruce (defended by Eric Wright),0.540,0.000
4,1:22,2,10,STL 24,27,20,"Marc Bulger pass incomplete. Penalty on Marc Bulger: Intentional Grounding, 10 yards",0.000,-2.450
4,1:17,3,20,STL 14,27,20,Marc Bulger pass complete short middle to Brian Leonard for 15 yards (tackle by Leigh Bodden),-2.450,-1.440
4,0:49,4,5,STL 29,27,20,"Marc Bulger pass incomplete deep right intended for Isaac Bruce. Penalty on Eric Wright: Defensive Pass Interference, 20 yards (no play)",-1.440,2.190
4,0:45,1,10,STL 49,27,20,"Penalty on Willie McGinest: Encroachment, 5 yards (no play)",2.190,2.920
4,0:45,1,5,CLE 46,27,20,Marc Bulger pass incomplete deep left intended for Torry Holt is intercepted by Leigh Bodden at CLE-28,2.920,-0.810
4,0:38,1,10,CLE 28,27,20,Derek Anderson kneels for -1 yards,0.810,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
