Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,9,7,106,1,5,73,10.4,33,4.7,9.6,0,,0,0.0,0,152.8
Robert Tonyan,GNB,5,5,44,1,1,35,7.0,9,1.8,7.0,0,,0,0.0,0,142.9
Aaron Jones,GNB,4,4,30,0,1,1,0.3,29,7.3,0.3,0,,0,0.0,0,97.9
Marquez Valdes-Scantling,GNB,6,3,55,0,1,45,15.0,10,3.3,19.0,0,,0,0.0,1,42.4
Jace Sternberger,GNB,3,3,23,0,1,6,2.0,17,5.7,2.0,0,,0,0.0,0,98.6
Allen Lazard,GNB,4,2,18,0,1,14,7.0,4,2.0,8.8,0,,1,25.0,0,62.5
Marcedes Lewis,GNB,1,1,8,0,1,5,5.0,3,3.0,5.0,0,,0,0.0,0,100.0
Jamaal Williams,GNB,2,1,4,1,1,0,0.0,4,4.0,4.0,0,,0,0.0,0,95.8
Equanimeous St. Brown,GNB,1,1,23,0,1,-2,-2.0,25,25.0,-2.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jonathan Taylor,IND,4,4,24,0,1,-9,-2.3,33,8.3,-2.3,0,,0,0.0,0,91.7
Nyheim Hines,IND,4,3,31,0,2,12,4.0,19,6.3,2.3,0,,0,0.0,0,96.9
Zach Pascal,IND,3,3,54,0,2,41,13.7,13,4.3,13.7,1,3.0,0,0.0,0,118.7
Michael Pittman Jr.,IND,3,3,66,1,2,12,4.0,54,18.0,4.0,0,,0,0.0,0,158.3
T.Y. Hilton,IND,6,3,36,0,2,27,9.0,9,3.0,15.7,0,,0,0.0,0,68.7
Trey Burton,IND,5,2,25,1,1,22,11.0,3,1.5,8.0,0,,0,0.0,1,56.2
Mo Alie-Cox,IND,3,2,16,0,,6,3.0,10,5.0,3.3,0,,0,0.0,0,79.9
Marcus Johnson,IND,3,1,14,0,1,14,14.0,0,0.0,20.3,0,,0,0.0,0,49.3
DeMichael Harris,IND,1,1,1,0,,,,,,0.0,,,,0.0,,79.2
Jack Doyle,IND,2,1,6,1,1,6,6.0,0,0.0,4.0,0,,0,0.0,0,95.8
Jordan Wilkins,IND,1,1,15,0,0,-4,-4.0,19,19.0,-4.0,0,,0,0.0,0,118.7
