Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2,11:12,1,10,SEA 20,10,6,Timeout #2 by Arizona Cardinals,0.280,-0.460
2,11:12,2,11,SEA 19,10,6,Russell Wilson pass incomplete short right intended for Christine Michael,-0.460,-0.460
2,11:07,2,11,SEA 19,10,6,Timeout #2 by Seattle Seahawks,-0.460,-1.140
2,11:07,3,11,SEA 19,10,6,Russell Wilson pass complete deep middle to Tyler Lockett for 36 yards (tackle by Justin Bethel),-1.140,2.590
2,10:24,1,10,ARI 45,10,6,Christine Michael left tackle for 9 yards (tackle by Justin Bethel and Rashad Johnson),2.590,3.260
2,9:49,2,1,ARI 36,10,6,Christine Michael middle for no gain (tackle by Frostee Rucker),3.260,2.540
2,9:11,3,1,ARI 36,10,6,Christine Michael middle for 2 yards (tackle by Alex Okafor),2.540,3.310
2,8:34,1,10,ARI 34,10,6,Russell Wilson pass complete short middle to Doug Baldwin for 15 yards (tackle by Rashad Johnson),3.310,4.310
2,7:55,1,10,ARI 19,10,6,Russell Wilson right end for 9 yards (tackle by Deone Bucannon),4.310,5.360
2,7:12,2,1,ARI 10,10,6,Bryce Brown middle for 3 yards (tackle by Red Bryant and Deone Bucannon),5.360,5.600
2,6:40,1,7,ARI 7,10,6,Bryce Brown middle for no gain (tackle by Rodney Gunter),5.600,4.760
2,6:07,2,7,ARI 7,16,6,"Russell Wilson pass complete short left to Will Tukuafu for 7 yards, touchdown",4.760,7.000
2,6:07,,,ARI 7,17,6,Steven Hauschka kicks extra point good,0.000,0.000
2,6:07,,,SEA 35,17,6,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
2,6:02,1,10,ARI 20,17,6,Carson Palmer pass incomplete deep right intended for John Brown,0.280,-0.270
2,5:56,2,10,ARI 20,17,6,David Johnson left end for 5 yards (tackle by Jordan Hill),-0.270,-0.300
2,5:12,3,5,ARI 25,17,6,Carson Palmer pass complete short left to David Johnson for 6 yards (tackle by K.J. Wright and Kelcie McCray),-0.300,1.000
2,4:31,1,10,ARI 31,17,6,Carson Palmer pass incomplete short left intended for David Johnson,1.000,0.460
2,4:27,2,10,ARI 31,17,6,Carson Palmer pass incomplete short middle intended for David Johnson (defended by Cliff Avril),0.460,-0.230
2,4:21,3,10,ARI 31,17,6,"Penalty on Ted Larsen: False Start, 5 yards (no play)",-0.230,-0.890
2,4:21,3,15,ARI 26,17,6,Carson Palmer pass incomplete deep middle intended for Michael Floyd,-0.890,-1.630
2,4:15,4,15,ARI 26,17,6,"Drew Butler punts 56 yards, returned by Tyler Lockett for 66 yards (tackle by Tony Jefferson). Penalty on Brittan Golden: Face Mask (15 Yards), 8 yards",-1.630,-5.370
2,3:58,1,8,ARI 8,23,6,"Russell Wilson pass complete short right to Chase Coffman for 8 yards, touchdown",5.370,7.000
2,3:58,,,ARI 8,24,6,Steven Hauschka kicks extra point good,0.000,0.000
2,3:58,,,SEA 35,24,6,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
2,3:51,1,10,ARI 20,24,6,Carson Palmer pass complete short middle to Larry Fitzgerald for 6 yards (tackle by Jordan Hill),0.280,0.540
2,3:26,2,4,ARI 26,24,6,Carson Palmer pass incomplete short right intended for John Brown,0.540,-0.160
2,3:21,3,4,ARI 26,24,6,Carson Palmer pass incomplete short left intended for John Brown (defended by Jeremy Lane),-0.160,-1.630
2,3:15,4,4,ARI 26,24,6,"Drew Butler punts 43 yards, returned by Tyler Lockett for 42 yards (tackle by Deone Bucannon)",-1.630,-3.780
2,2:59,1,10,ARI 27,24,6,Christine Michael middle for 3 yards (tackle by Kareem Martin),3.780,3.640
2,2:21,2,7,ARI 24,24,6,Russell Wilson pass incomplete deep left intended for Cooper Helfet,3.640,2.940
2,2:15,3,7,ARI 24,30,6,"Russell Wilson pass complete deep left to Jermaine Kearse for 24 yards, touchdown",2.940,7.000
2,2:15,,,ARI 24,30,6,Steven Hauschka kicks extra point no good,0.000,-1.000
2,2:15,,,SEA 35,30,6,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
2,2:08,1,10,ARI 20,30,6,Carson Palmer pass complete short middle to Larry Fitzgerald for 9 yards (tackle by K.J. Wright),0.280,0.950
2,2:00,2,1,ARI 29,30,6,Carson Palmer pass incomplete short right intended for David Johnson,0.950,0.230
2,1:56,3,1,ARI 29,30,6,Carson Palmer pass incomplete short right intended for JJ Nelson (defended by Cliff Avril),0.230,-1.440
2,1:54,4,1,ARI 29,30,6,"Drew Butler punts 53 yards, returned by Tyler Lockett for 31 yards (tackle by Stepfan Taylor)",-1.440,-2.190
2,1:37,1,10,SEA 49,30,6,Russell Wilson pass complete short right to Fred Jackson for 6 yards (tackle by Kevin Minter),2.190,2.460
2,1:32,2,4,ARI 45,30,6,Russell Wilson pass complete short left to Doug Baldwin for 12 yards (tackle by Jerraud Powers),2.460,3.380
2,1:27,1,10,ARI 33,30,6,Russell Wilson pass incomplete short right intended for Doug Baldwin,3.380,2.840
2,1:21,2,10,ARI 33,30,6,"Russell Wilson pass incomplete deep left intended for Tyler Lockett. Penalty on Calais Campbell: Defensive Offside, 5 yards (no play)",2.840,3.510
2,1:14,2,5,ARI 28,30,6,Russell Wilson pass complete short middle to Chase Coffman for 6 yards (tackle by Justin Bethel),3.510,4.110
2,0:51,1,10,ARI 22,30,6,Russell Wilson pass incomplete short left intended for Kevin Smith (defended by Jerraud Powers),4.110,3.560
2,0:42,2,10,ARI 22,30,6,Russell Wilson pass incomplete short middle intended for Cooper Helfet,3.560,2.870
2,0:38,3,10,ARI 22,30,6,Russell Wilson pass incomplete deep right intended for Doug Baldwin,2.870,1.990
2,0:32,4,10,ARI 22,30,6,Steven Hauschka 40 yard field goal no good,1.990,-0.940
2,0:27,1,10,ARI 30,30,6,Carson Palmer pass complete short right to David Johnson for 19 yards,0.940,2.190
2,0:19,1,10,ARI 49,30,6,Carson Palmer pass complete short middle to David Johnson for 9 yards (tackle by K.J. Wright),2.190,2.860
2,0:10,2,1,SEA 42,30,6,Carson Palmer pass incomplete deep left intended for JJ Nelson,2.860,2.150
2,0:06,3,1,SEA 42,30,6,Carson Palmer pass complete short right to John Brown for 9 yards,2.150,3.380
2,0:02,1,10,SEA 33,30,6,Chandler Catanzaro 51 yard field goal no good,3.380,1.600
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,30,6,"Chandler Catanzaro kicks off 65 yards, touchback. Penalty on Alani Fua: Unnecessary Roughness, 15 yards",0.000,-1.270
3,15:00,1,10,SEA 35,30,6,Christine Michael right end for 12 yards (tackle by D.J. Swearinger),1.270,2.060
3,14:33,1,10,SEA 47,30,6,Christine Michael right tackle for -2 yards (tackle by Alex Okafor),2.060,1.250
3,13:49,2,12,SEA 45,30,6,Russell Wilson pass complete short right to Doug Baldwin for 7 yards (tackle by Tony Jefferson),1.250,1.490
3,13:08,3,5,ARI 48,30,6,Russell Wilson pass complete short right to Chase Coffman for 7 yards (tackle by Tony Jefferson and Justin Bethel),1.490,2.850
3,12:27,1,10,ARI 41,30,6,Russell Wilson right end for 6 yards (tackle by Tony Jefferson),2.850,3.120
3,11:56,2,4,ARI 35,30,6,Christine Michael middle for 12 yards (tackle by Calais Campbell),3.120,4.040
3,11:13,1,10,ARI 23,30,6,Christine Michael right end for no gain (tackle by D.J. Swearinger),4.040,3.500
3,10:33,2,10,ARI 23,30,6,Russell Wilson pass incomplete deep right intended for Tyler Lockett (defended by Justin Bethel),3.500,3.500
3,10:27,2,10,ARI 23,30,6,Timeout #1 by Seattle Seahawks,3.500,2.810
3,10:27,3,10,ARI 23,30,6,Russell Wilson pass complete short middle to Chase Coffman for 8 yards (tackle by Tony Jefferson),2.810,2.570
3,9:44,4,2,ARI 15,33,6,Steven Hauschka 33 yard field goal good,2.570,3.000
3,9:44,,,SEA 35,33,6,"Steven Hauschka kicks off 72 yards, returned by Kerwynn Williams for 17 yards (tackle by Cassius Marsh)",0.000,0.380
3,9:35,1,10,ARI 10,33,6,David Johnson right tackle for 3 yards (tackle by Richard Sherman),-0.380,-0.560
3,8:59,2,7,ARI 13,33,6,"David Johnson right end for 4 yards (tackle by Kelcie McCray). Penalty on Ahtyba Rubin: Unnecessary Roughness, 15 yards",-0.560,1.070
3,8:30,1,10,ARI 32,33,6,Drew Stanton pass incomplete short middle intended for Larry Fitzgerald,1.070,0.530
3,8:24,2,10,ARI 32,33,6,Drew Stanton pass incomplete short left intended for John Brown is intercepted by Earl Thomas at ARI-43 and returned for 10 yards,0.530,-3.380
3,8:17,1,10,ARI 33,33,6,Bryce Brown middle for no gain (tackle by Deone Bucannon),3.380,2.840
3,7:42,2,10,ARI 33,33,6,Russell Wilson right end for 7 yards (tackle by Ed Stinson),2.840,3.070
3,6:57,3,3,ARI 26,33,6,Russell Wilson pass complete short left to Doug Baldwin for 5 yards (tackle by Deone Bucannon),3.070,4.170
3,6:19,1,10,ARI 21,33,6,Russell Wilson pass incomplete deep right intended for Kevin Smith,4.170,3.630
3,6:14,2,10,ARI 21,33,6,Bryce Brown middle for 3 yards (tackle by Ed Stinson),3.630,3.310
3,5:36,3,7,ARI 18,33,6,Russell Wilson sacked by Dwight Freeney for -16 yards,3.310,1.060
3,4:55,4,23,ARI 34,36,6,Steven Hauschka 52 yard field goal good,1.060,3.000
3,4:55,,,SEA 35,36,6,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
3,4:49,1,10,ARI 20,36,6,Drew Stanton pass complete short middle to Larry Fitzgerald for 5 yards (tackle by Bobby Wagner),0.280,0.410
3,4:10,2,5,ARI 25,36,6,Andre Ellington middle for 3 yards (tackle by K.J. Wright),0.410,0.100
3,3:32,3,2,ARI 28,36,6,Drew Stanton pass incomplete short left intended for Andre Ellington (defended by Bruce Irvin),0.100,-1.500
3,3:27,4,2,ARI 28,36,6,"Drew Butler punts 39 yards, fair catch by Tyler Lockett",-1.500,-1.140
3,3:21,1,10,SEA 33,36,6,Russell Wilson pass complete short left to Tyler Lockett for no gain,1.140,0.590
3,2:49,2,10,SEA 33,36,6,Russell Wilson pass complete short right to Cooper Helfet for 15 yards (tackle by Kevin Minter and Chris Clemons),0.590,2.130
3,2:14,1,10,SEA 48,36,6,Christine Michael middle for 1 yard (tackle by Rodney Gunter),2.130,1.720
3,1:40,2,9,SEA 49,36,6,Christine Michael right end for 4 yards (tackle by Rodney Gunter),1.720,1.550
3,0:57,3,5,ARI 47,36,6,Russell Wilson left end for -9 yards (tackle by Sean Weatherspoon),1.550,-0.460
3,0:20,4,14,SEA 44,36,6,"Jon Ryan punts 46 yards, fair catch by JJ Nelson",-0.460,0.380
3,0:12,1,10,ARI 10,36,6,"Drew Stanton pass incomplete short right intended for John Brown (defended by Richard Sherman). Penalty on Richard Sherman: Unsportsmanlike Conduct, 15 yards",-0.380,0.610
3,0:07,1,10,ARI 25,36,6,Drew Stanton pass incomplete deep left intended for John Brown,0.610,0.060
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,ARI 25,36,6,Drew Stanton pass incomplete short middle intended for Darren Fells,0.060,-0.620
4,14:56,3,10,ARI 25,36,6,"Penalty on Bobby Massie: False Start, 5 yards (no play)",-0.620,-1.290
4,14:56,3,15,ARI 20,36,6,Drew Stanton sacked by Cliff Avril and Michael Bennett for -8 yards,-1.290,-2.490
4,14:22,4,23,ARI 12,36,6,"Drew Butler punts 54 yards, out of bounds",-2.490,-1.200
4,14:13,1,10,SEA 34,36,6,Bryce Brown middle for 5 yards (tackle by Tony Jefferson),1.200,1.330
4,13:36,2,5,SEA 39,36,6,"Penalty on Garry Gilliam: False Start, 5 yards (no play)",1.330,0.660
4,13:16,2,10,SEA 34,36,6,Christine Michael left tackle for 8 yards (tackle by Ed Stinson),0.660,1.030
4,12:33,3,2,SEA 42,36,6,Christine Michael middle for 1 yard (tackle by Rodney Gunter),1.030,1.030
4,11:47,3,2,SEA 42,36,6,Timeout #2 by Seattle Seahawks,1.030,-0.520
4,11:47,4,1,SEA 43,36,6,"Jon Ryan punts 45 yards, returned by JJ Nelson for -2 yards (tackle by Cassius Marsh)",-0.520,0.380
4,11:36,1,10,ARI 10,36,6,Andre Ellington middle for -1 yards (tackle by Demarcus Dobbs),-0.380,-0.850
4,10:59,2,11,ARI 9,36,6,Drew Stanton pass complete short right to Michael Floyd for 16 yards (tackle by Marcus Burley),-0.850,0.610
4,10:21,1,10,ARI 25,36,6,Drew Stanton pass complete short middle to Darren Fells for 7 yards (tackle by Brock Coyle),0.610,1.010
4,9:41,2,3,ARI 32,36,6,Drew Stanton pass incomplete short left intended for Michael Floyd,1.010,0.300
4,9:36,3,3,ARI 32,36,6,Drew Stanton pass complete short right to Brittan Golden for 5 yards (tackle by Brock Coyle),0.300,1.400
4,8:58,1,10,ARI 37,36,6,Drew Stanton pass complete short middle to Troy Niklas for 8 yards (tackle by Kelcie McCray),1.400,1.940
4,8:22,2,2,ARI 45,36,6,Drew Stanton pass complete short right to Andre Ellington for 7 yards (tackle by Mike Morgan),1.940,2.390
4,7:45,1,10,SEA 48,36,6,Drew Stanton pass complete deep left to Jermaine Gresham for 21 yards (tackle by Steven Terrell),2.390,3.780
4,7:00,1,10,SEA 27,36,6,Drew Stanton pass complete short middle to Jermaine Gresham for 15 yards (tackle by Mike Morgan and Brock Coyle),3.780,4.780
4,6:20,1,10,SEA 12,36,6,Drew Stanton pass incomplete short left intended for Jaron Brown,4.780,4.100
4,6:15,2,10,SEA 12,36,6,Drew Stanton pass incomplete short middle intended for Jermaine Gresham (defended by Steven Terrell),4.100,3.120
4,6:11,3,10,SEA 12,36,6,Drew Stanton sacked by Cliff Avril for 0 yards,3.120,2.630
4,5:25,4,10,SEA 12,36,6,Drew Stanton pass incomplete short left intended for John Brown is intercepted by DeShawn Shead at SEA-0 and returned for 40 yards,2.630,-1.600
4,5:13,1,10,SEA 40,36,6,Kasen Williams left end for 5 yards (tackle by Rodney Gunter),1.600,1.730
4,4:22,2,5,SEA 45,36,6,Bryce Brown middle for 3 yards (tackle by Rodney Gunter),1.730,1.420
4,3:43,3,2,SEA 48,36,6,Tarvaris Jackson pass complete short right to Kasen Williams for 8 yards (tackle by Justin Bethel),1.420,2.650
4,2:59,1,10,ARI 44,36,6,"Bryce Brown middle for no gain (tackle by Rodney Gunter). Penalty on Rodney Gunter: Illegal Use of Hands, 5 yards (no play)",2.650,2.980
4,2:52,1,10,ARI 39,36,6,Bryce Brown middle for 2 yards (tackle by Jerraud Powers),2.980,2.710
4,2:08,2,8,ARI 37,36,6,Tarvaris Jackson pass incomplete short right intended for Chase Coffman (defended by Kevin Minter),2.710,2.020
4,2:02,3,8,ARI 37,36,6,Tarvaris Jackson pass complete short left to Cooper Helfet for 3 yards (tackle by D.J. Swearinger),2.020,1.070
4,1:57,4,5,ARI 34,36,6,Tarvaris Jackson pass complete short right to Kevin Smith for 17 yards (tackle by Justin Bethel),1.070,4.440
4,1:09,1,10,ARI 17,36,6,Tarvaris Jackson kneels for -1 yards,4.440,3.720
4,0:37,2,11,ARI 18,36,6,Tarvaris Jackson kneels for -1 yards,3.720,2.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
