0,1
Game Info,Game Info
Won Toss,Ravens (deferred)
Roof,outdoors
Surface,grass
Duration,3:14
Attendance,66882
Weather,"83 degrees, relative humidity 50%, wind 8 mph, wind chill 0"
Vegas Line,San Diego Chargers -1.0
Over/Under,41.0 (over)
