#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:48,WAS 39,5,1:55,12,Punt
2,1,10:58,WAS 47,3,0:54,6,Interception
3,1,5:37,WAS 39,6,2:25,25,Downs
4,2,12:26,WAS 23,3,1:33,6,Punt
5,2,7:28,WAS 30,3,1:39,5,Punt
6,2,1:05,CIN 48,5,0:54,20,Downs
7,3,15:00,WAS 20,3,0:37,-11,Punt
8,3,13:05,WAS 20,4,1:54,7,Punt
9,3,9:54,WAS 39,3,0:50,12,Interception
10,3,5:56,WAS 39,6,2:24,9,Punt
11,3,1:32,WAS 41,9,3:57,30,Missed FG
12,4,10:45,WAS 20,12,4:59,65,Field Goal
13,4,4:32,WAS 34,7,2:10,66,Touchdown
14,4,1:01,WAS 11,4,0:59,16,Interception
