Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,1:26,2,6,MIA 13,7,3,Matt Moore pass complete short left to Brandon Marshall for 8 yards (tackle by Eric Smith and Jamaal Westerman),-0.480,0.340
1,0:46,1,10,MIA 21,7,3,Matt Moore pass incomplete deep right intended for Brian Hartline is intercepted by Antonio Cromartie at MIA-43,0.340,-2.720
1,0:38,1,10,MIA 43,7,3,"Penalty on Matthew Mulligan: False Start, 5 yards (no play)",2.720,2.390
1,0:38,1,15,MIA 48,7,3,Shonn Greene right tackle for 5 yards (tackle by Randy Starks and Marvin Mitchell),2.390,2.180
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,MIA 43,7,3,Mark Sanchez pass incomplete deep right intended for Santonio Holmes,2.180,1.490
2,14:55,3,10,MIA 43,7,3,Mark Sanchez sacked by Jared Odrick for 0 yards,1.490,0.400
2,14:29,4,10,MIA 43,7,3,"T.J. Conley punts 22 yards, fair catch by Davone Bess",0.400,-0.340
2,14:19,1,10,MIA 21,7,3,Steve Slaton right guard for 28 yards (tackle by Darrelle Revis),0.340,2.190
2,13:37,1,10,MIA 49,7,3,Steve Slaton left guard for 1 yard (tackle by Mike DeVito),2.190,1.780
2,12:53,2,9,,7,3,Daniel Thomas right guard for 3 yards (tackle by Mike DeVito),1.780,1.490
2,12:09,3,6,NYJ 47,7,3,Matt Moore pass incomplete short right intended for Anthony Fasano (defended by David Harris),1.490,0.130
2,12:04,4,6,NYJ 47,7,3,"Brandon Fields punts 29 yards, out of bounds",0.130,-0.040
2,11:57,1,10,NYJ 18,7,3,"Shonn Greene up the middle for 2 yards (tackle by Jason Trusnik). Penalty on Phillip Merling: Defensive Offside, 5 yards (no play)",0.040,0.880
2,11:37,1,5,NYJ 23,7,3,"Penalty on D'Brickashaw Ferguson: False Start, 5 yards (no play)",0.880,0.040
2,11:36,1,10,NYJ 18,7,3,Shonn Greene left guard for 2 yards (tackle by Paul Soliai),0.040,-0.130
2,11:03,2,8,NYJ 20,7,3,Shonn Greene left guard for 4 yards (tackle by Kevin Burnett),-0.130,-0.400
2,10:21,3,4,NYJ 24,7,3,Mark Sanchez pass complete deep right to Jeremy Kerley for 30 yards (tackle by Will Allen),-0.400,2.520
2,9:45,1,10,MIA 46,7,3,Shonn Greene left guard for 9 yards (tackle by Reshad Jones),2.520,3.190
2,9:06,2,1,MIA 37,7,3,Shonn Greene right tackle for no gain (tackle by Vontae Davis),3.190,2.480
2,8:25,3,1,MIA 37,7,3,Shonn Greene right tackle for 4 yards (tackle by Tony McDaniel),2.480,3.380
2,7:40,1,10,MIA 33,7,3,"Penalty on Matthew Mulligan: False Start, 5 yards (no play)",3.380,3.050
2,7:24,1,15,MIA 38,7,3,LaDainian Tomlinson right guard for 2 yards (tackle by Kendall Langford),3.050,2.430
2,6:51,2,13,MIA 36,7,3,"Penalty on Kendall Langford: Encroachment, 5 yards (no play)",2.430,3.110
2,6:27,,,,7,3,Timeout #1 by New York Jets,0.000,3.110
2,6:27,2,8,MIA 31,7,3,Shonn Greene right tackle for 10 yards (tackle by Yeremiah Bell and Kevin Burnett),3.110,4.170
2,5:50,1,10,MIA 21,7,3,"Penalty on Wayne Hunter: False Start, 5 yards (no play)",4.170,3.840
2,5:23,,,,7,3,Timeout #2 by New York Jets,0.000,3.840
2,5:23,1,15,MIA 26,7,3,LaDainian Tomlinson left guard for 8 yards (tackle by Kevin Burnett),3.840,4.040
2,4:47,2,7,MIA 18,7,3,Mark Sanchez pass complete short middle to Dustin Keller for 2 yards (tackle by Reshad Jones),4.040,3.630
2,4:10,3,5,MIA 16,7,3,"Penalty on D'Brickashaw Ferguson: False Start, 5 yards (no play)",3.630,2.940
2,3:50,3,10,MIA 21,7,3,Mark Sanchez pass complete short left to Plaxico Burress for 8 yards (tackle by Sean Smith),2.940,2.690
2,3:44,4,2,MIA 13,10,3,Nick Folk 31 yard field goal good,2.690,3.000
2,3:39,,,NYJ 35,10,3,"Nick Folk kicks off 70 yards, touchback",0.000,0.280
2,3:39,1,10,MIA 20,10,3,Matt Moore pass incomplete short right intended for Brandon Marshall (defended by Darrelle Revis),0.280,-0.270
2,3:35,2,10,MIA 20,10,3,Steve Slaton right guard for 4 yards (tackle by Calvin Pace),-0.270,-0.430
2,2:37,3,6,MIA 24,10,3,Matt Moore pass incomplete short right intended for Brian Hartline,-0.430,-1.770
2,2:29,4,6,MIA 24,10,3,"Brandon Fields punts 60 yards, returned by Jeremy Kerley for 14 yards (tackle by Jason Trusnik)",-1.770,-0.940
2,2:18,1,10,NYJ 30,10,3,Shonn Greene right guard for -1 yards (tackle by Paul Soliai),0.940,0.260
2,2:00,2,11,NYJ 29,10,3,Mark Sanchez pass incomplete short right intended for LaDainian Tomlinson,0.260,-0.430
2,1:56,3,11,NYJ 29,10,3,Mark Sanchez pass incomplete short left intended for Plaxico Burress,-0.430,-1.440
2,1:51,4,11,NYJ 29,10,3,"T.J. Conley punts 46 yards, fair catch by Davone Bess",-1.440,-0.610
2,1:43,1,10,MIA 25,10,3,Daniel Thomas up the middle for 5 yards (tackle by Donald Strickland),0.610,0.740
2,1:25,2,5,MIA 30,10,3,Matt Moore pass incomplete deep left intended for Brian Hartline,0.740,0.040
2,1:19,3,5,MIA 30,10,3,Matt Moore pass complete short left to Davone Bess for 5 yards (tackle by Antonio Cromartie),0.040,1.270
2,0:58,1,10,MIA 35,10,3,Matt Moore sacked by Donald Strickland for -7 yards,1.270,-0.220
2,0:32,2,17,MIA 28,10,3,Matt Moore pass incomplete deep left intended for Brian Hartline is intercepted by Brodney Pool at NYJ-45,-0.220,-1.930
2,0:25,1,10,NYJ 45,10,3,Mark Sanchez left end for 2 yards (tackle by Will Allen),1.930,1.650
2,0:16,2,8,NYJ 47,10,3,Mark Sanchez pass incomplete short middle intended for LaDainian Tomlinson is intercepted by Randy Starks at NYJ-43 and returned for 3 yards (tackle by Brandon Moore),1.650,-2.920
2,0:09,1,10,NYJ 40,10,3,Matt Moore pass incomplete short left intended for Brandon Marshall,2.920,2.370
2,0:02,2,10,NYJ 40,10,6,Dan Carpenter 58 yard field goal good,2.370,3.000
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,10,6,"Nick Folk kicks off 67 yards, returned by Edmond Gates for 26 yards (tackle by Ellis Lankster)",0.000,0.540
3,14:55,1,10,MIA 24,10,6,Steve Slaton up the middle for 1 yard (tackle by Bart Scott),0.540,0.130
3,14:15,2,9,MIA 25,10,6,Daniel Thomas left guard for 3 yards (tackle by Sione Pouha),0.130,-0.160
3,13:30,3,6,MIA 28,10,6,Matt Moore pass complete short middle to Brandon Marshall for no gain,-0.160,-1.500
3,12:55,4,6,MIA 28,10,6,"Brandon Fields punts 64 yards, returned by Jeremy Kerley for 12 yards (tackle by Jason Trusnik)",-1.500,-0.280
3,12:40,1,10,NYJ 20,10,6,LaDainian Tomlinson up the middle for 4 yards (tackle by Kevin Burnett),0.280,0.270
3,12:05,2,6,NYJ 24,10,6,LaDainian Tomlinson for 11 yards (tackle by Yeremiah Bell),0.270,1.270
3,11:33,1,10,NYJ 35,10,6,LaDainian Tomlinson right tackle for 4 yards (tackle by Cameron Wake),1.270,1.260
3,11:01,2,6,NYJ 39,10,6,Mark Sanchez pass complete short right to Dustin Keller for 13 yards (tackle by Vontae Davis),1.260,2.390
3,10:22,1,10,MIA 48,10,6,"Shonn Greene right end for 3 yards. Penalty on Matthew Mulligan: Face Mask (15 Yards), 15 yards (no play)",2.390,1.400
3,9:47,1,25,NYJ 37,10,6,Mark Sanchez pass complete short left to Dustin Keller for 8 yards (tackle by Kevin Burnett),1.400,0.900
3,9:15,2,17,NYJ 45,10,6,LaDainian Tomlinson right guard for 3 yards (tackle by Marvin Mitchell),0.900,0.630
3,8:40,3,14,NYJ 48,10,6,Shonn Greene up the middle for 5 yards (tackle by Marvin Mitchell and Kevin Burnett),0.630,0.130
3,8:05,4,9,MIA 47,10,6,T.J. Conley punts 42 yards,0.130,0.380
3,7:56,1,10,MIA 6,10,6,Steve Slaton up the middle for -2 yards (tackle by Muhammad Wilkerson),-0.380,-0.930
3,7:16,2,12,MIA 4,10,6,Matt Moore pass complete short left to Anthony Fasano for 3 yards (tackle by Brodney Pool),-0.930,-1.300
3,6:26,3,9,MIA 7,10,6,Matt Moore pass complete short right to Davone Bess for 17 yards (tackle by Antonio Cromartie),-1.300,0.540
3,5:42,1,10,MIA 24,10,6,Matt Moore pass complete short left to Brian Hartline for 11 yards,0.540,1.270
3,5:18,1,10,MIA 35,10,6,Daniel Thomas left guard for 3 yards (tackle by Kenrick Ellis),1.270,1.130
3,4:44,2,7,MIA 38,10,6,Matt Moore pass complete short right to Anthony Fasano for 4 yards (tackle by Eric Smith),1.130,0.960
3,4:07,3,3,MIA 42,10,6,Matt Moore pass complete short left to Anthony Fasano for 3 yards (tackle by Josh Mauga),0.960,1.930
3,3:40,1,10,MIA 45,10,6,Daniel Thomas left guard for 1 yard (tackle by Muhammad Wilkerson),1.930,1.520
3,3:02,2,9,MIA 46,10,6,Matt Moore pass incomplete short left intended for Brian Hartline,1.520,0.830
3,2:55,3,9,MIA 46,10,6,Matt Moore pass complete short left to Brandon Marshall for 10 yards (tackle by Aaron Maybin),0.830,2.650
3,2:11,1,10,NYJ 44,10,6,"Penalty on Brandon Marshall: False Start, 5 yards (no play)",2.650,2.320
3,1:47,1,15,NYJ 49,10,6,Daniel Thomas right guard for 1 yard (tackle by Aaron Maybin),2.320,1.570
3,1:06,2,14,NYJ 48,10,6,Matt Moore pass complete short left to Lex Hilliard for 1 yard (tackle by Josh Mauga),1.570,1.030
3,0:23,3,13,NYJ 47,10,6,Matt Moore pass complete short right to Brandon Marshall for 19 yards (tackle by Kyle Wilson),1.030,3.710
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 28,10,6,Steve Slaton up the middle for 5 yards (tackle by Josh Mauga),3.710,3.840
4,14:19,2,5,NYJ 23,10,6,Matt Moore pass complete short left to Davone Bess for 6 yards (tackle by Kyle Wilson),3.840,4.440
4,13:48,1,10,NYJ 17,10,6,Matt Moore pass complete short right to Davone Bess for 5 yards,4.440,4.690
4,13:14,2,5,NYJ 12,10,6,Matt Moore for 1 yard (tackle by Calvin Pace),4.690,4.100
4,12:43,3,4,NYJ 11,10,6,Matt Moore pass complete short middle to Davone Bess for 10 yards (tackle by Kyle Wilson),4.100,6.970
4,11:59,1,1,NYJ 1,10,6,Daniel Thomas right guard for no gain (tackle by Muhammad Wilkerson),6.970,5.910
4,11:19,2,1,NYJ 1,10,6,Daniel Thomas left guard for no gain (tackle by Bart Scott),5.910,5.170
4,10:35,3,1,NYJ 1,10,12,"Matt Moore pass complete short left to Charles Clay for 1 yard, touchdown",5.170,7.000
4,10:35,,,NYJ 2,10,13,Dan Carpenter kicks extra point good,0.000,0.000
4,10:27,,,MIA 35,10,13,"Dan Carpenter kicks off 65 yards, touchback",0.000,0.280
4,10:27,1,10,NYJ 20,10,13,Mark Sanchez pass complete short right to Jeremy Kerley for 16 yards (tackle by Sean Smith),0.280,1.330
4,9:59,1,10,NYJ 36,10,13,Shonn Greene left guard for 8 yards (tackle by Kevin Burnett),1.330,1.870
4,9:26,2,2,NYJ 44,10,13,Shonn Greene up the middle for 3 yards (tackle by Kevin Burnett),1.870,2.060
4,8:46,1,10,NYJ 47,10,13,Mark Sanchez pass incomplete short middle intended for John Conner is intercepted by Randy Starks at NYJ-43 and returned for 18 yards (tackle by Brandon Moore),2.060,-3.910
4,8:36,1,10,NYJ 25,10,13,Daniel Thomas right tackle for 1 yard (tackle by Kyle Wilson),3.910,3.500
4,7:56,2,9,NYJ 24,10,13,Matt Moore pass complete short right to Davone Bess for 2 yards (tackle by Bart Scott),3.500,3.070
4,7:23,3,7,NYJ 22,10,13,Matt Moore pass incomplete deep right intended for Brandon Marshall (defended by Darrelle Revis),3.070,1.990
4,7:16,4,7,NYJ 22,10,16,Dan Carpenter 40 yard field goal good,1.990,3.000
4,7:11,,,MIA 35,10,16,"Dan Carpenter kicks off 68 yards, returned by Joe McKnight for 28 yards (tackle by Jason Trusnik)",0.000,0.610
4,7:04,1,10,NYJ 25,10,16,Mark Sanchez pass incomplete short left intended for Shonn Greene,0.610,0.060
4,6:59,2,10,NYJ 25,10,16,Mark Sanchez pass complete short left to Jeremy Kerley for 12 yards (tackle by Sean Smith),0.060,1.400
4,6:31,1,10,NYJ 37,10,16,"Mark Sanchez pass incomplete short right intended for Shonn Greene (defended by Marvin Mitchell). Penalty on Vontae Davis: Illegal Contact, 5 yards (no play)",1.400,1.730
4,6:25,1,10,NYJ 42,10,16,LaDainian Tomlinson right end for 1 yard (tackle by Kevin Burnett),1.730,1.320
4,5:45,2,9,NYJ 43,10,16,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 4 yards (tackle by Marvin Mitchell),1.320,1.160
4,4:57,3,5,NYJ 47,10,16,Mark Sanchez pass complete short right to Plaxico Burress for 7 yards (tackle by Reshad Jones),1.160,2.520
4,4:27,1,10,MIA 46,10,16,Shonn Greene left tackle for 1 yard (tackle by Kevin Burnett),2.520,2.110
4,4:12,2,9,MIA 45,10,16,Mark Sanchez pass incomplete short right intended for Jeremy Kerley,2.110,1.420
4,4:06,3,9,MIA 45,10,16,"Mark Sanchez pass incomplete deep right intended for Jeremy Kerley. Penalty on Yeremiah Bell: Roughing the Passer, 15 yards (no play)",1.420,3.580
4,4:01,1,10,MIA 30,10,16,Jeremy Kerley for 16 yards (tackle by Reshad Jones),3.580,4.650
4,3:54,1,10,MIA 14,10,16,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 4 yards (tackle by Marvin Mitchell),4.650,4.710
4,3:16,2,6,MIA 10,10,16,Mark Sanchez pass incomplete short right intended for LaDainian Tomlinson,4.710,3.820
4,3:10,3,6,MIA 10,10,16,Mark Sanchez pass incomplete short left intended for Shonn Greene is intercepted by Marvin Mitchell at MIA-9 and returned for 55 yards (tackle by Mark Sanchez),3.820,-3.180
4,2:55,1,10,NYJ 36,10,16,Steve Slaton right guard for 5 yards (tackle by Josh Mauga),3.180,3.310
4,2:50,,,,10,16,Timeout #1 by New York Jets,0.000,3.310
4,2:50,2,5,NYJ 31,10,16,Steve Slaton right end for 3 yards (tackle by Sione Pouha),3.310,3.010
4,2:43,,,,10,16,Timeout #2 by New York Jets,0.000,3.010
4,2:43,3,2,NYJ 28,10,16,Steve Slaton up the middle for 1 yard (tackle by Kenrick Ellis),3.010,1.820
4,2:37,,,,10,16,Timeout #3 by New York Jets,0.000,1.820
4,2:37,4,1,NYJ 27,10,19,Dan Carpenter 44 yard field goal good,1.820,3.000
4,2:32,,,MIA 35,10,19,"Dan Carpenter kicks off 74 yards, touchback",0.000,0.280
4,2:32,1,10,NYJ 20,10,19,Mark Sanchez pass complete short middle to Matt Slauson for 1 yard (tackle by Jared Odrick),0.280,-0.130
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
4,2:13,2,9,NYJ 21,10,19,Mark Sanchez pass complete deep left to Plaxico Burress for 29 yards (tackle by Sean Smith),-0.130,2.260
4,2:00,1,10,,10,19,Mark Sanchez pass complete short right to Dustin Keller for 5 yards (tackle by Kevin Burnett),2.260,2.390
4,1:56,2,5,MIA 45,10,19,Mark Sanchez pass complete short left to Jeremy Kerley for 13 yards (tackle by Sean Smith),2.390,3.450
4,1:50,1,10,MIA 32,10,19,Mark Sanchez pass complete short left to Plaxico Burress for 13 yards,3.450,4.310
4,1:44,1,10,MIA 19,10,19,Mark Sanchez pass complete short right to LaDainian Tomlinson for 9 yards (tackle by Will Allen),4.310,5.360
4,1:24,2,1,MIA 10,16,19,"Mark Sanchez pass complete short right to Patrick Turner for 10 yards, touchdown",5.360,7.000
4,1:24,,,MIA 2,17,19,Nick Folk kicks extra point good,0.000,0.000
4,1:15,,,NYJ 35,17,19,"Nick Folk kicks onside 16 yards, recovered by Brandon Marshall and returned for -2 yards",0.000,2.060
4,1:13,1,10,MIA 47,17,19,Matt Moore kneels for no gain,2.060,1.520
4,0:33,2,10,MIA 47,17,19,Matt Moore kneels for -2 yards,1.520,0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
