#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 25,3,1:30,75,Touchdown
2,1,6:16,GNB 26,8,4:11,40,Missed FG
3,1,0:27,GNB 14,5,2:19,37,Punt
4,2,11:53,SEA 26,4,2:17,26,Touchdown
5,2,7:59,SEA 48,5,2:44,48,Touchdown
6,2,2:27,GNB 16,6,1:13,34,Punt
7,2,0:22,GNB 21,1,0:22,-1,End of Half
8,3,11:04,GNB 20,3,2:11,15,Punt
9,3,7:40,SEA 32,6,3:16,32,Touchdown
10,3,2:25,GNB 14,5,3:21,19,Punt
11,4,11:46,SEA 39,5,1:15,19,Field Goal
12,4,8:21,SEA 44,4,2:21,7,Downs
13,4,5:50,SEA 19,1,0:07,19,Touchdown
14,4,1:03,GNB 27,2,1:03,-2,End of Game
