#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:30,SEA 26,13,7:14,64,Field Goal
2,1,2:05,SEA 42,3,1:38,9,Punt
3,2,13:08,SEA 16,2,1:15,18,Interception
4,2,9:36,SEA 26,3,1:37,-9,Punt
5,2,5:15,SEA 25,7,2:48,31,Punt
6,2,1:14,SEA 10,4,0:52,50,Interception
7,3,15:00,SEA 34,8,3:56,46,Interception
8,3,8:53,SEA 33,2,1:13,7,Interception
9,3,4:24,SEA 31,3,1:59,3,Punt
10,4,14:04,SEA 18,7,2:18,21,Downs
11,4,10:31,SEA 25,7,2:10,75,Touchdown
12,4,6:00,SEA 37,1,0:10,0,Interception
13,4,5:43,SEA 18,9,4:40,49,Fumble
