Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Greg Mabin,TEN,0,9,6,66.7%,110,18.3,12.2,0,108.6,15.9,96,14,0,0,0,0.0,0,9,0,0.0%
Andrew Adams,TEN,0,4,4,100.0%,30,7.5,7.5,0,97.9,2.0,8,22,0,0,0,0.0,0,6,1,14.3%
Monty Rice,TEN,0,6,3,50.0%,17,5.7,2.8,0,56.2,4.8,9,8,0,0,1,0.0,1,5,0,0.0%
John Reid,TEN,0,3,3,100.0%,34,11.3,11.3,0,113.9,8.0,24,10,1,0,1,0.0,1,5,0,0.0%
Roger McCreary,TEN,0,5,3,60.0%,37,12.3,7.4,0,82.9,13.0,31,6,0,0,0,0.0,0,3,0,0.0%
Kevin Byard,TEN,1,5,2,40.0%,14,7.0,2.8,0,8.3,7.0,8,6,0,0,0,0.0,0,5,0,0.0%
Dylan Cole,TEN,0,2,2,100.0%,17,8.5,8.5,0,102.1,1.5,3,14,1,0,0,0.0,0,5,0,0.0%
Jack Gibbens,TEN,0,3,2,66.7%,29,14.5,9.7,0,97.9,3.3,3,26,0,0,0,0.0,0,6,0,0.0%
Rashad Weaver,TEN,0,1,1,100.0%,4,4.0,4.0,0,83.3,2.0,2,2,0,0,1,0.0,1,2,0,0.0%
Bud Dupree,TEN,0,1,1,100.0%,5,5.0,5.0,0,87.5,-6.0,-6,11,0,0,1,0.0,1,0,0,
Joshua Kalu,TEN,1,1,1,100.0%,16,16.0,16.0,0,79.2,16.0,16,0,5,0,0,0.0,0,2,0,0.0%
DeMarcus Walker,TEN,0,0,0,,,,,,,,,,0,0,0,2.0,2,5,0,0.0%
Naquan Jones,TEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kenneth Murray,LAC,0,5,4,80.0%,11,2.8,2.2,0,79.2,1.4,3,8,2,0,0,0.0,0,7,0,0.0%
Alohi Gilman,LAC,0,4,3,75.0%,26,8.7,6.5,0,91.7,5.5,18,8,0,0,0,0.0,0,8,0,0.0%
Nasir Adderley,LAC,1,4,3,75.0%,47,15.7,11.8,0,74.0,13.0,16,31,0,0,0,0.0,0,4,1,20.0%
Kyle Van Noy,LAC,0,3,2,66.7%,53,26.5,17.7,0,109.7,3.7,2,51,0,0,0,1.0,1,5,0,0.0%
Michael Davis,LAC,0,3,2,66.7%,11,5.5,3.7,0,72.9,4.7,8,3,0,0,0,0.0,0,3,0,0.0%
Asante Samuel Jr.,LAC,0,3,2,66.7%,14,7.0,4.7,0,77.1,2.7,1,13,0,0,0,0.0,0,2,0,0.0%
Ja'Sir Taylor,LAC,0,2,2,100.0%,23,11.5,11.5,0,114.6,9.5,19,4,0,0,0,0.0,0,3,0,0.0%
Chris Rumph,LAC,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
Joe Gaziano,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Drue Tranquill,LAC,0,0,0,,,,,,,,,,1,0,0,1.0,1,10,0,0.0%
Bryce Callahan,LAC,0,2,0,0.0%,,,0.0,,39.6,11.0,,,1,0,0,0.0,0,1,0,0.0%
