Quarter,Time,Down,ToGo,Location,LVR,DEN,Detail,EPB,EPA
2,12:31,4,11,DEN 28,0,7,Daniel Carlson 46 yard field goal no good,1.590,-1.330
2,12:26,1,10,DEN 36,0,7,Russell Wilson pass complete short middle to Melvin Gordon for 4 yards (tackle by Denzel Perryman),1.330,1.330
2,11:53,2,6,DEN 40,0,7,Melvin Gordon left end for 9 yards (tackle by Sam Webb),1.330,2.190
2,11:30,1,10,DEN 49,0,7,Russell Wilson pass complete short left to Eric Saubert for 9 yards (tackle by Jayon Brown),2.190,2.860
2,10:52,2,1,LVR 42,0,7,Melvin Gordon left guard for 10 yards (tackle by Duron Harmon and Trevon Moehrig),2.860,3.450
2,10:09,1,10,LVR 32,0,7,Russell Wilson pass incomplete deep right intended for Brandon Johnson,3.450,2.900
2,10:02,2,10,LVR 32,0,7,Latavius Murray right guard for 2 yards (tackle by Denzel Perryman and Andrew Billings),2.900,2.480
2,9:26,3,8,LVR 30,0,7,Russell Wilson pass incomplete short left intended for Courtland Sutton,2.480,1.410
2,9:24,4,8,LVR 30,0,10,Brandon McManus 48 yard field goal good,1.410,3.000
2,9:19,,,DEN 35,0,10,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,9:19,1,10,LVR 25,0,10,"Josh Jacobs left tackle for 1 yard (tackle by Josey Jewell and Alex Singleton). Penalty on Alex Bars: Offensive Holding, 10 yards (accepted)",0.610,-0.280
2,9:14,1,19,LVR 16,0,10,Derek Carr pass incomplete deep right intended for Mack Hollins,-0.280,-1.290
2,9:07,2,19,LVR 16,0,10,Derek Carr pass complete deep left to Davante Adams for 23 yards (tackle by Alex Singleton),-1.290,1.530
2,8:27,1,10,LVR 39,0,10,Josh Jacobs right tackle for 4 yards (tackle by Jonathon Cooper and Alex Singleton),1.530,1.530
2,7:51,2,6,LVR 43,0,10,Josh Jacobs left tackle for 7 yards (tackle by DeShawn Williams),1.530,2.260
2,7:11,1,10,LVR 50,0,10,Derek Carr pass complete to Mack Hollins for 8 yards (tackle by Josey Jewell),2.260,2.790
2,6:32,2,2,DEN 42,0,10,Josh Jacobs left tackle for 11 yards (tackle by Damarri Mathis),2.790,3.510
2,5:44,1,10,DEN 31,6,10,"Derek Carr pass complete deep right to Davante Adams for 31 yards, touchdown",3.510,7.000
2,5:36,,,DEN 15,7,10,Daniel Carlson kicks extra point good,0.000,0.000
2,5:36,,,LVR 35,7,10,"Penalty on Dre'Mont Jones: Unsportsmanlike Conduct / Defense, 15 yards (accepted) (no play)",0.000,-2.260
2,5:36,1,10,LVR 50,7,10,"Daniel Carlson kicks off 47 yards, returned by Montrell Washington for 11 yards (tackle by Luke Masterson)",2.260,-0.280
2,5:33,1,10,DEN 14,7,10,Russell Wilson pass complete short left to Kendall Hinton for 17 yards (tackle by Roderic Teamer),-0.280,1.000
2,5:01,1,10,DEN 31,7,10,Russell Wilson pass complete short left to Melvin Gordon for no gain,1.000,0.460
2,4:36,2,10,DEN 31,7,10,"Penalty on Quinn Meinerz: False Start, 5 yards (accepted) (no play)",0.460,-0.220
2,4:11,2,15,DEN 26,7,10,Russell Wilson pass complete short left to Melvin Gordon for 11 yards (tackle by Jayon Brown),-0.220,0.560
2,3:25,3,4,DEN 37,7,10,"Russell Wilson pass complete short left to Greg Dulcich for 7 yards (tackle by Sam Webb). Penalty on Courtland Sutton: Illegal Blindside Block, 15 yards (accepted)",0.560,-0.490
2,2:56,3,12,DEN 29,7,10,Russell Wilson scrambles left end for 8 yards (tackle by Isaiah Pola-Mao),-0.490,1.400
2,2:32,1,10,DEN 37,7,10,"Penalty on Maxx Crosby: Unnecessary Roughness / Defense, 15 yards (accepted)",1.400,2.390
2,2:32,1,10,LVR 48,7,10,Latavius Murray left guard for 5 yards (tackle by Andrew Billings and Bilal Nichols),2.390,2.520
2,2:03,2,5,LVR 43,7,10,Russell Wilson pass complete short left to Kendall Hinton for 8 yards (tackle by Duron Harmon),2.520,3.250
2,1:59,1,10,LVR 35,7,10,Russell Wilson pass complete short right to Latavius Murray for no gain (tackle by Roderic Teamer),3.250,2.700
2,1:20,2,10,LVR 35,7,10,Latavius Murray up the middle for 2 yards (tackle by Neil Farrell and Roderic Teamer),2.700,2.280
2,1:15,,,,,,Timeout #1 by Las Vegas Raiders,,
2,1:15,3,8,LVR 33,7,10,Russell Wilson pass complete deep right to Courtland Sutton for 21 yards (tackle by Rock Ya-Sin),2.280,4.780
2,0:51,1,10,LVR 12,7,10,Russell Wilson pass complete short right to Eric Saubert for 7 yards (tackle by Isaiah Pola-Mao and Bilal Nichols),4.780,5.410
2,0:41,,,,,,Timeout #1 by Denver Broncos,,
2,0:41,2,3,LVR 5,7,10,Melvin Gordon left guard for 2 yards (tackle by Chandler Jones and Andrew Billings),5.410,5.060
2,0:34,,,,,,Timeout #2 by Denver Broncos,,
2,0:34,3,1,LVR 3,7,10,"Melvin Gordon right guard for 1 yard. Melvin Gordon fumbles (forced by Maxx Crosby), recovered by Quinn Meinerz at LV-7",5.060,2.980
2,0:02,,,,,,Timeout #3 by Denver Broncos,,
2,0:02,4,5,LVR 7,7,10,Brandon McManus 25 yard field goal no good blocked by Maxx Crosby,2.980,-0.280
Quarter,Time,Down,ToGo,Location,LVR,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LVR 35,7,10,"Daniel Carlson kicks off 65 yards, recovered by Montrell Washington in end zone returned by Montrell Washington for 13 yards (tackle by DJ Turner and Luke Masterson)",0.000,-0.320
3,14:57,1,10,DEN 13,7,10,Latavius Murray left end for -4 yards (tackle by Denzel Perryman),-0.320,-1.070
3,14:18,2,14,DEN 9,7,10,Russell Wilson pass complete short left to Latavius Murray for 5 yards (tackle by Isaiah Pola-Mao),-1.070,-1.300
3,13:40,3,9,DEN 14,7,10,Russell Wilson sacked by Maxx Crosby for -2 yards,-1.300,-2.490
3,13:04,4,11,DEN 12,7,10,"Corliss Waitman punts 43 yards, returned by Keelan Cole for 2 yards (tackle by Delarrin Turner-Yell and P.J. Locke). Penalty on Brandon Bolden: Running Into the Kicker, 5 yards (declined)",-2.490,-2.060
3,12:52,1,10,LVR 47,7,10,Josh Jacobs left tackle for 15 yards (tackle by Alex Singleton),2.060,3.050
3,12:12,1,10,DEN 38,7,10,Derek Carr pass incomplete short right intended for Davante Adams,3.050,2.510
3,12:06,2,10,DEN 38,7,10,Josh Jacobs up the middle for 5 yards (tackle by Alex Singleton and Nik Bonitto),2.510,2.480
3,11:23,3,5,DEN 33,7,10,Josh Jacobs left end for no gain (tackle by Baron Browning and Alex Singleton),2.480,1.170
3,10:39,4,5,DEN 33,10,10,Daniel Carlson 52 yard field goal good,1.170,3.000
3,10:37,,,LVR 35,10,10,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
3,10:37,1,10,DEN 25,10,10,Russell Wilson pass complete short left to Greg Dulcich for 1 yard (tackle by Roderic Teamer),0.610,0.200
3,9:56,2,9,DEN 26,10,10,"Russell Wilson pass incomplete deep right intended for Kendall Hinton. Penalty on Maxx Crosby: Defensive Offside, 5 yards (accepted) (no play)",0.200,0.870
3,9:51,2,4,DEN 31,10,10,Latavius Murray right guard for 3 yards (tackle by Maxx Crosby),0.870,0.560
3,9:12,3,1,DEN 34,10,10,Latavius Murray right guard for 3 yards (tackle by Andrew Billings),0.560,1.400
3,8:38,1,10,DEN 37,10,10,Latavius Murray up the middle for 3 yards (tackle by Clelin Ferrell and Jayon Brown),1.400,1.260
3,8:04,2,7,DEN 40,10,10,Russell Wilson pass incomplete deep right intended for Greg Dulcich,1.260,0.560
3,7:59,3,7,DEN 40,10,10,Russell Wilson pass incomplete short right,0.560,-0.720
3,7:53,4,7,DEN 40,10,10,"Corliss Waitman punts 39 yards, returned by Keelan Cole for 12 yards (tackle by Jacob Bobenmoyer)",-0.720,-1.140
3,7:44,1,10,LVR 33,10,10,Josh Jacobs left guard for 7 yards (tackle by Matt Henningsen and Josey Jewell),1.140,1.540
3,7:06,2,3,LVR 40,10,10,Josh Jacobs left guard for no gain (tackle by Matt Henningsen and Josey Jewell),1.540,0.830
3,6:23,3,3,LVR 40,10,10,Derek Carr pass complete short right to Davante Adams for 12 yards (tackle by Alex Singleton),0.830,2.390
3,5:35,1,10,DEN 48,10,10,"Derek Carr pass incomplete short middle intended for Davante Adams (defended by Josey Jewell). Penalty on Davante Adams: Unsportsmanlike Conduct / Offense, 15 yards (accepted)",2.390,-0.180
3,5:30,,,,,,Timeout #1 by Denver Broncos,,
3,5:30,2,25,LVR 37,10,10,Derek Carr pass incomplete intended for Mack Hollins,-0.180,-0.820
3,5:26,3,25,LVR 37,10,10,Derek Carr pass complete to Ameer Abdullah for 5 yards (tackle by Baron Browning),-0.820,-0.590
3,4:43,4,20,LVR 42,10,10,"AJ Cole punts 48 yards, returned by Montrell Washington for 18 yards. Montrell Washington fumbles (forced by Jesper Horsted). Montrell Washington fumbles out of bounds",-0.590,-0.810
3,4:35,1,10,DEN 28,10,10,Latavius Murray right tackle for 4 yards (tackle by Bilal Nichols),0.810,0.800
3,3:57,2,6,DEN 32,10,10,Latavius Murray right guard for 4 yards (tackle by Chandler Jones and Roderic Teamer),0.800,0.630
3,3:26,3,2,DEN 36,10,10,Russell Wilson pass complete deep left to Courtland Sutton for 23 yards,0.630,2.850
3,2:57,1,10,LVR 41,10,10,Latavius Murray left tackle for 4 yards (tackle by Andrew Billings and Maxx Crosby),2.850,2.850
3,2:26,2,6,LVR 37,10,10,Latavius Murray left guard for 7 yards (tackle by Denzel Perryman and Chandler Jones),2.850,3.580
3,1:40,1,10,LVR 30,10,10,Latavius Murray left end for 1 yard (tackle by Andrew Billings and Clelin Ferrell),3.580,3.170
3,1:05,2,9,LVR 29,10,10,Russell Wilson pass complete short right to Melvin Gordon for 3 yards (tackle by Maxx Crosby),3.170,2.870
3,0:29,3,6,LVR 26,10,10,Russell Wilson sacked by Maxx Crosby for -8 yards,2.870,1.060
Quarter,Time,Down,ToGo,Location,LVR,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,14,LVR 34,10,13,Brandon McManus 52 yard field goal good,1.060,3.000
4,14:56,,,DEN 35,10,13,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,14:56,1,10,LVR 25,10,13,Josh Jacobs left tackle for 2 yards (tackle by DeShawn Williams and Jonathon Cooper),0.610,0.330
4,14:15,2,8,LVR 27,10,13,Derek Carr pass incomplete short left intended for Mack Hollins,0.330,-0.360
4,14:11,3,8,LVR 27,10,13,Derek Carr pass incomplete deep left intended for Ameer Abdullah,-0.360,-1.570
4,14:07,4,8,LVR 27,10,13,"AJ Cole punts 58 yards, returned by Montrell Washington for 9 yards (tackle by Darien Butler and Luke Masterson)",-1.570,-0.540
4,13:52,1,10,DEN 24,10,13,Russell Wilson pass complete short right to Courtland Sutton for 6 yards (tackle by Rock Ya-Sin),0.540,0.810
4,13:27,2,4,DEN 30,10,13,Melvin Gordon left guard for -1 yards (tackle by Denzel Perryman),0.810,-0.030
4,12:47,3,5,DEN 29,10,13,Russell Wilson sacked by Tyler Hall for -11 yards,-0.030,-2.240
4,12:11,4,16,DEN 18,10,13,"Corliss Waitman punts 54 yards, returned by Keelan Cole for 7 yards (tackle by Justin Strnad)",-2.240,-1.270
4,12:02,1,10,LVR 35,10,13,Derek Carr pass complete short right to Mack Hollins for 5 yards (tackle by Damarri Mathis),1.270,1.400
4,11:20,2,5,LVR 40,10,13,Derek Carr pass complete short right to Mack Hollins for 5 yards (tackle by Damarri Mathis),1.400,1.930
4,10:47,1,10,LVR 45,10,13,Josh Jacobs up the middle for -1 yards (tackle by Baron Browning),1.930,1.250
4,10:10,2,11,LVR 44,10,13,Derek Carr pass incomplete short middle intended for Davante Adams,1.250,0.560
4,10:07,,,,,,Timeout #1 by Las Vegas Raiders,,
4,10:07,3,11,LVR 44,10,13,"Derek Carr pass incomplete deep middle intended for Keelan Cole. Penalty on Essang Bassey: Defensive Holding, 5 yards (accepted) (no play)",0.560,2.190
4,10:01,1,10,LVR 49,10,13,Josh Jacobs right guard for 6 yards (tackle by Jonathon Cooper and Damarri Mathis),2.190,2.530
4,9:24,2,3,DEN 45,10,13,Josh Jacobs right tackle for 7 yards (tackle by Josey Jewell and Matt Henningsen),2.530,3.050
4,8:41,1,10,DEN 38,10,13,Josh Jacobs up the middle for 4 yards (tackle by Jonathon Cooper),3.050,3.050
4,8:00,2,6,DEN 34,10,13,"Penalty on Jakob Johnson: False Start, 5 yards (accepted) (no play)",3.050,2.370
4,8:00,2,11,DEN 39,10,13,Derek Carr pass complete short left to Ameer Abdullah for no gain (tackle by Alex Singleton),2.370,1.680
4,7:16,3,11,DEN 39,10,13,Derek Carr pass incomplete short middle intended for Davante Adams (defended by DeShawn Williams),1.680,0.660
4,7:11,4,11,DEN 39,13,13,Daniel Carlson 57 yard field goal good,0.660,3.000
4,7:06,,,LVR 35,13,13,"Daniel Carlson kicks off 64 yards, returned by Montrell Washington for 17 yards (tackle by Matthias Farley and Brandon Bolden)",0.000,0.040
4,7:02,1,10,DEN 18,13,13,Russell Wilson pass complete short right to Brandon Johnson for 2 yards,0.040,-0.130
4,6:26,2,8,DEN 20,13,13,Russell Wilson pass complete short right to Latavius Murray for 9 yards (tackle by Tyler Hall),-0.130,0.870
4,6:02,1,10,DEN 29,13,13,Russell Wilson pass complete short middle to Courtland Sutton for 14 yards (tackle by Jayon Brown),0.870,1.800
4,5:19,1,10,DEN 43,13,13,"Russell Wilson pass complete short left to Melvin Gordon for 21 yards (tackle by Duron Harmon). Penalty on Sam Webb: Defensive Holding, 5 yards (declined)",1.800,3.180
4,5:00,1,10,LVR 36,13,13,Melvin Gordon right tackle for 2 yards (tackle by Denzel Perryman),3.180,2.910
4,4:20,2,8,LVR 34,13,13,Melvin Gordon left guard for 4 yards (tackle by Tyler Hall),2.910,2.740
4,3:39,3,4,LVR 30,13,13,Russell Wilson pass incomplete short right,2.740,1.460
4,3:34,4,4,LVR 30,13,16,Brandon McManus 48 yard field goal good,1.460,3.000
4,3:30,,,DEN 35,13,16,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,3:30,1,10,LVR 25,13,16,Derek Carr pass complete short left to Josh Jacobs for 4 yards,0.610,0.600
4,3:23,2,6,LVR 29,13,16,Derek Carr pass incomplete short middle intended for Davante Adams,0.600,-0.100
4,3:19,3,6,LVR 29,13,16,Derek Carr pass incomplete deep middle intended for Keelan Cole (defended by Damarri Mathis),-0.100,-1.440
4,3:12,4,6,LVR 29,13,16,"AJ Cole punts 51 yards, fair catch by Montrell Washington at DEN-20",-1.440,-0.280
4,3:05,1,10,DEN 20,13,16,Latavius Murray up the middle for 2 yards (tackle by Chandler Jones and Andrew Billings),0.280,0.000
4,3:01,,,,,,Timeout #2 by Las Vegas Raiders,,
4,3:01,2,8,DEN 22,13,16,Latavius Murray left guard for 12 yards (tackle by Trevon Moehrig),0.000,1.200
4,2:16,1,10,DEN 34,13,16,Latavius Murray up the middle for 1 yard (tackle by Neil Farrell),1.200,0.790
4,2:11,,,,,,Timeout #3 by Las Vegas Raiders,,
4,2:11,2,9,DEN 35,13,16,Latavius Murray left guard for -1 yards (tackle by Bilal Nichols),0.790,-0.030
4,2:00,3,10,DEN 34,13,16,Russell Wilson pass incomplete deep right,-0.030,-1.110
4,1:53,4,10,DEN 34,13,16,"Corliss Waitman punts 51 yards, returned by Keelan Cole for 7 yards (tackle by Delarrin Turner-Yell and Alex Singleton)",-1.110,-0.410
4,1:43,1,10,LVR 22,13,16,Derek Carr pass complete short middle to Mack Hollins for 7 yards (tackle by Damarri Mathis),0.410,0.810
4,1:23,2,3,LVR 29,13,16,Derek Carr pass complete deep middle to Keelan Cole for 21 yards (tackle by Patrick Surtain),0.810,2.260
4,0:58,1,10,LVR 50,13,16,Derek Carr pass complete to Josh Jacobs for 43 yards (tackle by Justin Simmons and Josey Jewell),2.260,5.600
4,0:32,,,,,,Timeout #2 by Denver Broncos,,
4,0:32,1,7,DEN 7,13,16,Derek Carr pass incomplete short left intended for Foster Moreau,5.600,4.760
4,0:27,2,7,DEN 7,13,16,Derek Carr pass incomplete short left intended for Josh Jacobs,4.760,3.810
4,0:23,3,7,DEN 7,13,16,Derek Carr pass incomplete short middle intended for Davante Adams,3.810,2.970
4,0:19,4,7,DEN 7,16,16,Daniel Carlson 25 yard field goal good,2.970,3.000
4,0:16,,,LVR 35,16,16,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
4,0:16,1,10,DEN 25,16,16,Russell Wilson pass complete short left to Latavius Murray for 9 yards (tackle by Isaiah Pola-Mao),0.610,1.280
4,0:07,,,,,,Timeout #3 by Denver Broncos,,
4,0:07,2,1,DEN 34,16,16,Russell Wilson pass complete short left to Greg Dulcich for 7 yards,1.280,1.660
4,0:03,1,10,DEN 41,16,16,Russell Wilson pass incomplete deep middle intended for Courtland Sutton,1.660,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,LVR,DEN,Detail,EPB,EPA
,,,,,,,"Raiders won the coin toss, Raiders to receive the overtime kickoff.",,
OT,10:00,,,DEN 35,16,16,"Brandon McManus kicks off 60 yards, returned by Ameer Abdullah for 28 yards (tackle by Jonathon Cooper)",0.000,1.140
OT,9:53,1,10,LVR 33,16,16,Josh Jacobs right tackle for -1 yards (tackle by Alex Singleton and Baron Browning),1.140,0.460
OT,9:12,2,11,LVR 32,16,16,Derek Carr pass complete short middle to Foster Moreau for 33 yards (tackle by Justin Simmons),0.460,3.250
OT,8:31,1,10,DEN 35,22,16,"Derek Carr pass complete deep right to Davante Adams for 35 yards, touchdown",3.250,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
