Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Quan Cosby,DEN,2,66,33.0,0,41,3,23,7.7,0,10
Eddie Royal,DEN,0,0,,0,0,1,85,85.0,1,85
Lance Ball,DEN,1,9,9.0,0,9,0,0,,0,0
Daniel Fells,DEN,1,20,20.0,0,20,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Denarius Moore,OAK,0,0,,0,0,4,43,10.8,0,16
Jacoby Ford,OAK,2,39,19.5,0,21,0,0,,0,0
Taiwan Jones,OAK,1,20,20.0,0,20,0,0,,0,0
