Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3,11:21,3,7,TEN 48,13,7,"Trevor Lawrence pass complete short left to Christian Kirk for 16 yards (tackle by Tre Avery). Penalty on Tre Avery: Defensive Holding, 5 yards (declined)",1.360,3.450
3,11:06,1,10,TEN 32,13,7,Trevor Lawrence pass complete short middle to Marvin Jones for 21 yards (tackle by Monty Rice and Kevin Byard),3.450,4.840
3,10:40,1,10,TEN 11,13,7,Trevor Lawrence pass incomplete short right intended for Marvin Jones,4.840,4.140
3,10:35,2,10,TEN 11,13,7,Trevor Lawrence pass complete short left to Zay Jones for 3 yards (tackle by Kristian Fulton),4.140,3.760
3,10:19,3,7,TEN 8,13,7,Trevor Lawrence pass incomplete short left intended for Zay Jones,3.760,2.960
3,10:14,4,7,TEN 8,13,10,Riley Patterson 26 yard field goal good,2.960,3.000
3,10:09,,,JAX 35,13,10,"Riley Patterson kicks off 58 yards, returned by Jonathan Ward for 25 yards (tackle by Caleb Johnson)",0.000,1.070
3,10:04,1,10,TEN 32,13,10,Derrick Henry up the middle for 3 yards (tackle by Josh Allen),1.070,0.930
3,9:29,2,7,TEN 35,13,10,Joshua Dobbs pass complete short left to Treylon Burks for 9 yards (tackle by Rayshawn Jenkins),0.930,1.860
3,9:00,1,10,TEN 44,13,10,Derrick Henry right end for 6 yards (tackle by Roy Robertson-Harris),1.860,2.060
3,8:08,2,5,TEN 50,13,10,"Derrick Henry pass incomplete short middle intended for Chigoziem Okonkwo. Penalty on Andre Cisco: Defensive Pass Interference, 11 yards (accepted) (no play)",2.060,2.980
3,8:06,1,10,JAX 39,13,10,Derrick Henry right end for no gain (tackle by DaVon Hamilton and Josh Allen),2.980,2.440
3,7:30,2,10,JAX 39,13,10,Joshua Dobbs pass incomplete short left intended for Nick Westbrook-Ikhine (defended by Foyesade Oluokun),2.440,1.750
3,7:25,3,10,JAX 39,13,10,Joshua Dobbs pass complete short middle to Robert Woods for 13 yards (tackle by Darious Williams),1.750,3.840
3,6:26,1,10,JAX 26,13,10,Hassan Haskins left guard for 3 yards (tackle by Folorunso Fatukasi and Devin Lloyd),3.840,3.630
3,6:19,2,8,JAX 23,13,10,Joshua Dobbs pass incomplete deep right intended for Chigoziem Okonkwo (defended by Rayshawn Jenkins),3.630,2.940
3,6:14,3,8,JAX 23,13,10,Joshua Dobbs pass incomplete short right intended for Robert Woods,2.940,1.930
3,6:07,4,7,JAX 23,16,10,Randy Bullock 41 yard field goal good,1.930,3.000
3,6:02,,,TEN 35,16,10,"Randy Bullock kicks off 68 yards, returned by Jamal Agnew for 17 yards (tackle by Andre Smith)",0.000,-0.280
3,5:56,1,10,JAX 14,16,10,Travis Etienne up the middle for no gain (tackle by Jeffery Simmons),-0.280,-0.750
3,5:16,2,10,JAX 14,16,10,Trevor Lawrence pass complete deep right to Christian Kirk for 33 yards (tackle by Amani Hooker),-0.750,2.060
3,4:32,1,10,JAX 47,16,10,Trevor Lawrence pass incomplete short left,2.060,1.520
3,4:29,2,10,JAX 47,16,10,Trevor Lawrence pass incomplete short middle intended for Marvin Jones,1.520,0.830
3,4:20,3,10,JAX 47,16,10,Trevor Lawrence pass incomplete short left,0.830,-0.260
3,4:10,4,10,JAX 47,16,10,"Logan Cooke punts 44 yards, fair catch by Robert Woods at TEN-9",-0.260,0.380
3,4:02,1,10,TEN 9,16,10,Derrick Henry right guard for no gain (tackle by Arden Key),-0.380,-0.780
3,3:22,2,10,TEN 9,16,10,Joshua Dobbs pass complete short right to Chigoziem Okonkwo for 11 yards (tackle by Corey Peters),-0.780,0.280
3,2:43,1,10,TEN 20,16,10,Derrick Henry right guard for 4 yards (tackle by Darious Williams and Travon Walker),0.280,0.210
3,1:56,2,7,TEN 24,16,10,"Derrick Henry right end for no gain. Derrick Henry fumbles (forced by Arden Key), recovered by Derrick Henry at JAC-42 (tackle by Arden Key). Penalty on Chigoziem Okonkwo: Offensive Holding, 10 yards (accepted) (no play)",0.210,-1.180
3,1:37,2,16,TEN 14,16,10,Jonathan Ward up the middle for -1 yards (tackle by Tre Herndon),-1.180,-2.080
3,0:53,3,16,TEN 13,16,10,Joshua Dobbs pass deep left intended for Treylon Burks is intercepted by Tyson Campbell at JAC-46 and returned for 29 yards (tackle by Corey Levin),-2.080,-3.910
3,0:41,1,10,TEN 25,16,10,Trevor Lawrence pass complete short right to Zay Jones for 5 yards (tackle by Jack Gibbens),3.910,4.040
3,0:10,2,5,TEN 20,16,10,Travis Etienne up the middle for 2 yards (tackle by Roger McCreary),4.040,3.660
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,TEN 18,16,10,Trevor Lawrence pass incomplete deep left intended for Christian Kirk (defended by Roger McCreary),3.660,2.350
4,14:54,4,3,TEN 18,16,13,Riley Patterson 36 yard field goal good,2.350,3.000
4,14:49,,,JAX 35,16,13,"Riley Patterson kicks off 63 yards, returned by Julius Chestnut for 24 yards (tackle by Adam Gotsis)",0.000,0.670
4,14:44,1,10,TEN 26,16,13,Derrick Henry left guard for 5 yards (tackle by DaVon Hamilton),0.670,0.810
4,14:08,2,5,TEN 31,16,13,Derrick Henry left end for -2 yards (tackle by Travon Walker),0.810,-0.160
4,13:28,3,7,TEN 29,16,13,Joshua Dobbs sacked by Roy Robertson-Harris for -5 yards,-0.160,-1.770
4,12:42,4,12,TEN 24,16,13,"Ryan Stonehouse punts 55 yards, returned by Jamal Agnew for 22 yards (tackle by Kevin Byard and Joseph Jones)",-1.770,-1.800
4,12:28,1,10,JAX 43,16,13,Trevor Lawrence pass incomplete short middle,1.800,1.250
4,12:24,2,10,JAX 43,16,13,Jamycal Hasty left end for 3 yards (tackle by Kristian Fulton),1.250,0.960
4,11:50,3,7,JAX 46,16,13,Trevor Lawrence pass incomplete short middle intended for Marvin Jones (defended by Rashad Weaver),0.960,-0.320
4,11:43,4,7,JAX 46,16,13,Logan Cooke punts 48 yards out of bounds,-0.320,0.380
4,11:34,1,10,TEN 6,16,13,Derrick Henry left end for -2 yards (tackle by Corey Peters),-0.380,-0.930
4,10:52,2,12,TEN 4,16,13,Joshua Dobbs pass incomplete short right,-0.930,-1.650
4,10:43,3,12,TEN 4,16,13,Joshua Dobbs pass complete short right to Robert Woods for 11 yards (tackle by Andre Cisco),-1.650,-2.440
4,9:57,4,1,TEN 15,16,13,Ryan Stonehouse punts 51 yards downed by Josh Thompson,-2.440,-1.200
4,9:45,1,10,JAX 34,16,13,Trevor Lawrence sacked by Teair Tart for -9 yards,1.200,-0.560
4,9:09,2,19,JAX 25,16,13,Trevor Lawrence pass complete short left to Evan Engram for 9 yards (tackle by Monty Rice),-0.560,-0.030
4,8:28,3,10,JAX 34,16,13,Trevor Lawrence pass incomplete deep right intended for Marvin Jones,-0.030,-1.110
4,8:19,4,10,JAX 34,16,13,Logan Cooke punts 56 yards downed by Chris Claybrooks,-1.110,0.380
4,8:06,1,10,TEN 10,16,13,Joshua Dobbs scrambles right end for 5 yards (tackle by Foyesade Oluokun),-0.380,-0.350
4,7:28,2,5,TEN 15,16,13,Derrick Henry left end for 2 yards (tackle by DaVon Hamilton and Foyesade Oluokun),-0.350,-0.600
4,6:43,3,3,TEN 17,16,13,Joshua Dobbs pass complete short right to Jonathan Ward for 3 yards (tackle by Darious Williams),-0.600,0.280
4,6:07,1,10,TEN 20,16,13,Derrick Henry left guard for 9 yards (tackle by Foyesade Oluokun and Andre Cisco),0.280,0.950
4,5:24,2,1,TEN 29,16,13,Joshua Dobbs pass incomplete short left intended for Treylon Burks (defended by Andre Cisco),0.950,0.230
4,5:19,3,1,TEN 29,16,13,Joshua Dobbs up the middle for 2 yards (tackle by Travon Walker),0.230,1.000
4,4:34,1,10,TEN 31,16,13,Derrick Henry right guard for 3 yards (tackle by Foyesade Oluokun and Darious Williams),1.000,0.870
4,3:48,2,7,TEN 34,16,13,Derrick Henry up the middle for 1 yard (tackle by Foyesade Oluokun and Folorunso Fatukasi),0.870,0.300
4,3:01,3,6,TEN 35,16,19,"Joshua Dobbs sacked by Rayshawn Jenkins for no gain. Joshua Dobbs fumbles (forced by Rayshawn Jenkins), recovered by Josh Allen at TEN-37 and returned for 37 yards, touchdown",0.300,-7.000
4,2:51,,,TEN 15,16,20,Riley Patterson kicks extra point good,0.000,0.000
4,2:51,,,JAX 35,16,20,"Riley Patterson kicks off 65 yards, touchback.",0.000,0.610
4,2:51,1,10,TEN 25,16,20,Joshua Dobbs left end for 11 yards (tackle by Tyson Campbell),0.610,1.330
4,2:43,1,10,TEN 36,16,20,Derrick Henry left guard for 9 yards (tackle by Tyson Campbell and Rayshawn Jenkins),1.330,2.010
4,2:10,2,1,TEN 45,16,20,Joshua Dobbs pass complete short middle to Geoff Swaim for 5 yards (tackle by Foyesade Oluokun and Rayshawn Jenkins),2.010,2.260
4,2:00,1,10,TEN 50,16,20,Joshua Dobbs right end for 3 yards (tackle by Foyesade Oluokun),2.260,2.120
4,1:55,2,7,JAX 47,16,20,"Joshua Dobbs sacked by Josh Allen for -5 yards. Joshua Dobbs fumbles (forced by Josh Allen), recovered by Joshua Dobbs at TEN-48 (tackle by Adam Gotsis and Corey Peters)",2.120,0.760
4,1:46,,,,,,Timeout #1 by Tennessee Titans,,
4,1:46,3,12,TEN 48,16,20,"Penalty on Austin Hooper: False Start, 5 yards (accepted) (no play)",0.760,0.100
4,1:46,3,17,TEN 43,16,20,Joshua Dobbs pass complete short middle to Hassan Haskins for 4 yards (tackle by Foyesade Oluokun),0.100,-0.260
4,1:37,,,,,,Timeout #2 by Tennessee Titans,,
4,1:37,4,13,TEN 47,16,20,Joshua Dobbs pass complete short right to Hassan Haskins for 9 yards (tackle by Foyesade Oluokun),-0.260,-1.860
4,1:30,1,10,JAX 44,16,20,Trevor Lawrence kneels for -2 yards,1.860,1.050
4,0:45,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,0:45,2,12,JAX 42,16,20,Trevor Lawrence kneels for -2 yards,1.050,0.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
