Quarter,Time,Down,ToGo,Location,ATL,PHI,Detail,EPB,EPA
2,13:13,3,4,ATL 49,7,10,Michael Vick pass complete short middle to Alge Crumpler for 12 yards (tackle by Omar Gaither and Sheldon Brown),1.350,2.980
2,12:36,1,10,PHI 39,7,10,"Michael Vick pass complete short left to Jerious Norwood for no gain. Penalty on Wayne Gandy: Unnecessary Roughness, 15 yards (no play)",2.980,1.990
2,12:12,1,25,ATL 46,7,10,Jerious Norwood left end for 2 yards (tackle by Roderick Hood),1.990,0.690
2,11:46,2,23,ATL 48,7,10,Michael Vick pass complete short right to Warrick Dunn for 3 yards (tackle by Dhani Jones),0.690,0.430
2,11:00,3,20,PHI 49,7,10,"Michael Vick sacked by Sean Considine and Omar Gaither for -9 yards. Penalty on Sean Considine: Unnecessary Roughness, 15 yards",0.430,2.720
2,10:40,1,10,PHI 43,7,10,Michael Vick for 14 yards (tackle by Joselio Hanson),2.720,3.640
2,10:00,1,10,PHI 29,7,10,Michael Vick pass incomplete deep left intended for Michael Jenkins (defended by Joselio Hanson),3.640,3.100
2,9:54,2,10,PHI 29,7,10,Jerious Norwood right end for 2 yards (tackle by Jerome McDougle),3.100,2.680
2,9:13,3,8,PHI 27,7,10,Michael Vick pass incomplete deep right intended for Roddy White (defended by Joselio Hanson),2.680,1.670
2,9:07,4,8,PHI 27,10,10,Morten Andersen 45 yard field goal good,1.670,3.000
2,9:03,,,ATL 30,10,10,"Michael Koenen kicks off 67 yards, returned by Reno Mahe for 15 yards (tackle by Jamin Elliott)",0.000,0.040
2,8:58,1,10,PHI 18,10,10,A.J. Feeley pass complete to Greg Lewis for 12 yards (tackle by DeAngelo Hall),0.040,0.940
2,8:30,1,10,PHI 30,10,10,Ryan Moats left end for 4 yards (tackle by Ed Hartwell),0.940,0.930
2,7:53,2,6,PHI 34,10,10,A.J. Feeley pass complete short right to Matt Schobel for 10 yards (tackle by Chauncey Davis),0.930,1.860
2,7:30,1,10,PHI 44,10,10,Ryan Moats left end for 3 yards (tackle by Ed Hartwell),1.860,1.720
2,6:54,2,7,PHI 47,10,10,"A.J. Feeley pass incomplete. Penalty on A.J. Feeley: Intentional Grounding, 13 yards",1.720,-0.690
2,6:47,3,20,PHI 34,10,10,Reno Mahe middle for 11 yards (tackle by Demorrio Williams and Lawyer Milloy),-0.690,-0.390
2,6:10,4,9,PHI 45,10,10,Dirk Johnson punts 53 yards,-0.390,0.380
2,5:58,1,10,ATL 2,10,10,Warrick Dunn left tackle for 1 yard (tackle by Torrance Daniels),-0.380,-0.710
2,5:26,2,9,ATL 3,10,10,Michael Vick pass complete deep right to Alge Crumpler for 22 yards (tackle by Omar Gaither),-0.710,0.610
2,4:54,1,10,ATL 25,10,10,"Michael Vick pass incomplete (defended by Jerome McDougle). Penalty on Alge Crumpler: Offensive Pass Interfere, 10 yards, Penalty on Tyson Clabo: Ineligible Downfield Pas (Declined) (no play)",0.610,-0.410
2,4:44,1,20,ATL 15,10,10,Warrick Dunn right end for no gain (tackle by Quintin Mikell and Omar Gaither),-0.410,-1.430
2,3:58,2,20,ATL 15,10,10,"Michael Vick pass incomplete. Penalty on Michael Vick: Intentional Grounding, 14 yards",-1.430,-4.230
2,3:49,3,34,ATL 1,10,10,Warrick Dunn right tackle for no gain (tackle by Omar Gaither),-4.230,-2.490
2,3:39,,,,10,10,Timeout #1 by Philadelphia Eagles,0.000,-2.490
2,3:39,4,34,ATL 1,10,10,"Michael Koenen punts 41 yards, returned by Reno Mahe for 14 yards (tackle by Michael Boley)",-2.490,-3.710
2,3:30,1,10,ATL 28,10,10,Ryan Moats right tackle for -4 yards (tackle by Grady Jackson),3.710,2.630
2,2:55,2,14,ATL 32,10,10,A.J. Feeley pass incomplete deep right intended for Jason Avant,2.630,1.950
2,2:52,3,14,ATL 32,10,10,A.J. Feeley pass complete deep left to Greg Lewis for 27 yards (tackle by Allen Rossum),1.950,6.060
2,2:02,1,5,ATL 5,10,10,Ryan Moats right tackle for no gain (tackle by Chris Crocker),6.060,5.150
2,1:59,2,5,ATL 5,10,10,A.J. Feeley pass incomplete short right intended for Thomas Tapeh,5.150,4.260
2,1:54,3,5,ATL 5,10,16,"A.J. Feeley pass complete short middle to Jason Avant for 5 yards, touchdown. Penalty on Chris Crocker: Defensive Holding (Declined)",4.260,7.000
2,1:54,,,ATL 2,10,17,David Akers kicks extra point good,0.000,0.000
2,1:50,,,PHI 30,10,17,"David Akers kicks off 57 yards, returned by Adam Jennings for 6 yards (tackle by Omar Gaither)",0.000,0.150
2,1:44,1,10,ATL 19,10,17,Michael Vick pass complete short left to Alge Crumpler for 9 yards (tackle by Shawn Barber),0.150,0.880
2,1:20,2,1,ATL 28,10,17,Michael Vick pass complete short left to Dwayne Blakley for 9 yards (tackle by Omar Gaither),0.880,1.400
2,1:16,,,,10,17,Timeout #1 by Atlanta Falcons,0.000,1.400
2,1:16,1,10,ATL 37,10,17,Michael Vick middle for no gain (tackle by Sam Rayburn),1.400,0.860
2,0:55,2,10,ATL 37,10,17,Michael Vick pass incomplete intended for Roddy White (defended by Quintin Mikell),0.860,0.170
2,0:52,3,10,ATL 37,10,17,Michael Vick sacked by Juqua Parker for -9 yards,0.170,-1.500
2,0:46,,,,10,17,Timeout #2 by Philadelphia Eagles,0.000,-1.500
2,0:46,4,19,ATL 28,10,17,"Michael Koenen punts 39 yards, out of bounds",-1.500,-1.140
2,0:38,1,10,PHI 33,10,17,"A.J. Feeley pass incomplete intended for Reno Mahe (defended by Demorrio Williams). Penalty on Darrell Shropshire: Defensive Holding, 5 yards (no play)",1.140,1.470
2,0:34,1,10,PHI 38,10,17,A.J. Feeley pass incomplete short right intended for Greg Lewis,1.470,0.920
2,0:30,2,10,PHI 38,10,17,A.J. Feeley pass complete short left to Greg Lewis for 8 yards (tackle by Allen Rossum),0.920,1.290
2,0:23,,,,10,17,Timeout #3 by Philadelphia Eagles,0.000,1.290
2,0:23,3,2,PHI 46,10,17,A.J. Feeley pass incomplete short left intended for Greg Lewis,1.290,-0.320
2,0:18,4,2,PHI 46,10,17,"Dirk Johnson punts 50 yards, out of bounds. Penalty on Jerome McDougle: Illegal Formation, 5 yards (no play)",-0.320,-0.650
2,0:09,4,7,PHI 41,10,17,"Dirk Johnson punts 41 yards, returned by Allen Rossum for 4 yards (tackle by Matt McCoy)",-0.650,1.660
Quarter,Time,Down,ToGo,Location,ATL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,10,17,Michael Koenen kicks onside 18 yards (onside kick successful),0.000,2.130
3,14:59,1,10,ATL 48,10,17,Michael Vick sacked by Juqua Parker for -11 yards,2.130,0.100
3,14:39,2,21,ATL 37,10,17,Matt Schaub pass incomplete short right intended for Dwayne Blakley,0.100,-0.560
3,14:34,3,21,ATL 37,10,17,Matt Schaub pass incomplete deep right intended for Michael Jenkins (defended by Joselio Hanson),-0.560,-0.910
3,14:27,4,21,ATL 37,10,17,"Michael Koenen punts 31 yards, out of bounds",-0.910,-1.070
3,14:19,1,10,PHI 32,10,17,A.J. Feeley pass complete to Jason Avant for 18 yards (tackle by Roderick Coleman and Lawyer Milloy),1.070,2.260
3,13:41,1,10,,10,17,"A.J. Feeley pass complete short right to Reno Mahe for 3 yards (tackle by Ed Hartwell). Reno Mahe fumbles (forced by Ed Hartwell), recovered by DeAngelo Hall at ATL-47 (tackle by Reno Mahe)",2.260,-2.060
3,13:30,1,10,ATL 47,10,17,Matt Schaub pass complete short middle to Roddy White for 28 yards (tackle by Roderick Hood),2.060,3.910
3,13:00,1,10,PHI 25,10,17,Warrick Dunn middle for 1 yard (tackle by Sean Considine),3.910,3.500
3,12:25,2,9,PHI 24,10,17,Warrick Dunn middle for 2 yards (tackle by Matt McCoy),3.500,3.070
3,11:43,3,7,PHI 22,10,17,Matt Schaub pass incomplete deep right intended for Roddy White (defended by Sean Considine),3.070,1.990
3,11:39,4,7,PHI 22,10,17,Matt Schaub pass complete to Eric Beverly for no gain,1.990,-0.480
3,11:31,1,10,PHI 23,10,17,A.J. Feeley pass complete short left to Hank Baskett for 10 yards (tackle by Jimmy Williams),0.480,1.140
3,10:57,1,10,PHI 33,10,17,A.J. Feeley pass complete short right to Thomas Tapeh for 15 yards (tackle by Michael Boley),1.140,2.130
3,10:21,1,10,PHI 48,10,17,A.J. Feeley pass incomplete short middle intended for Hank Baskett,2.130,1.580
3,10:19,2,10,PHI 48,10,17,A.J. Feeley pass complete short middle to Jason Avant for 14 yards (tackle by Lawyer Milloy),1.580,3.050
3,9:51,1,10,ATL 38,10,17,A.J. Feeley pass complete short middle to Jason Avant for 3 yards (tackle by Keith Brooking),3.050,2.910
3,9:15,2,7,ATL 35,10,17,A.J. Feeley pass complete short left to Hank Baskett for 11 yards (tackle by Jimmy Williams),2.910,3.970
3,8:29,1,10,ATL 24,10,17,A.J. Feeley pass complete short left to Thomas Tapeh for 3 yards (tackle by Paul Carrington and Ed Hartwell),3.970,3.840
3,7:48,2,7,ATL 21,10,17,"A.J. Feeley pass incomplete deep left intended for Matt Schobel. Penalty on Chris Crocker: Defensive Pass Interfere, 15 yards (no play)",3.840,5.830
3,7:44,1,6,ATL 6,10,17,"Penalty on Shawn Andrews: False Start, 5 yards (no play)",5.830,4.770
3,7:44,1,11,ATL 11,10,17,A.J. Feeley pass incomplete short right intended for Thomas Tapeh,4.770,4.020
3,7:40,2,11,ATL 11,10,17,A.J. Feeley pass complete short right to Reno Mahe for 1 yard (tackle by Jonathan Babineaux),4.020,3.130
3,6:56,3,10,ATL 10,10,17,A.J. Feeley pass complete short left to Greg Lewis for 5 yards (tackle by Allen Rossum),3.130,3.010
3,6:12,4,5,ATL 5,10,17,David Akers 23 yard field goal no good,3.010,-0.280
3,6:07,1,10,ATL 20,10,17,Matt Schaub pass complete short left to Jerious Norwood for 8 yards (tackle by Dhani Jones),0.280,0.810
3,5:31,2,2,ATL 28,10,17,Jerious Norwood middle for 2 yards (tackle by Jerome McDougle),0.810,0.940
3,4:54,1,10,ATL 30,10,17,Jerious Norwood right tackle for 6 yards (tackle by Dhani Jones and Quintin Mikell),0.940,1.200
3,4:18,2,4,ATL 36,10,17,Matt Schaub pass complete short right to Jerious Norwood for 17 yards (tackle by Dhani Jones),1.200,2.460
3,3:47,1,10,PHI 47,10,17,Matt Schaub pass complete short right to Michael Jenkins for 3 yards (tackle by Sean Considine),2.460,2.320
3,3:10,2,7,PHI 44,10,17,Warrick Dunn left end for 6 yards (tackle by Omar Gaither and Roderick Hood),2.320,2.410
3,2:32,3,1,PHI 38,10,17,Matt Schaub pass complete short right to Fred McCrary for 2 yards (tackle by Dhani Jones),2.410,3.180
3,1:52,1,10,PHI 36,10,17,Matt Schaub pass complete short right to Roddy White for 12 yards (tackle by Joselio Hanson),3.180,3.970
3,1:12,1,10,PHI 24,10,17,Matt Schaub pass incomplete deep right intended for Dwayne Blakley (defended by Jerome McDougle),3.970,3.430
3,1:04,2,10,PHI 24,10,17,Warrick Dunn middle for 9 yards (tackle by Juqua Parker),3.430,4.170
3,0:25,3,1,PHI 15,10,17,Matt Schaub middle for 2 yards (tackle by Dhani Jones),4.170,4.710
Quarter,Time,Down,ToGo,Location,ATL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 13,10,17,Warrick Dunn left end for 4 yards (tackle by Omar Gaither and Sam Rayburn),4.710,4.770
4,14:21,2,6,PHI 9,10,17,Warrick Dunn right end for no gain (tackle by Omar Gaither),4.770,3.880
4,13:37,3,6,PHI 9,16,17,"Matt Schaub pass complete short left to Alge Crumpler for 9 yards, touchdown",3.880,7.000
4,13:37,,,PHI 2,17,17,Morten Andersen kicks extra point good,0.000,0.000
4,13:33,,,ATL 30,17,17,"Michael Koenen kicks off 69 yards, returned by Reno Mahe for 10 yards (tackle by John Leake)",0.000,-0.370
4,13:27,1,10,PHI 11,17,23,"A.J. Feeley pass complete deep right to Hank Baskett for 89 yards, touchdown",-0.370,7.000
4,13:27,,,ATL 2,17,24,David Akers kicks extra point good,0.000,0.000
4,13:14,,,PHI 30,17,24,"David Akers kicks off 62 yards, returned by Allen Rossum for 22 yards (tackle by Matt McCoy)",0.000,0.940
4,13:05,1,10,ATL 30,17,24,"Warrick Dunn for no gain (tackle by Sean Considine). Penalty on Roddy White: Offensive Holding, 10 yards (no play)",0.940,0.280
4,12:45,1,20,ATL 20,17,24,Matt Schaub pass complete short right to Jerious Norwood for 3 yards (tackle by Dhani Jones),0.280,-0.550
4,12:03,2,17,ATL 23,17,24,Matt Schaub pass complete short left to Alge Crumpler for 4 yards (tackle by Roderick Hood),-0.550,-0.690
4,11:32,3,13,ATL 27,17,24,Matt Schaub pass complete deep middle to Dwayne Blakley for 28 yards (tackle by Quintin Mikell),-0.690,2.590
4,10:53,1,10,PHI 45,17,24,Warrick Dunn middle for 4 yards (tackle by Jerome McDougle),2.590,2.580
4,10:18,2,6,PHI 41,17,24,Matt Schaub sacked by Matt McCoy for 0 yards,2.580,1.880
4,9:44,3,6,PHI 41,17,24,Matt Schaub pass incomplete deep left intended for Dwayne Blakley is intercepted by Sean Considine at PHI-17 and returned for 12 yards,1.880,-0.870
4,9:34,1,10,PHI 29,17,24,A.J. Feeley pass complete short left to Hank Baskett for 9 yards (tackle by Jimmy Williams),0.870,1.540
4,8:53,2,1,PHI 38,17,24,Ryan Moats right tackle for 3 yards (tackle by Keith Brooking),1.540,1.660
4,8:12,1,10,PHI 41,17,24,A.J. Feeley pass complete to Hank Baskett for 19 yards (tackle by Lance Schulters). Penalty on Keith Brooking: Illegal Contact (Declined),1.660,2.920
4,7:41,1,10,ATL 40,17,24,Ryan Moats right end for no gain (tackle by Ed Hartwell and Keith Brooking),2.920,2.370
4,6:59,2,10,ATL 40,17,24,A.J. Feeley pass incomplete short left intended for Reno Mahe,2.370,1.680
4,6:56,,,,17,24,Timeout #1 by Philadelphia Eagles,0.000,1.680
4,6:56,3,10,ATL 40,17,24,A.J. Feeley pass incomplete short middle intended for Matt Schobel (defended by Lawyer Milloy),1.680,0.590
4,6:52,4,10,ATL 40,17,24,"Dirk Johnson punts 40 yards, touchback",0.590,-0.280
4,6:43,1,10,ATL 20,17,24,Jerious Norwood left end for 18 yards (tackle by Quintin Mikell and Joselio Hanson),0.280,1.470
4,6:05,1,10,ATL 38,17,24,Jerious Norwood left end for 18 yards (tackle by Joselio Hanson),1.470,2.650
4,5:21,1,10,PHI 44,17,24,Matt Schaub pass complete short left to Justin Griffith for -1 yards (tackle by Dhani Jones),2.650,1.980
4,4:41,2,11,PHI 45,17,24,Jerious Norwood left tackle for 3 yards (tackle by Sam Rayburn and Brodrick Bunkley),1.980,1.690
4,4:00,3,8,PHI 42,17,24,Matt Schaub middle for 19 yards (tackle by Sheldon Brown),1.690,4.040
4,3:22,1,10,PHI 23,17,24,Warrick Dunn left tackle for 3 yards (tackle by Matt McCoy),4.040,3.900
4,2:45,2,7,PHI 20,17,24,Warrick Dunn middle for 5 yards (tackle by Omar Gaither),3.900,4.050
4,2:08,3,2,PHI 15,17,24,Matt Schaub pass complete short right to Alge Crumpler for 8 yards (tackle by Dhani Jones and Quintin Mikell),4.050,5.600
4,2:00,1,7,PHI 7,17,24,Warrick Dunn left tackle for 4 yards (tackle by Jerome McDougle),5.600,5.530
4,1:24,2,3,PHI 3,17,24,Warrick Dunn left tackle for 1 yard (tackle by Quintin Mikell),5.530,4.950
4,1:17,,,,17,24,Timeout #2 by Philadelphia Eagles,0.000,4.950
4,1:17,3,2,PHI 2,17,24,Matt Schaub sacked by Matt McCoy for -8 yards,4.950,2.760
4,1:11,,,,17,24,Timeout #3 by Philadelphia Eagles,0.000,2.760
4,1:11,4,10,PHI 10,17,24,Matt Schaub pass incomplete short middle intended for Michael Jenkins (defended by Joselio Hanson),2.760,0.380
4,1:06,1,10,PHI 10,17,24,Reno Mahe right tackle for no gain (tackle by Ed Hartwell and Keith Brooking),-0.380,-0.780
4,1:01,,,,17,24,Timeout #1 by Atlanta Falcons,0.000,-0.780
4,1:01,2,10,PHI 10,17,24,Reno Mahe left end for 3 yards (tackle by Ed Hartwell and Paul Carrington),-0.780,-1.070
4,0:54,,,,17,24,Timeout #2 by Atlanta Falcons,0.000,-1.070
4,0:53,3,7,PHI 13,17,24,A.J. Feeley left tackle for 3 yards (tackle by John Abraham),-1.070,-2.390
4,0:46,,,,17,24,Timeout #3 by Atlanta Falcons,0.000,-2.390
4,0:46,4,4,PHI 16,17,24,"Dirk Johnson punts 43 yards, returned by Allen Rossum for no gain. Penalty on Lance Schulters: Illegal Block Above the (Offsetting), Penalty on Omar Gaither: Face Mask (15 Yards) (Offsetting)",-2.390,-1.660
4,0:31,1,10,ATL 41,17,24,"Matt Schaub pass incomplete intended for Michael Jenkins. Penalty on Wayne Gandy: Offensive Holding, 10 yards (no play)",1.660,1.000
4,0:24,1,20,ATL 31,17,24,Matt Schaub pass complete to Warrick Dunn for 7 yards (tackle by Sean Considine),1.000,0.720
4,0:19,2,13,ATL 38,17,24,Matt Schaub pass complete deep right to Roddy White for 47 yards (tackle by Joselio Hanson),0.720,4.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
