Player,Pos
Jeff Garcia,QB
Brian Westbrook,RB
Greg Lewis,WR
Donte' Stallworth,WR
Reggie Brown,WR
L.J. Smith,TE
Tra Thomas,LT
Todd Herremans,LG
Jamaal Jackson,C
Shawn Andrews,RG
Jon Runyan,RT
Darren Howard,LDE
Mike Patterson,LDT
Darwin Walker,RDT
Trent Cole,RDE
Omar Gaither,WILL
Jeremiah Trotter,MLB
Dhani Jones,SAM
Lito Sheppard,LCB
Sheldon Brown,RCB
Quintin Mikell,SS
Brian Dawkins,FS
