0,1
Game Info,Game Info
Won Toss,Vikings
Roof,outdoors
Surface,fieldturf
Duration,2:58
Attendance,78591
Weather,"46 degrees, relative humidity 33%, wind 6 mph, wind chill 0"
Vegas Line,New York Giants -7.5
Over/Under,40.0 (over)
