0,1
Officials,Officials
Referee,Clete Blakeman
Umpire,George Ramon
Down Judge,Dana McKenzie
Line Judge,Rusty Baynes
Back Judge,Tony Steratore
Side Judge,Brad Freeman
Field Judge,Dale Shaw
