Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Phillip Buchanon,HOU,0,0,,0,0,1,6,6.0,0,0
Vernand Morency,HOU,5,101,20.2,0,0,0,0,,0,0
Mark Bruener,HOU,1,11,11.0,0,0,0,0,,0,0
Domanick Williams,HOU,1,29,29.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Clements,BUF,0,0,,0,0,2,19,9.5,0,0
Terrence McGee,BUF,1,16,16.0,0,0,0,0,,0,0
Daimon Shelton,BUF,1,16,16.0,0,0,0,0,,0,0
