#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 21,10,4:42,79,Touchdown
2,1,9:26,SFO 37,9,3:44,54,Field Goal
3,1,2:16,SFO 20,6,3:52,22,Punt
4,2,5:10,SFO 25,10,3:30,68,Interception
5,2,0:10,SFO 35,1,0:10,-1,End of Half
6,3,10:57,SFO 25,3,1:24,-2,Punt
7,3,8:41,JAX 26,5,1:55,26,Touchdown
8,3,2:06,SFO 14,13,6:27,86,Touchdown
9,4,10:23,JAX 18,3,1:24,18,Touchdown
10,4,8:08,SFO 40,3,1:37,2,Punt
11,4,1:50,SFO 49,4,0:26,51,Touchdown
