#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:06,CAR 34,3,2:09,-2,Punt
2,1,9:02,CAR 17,3,0:49,-3,Interception
3,1,5:37,CAR 20,14,7:07,80,Touchdown
4,2,8:00,CAR 20,6,2:55,20,Punt
5,2,2:42,CAR 41,6,1:49,22,Downs
6,2,0:30,CAR 15,1,0:30,-1,End of Half
7,3,15:00,CAR 20,3,1:35,8,Punt
8,3,11:27,CAR 20,2,0:47,3,Interception
9,3,8:49,CAR 20,11,5:15,80,Touchdown
10,3,2:32,CAR 29,3,1:35,-6,Punt
11,4,11:46,CAR 20,3,1:40,7,Punt
12,4,8:08,CAR 20,9,4:13,80,Touchdown
13,4,2:20,CAR 20,8,1:48,80,Touchdown
