Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Lance Louis,G,60,100%,0,0%,2,7%
Roberto Garza,C,60,100%,0,0%,2,7%
Kellen Davis,TE,60,100%,0,0%,2,7%
J'Marcus Webb,T,60,100%,0,0%,2,7%
Brandon Marshall,WR,60,100%,0,0%,0,0%
Chris Spencer,C,60,100%,0,0%,0,0%
Jay Cutler,QB,60,100%,0,0%,0,0%
Gabe Carimi,T,60,100%,0,0%,0,0%
Earl Bennett,WR,40,67%,0,0%,5,19%
Alshon Jeffery,WR,37,62%,0,0%,0,0%
Michael Bush,RB,31,52%,0,0%,0,0%
Matt Forte,RB,22,37%,0,0%,0,0%
Devin Hester,WR,20,33%,0,0%,10,37%
Evan Rodriguez,FB,12,20%,0,0%,11,41%
Matt Spaeth,TE,11,18%,0,0%,7,26%
Armando Allen,RB,7,12%,0,0%,9,33%
Charles Tillman,CB,0,0%,68,100%,11,41%
Chris Conte,FS,0,0%,68,100%,6,22%
Brian Urlacher,LB,0,0%,68,100%,6,22%
Tim Jennings,CB,0,0%,68,100%,5,19%
Major Wright,SS,0,0%,68,100%,0,0%
Lance Briggs,LB,0,0%,68,100%,0,0%
Julius Peppers,DE,0,0%,49,72%,6,22%
Henry Melton,DT,0,0%,48,71%,6,22%
Stephen Paea,NT,0,0%,47,69%,0,0%
Nick Roach,LB,0,0%,42,62%,17,63%
Amobi Okoye,DT,0,0%,36,53%,1,4%
Corey Wootton,DE,0,0%,32,47%,15,56%
Shea McClellin,DE,0,0%,31,46%,4,15%
Israel Idonije,DE,0,0%,29,43%,8,30%
D.J. Moore,CB,0,0%,27,40%,3,11%
Craig Steltz,SS,0,0%,0,0%,25,93%
J.T. Thomas,LB,0,0%,0,0%,21,78%
Eric Weems,WR,0,0%,0,0%,20,74%
Geno Hayes,LB,0,0%,0,0%,19,70%
Blake Costanzo,LB,0,0%,0,0%,19,70%
Sherrick McManis,CB,0,0%,0,0%,14,52%
Anthony Walters,FS,0,0%,0,0%,13,48%
Patrick Mannelly,LS,0,0%,0,0%,8,30%
Adam Podlesh,P,0,0%,0,0%,8,30%
Robbie Gould,K,0,0%,0,0%,5,19%
Kelvin Hayden,CB,0,0%,0,0%,3,11%
Chilo Rachal,G,0,0%,0,0%,2,7%
Chris Williams,T,0,0%,0,0%,2,7%
