Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
2,4:34,2,8,IND 41,7,10,Joe Flacco pass complete deep middle to Mike Wallace for 19 yards,2.450,4.110
2,3:53,1,10,IND 22,7,10,"Penalty on Ronnie Stanley: False Start, 5 yards (no play)",4.110,3.780
2,3:36,1,15,IND 27,7,10,Joe Flacco sacked by Barkevious Mingo for -17 yards,3.780,0.590
2,2:54,2,32,IND 44,7,10,Joe Flacco pass complete short middle to Danny Woodhead for 8 yards (tackle by Jeremiah George),0.590,1.030
2,2:21,3,24,IND 36,7,10,Joe Flacco pass complete short middle to Michael Campanaro for 15 yards (tackle by Antonio Morrison and Tarell Basham),1.030,2.060
2,2:00,4,9,IND 21,7,13,Justin Tucker 39 yard field goal good,2.060,3.000
2,1:55,,,BAL 35,7,13,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
2,1:55,1,10,IND 25,7,13,Jacoby Brissett pass incomplete short left intended for Jack Doyle,0.610,0.060
2,1:50,2,10,IND 25,7,13,Jacoby Brissett pass complete short middle to Jack Doyle for 6 yards (tackle by Anthony Levine),0.060,0.170
2,1:24,3,4,IND 31,7,13,Jacoby Brissett pass complete short middle to Jack Doyle for 9 yards (tackle by Anthony Levine),0.170,1.600
2,1:03,1,10,IND 40,7,13,Jacoby Brissett pass incomplete short right intended for T.Y. Hilton (defended by Tony Jefferson),1.600,1.050
2,0:58,2,10,IND 40,7,13,Jacoby Brissett pass incomplete short right intended for Kamar Aiken,1.050,0.370
2,0:53,3,10,IND 40,7,13,Jacoby Brissett sacked by Willie Henry for -8 yards,0.370,0.000
2,0:47,,,,,,Timeout #2 by Baltimore Ravens,0.000,1.240
2,0:47,4,18,IND 32,7,13,"Rigoberto Sanchez punts 38 yards, muffed catch by Michael Campanaro, recovered by Jaylen Hill and returned for no gain",-1.240,-0.940
2,0:36,1,10,BAL 30,7,13,Joe Flacco pass complete short left to Danny Woodhead for 4 yards (tackle by Antonio Morrison),0.940,0.930
2,0:31,2,6,BAL 34,7,13,Joe Flacco pass incomplete short left intended for Breshad Perriman,0.930,0.230
2,0:27,3,6,BAL 34,7,13,Joe Flacco pass incomplete deep right intended for Breshad Perriman,0.230,-1.110
2,0:19,4,6,BAL 34,7,13,"Sam Koch punts 28 yards, out of bounds",-1.110,-1.470
2,0:12,1,10,IND 38,7,13,Jacoby Brissett pass complete short right to T.Y. Hilton for 15 yards (tackle by Eric Weddle),1.470,2.460
2,0:09,1,10,BAL 47,7,13,"Jacoby Brissett pass incomplete short left intended for Kamar Aiken. Penalty on Terrell Suggs: Defensive Offside, 5 yards (no play)",2.460,0.000
2,0:04,,,,,,Timeout #3 by Baltimore Ravens,0.000,-3.190
2,0:04,1,5,BAL 42,7,13,Adam Vinatieri 60 yard field goal no good,3.190,2.190
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,7,13,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,BAL 25,7,13,Alex Collins right guard for 1 yard (tackle by Johnathan Hankins and Anthony Walker),0.610,0.200
3,14:28,2,9,BAL 26,7,13,Joe Flacco pass complete short right to Nick Boyle for 4 yards,0.200,0.040
3,13:56,3,5,BAL 30,7,13,Joe Flacco pass complete short left to Danny Woodhead for 9 yards (tackle by Darius Butler),0.040,1.530
3,13:18,1,10,BAL 39,7,13,Joe Flacco pass complete short right to Alex Collins for 15 yards,1.530,2.520
3,12:53,1,10,IND 46,7,13,Joe Flacco pass complete short middle to Breshad Perriman for 8 yards (tackle by Anthony Walker),2.520,3.060
3,12:30,2,2,IND 38,7,13,Alex Collins right end for 4 yards (tackle by T.J. Green),3.060,3.310
3,11:59,1,10,IND 34,7,13,Javorius Allen right end for 10 yards (tackle by Darius Butler),3.310,3.970
3,11:26,1,10,IND 24,7,13,Javorius Allen right guard for 9 yards (tackle by T.J. Green),3.970,4.850
3,10:48,2,1,IND 15,7,13,Javorius Allen left guard for no gain (tackle by Al Woods),4.850,4.170
3,10:11,3,1,IND 15,7,13,Joe Flacco pass complete short right to Nick Boyle for -3 yards,4.170,2.320
3,9:29,4,4,IND 18,7,16,Justin Tucker 36 yard field goal good,2.320,3.000
3,9:24,,,BAL 35,7,16,"Justin Tucker kicks off 59 yards, returned by Marlon Mack for 34 yards (tackle by Justin Tucker)",0.000,-1.600
3,9:17,1,10,IND 40,7,16,Frank Gore left guard for 3 yards (tackle by Za'Darius Smith),1.600,1.460
3,8:41,2,7,IND 43,7,16,Jacoby Brissett pass incomplete short left intended for Jack Doyle,1.460,0.760
3,8:37,3,7,IND 43,7,16,Jacoby Brissett pass complete deep right to T.Y. Hilton for 24 yards,0.760,3.380
3,8:08,1,10,BAL 33,7,16,Frank Gore right guard for 3 yards (tackle by C.J. Mosley),3.380,3.240
3,7:28,2,7,BAL 30,7,16,Jacoby Brissett pass incomplete short middle intended for T.Y. Hilton,3.240,2.540
3,7:22,3,7,BAL 30,7,16,Jacoby Brissett pass incomplete short left intended for Chester Rogers,2.540,1.410
3,7:18,4,7,BAL 30,10,16,Adam Vinatieri 48 yard field goal good,1.410,3.000
3,7:13,,,IND 35,10,16,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
3,7:13,1,10,BAL 25,10,16,Alex Collins left tackle for 7 yards (tackle by Antonio Morrison),0.610,1.010
3,6:56,2,3,BAL 32,10,16,Alex Collins left guard for no gain (tackle by Hassan Ridgeway),1.010,0.300
3,6:19,3,3,BAL 32,10,16,Joe Flacco pass incomplete short middle intended for Danny Woodhead (defended by Jabaal Sheard),0.300,-1.240
3,6:13,4,3,BAL 32,10,16,"Sam Koch punts 43 yards, returned by Chester Rogers for 8 yards (tackle by Chuck Clark)",-1.240,-1.140
3,6:01,1,10,IND 33,10,16,Frank Gore right guard for 11 yards (tackle by Eric Weddle),1.140,1.860
3,5:27,1,10,IND 44,10,16,Frank Gore right guard for 3 yards (tackle by C.J. Mosley),1.860,1.720
3,4:49,2,7,IND 47,10,16,Jacoby Brissett pass complete short left to Marlon Mack for 29 yards (tackle by Tony Jefferson),1.720,3.970
3,4:04,1,10,BAL 24,10,16,Frank Gore right guard for -2 yards (tackle by Terrell Suggs),3.970,3.160
3,3:21,2,12,BAL 26,10,16,"Jacoby Brissett pass complete short middle to Kamar Aiken for 11 yards (tackle by C.J. Mosley). Penalty on Terrell Suggs: Defensive Offside, 5 yards (no play)",3.160,3.840
3,2:59,2,7,BAL 21,10,16,Frank Gore left guard for 4 yards (tackle by Tony Jefferson),3.840,3.750
3,2:20,3,3,BAL 17,10,16,Jacoby Brissett left end for -3 yards (tackle by Matt Judon),3.750,2.150
3,1:38,4,6,BAL 20,13,16,Adam Vinatieri 38 yard field goal good,2.150,3.000
3,1:34,,,IND 35,13,16,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
3,1:34,1,10,BAL 25,13,16,Joe Flacco pass complete short right to Ben Watson for 6 yards,0.610,0.870
3,0:58,2,4,BAL 31,13,16,Michael Campanaro right end for 9 yards (tackle by Matthias Farley),0.870,1.600
3,0:25,1,10,BAL 40,13,16,Joe Flacco pass complete short middle to Danny Woodhead for 4 yards (tackle by Anthony Walker),1.600,1.590
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,BAL 44,13,16,Joe Flacco pass complete short middle to Ben Watson for 3 yards (tackle by Barkevious Mingo),1.590,1.290
4,14:20,3,3,BAL 47,13,16,Joe Flacco pass complete short left to Danny Woodhead for 8 yards (tackle by T.J. Green),1.290,2.590
4,13:44,1,10,IND 45,13,16,Alex Collins right tackle for -5 yards (tackle by Margus Hunt),2.590,1.370
4,13:07,2,15,,13,16,Joe Flacco pass complete short middle to Breshad Perriman for 6 yards (tackle by Jeremiah George),1.370,1.490
4,12:31,3,9,IND 44,13,16,"Joe Flacco pass complete short left to Michael Campanaro for 7 yards (tackle by Nate Hairston). Penalty on Nate Hairston: Defensive Holding, 5 yards (no play)",1.490,2.980
4,12:15,1,10,IND 39,13,16,Joe Flacco pass incomplete short middle intended for Maxx Williams (defended by Jabaal Sheard),2.980,2.440
4,12:10,2,10,IND 39,13,16,Joe Flacco pass complete short right to Maxx Williams for 2 yards (tackle by Quincy Wilson),2.440,2.020
4,11:34,3,8,IND 37,13,16,"Joe Flacco pass incomplete short right intended for Michael Campanaro. Penalty on Nate Hairston: Defensive Pass Interference, 14 yards (no play)",2.020,4.040
4,11:23,1,10,IND 23,13,16,Alex Collins for 8 yards (tackle by Anthony Walker),4.040,4.750
4,10:46,2,2,IND 15,13,16,Alex Collins right guard for 3 yards (tackle by Anthony Walker),4.750,4.780
4,10:04,1,10,IND 12,13,16,Javorius Allen right guard for 4 yards (tackle by Barkevious Mingo),4.780,4.830
4,9:19,2,6,IND 8,13,16,Javorius Allen left guard for 4 yards (tackle by Antonio Morrison),4.830,4.840
4,8:44,3,2,IND 4,13,22,"Joe Flacco pass complete short right to Maxx Williams for 4 yards, touchdown",4.840,7.000
4,8:40,,,IND 15,13,23,Justin Tucker kicks extra point good,0.000,0.000
4,8:40,,,BAL 35,13,23,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,8:40,1,10,IND 25,13,23,Jacoby Brissett pass incomplete short middle intended for Jack Doyle (defended by C.J. Mosley),0.610,0.060
4,8:36,2,10,IND 25,13,23,Jacoby Brissett pass complete short middle to T.Y. Hilton for 9 yards (tackle by Patrick Onwuasor),0.060,0.560
4,8:16,3,1,IND 34,13,23,Frank Gore left guard for no gain (tackle by Patrick Onwuasor). Penalty on Le'Raven Clark: Offensive Holding (Declined),0.560,-1.110
4,7:51,4,1,IND 34,13,23,Jacoby Brissett left guard for 7 yards (tackle by Matt Judon),-1.110,1.660
4,7:18,1,10,IND 41,13,23,Jacoby Brissett pass incomplete deep left intended for T.Y. Hilton,1.660,1.120
4,7:12,2,10,IND 41,13,23,"Jacoby Brissett pass complete short right to Jack Doyle for 4 yards (tackle by C.J. Mosley). Penalty on Za'Darius Smith: Defensive Offside, 5 yards (no play)",1.120,1.800
4,6:44,2,5,IND 46,13,23,Jacoby Brissett pass complete deep middle to Chester Rogers for 19 yards (tackle by Brandon Carr),1.800,3.250
4,6:20,1,10,BAL 35,13,23,Marlon Mack right tackle for 4 yards (tackle by Matt Judon),3.250,3.240
4,5:42,2,6,BAL 31,13,23,Jacoby Brissett pass incomplete short left intended for Kamar Aiken,3.240,2.540
4,5:37,3,6,BAL 31,13,23,Jacoby Brissett pass complete short middle to T.Y. Hilton for 16 yards (tackle by Tony Jefferson),2.540,4.580
4,4:59,1,10,BAL 15,13,23,Jacoby Brissett right end for 4 yards (tackle by Patrick Onwuasor),4.580,4.640
4,4:52,2,6,BAL 11,13,23,Jacoby Brissett pass incomplete short left intended for Chester Rogers,4.640,0.000
4,4:42,,,,,,Timeout #1 by Indianapolis Colts,0.000,-3.780
4,4:42,3,6,BAL 11,13,23,Jacoby Brissett pass incomplete short right intended for Jack Doyle,3.780,2.720
4,4:37,4,6,BAL 11,16,23,Adam Vinatieri 30 yard field goal good,2.720,3.000
4,4:33,,,IND 35,16,23,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
4,4:33,1,10,BAL 25,16,23,Alex Collins right guard for 2 yards (tackle by Antonio Morrison),0.610,0.000
4,4:28,,,,,,Timeout #2 by Indianapolis Colts,0.000,-0.330
4,4:28,2,8,BAL 27,16,23,Joe Flacco pass complete short middle to Mike Wallace for 14 yards (tackle by T.J. Green),0.330,0.000
4,4:17,,,,,,Timeout #3 by Indianapolis Colts,0.000,-1.660
4,4:17,1,10,BAL 41,16,23,Alex Collins left guard for 1 yard (tackle by Jabaal Sheard),1.660,1.260
4,3:36,2,9,BAL 42,16,23,Javorius Allen right guard for 4 yards (tackle by Antonio Morrison and Matthias Farley),1.260,1.090
4,2:49,3,5,BAL 46,16,23,"Penalty on Nick Boyle: False Start, 5 yards (no play)",1.090,0.000
4,2:49,,,,,,Timeout #1 by Baltimore Ravens,0.000,-0.430
4,2:49,3,10,BAL 41,16,23,Joe Flacco pass incomplete short middle intended for Mike Wallace,0.430,-0.650
4,2:45,4,10,BAL 41,16,23,"Sam Koch punts, blocked by Anthony Walker, recovered by Tarell Basham",-0.650,-3.780
4,2:36,1,10,BAL 27,16,23,Jacoby Brissett pass complete short middle to Frank Gore for 4 yards (tackle by Willie Henry),3.780,3.770
4,2:08,2,6,BAL 23,16,23,Jacoby Brissett pass complete short right to Jack Doyle for 6 yards (tackle by Anthony Levine),3.770,4.440
4,2:03,1,10,BAL 17,16,23,Frank Gore left guard for 7 yards (tackle by C.J. Mosley),4.440,5.100
4,1:57,2,3,BAL 10,16,23,Frank Gore right guard for -3 yards (tackle by C.J. Mosley),5.100,0.000
4,1:51,,,,,,Timeout #2 by Baltimore Ravens,0.000,-3.680
4,1:51,3,6,BAL 13,16,23,Jacoby Brissett sacked by Za'Darius Smith for -4 yards,3.680,0.000
4,1:43,,,,,,Timeout #3 by Baltimore Ravens,0.000,-2.310
4,1:43,4,10,BAL 17,16,23,Jacoby Brissett pass incomplete short middle intended for T.Y. Hilton (defended by Maurice Canady),2.310,0.060
4,1:38,1,10,BAL 17,16,23,Joe Flacco kneels for -1 yards,-0.060,-0.730
4,0:59,2,11,BAL 16,16,23,Joe Flacco kneels for -1 yards,-0.730,-1.570
4,0:39,3,12,BAL 15,16,23,Joe Flacco kneels for -1 yards,-1.570,-2.470
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
