Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1,1:26,1,10,MIA 31,0,0,--,1.000,0.670
1,1:03,1,15,MIA 26,0,0,Ted Ginn left end for 22 yards (tackle by Drayton Florence),0.670,2.130
1,0:18,1,10,MIA 48,0,0,Chad Henne right tackle for 2 yards (tackle by Marcus Stroud),2.130,1.850
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,,0,0,Chad Henne pass complete short left to Davone Bess for 5 yards (tackle by Ryan Denney),1.850,1.820
2,14:19,3,3,BUF 45,0,0,Chad Henne pass complete short left to Patrick Cobbs for 10 yards (tackle by Drayton Florence),1.820,3.250
2,13:37,1,10,BUF 35,0,0,Chad Henne pass complete deep right to Greg Camarillo for 18 yards (tackle by Marcus Buggs),3.250,4.440
2,12:52,1,10,BUF 17,0,0,Ricky Williams middle for -3 yards (tackle by Spencer Johnson),4.440,3.490
2,12:14,2,13,BUF 20,0,0,Ronnie Brown left end for 5 yards (tackle by Kawika Mitchell),3.490,3.340
2,11:51,3,8,BUF 15,0,0,Chad Henne sacked by George Wilson for 0 yards,3.340,2.440
2,11:42,4,8,BUF 15,0,3,Dan Carpenter 33 yard field goal good,2.440,3.000
2,,,,MIA 30,,,"Dan Carpenter kicks off 68 yards, returned by Roscoe Parrish for 26 yards (tackle by Nate Jones). Penalty on Corey McIntyre: Offensive Holding, 10 yards",,
2,11:31,1,10,BUF 18,0,9,"Trent Edwards pass incomplete short left intended for Josh Reed is intercepted by Vontae Davis at BUF-23 and returned for 23 yards, touchdown",0.040,-7.000
2,,,,BUF 2,0,10,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 30,0,10,"Dan Carpenter kicks off 63 yards, returned by Roscoe Parrish for 24 yards (tackle by Erik Walden). Penalty on Erik Walden: Face Mask (15 Yards), 15 yards",0.000,1.990
2,11:18,1,10,BUF 46,0,10,Trent Edwards pass complete deep left to Terrell Owens for 39 yards (tackle by Sean Smith). Penalty on Jason Ferguson: Defensive Offside (Declined),1.990,4.580
2,10:59,1,10,MIA 15,0,10,Marshawn Lynch right end for 2 yards (tackle by Yeremiah Bell and Jason Taylor),4.580,4.280
2,10:24,2,8,MIA 13,0,10,Marshawn Lynch left tackle for no gain (tackle by Kendall Langford),4.280,3.400
2,9:42,3,8,MIA 13,0,10,Trent Edwards pass complete short right to Marshawn Lynch for -4 yards (tackle by Cameron Wake),3.400,2.310
2,8:52,4,12,MIA 17,3,10,Rian Lindell 35 yard field goal good,2.310,3.000
2,,,,BUF 30,3,10,"Rian Lindell kicks off 75 yards, returned by Patrick Cobbs for 39 yards (tackle by Jon Corto)",0.000,1.200
2,8:41,1,10,MIA 34,3,10,Chad Henne for 12 yards,1.200,1.990
2,8:14,1,10,MIA 46,3,10,Chad Henne pass incomplete deep right intended for Greg Camarillo,1.990,1.450
2,8:07,2,10,MIA 46,3,10,Ronnie Brown middle for 4 yards (tackle by Marcus Buggs and Aaron Schobel),1.450,1.290
2,7:26,3,6,,3,10,Chad Henne pass complete short left to Davone Bess for 6 yards (tackle by Drayton Florence),1.290,2.650
2,6:45,1,10,BUF 44,3,10,Ronnie Brown middle for 38 yards (tackle by Terrence McGee and Drayton Florence),2.650,5.830
2,5:58,1,6,BUF 6,3,10,Ricky Williams middle for 3 yards (tackle by Kawika Mitchell),5.830,5.530
2,5:23,2,3,BUF 3,3,10,Ricky Williams middle for 2 yards (tackle by Spencer Johnson),5.530,5.170
2,4:35,3,1,BUF 1,3,10,Chad Henne pass incomplete short right intended for Anthony Fasano,5.170,3.550
2,4:29,4,1,BUF 1,3,16,"Ronnie Brown right tackle for 1 yard, touchdown",3.550,7.000
2,,,,BUF 2,3,17,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 30,3,17,"Dan Carpenter kicks off 59 yards, returned by Roscoe Parrish for 24 yards (tackle by Gibril Wilson)",0.000,1.270
2,4:17,1,10,BUF 35,3,17,Marshawn Lynch middle for 1 yard (tackle by Channing Crowder and Randy Starks),1.270,0.860
2,3:43,2,9,BUF 36,3,17,Trent Edwards pass incomplete short left intended for Marshawn Lynch,0.860,0.170
2,3:38,3,9,BUF 36,3,17,Trent Edwards pass incomplete short right intended for Fred Jackson,0.170,-0.980
2,3:31,4,9,BUF 36,3,17,"Brian Moorman punts 55 yards, returned by Ted Ginn for 11 yards (tackle by George Wilson)",-0.980,-0.280
2,3:15,1,10,MIA 20,3,17,Ricky Williams left tackle for 5 yards (tackle by Jairus Byrd),0.280,0.410
2,2:41,2,5,MIA 25,3,17,Ricky Williams right guard for 2 yards (tackle by Marcus Stroud),0.410,-0.030
2,2:02,3,3,MIA 27,3,17,Chad Henne pass complete short right to Greg Camarillo for 7 yards (tackle by Reggie Corner),-0.030,1.200
2,1:54,1,10,MIA 34,3,17,Chad Henne pass complete short middle to Greg Camarillo for 7 yards (tackle by Drayton Florence and Kawika Mitchell),1.200,1.600
2,1:32,2,3,MIA 41,3,17,Chad Henne sacked by Marcus Stroud for -7 yards,1.600,-0.030
2,1:27,,,,3,17,Timeout #1 by Miami Dolphins,0.000,-0.030
2,1:27,3,10,MIA 34,3,17,Ricky Williams middle for 12 yards (tackle by Reggie Corner),-0.030,1.990
2,1:05,1,10,MIA 46,3,17,Chad Henne pass incomplete short left intended for Ted Ginn,1.990,1.450
2,0:59,2,10,MIA 46,3,17,Chad Henne sacked by Aaron Schobel for -4 yards,1.450,0.230
2,0:41,,,,3,17,Timeout #1 by Buffalo Bills,0.000,0.230
2,0:41,3,14,MIA 42,3,17,Chad Henne pass incomplete short right intended for Davone Bess,0.230,-0.590
2,0:36,4,14,MIA 42,3,17,Brandon Fields punts 31 yards,-0.590,-0.740
2,0:26,1,10,BUF 27,3,17,Trent Edwards sacked by Cameron Wake for -6 yards,0.740,-0.610
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,3,17,"Rian Lindell kicks off 68 yards, returned by Patrick Cobbs for 33 yards (tackle by Ashlee Palmer)",0.000,1.270
3,14:52,1,10,MIA 35,3,17,Chad Henne pass complete short right to Brian Hartline for 12 yards (tackle by Terrence McGee),1.270,2.060
3,14:31,1,10,MIA 47,3,17,Ronnie Brown left guard for 3 yards (tackle by Marcus Stroud),2.060,1.920
3,13:56,2,7,,3,17,Ronnie Brown left end for 4 yards (tackle by Aaron Schobel),1.920,1.750
3,13:14,3,3,BUF 46,3,17,Chad Henne pass complete short right to Greg Camarillo for 10 yards (tackle by Keith Ellison),1.750,3.180
3,12:33,1,10,BUF 36,3,17,Ronnie Brown left end for 6 yards (tackle by Drayton Florence),3.180,3.450
3,12:02,2,4,BUF 30,3,17,Ronnie Brown right end for 4 yards (tackle by Terrence McGee),3.450,3.840
3,11:39,1,10,BUF 26,3,17,Ricky Williams left end for 3 yards (tackle by George Wilson),3.840,3.700
3,11:09,2,7,BUF 23,3,17,"Chad Henne pass incomplete deep left intended for Davone Bess. Penalty on Jake Long: Illegal Formation, 5 yards (no play)",3.700,3.030
3,11:02,2,12,BUF 28,3,17,Chad Henne pass complete short middle to Ricky Williams for 11 yards (tackle by Marcus Buggs),3.030,3.950
3,10:16,3,1,BUF 17,3,17,Lousaka Polite middle for 2 yards (tackle by Marcus Buggs and Keith Ellison),3.950,4.580
3,9:38,1,10,BUF 15,3,17,Ronnie Brown left end for 7 yards (tackle by Jairus Byrd),4.580,5.220
3,9:12,2,3,BUF 8,3,17,Lousaka Polite right guard for 3 yards (tackle by Ryan Denney and Spencer Johnson),5.220,6.060
3,8:31,,,,3,17,Timeout #1 by Miami Dolphins,0.000,6.060
3,8:31,1,5,BUF 5,3,23,"Chad Henne pass complete short right to Brian Hartline for 5 yards, touchdown",6.060,7.000
3,,,,BUF 2,3,24,Dan Carpenter kicks extra point good,0.000,0.000
3,,,,MIA 30,,,"Dan Carpenter kicks off 62 yards, returned by Roscoe Parrish for 31 yards (tackle by Reggie Torbor)",,
3,8:16,1,10,BUF 39,3,24,Fred Jackson middle for 5 yards (tackle by Tyrone Culver),1.530,1.660
3,7:50,2,5,BUF 44,3,24,Trent Edwards pass incomplete short middle intended for Terrell Owens is intercepted by Will Allen at BUF-48 and returned for 21 yards,1.660,-3.780
3,7:38,1,10,BUF 27,3,24,Chad Henne pass incomplete deep right intended for Anthony Fasano (defended by Jairus Byrd),3.780,3.230
3,7:31,2,10,BUF 27,3,24,Ricky Williams middle for 10 yards (tackle by Terrence McGee),3.230,4.440
3,6:51,1,10,BUF 17,3,24,Ronnie Brown middle for no gain (tackle by Marcus Buggs),4.440,3.850
3,6:13,2,10,BUF 17,3,24,Ronnie Brown middle for 2 yards (tackle by Kawika Mitchell and Kyle Williams),3.850,3.340
3,5:31,3,8,BUF 15,3,24,Chad Henne pass complete short right to Anthony Fasano for 7 yards (tackle by Kawika Mitchell),3.340,2.990
3,4:43,4,1,BUF 8,3,24,Ronnie Brown middle for 1 yard (tackle by Kawika Mitchell),2.990,5.600
3,4:18,1,7,BUF 7,3,24,Ronnie Brown left guard for 2 yards (tackle by Kyle Williams),5.600,5.150
3,3:35,2,5,BUF 5,3,24,Ronnie Brown right guard for 4 yards (tackle by Jairus Byrd),5.150,5.170
,,,,,,,"MIA challenged the runner broke the plane ruling, and the play was upheld.",,
3,2:45,3,1,BUF 1,3,30,"Ricky Williams left guard for 1 yard (tackle by Kawika Mitchell). Ricky Williams fumbles (forced by Kawika Mitchell), recovered by Ricky Williams at BUF-0, touchdown",5.170,7.000
3,,,,BUF 2,3,31,Dan Carpenter kicks extra point good,0.000,0.000
3,,,,MIA 30,3,31,"Dan Carpenter kicks off 75 yards, returned by Roscoe Parrish for 25 yards (tackle by Lex Hilliard)",0.000,0.280
3,2:31,1,10,BUF 20,3,31,Marshawn Lynch right guard for 2 yards (tackle by Kendall Langford),0.280,0.000
3,2:00,2,8,BUF 22,3,31,Trent Edwards pass complete deep left to Lee Evans for 25 yards (tackle by Vontae Davis),0.000,2.060
3,1:42,1,10,BUF 47,3,31,Marshawn Lynch left guard for -3 yards (tackle by Tony McDaniel),2.060,1.110
3,1:11,2,13,BUF 44,3,31,"Trent Edwards pass incomplete short left intended for Terrell Owens. Penalty on Kendall Langford: Roughing the Passer, 15 yards (no play)",1.110,2.850
3,1:06,1,10,MIA 41,3,31,Trent Edwards sacked by Cameron Wake and Jason Taylor for -5 yards,2.850,1.630
3,0:53,2,15,MIA 46,3,31,Trent Edwards pass complete deep left to Lee Evans for 35 yards (tackle by Vontae Davis),1.630,4.840
3,0:36,1,10,MIA 11,3,31,Fred Jackson middle for 6 yards (tackle by Cameron Wake),4.840,5.280
3,0:09,2,4,MIA 5,3,31,Fred Jackson middle for 2 yards (tackle by Yeremiah Bell),5.280,4.890
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,MIA 3,3,31,Trent Edwards pass incomplete short left intended for Terrell Owens,4.890,3.050
4,14:55,4,2,MIA 3,9,31,"Trent Edwards pass complete short right to Josh Reed for 3 yards, touchdown",3.050,7.000
4,,,,MIA 2,10,31,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,10,31,Rian Lindell kicks onside 10 yards,0.000,2.920
4,14:48,1,10,BUF 40,10,31,Ricky Williams left end for 4 yards (tackle by Kawika Mitchell),2.920,2.910
4,14:09,2,6,BUF 36,10,31,Ricky Williams left tackle for 2 yards (tackle by Marcus Buggs),2.910,2.480
4,13:33,3,4,BUF 34,10,31,Chad Henne pass complete short right to Davone Bess for 6 yards (tackle by Terrence McGee),2.480,3.710
4,13:05,1,10,BUF 28,10,31,Brian Hartline right tackle for -1 yards (tackle by Kyle Williams),3.710,3.030
4,12:20,2,11,BUF 29,10,31,"Chad Henne sacked by George Wilson for -7 yards. Chad Henne fumbles (forced by George Wilson), recovered by Chad Henne at BUF-36",3.030,1.420
4,11:41,3,18,BUF 36,10,31,Ronnie Brown right tackle for no gain (tackle by Spencer Johnson and Keith Ellison),1.420,0.880
4,11:02,4,18,BUF 36,10,31,Brandon Fields punts 28 yards,0.880,0.380
4,10:53,1,10,BUF 8,10,31,Trent Edwards sacked by Randy Starks for 0 yards,-0.380,-0.780
4,10:15,2,10,BUF 8,10,31,"Fred Jackson right tackle for 2 yards (tackle by Reggie Torbor). Penalty on Kirk Chambers: Offensive Holding, 4 yards (no play)",-0.780,-1.070
4,9:46,2,14,BUF 4,10,31,Fred Jackson middle for 8 yards (tackle by Yeremiah Bell and Will Allen),-1.070,-0.950
4,9:18,3,6,BUF 12,10,31,Trent Edwards pass complete short right to Fred Jackson for no gain,-0.950,-2.490
4,8:31,4,6,BUF 12,10,31,"Brian Moorman punts 51 yards, returned by Davone Bess for 9 yards (tackle by George Wilson)",-2.490,-1.990
4,8:19,1,10,MIA 46,10,31,Ronnie Brown left tackle for 3 yards (tackle by Aaron Maybin),1.990,1.860
4,7:38,2,7,MIA 49,10,31,"Chad Henne sacked by Ryan Denney for -8 yards. Chad Henne fumbles (forced by Ryan Denney), recovered by Donald Thomas at MIA-44",1.860,0.500
4,6:51,,,,10,31,Timeout #3 by Miami Dolphins,0.000,0.500
4,6:51,3,12,MIA 44,10,31,Ronnie Brown left end for -1 yards (tackle by Aaron Schobel),0.500,-0.520
4,6:05,4,13,MIA 43,10,31,"Brandon Fields punts 51 yards, returned by Roscoe Parrish for 16 yards (tackle by Erik Walden)",-0.520,-0.410
4,5:53,1,10,BUF 22,10,31,Trent Edwards sacked by Jason Taylor for -9 yards,0.410,-1.430
4,5:24,2,19,BUF 13,10,31,Trent Edwards pass complete short left to Fred Jackson for 8 yards (tackle by Tony McDaniel),-1.430,-0.960
4,4:48,3,11,BUF 21,10,31,Trent Edwards sacked by Jason Taylor for -8 yards,-0.960,-2.490
4,4:20,4,19,BUF 13,10,31,"Brian Moorman punts 53 yards, returned by Davone Bess for 8 yards (tackle by George Wilson)",-2.490,-1.730
4,4:07,1,10,MIA 42,10,31,Ricky Williams right guard for 28 yards (tackle by Terrence McGee),1.730,3.580
4,3:57,1,10,BUF 30,10,31,Ronnie Brown right tackle for 26 yards (tackle by John Wendling),3.580,6.280
4,3:49,1,4,BUF 4,10,37,"Ronnie Brown right end for 4 yards, touchdown",6.280,7.000
4,,,,BUF 2,10,38,Dan Carpenter kicks extra point good,0.000,0.000
4,,,,MIA 30,10,38,"Dan Carpenter kicks off 43 yards, returned by Fred Jackson for 15 yards (tackle by Erik Walden)",0.000,1.730
4,3:37,1,10,BUF 42,10,38,Trent Edwards pass complete short left to Marshawn Lynch for 23 yards (tackle by Kendall Langford and Tyrone Culver),1.730,3.250
4,3:07,1,10,MIA 35,10,38,Trent Edwards pass complete deep right to Terrell Owens for 17 yards (tackle by Tyrone Culver),3.250,4.370
4,2:57,1,10,MIA 18,10,38,Trent Edwards pass incomplete deep left intended for Lee Evans (defended by Sean Smith),4.370,3.800
4,2:50,2,10,MIA 18,10,38,Trent Edwards pass incomplete short left intended for Terrell Owens,3.800,3.050
4,2:44,3,10,MIA 18,10,38,Trent Edwards pass complete short right to Marshawn Lynch for -2 yards (tackle by Reggie Torbor),3.050,2.120
4,2:03,4,12,MIA 20,10,38,Trent Edwards pass incomplete deep right intended for Lee Evans is intercepted by Will Allen and returned for 6 yards,2.120,0.380
4,1:55,1,10,MIA 3,10,38,Patrick Cobbs middle for 2 yards (tackle by George Wilson),-0.380,-0.630
4,1:13,2,8,MIA 5,10,38,Patrick Cobbs right guard for 9 yards (tackle by George Wilson),-0.630,-0.280
4,0:18,1,10,MIA 14,10,38,Pat White kneels for -1 yards,-0.280,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
