Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2,14:03,1,10,CAR 37,3,7,Drew Brees pass complete short right to Josh Hill for 14 yards (tackle by Bryan Cox and Mike Adams),3.120,4.040
2,13:23,1,10,CAR 23,3,7,Mark Ingram up the middle for 4 yards (tackle by Luke Kuechly),4.040,4.050
2,12:50,2,6,CAR 19,3,7,Drew Brees pass complete short right to Michael Thomas for 5 yards (tackle by Luke Kuechly),4.050,4.280
2,12:22,3,1,CAR 14,3,7,"Drew Brees up the middle for no gain (tackle by Luke Kuechly). Penalty on Alvin Kamara: False Start, 5 yards (no play)",4.280,3.340
2,12:02,3,6,CAR 19,3,7,Drew Brees pass complete short left to Tre'Quan Smith for 6 yards (tackle by Captain Munnerlyn),3.340,4.710
2,11:23,1,10,CAR 13,3,7,Alvin Kamara left tackle for 4 yards (tackle by Eric Reid),4.710,4.770
2,10:39,2,6,CAR 9,3,7,Drew Brees pass incomplete short right,4.770,3.880
2,10:32,3,6,CAR 9,3,7,Drew Brees pass complete short middle to Alvin Kamara for 3 yards (tackle by Thomas Davis),3.880,3.010
2,10:00,4,3,CAR 6,6,7,Wil Lutz 24 yard field goal good,3.010,3.000
2,9:56,,,NOR 35,6,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,9:56,1,10,CAR 25,6,7,Cam Newton pass complete short right to D.J. Moore for 5 yards (tackle by P.J. Williams and Demario Davis),0.610,0.740
2,9:27,2,5,CAR 30,6,7,Christian McCaffrey right guard for 4 yards (tackle by Marcus Williams),0.740,0.560
2,8:45,3,1,CAR 34,6,7,Cam Newton up the middle for 3 yards (tackle by Marcus Davenport and A.J. Klein),0.560,1.400
2,8:07,1,10,CAR 37,6,7,Christian McCaffrey up the middle for 1 yard (tackle by Cameron Jordan),1.400,0.990
2,7:44,2,9,CAR 38,6,7,Cam Newton pass complete short right to Christian McCaffrey for -4 yards (tackle by Alex Anzalone),0.990,-0.230
2,7:01,3,13,CAR 34,6,7,Cam Newton pass incomplete short right intended for Christian McCaffrey,-0.230,-1.110
2,6:54,4,13,CAR 34,6,7,"Michael Palardy punts 56 yards, returned by Tommylee Lewis for 13 yards (tackle by David Mayo)",-1.110,-0.480
2,6:42,1,10,NOR 23,6,7,Mark Ingram right guard for 7 yards (tackle by Thomas Davis and Bryan Cox),0.480,0.880
2,6:02,2,3,NOR 30,6,7,Alvin Kamara up the middle for 5 yards (tackle by Luke Kuechly),0.880,1.270
2,5:23,1,10,NOR 35,6,7,Drew Brees pass complete short left to Mark Ingram for 9 yards (tackle by Luke Kuechly),1.270,1.940
2,4:48,2,1,NOR 44,6,7,"Mark Ingram right tackle for 4 yards (tackle by Wes Horton and Shaq Thompson). Penalty on Andrus Peat: Unnecessary Roughness, 15 yards",1.940,1.140
2,4:20,1,10,NOR 33,6,7,Drew Brees pass complete short middle to Josh Hill for 10 yards (tackle by Donte Jackson),1.140,1.800
2,3:38,1,10,NOR 43,6,7,Drew Brees pass incomplete deep right intended for Alvin Kamara (defended by Captain Munnerlyn),1.800,1.250
2,3:31,2,10,NOR 43,6,7,Drew Brees pass incomplete short left intended for Tre'Quan Smith (defended by Captain Munnerlyn),1.250,0.560
2,3:27,3,10,NOR 43,6,7,Drew Brees pass incomplete deep right intended for Michael Thomas (defended by Eric Reid),0.560,-0.520
2,3:22,4,10,NOR 43,6,7,Thomas Morstead punts 34 yards out of bounds,-0.520,-0.480
2,3:14,1,10,CAR 23,6,7,Cam Newton sacked by David Onyemata for -12 yards. Penalty on Marshall Newhouse: Offensive Holding (Declined),0.480,-1.660
2,2:52,2,22,CAR 11,6,7,Christian McCaffrey right tackle for 2 yards (tackle by Sheldon Rankins),-1.660,-2.530
2,2:46,,,,,,Timeout #2 by New Orleans Saints,,
2,2:46,3,20,CAR 13,6,7,Cam Newton up the middle for 5 yards (tackle by Alex Okafor). Penalty on Taylor Moton: Offensive Holding (Declined),-2.530,-2.240
2,2:20,4,15,CAR 18,6,7,Michael Palardy punts 33 yards downed by J.J. Jansen,-2.240,-2.190
2,2:08,1,10,NOR 49,6,7,Drew Brees pass complete short left to Alvin Kamara for 4 yards (tackle by Thomas Davis),2.190,2.190
2,2:00,2,6,CAR 47,6,7,Drew Brees pass deep left (defended by Thomas Davis) intended for Dan Arnold is intercepted by James Bradberry at CAR-29 and returned for 29 yards,2.190,-2.790
2,1:46,1,10,NOR 42,6,7,Cam Newton pass complete short right to Christian McCaffrey for 8 yards (tackle by Demario Davis),2.790,3.320
2,1:23,2,2,NOR 34,6,7,Christian McCaffrey right guard for 3 yards (tackle by Cameron Jordan),3.320,3.510
2,0:51,1,10,NOR 31,6,7,Curtis Samuel left end for 6 yards (tackle by P.J. Williams),3.510,3.780
2,0:40,,,,,,Timeout #1 by Carolina Panthers,,
2,0:40,2,4,NOR 25,6,7,Cam Newton up the middle for 5 yards (tackle by P.J. Williams and Cameron Jordan),3.780,4.240
2,0:23,,,,,,Timeout #2 by Carolina Panthers,,
2,0:23,1,10,NOR 20,6,7,Cam Newton pass complete short left to Christian McCaffrey for 7 yards (tackle by Marshon Lattimore),4.240,4.830
2,0:18,2,3,NOR 13,6,7,Cam Newton pass short right intended for Devin Funchess is intercepted by Eli Apple at NO-0 and returned for no gain,4.830,-0.280
2,0:12,1,10,NOR 20,6,7,Drew Brees kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,6,7,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NOR 25,6,7,Alvin Kamara up the middle for 9 yards (tackle by Luke Kuechly),0.610,1.280
3,14:30,2,1,NOR 34,6,7,Zach Line right guard for 5 yards (tackle by Shaq Thompson and Eric Reid),1.280,1.530
3,14:01,1,10,NOR 39,6,7,Drew Brees pass complete deep left to Michael Thomas for 20 yards (tackle by James Bradberry). Penalty on Michael Thomas: Unnecessary Roughness (Offsetting) (no play),1.530,1.530
3,13:32,1,10,NOR 39,6,7,Mark Ingram up the middle for no gain (tackle by Kawann Short and Shaq Thompson),1.530,0.990
3,12:57,2,10,NOR 39,6,7,Drew Brees pass incomplete deep right intended for Ben Watson (defended by Donte Jackson),0.990,0.300
3,12:48,3,10,NOR 39,6,7,Drew Brees pass incomplete short left intended for Tre'Quan Smith,0.300,-0.780
3,12:43,4,10,NOR 39,6,7,"Thomas Morstead punts 45 yards, returned by Kenjon Barner for 1 yard (tackle by Justin Hardee)",-0.780,0.060
3,12:35,1,10,CAR 17,6,7,Christian McCaffrey right guard for 3 yards (tackle by Alex Okafor and Sheldon Rankins),-0.060,-0.060
3,11:49,2,7,CAR 20,6,7,Cam Newton pass incomplete short right intended for Jarius Wright (defended by Eli Apple),-0.060,-0.870
3,11:44,3,7,CAR 20,6,7,"Penalty on Curtis Samuel: False Start, 5 yards (no play)",-0.870,-1.570
3,11:44,3,12,CAR 15,6,7,Cam Newton pass incomplete short left intended for Christian McCaffrey,-1.570,-2.440
3,11:42,4,12,CAR 15,6,7,"Michael Palardy punts 50 yards, returned by Tommylee Lewis for no gain (tackle by Jermaine Carter and Colin Jones). Penalty on Josh Robinson: Illegal Block Above the Waist, 10 yards",-2.440,-0.540
3,11:30,1,10,NOR 24,6,7,"Drew Brees pass complete deep left to Michael Thomas for 16 yards (tackle by James Bradberry) Penalty on NOR: Illegal Formation, 5 yards (no play)",0.540,0.130
3,11:03,1,15,NOR 19,6,7,Alvin Kamara right guard for no gain (tackle by Thomas Davis and Dontari Poe),0.130,-0.740
3,10:23,2,15,NOR 19,6,7,Drew Brees pass incomplete short right intended for Alvin Kamara (defended by Julius Peppers),-0.740,-1.430
3,10:18,3,15,NOR 19,6,7,Drew Brees pass complete short middle to Alvin Kamara for 11 yards (tackle by Luke Kuechly),-1.430,-1.370
3,9:43,4,4,NOR 30,6,7,"Thomas Morstead punts 47 yards, muffed catch by Kenjon Barner. Penalty on David Mayo: Roughing the Kicker, 15 yards (no play)",-1.370,1.930
3,9:36,1,10,NOR 45,6,7,Drew Brees pass complete short left to Michael Thomas for -3 yards (tackle by Donte Jackson),1.930,0.980
3,9:00,2,13,NOR 42,6,7,Drew Brees pass complete short left to Alvin Kamara for -5 yards (tackle by Thomas Davis and Mario Addison),0.980,-0.360
3,8:16,3,18,NOR 37,6,7,Drew Brees pass complete short right to Michael Thomas for 10 yards (tackle by Eric Reid),-0.360,-0.260
3,7:43,4,8,NOR 47,6,7,"Thomas Morstead punts 43 yards out of bounds. Penalty on Justin Hardee: Player Out of Bounds on Kick, 5 yards",-0.260,0.220
3,7:36,1,10,CAR 15,6,7,Cam Newton pass complete short left to Christian McCaffrey for 12 yards (tackle by A.J. Klein),-0.220,0.740
3,7:00,1,10,CAR 27,6,7,Christian McCaffrey up the middle for 2 yards (tackle by Cameron Jordan),0.740,0.470
3,6:19,2,8,CAR 29,6,7,Curtis Samuel left tackle for 2 yards (tackle by Demario Davis),0.470,0.040
3,5:43,3,6,CAR 31,6,7,Cam Newton pass complete short middle to Jarius Wright for 9 yards (tackle by P.J. Williams),0.040,1.600
3,5:08,1,10,CAR 40,6,7,Christian McCaffrey left tackle for 1 yard (tackle by Alex Okafor and Tyeler Davison),1.600,1.190
3,4:27,2,9,CAR 41,6,7,Cam Newton pass complete short right to Jarius Wright for 7 yards (tackle by Alex Anzalone),1.190,1.420
3,3:50,3,2,CAR 48,6,7,Cam Newton right tackle for 2 yards (tackle by Alex Anzalone),1.420,2.260
3,3:35,1,10,CAR 50,6,7,"D.J. Moore up the middle for 22 yards (tackle by Vonn Bell). D.J. Moore fumbles (forced by Vonn Bell), recovered by A.J. Klein at NO-16 (tackle by Curtis Samuel)",2.260,0.140
3,3:25,1,10,NOR 16,6,7,Drew Brees pass complete short left to Michael Thomas for 9 yards (tackle by James Bradberry),-0.140,0.690
3,2:46,2,1,NOR 25,6,7,Mark Ingram right guard for 2 yards (tackle by Mario Addison),0.690,0.740
3,2:10,1,10,NOR 27,6,7,Drew Brees sacked by Shaq Thompson and Vernon Butler for -8 yards,0.740,-0.940
3,1:24,2,18,NOR 19,6,7,"Drew Brees pass incomplete deep middle intended for Michael Thomas. Penalty on Donte Jackson: Defensive Pass Interference, 18 yards (no play)",-0.940,1.400
3,1:18,1,10,NOR 37,6,7,Drew Brees pass complete short left to Alvin Kamara for 9 yards (tackle by Thomas Davis),1.400,2.070
3,0:55,2,1,NOR 46,6,7,Zach Line up the middle for 1 yard (tackle by Eric Reid),2.070,2.060
3,0:19,1,10,NOR 47,6,7,Alvin Kamara right end for -1 yards (tackle by Luke Kuechly),2.060,1.380
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,NOR 46,6,7,Drew Brees pass complete short left to Michael Thomas for 12 yards (tackle by James Bradberry and Shaq Thompson),1.380,2.790
4,14:25,1,10,CAR 42,6,7,Drew Brees pass complete short left to Mark Ingram for 2 yards (tackle by Thomas Davis),2.790,2.510
4,13:43,2,8,CAR 40,6,7,Taysom Hill left end for 17 yards (tackle by Donte Jackson and Mike Adams),2.510,4.040
4,13:01,1,10,CAR 23,6,7,Mark Ingram right tackle for 7 yards (tackle by Shaq Thompson),4.040,4.560
4,12:18,2,3,CAR 16,12,7,"Alvin Kamara right tackle for 16 yards, touchdown",4.560,7.000
4,12:12,,,CAR 2,12,9,"Two Point Attempt: Drew Brees pass incomplete intended for Michael Thomas, conversion fails. Interception by Donte Jackson, returned for a defensive two point conversion",0.000,1.000
4,12:12,,,NOR 35,12,9,"Wil Lutz kicks off 65 yards, returned by Kenjon Barner for no gain (tackle by Taysom Hill and Marcus Williams)",0.000,0.670
4,12:07,1,10,CAR 26,12,9,Cam Newton pass incomplete short right intended for Christian McCaffrey (defended by Demario Davis),0.670,0.130
4,12:01,2,10,CAR 26,12,9,Cam Newton pass incomplete short middle intended for Curtis Samuel,0.130,-0.560
4,11:58,3,10,CAR 26,12,9,Cam Newton pass complete short middle to Christian McCaffrey for 22 yards (tackle by Alex Anzalone and Marcus Williams),-0.560,2.130
4,11:24,1,10,CAR 48,12,9,Christian McCaffrey right guard for 5 yards (tackle by Demario Davis),2.130,2.260
4,10:52,2,5,NOR 47,12,9,"Cam Newton up the middle for no gain (tackle by Eli Apple). Penalty on Trai Turner: Offensive Holding, 10 yards (no play)",2.260,0.910
4,10:22,2,15,CAR 43,12,9,Cam Newton pass complete short left to Christian McCaffrey for 8 yards (tackle by Marshon Lattimore and Demario Davis),0.910,1.290
4,9:42,3,7,NOR 49,12,9,Cam Newton sacked by Vonn Bell for -9 yards,1.290,-0.590
4,8:56,4,16,CAR 42,12,9,Michael Palardy punts 23 yards out of bounds,-0.590,-1.270
4,8:51,1,10,NOR 35,12,9,"Penalty on Larry Warford: False Start, 5 yards (no play)",1.270,0.940
4,8:51,1,15,NOR 30,12,9,Mark Ingram right tackle for 5 yards (tackle by Vernon Butler and Thomas Davis),0.940,0.720
4,8:06,2,10,NOR 35,12,9,Drew Brees sacked by Captain Munnerlyn for -4 yards,0.720,-0.490
4,7:21,3,14,NOR 31,12,9,Drew Brees pass complete deep middle to Keith Kirkwood for 19 yards (tackle by Eric Reid),-0.490,2.260
4,6:43,1,10,NOR 50,12,9,Drew Brees pass complete short right to Michael Thomas for 7 yards (tackle by Mike Adams),2.260,2.660
4,6:16,2,3,CAR 43,12,9,"Alvin Kamara right end for 5 yards (tackle by Eric Reid). Penalty on Taysom Hill: Offensive Holding, 10 yards",2.660,1.980
4,5:40,,,,,,Timeout #2 by New Orleans Saints,,
4,5:40,2,8,CAR 48,12,9,Drew Brees pass complete short left to Michael Thomas for 9 yards (tackle by Luke Kuechly),1.980,2.980
4,4:59,1,10,CAR 39,12,9,Alvin Kamara right guard for 16 yards (tackle by Mike Adams),2.980,4.040
4,4:16,1,10,CAR 23,12,9,Mark Ingram right guard for 1 yard (tackle by Kawann Short),4.040,3.630
4,3:33,2,9,CAR 22,12,9,Alvin Kamara right tackle for -1 yards (tackle by Luke Kuechly),3.630,2.810
4,2:47,3,10,CAR 23,12,9,Drew Brees pass complete short right to Tre'Quan Smith for 9 yards (tackle by Captain Munnerlyn),2.810,2.660
4,2:30,,,,,,Timeout #1 by Carolina Panthers,,
4,2:30,4,1,CAR 14,12,9,Alvin Kamara left end for 3 yards (tackle by Mike Adams and Luke Kuechly),2.660,4.840
4,2:00,1,10,CAR 11,12,9,Mark Ingram right tackle for 3 yards (tackle by Eric Reid and Luke Kuechly),4.840,4.700
4,1:55,,,,,,Timeout #2 by Carolina Panthers,,
4,1:55,2,7,CAR 8,12,9,Alvin Kamara up the middle for 3 yards (tackle by Thomas Davis),4.700,4.440
4,1:51,,,,,,Timeout #3 by Carolina Panthers,,
4,1:51,3,4,CAR 5,12,9,"Tommylee Lewis right end for 4 yards (tackle by James Bradberry). Tommylee Lewis fumbles, ball out of bounds at CAR-1 (forced by James Bradberry). Penalty on Michael Thomas: Offensive Holding (Declined)",4.440,-0.280
4,1:44,1,10,CAR 20,12,9,Cam Newton pass complete short right to Christian McCaffrey for 9 yards (tackle by Vonn Bell and Demario Davis),0.280,0.950
4,1:22,2,1,CAR 29,12,9,Cam Newton pass incomplete short right intended for Curtis Samuel,0.950,0.230
4,1:17,3,1,CAR 29,12,9,Cam Newton pass complete short middle to Christian McCaffrey for 5 yards (tackle by Vonn Bell),0.230,1.200
4,1:04,1,10,CAR 34,12,9,Cam Newton spiked the ball,1.200,0.660
4,1:03,2,10,CAR 34,12,9,Cam Newton pass incomplete short middle intended for Curtis Samuel (defended by Demario Davis),0.660,-0.030
4,0:58,3,10,CAR 34,12,9,Cam Newton pass complete short middle to Jarius Wright for 5 yards (tackle by Eli Apple),-0.030,-0.780
4,0:38,4,5,CAR 39,12,9,Cam Newton pass incomplete short right intended for Ian Thomas,-0.780,-2.980
4,0:35,1,10,CAR 39,12,9,Drew Brees kneels for -1 yards,2.980,2.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
