Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,7:37,2,4,CAR 26,0,7,Cam Newton pass complete short middle to Greg Olsen for 9 yards (tackle by James Anderson),0.540,1.270
1,7:00,1,10,CAR 35,0,7,"Penalty on Bobby Richardson: Neutral Zone Infraction, 5 yards (no play)",1.270,2.000
1,6:40,1,5,CAR 40,0,7,Cam Newton pass incomplete short left intended for Ted Ginn is intercepted by Delvin Breaux at CAR-42 and returned for 22 yards,2.000,-4.240
1,6:30,1,10,CAR 20,0,7,Drew Brees pass incomplete short right intended for Josh Hill,4.240,3.690
1,6:27,2,10,CAR 20,0,7,Mark Ingram right guard for no gain (tackle by Star Lotulelei),3.690,3.010
1,5:53,3,10,CAR 20,0,7,Drew Brees pass complete short left to C.J. Spiller for no gain,3.010,2.120
1,5:16,4,10,CAR 20,0,7,Kai Forbath 38 yard field goal no good,2.120,-0.810
1,5:11,1,10,CAR 28,0,7,Jonathan Stewart left tackle for 1 yard (tackle by Kevin Williams),0.810,0.400
1,4:25,2,9,CAR 29,0,13,"Jonathan Stewart left guard for 2 yards (tackle by Stephone Anthony). Jonathan Stewart fumbles (forced by Stephone Anthony), recovered by Stephone Anthony at CAR-31 and returned for 31 yards, touchdown",0.400,-7.000
1,4:04,,,CAR 29,0,14,Kai Forbath kicks extra point good,0.000,0.000
1,4:04,,,NOR 35,0,14,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
1,4:04,1,10,CAR 20,0,14,Cam Newton pass complete short left to Ted Ginn for no gain,0.280,-0.270
1,3:20,2,10,CAR 20,0,14,"Cam Newton pass incomplete short left intended for Ted Ginn (defended by Delvin Breaux). Penalty on Kenny Vaccaro: Taunting, 15 yards",-0.270,1.270
1,3:14,1,10,CAR 35,0,14,Cam Newton pass incomplete deep left intended for Ted Ginn,1.270,0.720
1,3:08,2,10,CAR 35,0,14,Cam Newton pass complete short right to Jonathan Stewart for 15 yards (tackle by Kenny Vaccaro and Hau'oli Kikaha),0.720,2.260
1,2:20,1,10,,0,14,Cam Newton pass incomplete deep right intended for Greg Olsen,2.260,1.710
1,2:12,2,10,,0,14,Cam Newton pass incomplete short left intended for Devin Funchess (defended by Brandon Browner),1.710,1.030
1,2:08,3,10,,0,14,Cam Newton pass complete short right to Greg Olsen for 9 yards (tackle by Kenny Vaccaro),1.030,1.030
1,1:33,3,10,,0,14,Timeout #1 by New Orleans Saints,1.030,0.530
1,1:33,4,1,NOR 41,0,14,Cam Newton left end for 30 yards (tackle by Jairus Byrd),0.530,4.840
1,0:47,1,10,NOR 11,0,14,Jonathan Stewart right end for 2 yards (tackle by James Anderson and Hau'oli Kikaha),4.840,4.510
1,0:08,2,8,NOR 9,0,14,Cam Newton pass complete short left to Jerricho Cotchery for -3 yards (tackle by Kyle Wilson),4.510,3.110
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,11,NOR 12,6,14,"Cam Newton pass complete short left to Mike Tolbert for 12 yards, touchdown",3.110,7.000
2,15:00,,,NOR 12,7,14,Graham Gano kicks extra point good,0.000,0.000
2,15:00,,,CAR 35,7,14,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,14:55,1,10,NOR 20,7,14,Mark Ingram left guard for -3 yards (tackle by Kyle Love),0.280,-0.790
2,14:19,2,13,NOR 17,7,14,Drew Brees pass complete short middle to Brandin Cooks for 5 yards (tackle by Luke Kuechly),-0.790,-0.690
2,13:42,3,8,NOR 22,7,14,Drew Brees pass complete short left to Marques Colston for 14 yards (tackle by Cortland Finnegan),-0.690,1.330
2,13:14,1,10,NOR 36,7,14,Drew Brees pass incomplete deep left intended for Brandon Coleman,1.330,0.790
2,13:08,2,10,NOR 36,7,14,"Drew Brees pass complete short middle to Ben Watson for 15 yards (tackle by Kurt Coleman). Penalty on Senio Kelemete: Offensive Holding, 10 yards (no play)",0.790,0.790
2,12:43,2,10,NOR 36,7,14,Timeout #2 by New Orleans Saints,0.790,-0.560
2,12:43,2,20,NOR 26,7,14,Drew Brees pass complete short left to Mark Ingram for 7 yards (tackle by Thomas Davis),-0.560,-0.300
2,12:04,3,13,NOR 33,7,14,Drew Brees pass complete short left to T.J. Graham for no gain,-0.300,-1.180
2,11:29,4,13,NOR 33,7,14,"Thomas Morstead punts 27 yards, out of bounds",-1.180,-1.600
2,11:23,1,10,CAR 40,7,14,"Cam Newton pass complete short right to Ed Dickson for 16 yards (tackle by Brandon Browner). Penalty on Brandon Browner: Face Mask (15 Yards), 15 yards",1.600,3.640
2,10:50,1,10,NOR 29,7,14,Cam Newton pass complete short middle to Greg Olsen for 11 yards (tackle by Kenny Vaccaro),3.640,4.370
2,10:15,1,10,NOR 18,7,14,Cam Newton sacked by Cameron Jordan for -9 yards,4.370,2.610
2,9:29,2,19,NOR 27,7,14,"Cam Newton pass complete short right to Greg Olsen for 12 yards (tackle by Brian Dixon). Greg Olsen fumbles (forced by Brian Dixon), recovered by Kenny Vaccaro at NOR-15 and returned for 8 yards (tackle by Greg Olsen)",2.610,-0.480
2,9:19,1,10,NOR 23,7,14,"Mark Ingram left guard for 14 yards (tackle by Thomas Davis). Mark Ingram fumbles (forced by Thomas Davis), recovered by Andrus Peat at NOR-37",0.480,1.400
2,8:46,1,10,NOR 37,7,14,Tim Hightower right tackle for 2 yards (tackle by Bene Benwikere),1.400,1.130
2,8:04,2,8,NOR 39,7,14,Drew Brees pass incomplete deep left intended for Brandin Cooks,1.130,0.430
2,7:59,3,8,NOR 39,7,14,Drew Brees pass incomplete short right intended for Ben Watson,0.430,-0.780
2,7:55,4,8,NOR 39,7,14,"Thomas Morstead punts 35 yards, fair catch by Ted Ginn",-0.780,-0.670
2,7:47,1,10,CAR 26,7,14,Jonathan Stewart right guard for 1 yard (tackle by Hau'oli Kikaha),0.670,0.270
2,7:14,2,9,CAR 27,7,14,Jonathan Stewart right end for 8 yards (tackle by Kenny Vaccaro),0.270,0.630
2,6:38,3,1,CAR 35,7,14,Cam Newton right guard for 5 yards (tackle by Bobby Richardson),0.630,1.600
2,6:00,1,10,CAR 40,7,14,Cam Newton pass complete short middle to Mike Tolbert for 6 yards (tackle by James Anderson),1.600,1.860
2,5:21,2,4,CAR 46,7,14,Cam Newton pass complete short left to Ed Dickson for 5 yards (tackle by Brandon Browner),1.860,2.320
2,4:59,1,10,NOR 49,7,14,Jonathan Stewart left end for 7 yards (tackle by Stephone Anthony),2.320,2.730
2,4:18,2,3,NOR 42,7,14,Mike Tolbert right guard for 4 yards (tackle by Stephone Anthony and Cameron Jordan),2.730,3.050
2,3:34,1,10,NOR 38,7,14,Jonathan Stewart right guard for 2 yards (tackle by Hau'oli Kikaha and Stephone Anthony),3.050,2.780
2,2:54,2,8,NOR 36,7,14,Cam Newton pass complete short right to Ted Ginn for 9 yards (tackle by Brian Dixon),2.780,3.780
,,,,,,,"CAR challenged the incomplete pass ruling, and the original play was overturned.",,
2,2:31,1,10,NOR 27,7,14,Jonathan Stewart right end for 22 yards (tackle by James Anderson),3.780,6.060
2,2:00,1,5,NOR 5,13,14,"Jonathan Stewart left end for 5 yards, touchdown",6.060,7.000
2,2:00,,,NOR 5,13,16,"Graham Gano kicks extra point no good, blocked by Kevin Williams, returned by Stephone Anthony for defensive conversion",0.000,1.000
2,2:00,,,CAR 35,13,16,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,1:55,1,10,NOR 20,13,16,Drew Brees pass complete short right to Brandon Coleman for 7 yards (tackle by Bene Benwikere),0.280,0.680
2,1:35,2,3,NOR 27,13,16,Drew Brees pass complete short middle to Mark Ingram for 3 yards (tackle by Luke Kuechly),0.680,0.940
2,1:16,1,10,NOR 30,13,16,Mark Ingram right end for -1 yards (tackle by Bene Benwikere),0.940,0.260
2,0:56,2,11,NOR 29,13,16,Drew Brees pass complete short right to Ben Watson for 8 yards (tackle by Luke Kuechly and Bene Benwikere),0.260,0.630
2,0:34,3,3,NOR 37,13,16,Drew Brees pass incomplete short middle intended for Marques Colston,0.630,-0.910
2,0:29,4,3,NOR 37,13,16,"Thomas Morstead punts 44 yards, fair catch by Ted Ginn",-0.910,-0.150
2,0:22,1,10,CAR 19,13,16,Cam Newton kneels for -1 yards,0.150,-0.560
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,13,16,"Kai Forbath kicks off 68 yards, returned by Fozzy Whittaker for 24 yards (tackle by Tim Hightower)",0.000,0.340
3,14:54,1,10,CAR 21,13,16,"Jonathan Stewart left guard for 3 yards (tackle by Cameron Jordan). Penalty on Brandon Browner: Unnecessary Roughness, 15 yards",0.340,1.530
3,14:25,1,10,CAR 39,13,16,Cam Newton pass complete deep left to Greg Olsen for 20 yards,1.530,2.850
3,14:13,1,10,NOR 41,13,16,Jonathan Stewart left guard for 2 yards (tackle by Tyeler Davison),2.850,2.580
3,13:35,2,8,NOR 39,13,16,Mike Tolbert right tackle for 29 yards (tackle by Jairus Byrd),2.580,4.910
3,12:59,1,10,NOR 10,13,16,Jonathan Stewart left end for 1 yard (tackle by James Anderson and Stephone Anthony),4.910,4.380
3,12:21,2,9,NOR 9,13,16,Jonathan Stewart left guard for 1 yard (tackle by Cameron Jordan and Bobby Richardson),4.380,3.580
3,11:44,3,8,NOR 8,13,16,"Cam Newton pass incomplete short right intended for Ted Ginn (defended by Brandon Browner). Penalty on Brandon Browner: Defensive Holding, 4 yards (no play)",3.580,6.280
3,11:38,1,4,NOR 4,13,16,Cam Newton right end for 3 yards (tackle by Michael Mauti),6.280,6.280
3,11:20,1,4,NOR 4,13,16,Timeout #1 by Carolina Panthers,6.280,5.910
3,11:20,2,1,NOR 1,13,16,Jonathan Stewart left guard for -2 yards (tackle by Kenny Vaccaro and Stephone Anthony),5.910,4.720
3,10:35,3,3,NOR 3,13,16,"Cam Newton pass complete short right to Jonathan Stewart for 3 yards. Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",4.720,3.060
3,10:26,3,13,NOR 13,19,16,"Cam Newton pass complete short left to Ted Ginn for 13 yards, touchdown",3.060,7.000
3,10:26,,,NOR 13,20,16,Graham Gano kicks extra point good,0.000,0.000
3,10:26,,,CAR 35,20,16,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,10:21,1,10,NOR 20,20,16,Drew Brees pass incomplete short middle intended for Brandon Coleman (defended by Bene Benwikere),0.280,-0.270
3,10:17,2,10,NOR 20,20,16,Drew Brees pass incomplete short right intended for Brandin Cooks (defended by Charles Johnson),-0.270,-0.960
3,10:13,3,10,NOR 20,20,16,Drew Brees sacked by Kawann Short for -9 yards,-0.960,-2.490
3,9:39,4,19,NOR 11,20,16,"Thomas Morstead punts 49 yards, out of bounds",-2.490,-1.600
3,9:32,1,10,CAR 40,20,16,Jonathan Stewart right end for 1 yard (tackle by Stephone Anthony),1.600,1.190
3,8:54,2,9,CAR 41,20,16,Cam Newton pass complete short middle to Greg Olsen for 13 yards (tackle by James Anderson),1.190,2.520
3,8:18,1,10,NOR 46,20,16,Cam Newton pass complete short right to Jonathan Stewart for 10 yards (tackle by Brian Dixon and Kenny Vaccaro),2.520,3.180
3,7:35,1,10,NOR 36,20,16,Jonathan Stewart left guard for 6 yards (tackle by James Anderson and Cameron Jordan),3.180,3.450
3,6:54,2,4,NOR 30,20,16,Cam Newton for 11 yards (tackle by James Anderson),3.450,4.310
3,6:21,1,10,NOR 19,20,16,Fozzy Whittaker right end for 11 yards (tackle by Kenny Vaccaro),4.310,5.370
3,5:41,1,8,NOR 8,20,16,Cam Newton right end for -5 yards (tackle by Bobby Richardson),5.370,3.720
3,5:01,2,13,NOR 13,26,16,"Cam Newton pass complete short left to Devin Funchess for 13 yards, touchdown",3.720,7.000
3,5:01,,,NOR 13,27,16,Graham Gano kicks extra point good,0.000,0.000
3,5:01,,,CAR 35,27,16,"Graham Gano kicks off 68 yards, returned by C.J. Spiller for 26 yards (tackle by Joe Webb)",0.000,-0.480
3,4:51,1,10,NOR 23,27,16,Drew Brees pass complete short left to Brandon Coleman for 11 yards (tackle by Josh Norman),0.480,1.200
3,4:10,1,10,NOR 34,27,16,Mark Ingram left tackle for 2 yards (tackle by Kyle Love and Kurt Coleman),1.200,0.930
3,3:42,2,8,NOR 36,27,16,"Penalty on Kony Ealy: Neutral Zone Infraction, 5 yards (no play)",0.930,1.600
3,3:25,2,3,NOR 41,27,16,"Penalty on Kony Ealy: Neutral Zone Infraction, 5 yards (no play)",1.600,1.990
3,3:03,1,10,NOR 46,27,16,Drew Brees pass incomplete short middle intended for Mark Ingram,1.990,1.450
3,2:59,2,10,NOR 46,27,22,"Drew Brees pass complete deep middle to Brandin Cooks for 54 yards, touchdown",1.450,7.000
3,2:59,2,,NOR 46,27,24,"Two Point Attempt: Mark Ingram left guard, conversion succeeds",1.450,1.000
3,2:59,,,NOR 35,27,24,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
3,2:51,1,10,CAR 20,27,24,Cam Newton pass complete short left to Jonathan Stewart for 6 yards (tackle by James Anderson),0.280,0.540
3,2:16,2,4,CAR 26,27,24,Jonathan Stewart left guard for -3 yards (tackle by Tyeler Davison),0.540,-0.560
3,1:34,3,7,CAR 23,27,24,"Cam Newton sacked by Cameron Jordan for -5 yards. Penalty on Kenny Vaccaro: Defensive Holding, 5 yards (no play)",-0.560,0.810
3,1:03,1,10,CAR 28,27,24,Cam Newton pass incomplete deep left intended for Ted Ginn,0.810,0.260
3,0:55,2,10,CAR 28,27,24,Cam Newton pass incomplete short left intended for Devin Funchess,0.260,-0.430
3,0:52,3,10,CAR 28,27,24,Cam Newton pass incomplete deep middle intended for Corey Brown,-0.430,-1.500
3,0:47,4,10,CAR 28,27,24,"Brad Nortman punts 36 yards, returned by Marcus Murphy for 2 yards (tackle by Teddy Williams). Penalty on Kyle Wilson: Illegal Block Above the Waist, 10 yards",-1.500,-0.810
3,0:37,1,10,NOR 28,27,24,Drew Brees pass complete short right to Josh Hill for 4 yards (tackle by Shaq Thompson),0.810,0.800
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NOR 32,27,24,"Drew Brees pass incomplete deep right intended for Brandin Cooks. Penalty on Bene Benwikere: Defensive Pass Interference, 37 yards (no play)",0.800,3.510
4,14:54,1,10,CAR 31,27,24,Drew Brees pass incomplete short right intended for Ben Watson,3.510,2.970
,,,,,,,"CAR challenged the pass completion ruling, and the original play was overturned.",,
4,14:46,2,10,CAR 31,27,24,Drew Brees pass complete short left to Josh Hill for 7 yards (tackle by Luke Kuechly),2.970,2.970
4,14:07,2,10,CAR 31,27,24,Timeout #1 by New Orleans Saints,2.970,3.200
4,14:07,3,3,CAR 24,27,30,"Drew Brees pass complete deep right to Brandon Coleman for 24 yards, touchdown",3.200,7.000
4,14:07,,,CAR 24,27,31,Kai Forbath kicks extra point good,0.000,0.000
4,14:07,,,NOR 35,27,31,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
4,14:02,1,10,CAR 20,27,31,Jonathan Stewart left tackle for 11 yards (tackle by Kenny Vaccaro),0.280,1.000
4,13:27,1,10,CAR 31,27,31,"Cam Newton pass incomplete short right intended for Corey Brown. Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",1.000,0.340
4,13:19,1,20,CAR 21,27,31,Cam Newton pass complete deep middle to Greg Olsen for 32 yards (tackle by Jairus Byrd),0.340,2.460
4,12:43,1,10,NOR 47,27,31,Cam Newton pass complete short right to Corey Brown for 2 yards (tackle by Kyle Wilson),2.460,2.180
4,12:02,2,8,NOR 45,33,31,"Cam Newton pass complete deep right to Ted Ginn for 45 yards, touchdown",2.180,7.000
4,12:02,,,NOR 45,34,31,Graham Gano kicks extra point good,0.000,0.000
4,12:02,,,CAR 35,34,31,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,11:54,1,10,NOR 20,34,31,Drew Brees sacked by Thomas Davis for -9 yards,0.280,-1.440
4,11:09,2,19,NOR 11,34,31,Drew Brees pass incomplete deep middle intended for Ben Watson is intercepted by Kurt Coleman at CAR-46,-1.440,-1.990
4,11:00,1,10,CAR 46,34,31,Jonathan Stewart right guard for 2 yards (tackle by James Anderson),1.990,1.720
4,10:19,2,8,CAR 48,34,31,Cam Newton pass complete short middle to Greg Olsen for 7 yards (tackle by Stephone Anthony),1.720,1.950
4,9:37,3,1,NOR 45,34,31,Cam Newton pass incomplete short right intended for Greg Olsen,1.950,0.270
4,9:32,4,1,NOR 45,34,31,"Brad Nortman punts 33 yards, fair catch by Jairus Byrd",0.270,0.350
4,9:25,1,10,NOR 12,34,31,"Mark Ingram right guard for 1 yard (tackle by Thomas Davis). Penalty on Kyle Love: Illegal Use of Hands, 5 yards",-0.350,0.040
4,9:04,1,10,NOR 18,34,31,Drew Brees pass complete short left to Brandin Cooks for 12 yards,0.040,0.940
4,8:42,1,10,NOR 30,34,31,Drew Brees pass complete short right to Brandin Cooks for 6 yards (tackle by Shaq Thompson),0.940,1.200
4,8:00,2,4,NOR 36,34,31,Drew Brees right end for 12 yards (tackle by Thomas Davis),1.200,2.130
4,7:28,1,10,NOR 48,34,31,Mark Ingram left end for 13 yards (tackle by Kony Ealy),2.130,2.980
4,6:44,1,10,CAR 39,34,31,Drew Brees pass complete deep middle to Michael Hoomanawanui for 19 yards (tackle by Thomas Davis),2.980,4.240
4,6:02,1,10,CAR 20,34,31,Drew Brees pass complete short left to Mark Ingram for 11 yards (tackle by Luke Kuechly),4.240,5.140
4,5:27,1,9,CAR 9,34,37,"Mark Ingram right guard for 9 yards, touchdown. Penalty on Mark Ingram: Unsportsmanlike Conduct, 15 yards",5.140,7.000
4,5:27,,,CAR 9,34,38,Kai Forbath kicks extra point good,0.000,0.000
4,5:27,,,NOR 20,34,38,"Kai Forbath kicks off 68 yards, returned by Fozzy Whittaker for 38 yards (tackle by Kai Forbath). Penalty on Teddy Williams: Offensive Holding, 10 yards",0.000,-0.610
4,5:12,1,10,CAR 25,34,38,Cam Newton pass incomplete short middle intended for Ted Ginn (defended by Brandon Browner),0.610,0.060
4,5:04,2,10,CAR 25,34,38,Cam Newton pass complete short middle to Ted Ginn for 13 yards (tackle by Cameron Jordan),0.060,1.470
4,4:32,1,10,CAR 38,34,38,Cam Newton pass incomplete short right intended for Mike Tolbert,1.470,0.920
4,4:26,2,10,CAR 38,34,38,Cam Newton left guard for 5 yards (tackle by Kevin Williams),0.920,0.890
4,3:41,3,5,CAR 43,34,38,"Cam Newton pass incomplete deep middle intended for Ted Ginn. Penalty on Jairus Byrd: Defensive Holding, 5 yards (no play)",0.890,2.130
4,3:33,1,10,CAR 48,34,38,Cam Newton pass complete short right to Corey Brown for 5 yards (tackle by Kyle Wilson),2.130,2.260
4,2:59,2,5,NOR 47,34,38,Cam Newton pass incomplete intended for Greg Olsen (defended by Kevin Williams),2.260,1.550
4,2:53,3,5,NOR 47,34,38,Cam Newton right tackle for 1 yard (tackle by Hau'oli Kikaha),1.550,0.200
4,2:09,4,4,NOR 46,34,38,Cam Newton pass complete deep left to Greg Olsen for 16 yards (tackle by Kasim Edebali),0.200,3.580
,,,,,,,"NOR challenged the pass completion ruling, and the play was upheld.",,
4,2:00,1,10,NOR 30,34,38,Cam Newton pass complete short right to Jerricho Cotchery for 14 yards (tackle by Brandon Browner),3.580,4.510
4,1:16,1,10,NOR 16,34,38,Cam Newton right tackle for 1 yard (tackle by Stephone Anthony and James Anderson),4.510,4.510
4,1:10,1,10,NOR 16,34,38,Timeout #3 by New Orleans Saints,4.510,4.050
4,1:10,2,9,NOR 15,40,38,"Cam Newton pass complete short right to Jerricho Cotchery for 15 yards, touchdown",4.050,7.000
4,1:10,,,NOR 15,41,38,Graham Gano kicks extra point good,0.000,0.000
4,1:10,,,CAR 35,41,38,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,1:05,1,10,NOR 20,41,38,Drew Brees pass incomplete short right intended for Ben Watson,0.280,-0.270
4,1:00,2,10,NOR 20,41,38,Drew Brees pass complete short left to Ben Watson for 11 yards (tackle by Cortland Finnegan),-0.270,1.000
4,0:40,1,10,NOR 31,41,38,Drew Brees pass complete deep middle to Brandin Cooks for 19 yards (tackle by Josh Norman),1.000,2.260
4,0:24,1,10,,41,38,Drew Brees spiked the ball,2.260,1.710
4,0:24,2,10,,41,38,Drew Brees pass incomplete short right intended for Mark Ingram,1.710,1.030
4,0:20,3,10,,41,38,Drew Brees pass incomplete short left intended for Brandon Coleman,1.030,1.030
4,0:15,3,10,,41,38,Timeout #2 by Carolina Panthers,1.030,-0.060
4,0:15,4,10,,41,38,Drew Brees pass incomplete deep right intended for Brandin Cooks,-0.060,-2.260
4,0:09,1,10,,41,38,Cam Newton kneels for -1 yards,2.260,1.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
