Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
1,2:15,1,10,NYG 18,7,0,Brandon Jacobs up the middle for 2 yards (tackle by Casey Matthews and Mike Patterson),0.040,-0.130
1,1:41,2,8,NYG 20,7,0,Brandon Jacobs up the middle for 6 yards (tackle by Casey Matthews),-0.130,-0.140
1,1:02,3,2,NYG 26,13,0,"Eli Manning pass complete short left to Victor Cruz for 74 yards, touchdown",-0.140,7.000
1,,,,PHI 2,14,0,Lawrence Tynes kicks extra point good,0.000,0.000
1,,,,NYG 35,14,0,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
1,0:49,1,10,PHI 20,14,0,Michael Vick pass complete deep left to DeSean Jackson for 17 yards (tackle by Aaron Ross),0.280,1.400
1,0:11,1,10,PHI 37,14,0,LeSean McCoy left end for 9 yards (tackle by Aaron Ross),1.400,2.070
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,PHI 46,14,0,LeSean McCoy up the middle for 7 yards (tackle by Jason Pierre-Paul),2.070,2.460
2,14:25,1,10,NYG 47,14,0,LeSean McCoy for 9 yards (tackle by Deon Grant),2.460,3.130
2,13:56,2,1,NYG 38,14,0,Ronnie Brown right tackle for 3 yards (tackle by Deon Grant),3.130,3.250
2,13:18,1,10,NYG 35,14,0,Ronnie Brown left end for 2 yards (tackle by Chris L. Canty and Jason Pierre-Paul),3.250,2.970
2,12:38,2,8,NYG 33,14,0,LeSean McCoy left tackle for 6 yards (tackle by Jacquian Williams),2.970,3.070
2,11:59,3,2,NYG 27,14,0,LeSean McCoy right end for 11 yards (tackle by Michael Boley and Kenny Phillips),3.070,4.510
2,11:21,1,10,NYG 16,14,0,Ronnie Brown left tackle for 1 yard (tackle by Justin Tuck),4.510,4.050
2,10:40,2,9,NYG 15,14,0,Michael Vick pass complete short left to Jason Avant for 8 yards (tackle by Antrel Rolle),4.050,4.850
2,9:54,3,1,NYG 7,14,0,LeSean McCoy left end for 4 yards (tackle by Jacquian Williams),4.850,6.510
2,9:08,1,3,NYG 3,14,0,LeSean McCoy up the middle for 1 yard (tackle by Michael Boley),6.510,5.720
2,8:33,2,2,NYG 2,14,0,Michael Vick pass complete short middle to LeSean McCoy for -1 yards (tackle by Linval Joseph),5.720,4.720
2,7:53,3,3,NYG 3,14,0,Michael Vick pass incomplete short middle intended for Steve Smith,4.720,3.040
2,7:50,4,3,NYG 3,14,3,Alex Henery 21 yard field goal good,3.040,3.000
2,,,,PHI 35,14,3,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
2,7:47,1,10,NYG 20,14,3,Eli Manning pass complete short left to Brandon Jacobs for 2 yards (tackle by Casey Matthews),0.280,0.000
2,7:08,2,8,NYG 22,14,3,Brandon Jacobs up the middle for 3 yards (tackle by Moise Fokou),0.000,-0.300
2,6:33,3,5,NYG 25,14,3,Ahmad Bradshaw up the middle for 37 yards (tackle by Dominique Rodgers-Cromartie),-0.300,3.050
2,6:03,1,10,PHI 38,14,3,Eli Manning pass incomplete short right intended for Victor Cruz,3.050,2.510
2,5:59,2,10,PHI 38,14,3,Eli Manning pass incomplete deep middle intended for Hakeem Nicks,2.510,1.820
2,5:53,3,10,PHI 38,14,3,Eli Manning pass complete short left to Brandon Stokley for 7 yards (tackle by Dominique Rodgers-Cromartie),1.820,1.380
2,5:26,4,3,PHI 31,14,3,Eli Manning pass complete short left to Travis Beckum for 2 yards (tackle by Brian Rolle),1.380,-0.870
2,5:15,1,10,PHI 29,14,3,Michael Vick pass complete short left to Jeremy Maclin for 13 yards (tackle by Corey Webster),0.870,1.730
2,4:44,1,10,PHI 42,14,3,Michael Vick pass complete short left to Brent Celek for 3 yards (tackle by Antrel Rolle and Jason Pierre-Paul),1.730,1.590
2,4:05,2,7,PHI 45,14,3,"Michael Vick for 5 yards. Michael Vick fumbles, recovered by Michael Vick at PHI-45",1.590,1.550
2,3:31,3,2,,14,3,Michael Vick pass complete deep left to Clay Harbor for 17 yards (tackle by Kenny Phillips),1.550,3.380
2,3:02,1,10,NYG 33,14,3,"LeSean McCoy right end for 11 yards (tackle by Deon Grant). Penalty on Antrel Rolle: Unnecessary Roughness, 11 yards",3.380,4.840
2,2:30,1,10,NYG 11,14,3,LeSean McCoy left end for no gain (tackle by Jason Pierre-Paul),4.840,4.140
2,2:00,2,10,NYG 11,14,9,"LeSean McCoy left end for 11 yards, touchdown",4.140,7.000
2,,,,NYG 2,14,10,Alex Henery kicks extra point good,0.000,0.000
2,,,,PHI 35,14,10,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
2,1:54,1,10,NYG 20,14,10,Eli Manning pass complete short middle to Ahmad Bradshaw for -2 yards (tackle by Jason Babin),0.280,-0.630
2,1:29,2,12,NYG 18,14,10,Eli Manning sacked by Cullen Jenkins for -5 yards,-0.630,-2.190
2,1:25,,,,14,10,Timeout #1 by Philadelphia Eagles,0.000,-2.190
2,1:25,3,17,NYG 13,14,10,Eli Manning pass complete short right to Ahmad Bradshaw for 6 yards (tackle by Brian Rolle),-2.190,-2.140
2,1:19,,,,14,10,Timeout #2 by Philadelphia Eagles,0.000,-2.140
2,1:19,4,11,NYG 19,14,10,Steve Weatherford punts 27 yards,-2.140,-2.520
2,1:12,1,10,NYG 46,14,10,Michael Vick pass complete deep middle to Jeremy Maclin for 24 yards (tackle by Kenny Phillips),2.520,4.110
2,0:39,1,10,NYG 22,14,10,Michael Vick pass complete short right to Jason Avant for 6 yards (tackle by Aaron Ross),4.110,4.460
2,0:31,,,,14,10,Timeout #3 by Philadelphia Eagles,0.000,4.460
2,0:31,2,4,NYG 16,14,10,"Penalty on Jason Peters: False Start, 5 yards (no play)",4.460,3.700
2,0:31,2,9,NYG 21,14,10,"Penalty on Kyle DeVan: False Start, 5 yards (no play)",3.700,3.020
2,0:31,2,14,NYG 26,14,10,Michael Vick for 6 yards,3.020,3.140
2,0:00,3,8,NYG 20,14,10,"Michael Vick for no gain. Michael Vick fumbles, recovered by Michael Vick at NYG-20",3.140,2.120
2,0:00,4,8,NYG 20,14,13,Alex Henery 38 yard field goal good,2.120,3.000
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,14,13,"Lawrence Tynes kicks off 63 yards, returned by Dion Lewis for 20 yards (tackle by Jacquian Williams). Penalty on Keenan Clayton: Illegal Block Above the Waist, 10 yards",0.000,-0.350
3,15:00,1,10,PHI 12,14,13,LeSean McCoy up the middle for 10 yards (tackle by Kenny Phillips),-0.350,0.410
3,14:11,1,10,PHI 22,14,13,Michael Vick pass incomplete short left intended for DeSean Jackson,0.410,-0.130
3,14:05,2,10,PHI 22,14,13,LeSean McCoy left end for 4 yards (tackle by Deon Grant),-0.130,-0.290
3,13:31,3,6,PHI 26,14,13,Michael Vick pass incomplete deep left intended for DeSean Jackson,-0.290,-1.630
3,13:25,4,6,PHI 26,14,13,Chas Henry punts 49 yards,-1.630,-0.610
3,13:17,1,10,NYG 25,14,13,Ahmad Bradshaw right end for 9 yards (tackle by Jamar Chaney),0.610,1.280
3,12:40,2,1,NYG 34,14,13,Ahmad Bradshaw up the middle for 3 yards (tackle by Mike Patterson),1.280,1.400
3,12:05,1,10,NYG 37,14,13,Eli Manning pass complete short middle to Ahmad Bradshaw for 26 yards (tackle by Moise Fokou),1.400,3.120
3,11:28,1,10,PHI 37,14,13,Eli Manning pass incomplete short right intended for Brandon Jacobs,3.120,2.570
3,11:22,2,10,PHI 37,14,13,Brandon Jacobs up the middle for 1 yard (tackle by Trevor Laws and Akeem Jordan),2.570,2.010
3,10:36,3,9,PHI 36,14,13,Eli Manning sacked by Trent Cole for -9 yards,2.010,0.270
3,10:00,4,18,PHI 45,14,13,"Steve Weatherford punts 35 yards, fair catch by DeSean Jackson",0.270,0.380
3,9:51,1,10,PHI 10,14,13,Michael Vick pass complete short right to Jeremy Maclin for 5 yards (tackle by Aaron Ross),-0.380,-0.350
3,9:19,2,5,PHI 15,14,13,LeSean McCoy left tackle for -1 yards (tackle by Antrel Rolle),-0.350,-0.950
3,8:34,3,6,PHI 14,14,13,"Michael Vick left end for 8 yards (tackle by Kenny Phillips). Michael Vick fumbles (forced by Kenny Phillips), recovered by Jason Peters at PHI-28 and returned for 7 yards",-0.950,1.270
3,7:41,1,10,PHI 35,14,13,Owen Schmitt up the middle for 2 yards (tackle by Greg Jones),1.270,0.990
3,7:13,2,8,PHI 37,14,13,Michael Vick pass complete short left to Owen Schmitt for 13 yards (tackle by Antrel Rolle),0.990,2.260
3,6:41,1,10,,14,13,LeSean McCoy left end for 1 yard (tackle by Antrel Rolle),2.260,1.850
3,6:04,2,9,NYG 49,14,13,Michael Vick pass complete short right to Jeremy Maclin for 23 yards (tackle by Kenny Phillips),1.850,3.840
3,5:23,1,10,NYG 26,14,13,LeSean McCoy right tackle for 11 yards (tackle by Deon Grant),3.840,4.580
3,4:45,1,10,NYG 15,14,13,LeSean McCoy left tackle for -1 yards (tackle by Jimmy Kennedy),4.580,3.810
3,4:04,2,11,NYG 16,14,13,Michael Vick pass complete short left to Jason Avant for 14 yards (tackle by Aaron Ross and Kenny Phillips),3.810,6.740
3,3:23,,,,14,13,Timeout #1 by New York Giants,0.000,6.740
3,3:23,1,2,NYG 2,14,13,Owen Schmitt up the middle for 1 yard (tackle by Jason Pierre-Paul),6.740,5.910
3,2:40,2,1,NYG 1,14,13,Michael Vick up the middle for no gain. Penalty on Deon Grant: Defensive Offside (no play),5.910,5.910
3,2:33,2,1,NYG 1,14,13,Michael Vick up the middle for no gain (tackle by Chris L. Canty),5.910,5.170
3,1:42,3,1,NYG 1,14,13,Owen Schmitt up the middle for -1 yards (tackle by Linval Joseph and Michael Boley),5.170,3.250
3,1:00,4,2,NYG 2,14,16,Alex Henery 21 yard field goal good,3.250,3.000
3,,,,PHI 35,14,16,"Alex Henery kicks off 72 yards, returned by Devin Thomas for 33 yards (tackle by Riley Cooper)",0.000,0.670
3,0:54,1,10,NYG 26,14,16,Brandon Jacobs right end for 3 yards (tackle by Asante Samuel),0.670,0.540
3,0:19,2,7,NYG 29,14,16,Brandon Jacobs right end for 2 yards (tackle by Trevor Laws),0.540,0.100
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NYG 31,14,16,Eli Manning sacked by Jason Babin for -8 yards,0.100,-1.830
4,14:29,4,13,NYG 23,14,16,Steve Weatherford punts 50 yards,-1.830,-0.740
4,14:20,1,10,PHI 27,14,16,LeSean McCoy right tackle for 21 yards (tackle by Kenny Phillips),0.740,2.130
4,13:46,1,10,PHI 48,14,16,Dion Lewis left end for 3 yards (tackle by Mathias Kiwanuka),2.130,1.990
4,13:03,2,7,NYG 49,14,16,LeSean McCoy up the middle for -2 yards (tackle by Mathias Kiwanuka),1.990,1.020
4,12:25,3,9,PHI 49,14,16,Michael Vick pass complete short right to Steve Smith for 8 yards (tackle by Antrel Rolle),1.020,0.400
4,11:43,4,1,NYG 43,14,16,LeSean McCoy right end for -3 yards (tackle by Michael Boley),0.400,-1.990
4,11:37,1,10,NYG 46,14,16,Eli Manning pass complete short left to Hakeem Nicks for 9 yards (tackle by Jamar Chaney),1.990,2.670
4,10:59,2,1,PHI 45,14,16,Ahmad Bradshaw right end for 5 yards (tackle by Jarrad Page),2.670,2.920
4,10:20,1,10,PHI 40,14,16,Ahmad Bradshaw right end for 8 yards (tackle by Trent Cole),2.920,3.450
4,9:35,2,2,PHI 32,14,16,Eli Manning pass incomplete deep left intended for Henry Hynoski (defended by Brian Rolle),3.450,2.740
4,9:28,,,,14,16,Timeout #2 by New York Giants,0.000,2.740
4,9:28,3,2,PHI 32,14,16,Brandon Jacobs right tackle for 2 yards (tackle by Antonio Dixon),2.740,3.580
4,8:49,1,10,PHI 30,14,16,Ahmad Bradshaw up the middle for 2 yards (tackle by Nate Allen),3.580,3.300
4,8:15,2,8,PHI 28,20,16,"Eli Manning pass complete deep left to Victor Cruz for 28 yards, touchdown",3.300,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,,,,,20,16,"Two Point Attempt: Eli Manning pass incomplete intended for Brandon Stokley, conversion fails. Penalty on Jarrad Page: Defensive Pass Interference, 1 yards (no play)",1.000,1.000
4,,,,,22,16,"Two Point Attempt: Brandon Jacobs right end, conversion succeeds",1.000,1.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,NYG 35,22,16,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
4,8:07,1,10,PHI 20,22,16,Mike Kafka pass incomplete deep right intended for DeSean Jackson is intercepted by Aaron Ross at NYG-44,0.280,-1.860
4,8:00,1,10,NYG 44,22,16,Ahmad Bradshaw right end for 1 yard (tackle by Trent Cole),1.860,1.450
4,7:20,2,9,NYG 45,22,16,Eli Manning pass complete short right to Victor Cruz for 8 yards (tackle by Asante Samuel),1.450,1.820
4,6:40,3,1,PHI 47,22,16,Ahmad Bradshaw right end for 2 yards (tackle by Mike Patterson and Keenan Clayton),1.820,2.590
4,5:55,1,10,PHI 45,22,16,Eli Manning pass complete short right to Jake Ballard for 15 yards (tackle by Asante Samuel),2.590,3.580
4,5:20,1,10,PHI 30,22,16,Ahmad Bradshaw right end for no gain (tackle by Trent Cole and Trevor Laws),3.580,3.030
4,4:38,2,10,PHI 30,22,16,Ahmad Bradshaw right end for 1 yard (tackle by Jamar Chaney and Dominique Rodgers-Cromartie),3.030,2.480
4,3:56,3,9,PHI 29,22,16,Eli Manning pass complete short left to Hakeem Nicks for 7 yards (tackle by Joselio Hanson),2.480,2.120
4,3:48,,,,22,16,Timeout #1 by Philadelphia Eagles,0.000,2.120
4,3:48,4,2,PHI 22,22,16,"Penalty on Jason Babin: Encroachment, 5 yards (no play)",2.120,4.440
4,3:48,1,10,PHI 17,22,16,Ahmad Bradshaw left tackle for -1 yards (tackle by Jason Babin and Cullen Jenkins),4.440,3.720
4,3:44,,,,22,16,Timeout #2 by Philadelphia Eagles,0.000,3.720
4,3:44,2,11,PHI 18,22,16,Ahmad Bradshaw left end for no gain (tackle by Trent Cole),3.720,3.000
4,3:39,,,,22,16,Timeout #3 by Philadelphia Eagles,0.000,3.000
4,3:39,3,11,PHI 18,28,16,"Eli Manning pass complete short left to Ahmad Bradshaw for 18 yards, touchdown",3.000,7.000
4,,,,PHI 2,29,16,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 35,29,16,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
4,3:32,1,10,PHI 20,29,16,Mike Kafka pass complete short right to Brent Celek for 6 yards (tackle by Jacquian Williams),0.280,0.540
4,3:12,2,4,PHI 26,29,16,Mike Kafka pass complete short right to LeSean McCoy for 5 yards (tackle by Jacquian Williams),0.540,1.000
4,2:48,1,10,PHI 31,29,16,Mike Kafka sacked by Jason Pierre-Paul for -6 yards,1.000,-0.350
4,2:37,2,16,PHI 25,29,16,Mike Kafka pass complete short middle to Jason Avant for 5 yards (tackle by Antrel Rolle),-0.350,-0.360
4,2:15,3,11,PHI 30,29,16,Mike Kafka pass incomplete short left intended for Steve Smith (defended by Aaron Ross),-0.360,-1.370
4,2:14,4,11,PHI 30,29,16,Mike Kafka pass complete deep middle to Steve Smith for 19 yards (tackle by Michael Boley),-1.370,2.190
4,2:00,1,10,PHI 49,29,16,Mike Kafka pass incomplete deep right intended for DeSean Jackson is intercepted by Kenny Phillips at NYG-10 and returned for 13 yards (tackle by Owen Schmitt),2.190,-0.480
4,1:49,1,10,NYG 23,29,16,Eli Manning kneels for -1 yards,0.480,-0.200
4,1:09,2,11,NYG 22,29,16,Eli Manning kneels for -1 yards,-0.200,-1.020
4,0:34,3,12,NYG 21,29,16,Eli Manning kneels for -1 yards,-1.020,-2.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
