Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brian Griese,MIA,20,29,192,3,0,1,9,49,121.6,2,-2,0,-1,0,0,0,0,,0,
Ricky Williams,MIA,0,0,0,0,0,,,,,23,69,0,18,6,5,26,0,11,1,1
Chris Chambers,MIA,0,0,0,0,0,,,,,1,7,0,7,7,4,79,1,49,0,
Matt Turk,MIA,0,0,0,0,0,,,,,1,7,0,7,0,0,0,0,,0,
James McKnight,MIA,0,0,0,0,0,,,,,0,0,0,,7,6,43,1,11,0,
Randy McMichael,MIA,0,0,0,0,0,,,,,0,0,0,,4,3,24,1,10,0,
Derrius Thompson,MIA,0,0,0,0,0,,,,,0,0,0,,4,2,20,0,14,0,
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Drew Brees,SDG,19,30,190,0,3,6,44,28,41.7,2,23,0,18,0,0,0,0,,1,0
LaDainian Tomlinson,SDG,0,0,0,0,0,0,,,,24,62,1,8,14,11,80,0,18,0,
Tim Dwight,SDG,0,0,0,0,0,,,,,2,14,0,9,0,0,0,0,,0,
Lorenzo Neal,SDG,0,0,0,0,0,,,,,3,5,0,4,1,1,2,0,2,0,
David Boston,SDG,0,0,0,0,0,,,,,0,0,0,,8,5,82,0,28,0,
Eric Parker,SDG,0,0,0,0,0,,,,,0,0,0,,3,2,26,0,23,0,
Josh Norman,SDG,,,,,,,,,,,,,,3,0,0,0,,0,
Kassim Osgood,SDG,,,,,,,,,,,,,,1,0,0,0,,0,
