Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2,2:43,2,1,TEN 30,3,20,"Chris Johnson left end for 9 yards (tackle by Gerald Alexander). Chris Johnson fumbles (forced by Gerald Alexander), recovered by Reggie Nelson at TEN-41",1.020,-2.850
2,2:35,1,10,TEN 41,3,20,David Garrard pass incomplete short middle intended for Mike Sims-Walker (defended by Kevin Vickerson),2.850,2.310
2,2:30,2,10,TEN 41,3,20,"Maurice Jones-Drew middle for 5 yards (tackle by Nick Harper). Penalty on Maurice Williams: Illegal Formation, 5 yards (no play)",2.310,1.630
2,2:06,2,15,TEN 46,3,20,"Maurice Jones-Drew middle for 8 yards (tackle by Ryan Mouton). Penalty on Maurice Williams: Offensive Holding, 10 yards (no play)",1.630,0.280
2,2:00,2,25,JAX 44,3,20,David Garrard middle for 14 yards (tackle by Keith Bulluck),0.280,1.490
2,1:17,3,11,TEN 42,3,20,David Garrard pass complete deep left to Torry Holt for 21 yards (tackle by Michael Griffin),1.490,4.170
2,0:53,,,,3,20,Timeout #2 by Jacksonville Jaguars,0.000,4.170
2,0:53,1,10,TEN 21,3,20,David Garrard pass incomplete deep right intended for Torry Holt,4.170,3.630
2,0:47,2,10,TEN 21,3,20,David Garrard middle for 16 yards (tackle by Jason McCourty),3.630,6.060
2,0:38,,,,3,20,Timeout #1 by Tennessee Titans,0.000,6.060
2,0:38,1,5,TEN 5,3,20,"David Garrard pass complete short left to Maurice Jones-Drew for 5 yards. Penalty on Torry Holt: Offensive Pass Interfere, 10 yards (no play)",6.060,4.370
2,0:34,1,15,TEN 15,3,26,"David Garrard pass complete short middle to Mike Sims-Walker for 15 yards, touchdown",4.370,7.000
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,,,,TEN 2,3,27,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,3,27,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
2,0:27,1,10,TEN 20,3,27,Chris Johnson right end for 18 yards (tackle by Derek Landri),0.280,1.470
2,0:17,1,10,TEN 38,3,27,Kerry Collins pass incomplete short right intended for Nate Washington is intercepted by Gerald Alexander at TEN-48 and returned for 22 yards,1.470,-3.840
2,0:10,1,10,TEN 26,3,27,David Garrard sacked by William Hayes for -11 yards,3.840,1.810
2,0:01,,,,3,27,Timeout #3 by Jacksonville Jaguars,0.000,1.810
2,0:01,2,21,TEN 37,3,27,Josh Scobee 55 yard field goal no good,1.810,1.860
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,3,27,"Rob Bironas kicks off 69 yards, returned by Mike Thomas for 33 yards (tackle by Gerald McRath)",0.000,1.200
3,14:53,1,10,JAX 34,3,27,David Garrard pass complete short middle to Mike Sims-Walker for 10 yards (tackle by Stephen Tulloch),1.200,1.860
3,14:19,1,10,JAX 44,3,27,David Garrard pass complete short left to Torry Holt for 11 yards (tackle by Jason McCourty),1.860,2.590
3,13:45,1,10,TEN 45,3,27,Maurice Jones-Drew left end for 2 yards (tackle by Jason McCourty),2.590,2.310
3,13:05,2,8,TEN 43,3,27,David Garrard pass complete short middle to Mike Thomas for 7 yards (tackle by David Thornton),2.310,2.540
3,12:28,3,1,TEN 36,3,27,David Garrard middle for 1 yard (tackle by Keith Bulluck),2.540,3.250
3,11:44,1,10,TEN 35,3,27,David Garrard pass complete deep right to Mike Sims-Walker for 19 yards (tackle by Chris Hope),3.250,4.510
3,11:31,1,10,TEN 16,3,27,Maurice Jones-Drew right end for no gain (tackle by Kyle Vanden Bosch),4.510,3.900
3,10:53,2,10,TEN 16,3,27,Mike Thomas right end for 1 yard (tackle by Nick Harper),3.900,3.220
3,10:14,3,9,TEN 15,3,27,David Garrard pass incomplete short left intended for Marcedes Lewis,3.220,2.440
3,10:09,4,9,TEN 15,3,30,Josh Scobee 33 yard field goal good,2.440,3.000
3,,,,JAX 30,3,30,"Josh Scobee kicks off 69 yards, returned by Mark Jones for 16 yards (tackle by Russell Allen)",0.000,-0.060
3,9:59,1,10,TEN 17,3,30,Kerry Collins pass complete short right to Jared Cook for 5 yards (tackle by Justin Durant),-0.060,0.210
3,9:20,2,5,TEN 22,3,30,Kerry Collins pass incomplete deep right intended for Justin Gage,0.210,-0.620
3,9:14,3,5,TEN 22,3,30,Kerry Collins pass complete deep right to Kenny Britt for 16 yards (tackle by Derek Cox),-0.620,1.470
3,8:39,1,10,TEN 38,3,30,Kerry Collins pass complete short left to Bo Scaife for 5 yards (tackle by Derek Cox),1.470,1.600
3,8:13,2,5,TEN 43,3,30,Kerry Collins pass complete short right to Chris Johnson for 1 yard (tackle by Daryl Smith),1.600,1.020
3,7:32,3,4,TEN 44,3,30,Kerry Collins pass complete short middle to Kenny Britt for 11 yards (tackle by Gerald Alexander),1.020,2.590
3,6:54,1,10,JAX 45,3,30,Kerry Collins pass complete short right to Alge Crumpler for 9 yards (tackle by Daryl Smith),2.590,3.260
3,6:27,2,1,JAX 36,3,30,Kerry Collins pass complete short left to Jared Cook for 6 yards (tackle by Reggie Nelson),3.260,3.580
3,5:53,1,10,JAX 30,3,30,Kerry Collins pass incomplete deep right intended for Jared Cook is intercepted by Derek Cox at JAX-11,3.580,0.370
3,5:46,1,10,JAX 11,3,30,Greg Jones middle for 8 yards (tackle by David Thornton),-0.370,0.170
3,5:15,2,2,JAX 19,3,30,Rashad Jennings middle for 13 yards (tackle by William Hayes),0.170,1.070
3,4:33,1,10,JAX 32,3,30,David Garrard pass complete short right to Jarett Dillard for 14 yards (tackle by Nick Harper),1.070,1.990
3,4:00,1,10,JAX 46,3,30,Rashad Jennings middle for 3 yards (tackle by David Thornton and Stephen Tulloch),1.990,1.860
3,3:20,2,7,JAX 49,3,30,David Garrard pass complete short left to Marcedes Lewis for 5 yards (tackle by Michael Griffin),1.860,1.820
3,2:51,3,2,TEN 46,3,30,Mike Thomas right end for -3 yards (tackle by Ryan Mouton),1.820,0.000
3,2:08,4,5,TEN 49,3,30,"Adam Podlesh punts 49 yards, touchback",0.000,-0.280
3,1:56,1,10,TEN 20,3,30,Kerry Collins pass incomplete short left intended for Kenny Britt,0.280,-0.270
3,1:52,2,10,TEN 20,3,30,Kerry Collins pass complete short left to Kenny Britt for 10 yards (tackle by Montavious Stanley),-0.270,0.940
3,1:29,1,10,TEN 30,3,30,Kerry Collins pass incomplete short right intended for Bo Scaife (defended by John Henderson),0.940,0.390
3,1:26,2,10,TEN 30,3,30,Kerry Collins pass incomplete short left intended for Chris Johnson,0.390,-0.300
3,1:22,3,10,TEN 30,3,30,Kerry Collins pass complete short right to Nate Washington for 14 yards (tackle by Reggie Nelson),-0.300,1.860
3,0:54,1,10,TEN 44,3,30,Kerry Collins pass complete short left to Kenny Britt for 42 yards (tackle by Brian Russell),1.860,4.650
3,0:32,1,10,JAX 14,3,30,Kerry Collins pass incomplete short right intended for Justin Gage,4.650,4.000
3,0:26,2,10,JAX 14,9,30,"Kerry Collins pass complete short middle to Nate Washington for 14 yards, touchdown",4.000,7.000
3,,,,,9,30,"Two Point Attempt: Kerry Collins pass incomplete intended for Alge Crumpler, conversion fails",1.000,-1.000
3,,,,TEN 30,9,30,"Rob Bironas kicks off 70 yards, touchback",0.000,0.280
3,0:19,1,10,JAX 20,9,30,Rashad Jennings middle for 9 yards (tackle by Chris Hope),0.280,0.950
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,JAX 29,9,30,Rashad Jennings middle for 14 yards (tackle by Chris Hope),0.950,1.800
4,14:18,1,10,JAX 43,9,30,Rashad Jennings middle for 4 yards (tackle by Stephen Tulloch),1.800,1.790
4,13:35,2,6,JAX 47,9,30,David Garrard pass complete short left to Mike Thomas for 10 yards (tackle by Michael Griffin),1.790,2.720
4,13:01,1,10,TEN 43,9,30,Rashad Jennings middle for 2 yards (tackle by Sen'Derrick Marks),2.720,2.450
4,12:18,2,8,TEN 41,9,30,"David Garrard pass incomplete deep middle intended for Marcedes Lewis. Penalty on David Thornton: Defensive Pass Interfere, 22 yards (no play)",2.450,4.310
4,12:12,1,10,TEN 19,9,30,David Garrard pass complete short left to Zach Miller for 7 yards (tackle by Michael Griffin),4.310,4.920
4,11:28,2,3,TEN 12,9,30,"David Garrard for no gain. David Garrard fumbles, recovered by Michael Griffin at TEN-12 (tackle by Uche Nwaneri)",4.920,0.350
4,11:23,1,10,TEN 12,9,30,Kerry Collins pass complete short left to Kenny Britt for 3 yards (tackle by Justin Durant),-0.350,-0.500
4,10:57,2,7,TEN 15,9,30,Kerry Collins pass complete short left to Chris Johnson for 1 yard (tackle by Daryl Smith),-0.500,-0.950
4,10:31,3,6,TEN 16,9,30,Kerry Collins pass incomplete short left intended for Kenny Britt,-0.950,-2.390
4,10:27,4,6,TEN 16,9,30,"Reggie Hodges punts 34 yards. Penalty on Ahmard Hall: Ineligible Downfield Kic, 5 yards",-2.390,-2.590
4,10:16,1,10,TEN 45,9,30,David Garrard pass complete short right to Zach Miller for 4 yards (tackle by Ryan Mouton),2.590,2.580
4,9:41,2,6,TEN 41,9,30,David Garrard sacked by Stephen Tulloch for -7 yards,2.580,0.960
4,9:09,3,13,TEN 48,9,30,David Garrard pass incomplete short middle intended for Greg Jones,0.960,0.070
4,9:05,4,13,TEN 48,9,30,"Adam Podlesh punts 33 yards, returned by Mark Jones for 8 yards (tackle by Russell Allen)",0.070,-0.480
4,8:55,1,10,TEN 23,9,30,Chris Johnson middle for 17 yards (tackle by Derek Landri),0.480,1.600
4,8:33,1,10,TEN 40,9,30,Kerry Collins pass complete short right to Nate Washington for 15 yards (tackle by Brian Iwuh),1.600,2.590
4,8:02,1,10,JAX 45,9,30,Chris Johnson right end for -5 yards (tackle by Derek Landri and Derrick Harvey),2.590,1.370
4,7:38,2,15,,9,30,Kerry Collins pass complete short left to Kenny Britt for 16 yards (tackle by Reggie Nelson),1.370,3.310
4,7:13,1,10,JAX 34,9,30,Kerry Collins pass incomplete short right intended for Nate Washington,3.310,2.770
4,7:09,2,10,JAX 34,9,30,Kerry Collins pass complete short left to Kenny Britt for 7 yards (tackle by Derek Cox),2.770,3.010
4,6:46,3,3,JAX 27,9,30,Kerry Collins pass complete short right to Bo Scaife for 12 yards (tackle by Gerald Alexander),3.010,4.580
4,6:20,1,10,JAX 15,9,30,Kerry Collins pass incomplete short right intended for Bo Scaife,4.580,3.950
4,6:17,2,10,JAX 15,9,30,Kerry Collins pass incomplete short left intended for Nate Washington,3.950,3.100
4,6:11,3,10,JAX 15,9,30,Kerry Collins pass complete short middle to Nate Washington for 5 yards (tackle by Derek Cox),3.100,2.810
4,5:37,,,,9,30,Timeout #1 by Tennessee Titans,0.000,2.810
4,5:37,4,5,JAX 10,15,30,"Kerry Collins left end for 10 yards, touchdown",2.810,7.000
4,,,,,17,30,"Two Point Attempt: Chris Johnson left end, conversion succeeds",1.000,1.000
4,,,,TEN 30,17,30,"Rob Bironas kicks onside 15 yards. Penalty on Cary Williams: Offside on Free Kick, 5 yards",0.000,2.920
4,5:26,1,10,TEN 40,17,30,Rashad Jennings middle for -2 yards (tackle by William Hayes),2.920,2.100
4,5:20,,,,17,30,Timeout #2 by Tennessee Titans,0.000,2.100
4,5:20,2,12,TEN 42,17,30,Rashad Jennings middle for 9 yards (tackle by Jason McCourty),2.100,2.610
4,5:12,,,,17,30,Timeout #3 by Tennessee Titans,0.000,2.610
4,5:12,3,3,TEN 33,17,36,"David Garrard pass complete short right to Marcedes Lewis for 33 yards, touchdown",2.610,7.000
4,,,,TEN 2,17,37,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,17,37,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
4,5:02,1,10,TEN 20,17,37,Chris Johnson middle for -3 yards (tackle by Bryan Smith),0.280,-0.790
4,4:38,2,13,TEN 17,17,37,Kerry Collins pass complete short right to Mark Jones for 9 yards (tackle by Gerald Alexander),-0.790,-0.160
4,4:32,3,4,TEN 26,17,37,"Penalty on Michael Roos: False Start, 6 yards (no play)",-0.160,-0.960
4,4:32,3,10,TEN 20,17,37,Kerry Collins pass complete short left to Justin Gage for 15 yards (tackle by Reggie Nelson),-0.960,1.270
4,4:27,1,10,TEN 35,17,37,Kerry Collins pass incomplete short left intended for Kenny Britt,1.270,0.720
4,4:21,2,10,TEN 35,17,37,Kerry Collins pass complete short left to LenDale White for 7 yards (tackle by Brian Russell and Justin Durant),0.720,0.960
4,3:56,3,3,TEN 42,17,37,Kerry Collins pass incomplete short left intended for Kenny Britt (defended by Derek Cox),0.960,-0.590
4,3:51,4,3,TEN 42,17,37,Kerry Collins pass incomplete deep right intended for Mark Jones,-0.590,-2.790
4,3:46,1,10,TEN 42,17,37,Rashad Jennings middle for 1 yard (tackle by Jacob Ford),2.790,2.380
4,3:03,2,9,TEN 41,17,37,Greg Jones middle for 1 yard (tackle by William Hayes),2.380,1.820
4,2:19,3,8,TEN 40,17,37,David Garrard right end for 10 yards,1.820,3.580
4,2:00,1,10,TEN 30,17,37,David Garrard kneels for -1 yards,3.580,2.900
4,1:20,2,11,TEN 31,17,37,David Garrard kneels for -1 yards,2.900,2.080
4,0:40,3,12,TEN 32,17,37,David Garrard kneels for -1 yards,2.080,1.150
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
