Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,8:24,3,15,PIT 30,0,7,Tommy Maddox pass complete to Hines Ward for 21 yards (tackle by Earl Little),-0.630,2.320
1,7:42,1,10,CLE 49,0,7,Tommy Maddox pass complete to Amos Zereoue for 19 yards (tackle by Lewis Sanders),2.320,3.580
1,6:59,1,10,CLE 30,0,7,Amos Zereoue left guard for 1 yard (tackle by Darren Hambrick and Tyrone Rogers),3.580,3.170
1,6:21,2,9,CLE 29,0,7,Verron Haynes right tackle for 3 yards (tackle by Orpheus Roye and Earl Holmes),3.170,2.870
1,5:42,3,6,CLE 26,0,7,"Tommy Maddox pass incomplete intended for Terance Mathis. Tommy Maddox fumbles, recovered by Tommy Maddox at CLE-30",2.870,1.760
1,5:37,4,6,CLE 26,3,7,Todd Peterson 43 yard field goal good,1.760,3.000
1,5:37,,,PIT 30,3,7,"Todd Peterson kicks off 58 yards, returned by Andra Davis for 17 yards (tackle by Clark Haggans)",0.000,0.870
1,5:26,1,10,CLE 29,3,7,Jamel White for 7 yards,0.870,1.270
1,5:00,2,3,CLE 36,3,7,Tim Couch pass complete to Kevin Johnson for 4 yards (tackle by Lee Flowers and Chidi Iwuoma),1.270,1.600
1,4:25,1,10,CLE 40,3,7,Jamel White right tackle for no gain (tackle by Lee Flowers),1.600,1.050
1,3:47,2,10,CLE 40,3,7,Tim Couch pass incomplete intended for Mark Campbell,1.050,0.370
1,3:43,3,10,CLE 40,3,7,Tim Couch pass complete to Andra Davis for 9 yards (tackle by Deshea Townsend),0.370,-0.130
1,3:06,4,1,CLE 49,3,7,"Chris Gardocki punts 39 yards, fair catch by Antwaan Randle El",-0.130,0.350
1,2:59,1,10,PIT 12,3,7,Tommy Maddox pass complete to Plaxico Burress for 9 yards (tackle by Anthony Henry),-0.350,0.420
1,2:33,2,1,PIT 21,3,7,Amos Zereoue left guard for 3 yards (tackle by Earl Little and Earl Holmes),0.420,0.540
1,1:57,1,10,PIT 24,3,7,Tommy Maddox pass incomplete intended for Hines Ward (defended by Darren Hambrick),0.540,0.000
1,1:51,2,10,PIT 24,3,7,Amos Zereoue left end for 3 yards (tackle by Anthony Henry and Kevin Bentley),0.000,-0.300
1,1:10,3,7,PIT 27,3,7,Tommy Maddox pass complete to Terance Mathis for 13 yards (tackle by Lewis Sanders),-0.300,1.600
1,0:28,1,10,PIT 40,3,7,Amos Zereoue left end for -3 yards (tackle by Dwayne Rudd),1.600,0.650
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,13,PIT 37,3,7,Tommy Maddox pass incomplete intended for Hines Ward,0.650,-0.030
2,14:55,3,13,PIT 37,3,7,Tommy Maddox pass incomplete intended for Verron Haynes,-0.030,-0.910
2,14:55,4,13,PIT 37,3,7,"Josh Miller punts 33 yards, fair catch by Dennis Northcutt",-0.910,-0.940
2,14:41,1,10,CLE 30,3,7,Tim Couch pass complete to Quincy Morgan for 63 yards (tackle by Dewayne Washington),0.940,5.600
2,13:52,1,10,CLE 30,,,Timeout #1 by Cleveland Browns,0.940,5.600
2,13:52,1,7,PIT 7,3,7,"Penalty on Steve Heiden: False Start, 5 yards (no play)",5.600,4.640
2,13:52,1,12,PIT 12,3,7,Jamel White left tackle for 10 yards (tackle by Lee Flowers and Jason Gildon),4.640,5.720
2,13:13,2,2,PIT 2,3,7,"Tim Couch pass incomplete intended for Mark Campbell. Penalty on Chad Scott: Defensive Pass Interference, 1 yards (no play)",5.720,6.970
2,13:07,1,1,PIT 1,3,7,Jamel White right guard for no gain (tackle by James Farrior),6.970,5.910
2,12:32,2,1,PIT 1,3,7,Jamel White right guard for no gain (tackle by Rodney Bailey),5.910,5.170
2,11:54,3,1,PIT 1,3,7,Tim Couch pass incomplete intended for Mark Campbell (defended by Chad Scott),5.170,3.550
2,11:49,4,1,PIT 1,3,13,"Tim Couch pass complete to Steve Heiden for 1 yard, touchdown",3.550,7.000
2,11:49,,,PIT 1,3,14,Phil Dawson kicks extra point good,0.000,0.000
2,11:49,,,CLE 30,3,14,"Phil Dawson kicks off 52 yards, returned by Antwaan Randle El for 12 yards (tackle by Andra Davis)",0.000,0.940
2,11:39,1,10,PIT 30,3,14,Amos Zereoue right tackle for 1 yard (tackle by Gerard Warren and Dwayne Rudd),0.940,0.530
2,11:03,2,9,PIT 31,3,14,Tommy Maddox pass complete to Hines Ward for 7 yards (tackle by Daylon McCutcheon),0.530,0.760
2,10:24,3,2,PIT 38,3,14,Tommy Maddox pass complete to Hines Ward for 3 yards (tackle by Daylon McCutcheon),0.760,1.660
2,10:05,1,10,PIT 41,3,14,"Penalty on Courtney Brown: Defensive Offside, 5 yards (no play)",1.660,2.390
2,9:52,1,5,PIT 46,3,14,Tommy Maddox pass complete to Hines Ward for 6 yards (tackle by Anthony Henry),2.390,2.390
2,9:17,1,10,CLE 48,3,14,Tommy Maddox pass complete to Antwaan Randle El for 6 yards (tackle by Daylon McCutcheon),2.390,2.660
2,9:03,2,4,CLE 42,3,14,"Amos Zereoue right tackle for 7 yards (tackle by Lewis Sanders and Kevin Bentley). Penalty on Daylon McCutcheon: Personal Foul, 15 yards",2.660,4.240
2,8:45,1,10,CLE 20,9,14,"Tommy Maddox pass complete to Hines Ward for 20 yards, touchdown",4.240,7.000
2,8:45,,,CLE 20,10,14,Todd Peterson kicks extra point good,0.000,0.000
2,8:45,,,PIT 30,10,14,"Todd Peterson kicks off 68 yards, returned by Andra Davis for 32 yards (tackle by Deshea Townsend)",0.000,1.200
2,8:23,1,10,CLE 34,10,14,Tim Couch pass complete to Kevin Johnson for 3 yards (tackle by Joey Porter),1.200,1.060
2,7:46,2,7,CLE 37,10,14,William Green left end for 4 yards (tackle by Dewayne Washington),1.060,0.890
2,7:05,3,3,CLE 41,10,14,Tim Couch sacked by Rodney Bailey for -7 yards,0.890,-1.110
2,6:29,4,10,CLE 34,10,14,Chris Gardocki punts 41 yards,-1.110,-0.610
2,6:18,1,10,PIT 25,10,14,"Hines Ward pass complete to Plaxico Burress for 32 yards (tackle by Earl Little). Penalty on Mark Bruener: Offensive Holding (Offsetting), Penalty on Darren Hambrick: Roughing the Passer (Offsetting) (no play)",0.610,0.610
2,5:49,1,10,PIT 25,10,14,Amos Zereoue left guard for 6 yards (tackle by Michael Jameson),0.610,0.870
2,5:14,2,4,PIT 31,10,14,Verron Haynes left end for 1 yard (tackle by Devin Bush and Brant Boyer),0.870,0.300
2,4:35,3,3,PIT 32,10,14,Antwaan Randle El pass complete to Amos Zereoue for 25 yards (tackle by Michael Jameson),0.300,2.720
2,3:59,1,10,CLE 43,10,14,Tommy Maddox pass incomplete intended for Antwaan Randle El,2.720,2.180
2,3:54,2,10,CLE 43,10,14,Amos Zereoue left end for 27 yards (tackle by Michael Jameson),2.180,4.510
2,3:27,1,10,CLE 16,10,14,Tommy Maddox pass incomplete intended for Verron Haynes (defended by Courtney Brown),4.510,3.900
2,3:18,2,10,CLE 16,10,14,Amos Zereoue left end for 3 yards (tackle by Devin Bush and Earl Holmes),3.900,3.540
2,2:36,3,7,CLE 13,10,14,Tommy Maddox pass complete to Plaxico Burress for 12 yards (tackle by Lewis Sanders),3.540,6.970
2,2:00,1,1,CLE 1,16,14,"Tommy Maddox pass complete to Mark Bruener for 1 yard, touchdown",6.970,7.000
2,2:00,,,CLE 1,17,14,Todd Peterson kicks extra point good,0.000,0.000
2,2:00,,,PIT 30,17,14,"Todd Peterson kicks off 65 yards, returned by Andra Davis for 24 yards (tackle by Clark Haggans). Penalty on Steve Heiden: Offensive Holding, 10 yards",0.000,-0.380
2,1:56,1,10,CLE 10,17,14,Tim Couch sacked by Jason Gildon and Clark Haggans for -2 yards,-0.380,-0.930
2,1:39,1,10,CLE 10,,,Timeout #1 by Pittsburgh Steelers,-0.380,-0.930
2,1:39,2,12,CLE 8,17,14,"Penalty on Barry Stokes: False Start, 4 yards (no play)",-0.930,-1.220
2,1:39,2,16,CLE 4,17,14,Dennis Northcutt right end for 5 yards (tackle by Joey Porter),-1.220,-1.540
2,1:30,2,16,CLE 4,,,Timeout #2 by Pittsburgh Steelers,-1.220,-1.540
2,1:30,3,11,CLE 9,17,14,Tim Couch pass complete to Jamel White for 3 yards (tackle by Chad Scott),-1.540,-2.490
2,1:23,4,8,CLE 12,17,14,Chris Gardocki punts 39 yards,-2.490,-2.190
2,1:12,1,10,PIT 49,17,14,"Amos Zereoue middle for 2 yards (tackle by Brant Boyer and Courtney Brown). Penalty on Orpheus Roye: Personal Foul, 15 yards",2.190,3.310
2,1:04,1,10,CLE 34,17,14,Tommy Maddox pass incomplete intended for Hines Ward,3.310,2.770
2,1:00,2,10,CLE 34,17,14,Tommy Maddox pass incomplete intended for Plaxico Burress,2.770,2.080
2,0:55,3,10,CLE 34,17,14,Tommy Maddox pass complete to Hines Ward for 7 yards (tackle by Michael Jameson),2.080,1.770
2,0:49,3,10,CLE 34,,,Timeout #3 by Pittsburgh Steelers,2.080,1.770
2,0:49,4,3,CLE 27,17,14,Tommy Maddox pass complete to Plaxico Burress for 17 yards (tackle by Anthony Henry),1.770,4.910
2,0:32,1,10,CLE 10,17,14,Tommy Maddox pass incomplete,4.910,4.190
2,0:31,2,10,CLE 10,17,14,Tommy Maddox pass incomplete intended for Antwaan Randle El is intercepted by Lewis Sanders at CLE-1 and returned for 25 yards,4.190,-0.670
2,0:16,1,10,CLE 26,17,14,Tim Couch kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,17,14,"Todd Peterson kicks off 54 yards, returned by Frisman Jackson for 14 yards (tackle by Lee Mays)",0.000,0.940
3,14:57,1,10,CLE 30,17,14,Jamel White left tackle for 2 yards (tackle by James Farrior and Lee Flowers),0.940,0.660
3,14:23,2,8,CLE 32,17,14,Tim Couch pass incomplete intended for Mark Campbell is intercepted by Brent Alexander at PIT-46 and returned for 5 yards,0.660,-2.320
3,14:12,1,10,CLE 49,17,14,"Tommy Maddox pass complete to Amos Zereoue for 8 yards (tackle by Orpheus Roye and Dwayne Rudd). Penalty on Hines Ward: Illegal Block Above the Waist, 10 yards",2.320,2.190
3,13:50,1,12,PIT 49,17,14,Amos Zereoue left guard for 2 yards (tackle by Earl Holmes),2.190,1.780
3,13:10,2,10,CLE 49,17,14,"Tommy Maddox pass complete to Hines Ward for 5 yards (tackle by Andra Davis). Penalty on Hines Ward: Offensive Pass Interference, 10 yards (no play)",1.780,0.430
3,12:45,2,20,PIT 41,17,14,Tommy Maddox pass complete to Hines Ward for 8 yards (tackle by Brant Boyer),0.430,0.830
3,12:04,3,12,PIT 49,17,14,Tommy Maddox pass complete to Dan Kreider for 15 yards (tackle by Daylon McCutcheon),0.830,3.180
3,11:24,1,10,CLE 36,17,14,Amos Zereoue left end for -4 yards (tackle by Orpheus Roye),3.180,2.100
3,10:44,2,14,CLE 40,17,14,Tommy Maddox pass incomplete intended for Amos Zereoue,2.100,1.420
3,10:38,3,14,CLE 40,17,14,Tommy Maddox pass complete to Amos Zereoue for 10 yards (tackle by Gerard Warren),1.420,1.460
3,9:52,4,4,CLE 30,17,14,Tommy Maddox pass incomplete intended for Hines Ward,1.460,-1.000
3,9:48,1,10,CLE 31,17,14,William Green for 3 yards (tackle by Chad Scott),1.000,0.870
3,9:27,2,7,CLE 34,17,14,Tim Couch pass complete to Jamel White for 13 yards (tackle by Joey Porter),0.870,2.060
3,8:40,1,10,CLE 47,17,14,"Tim Couch pass complete to Quincy Morgan for 29 yards. Penalty on Aaron Shea: Offensive Holding, 10 yards (no play)",2.060,1.400
3,8:15,1,20,CLE 37,17,14,Tim Couch pass complete to Jamel White for 2 yards,1.400,0.440
3,7:31,2,18,CLE 39,17,14,"Tim Couch for no gain. Tim Couch fumbles, recovered by Rodney Bailey at CLE-39",0.440,-2.980
3,7:27,1,10,CLE 39,17,14,Amos Zereoue right guard for 2 yards,2.980,2.710
3,6:51,2,8,CLE 37,17,14,Amos Zereoue left guard for 12 yards (tackle by Earl Little),2.710,3.910
3,6:12,1,10,CLE 25,17,14,Amos Zereoue right guard for 2 yards (tackle by Earl Little),3.910,3.630
3,5:31,2,8,CLE 23,17,14,Tommy Maddox pass incomplete intended for John Allred,3.630,2.940
3,5:25,3,8,CLE 23,17,14,Tommy Maddox pass incomplete intended for Terance Mathis (defended by Anthony Henry),2.940,1.930
3,5:20,4,8,CLE 23,17,14,Todd Peterson 41 yard field goal no good,1.930,-1.000
3,5:16,1,10,CLE 31,17,14,William Green middle for 2 yards (tackle by Casey Hampton and Kendrell Bell),1.000,0.730
3,4:43,2,8,CLE 33,17,14,William Green left end for 1 yard (tackle by Verron Haynes),0.730,0.170
3,4:03,3,7,CLE 34,17,14,Tim Couch pass incomplete intended for Andra Davis,0.170,-1.110
3,3:55,4,7,CLE 34,17,14,"Chris Gardocki punts 44 yards, returned by Antwaan Randle El for 11 yards (tackle by Andra Davis)",-1.110,-1.140
3,3:43,1,10,PIT 33,17,14,Tommy Maddox pass complete to Plaxico Burress for 31 yards. Penalty on Anthony Henry: Illegal Contact (Declined),1.140,3.180
3,3:19,1,10,CLE 36,17,14,Amos Zereoue right tackle for 1 yard (tackle by Courtney Brown and Earl Holmes),3.180,2.770
3,2:42,2,9,CLE 35,17,14,Antwaan Randle El right guard for 2 yards (tackle by Courtney Brown),2.770,2.350
3,2:06,2,9,CLE 35,,,Timeout #1 by Cleveland Browns,2.770,2.350
3,2:06,3,7,CLE 33,17,14,Hines Ward middle for 8 yards (tackle by Dwayne Rudd and Courtney Brown),2.350,3.910
3,1:22,1,10,CLE 25,17,14,Amos Zereoue left guard for 4 yards (tackle by Dwayne Rudd),3.910,3.900
3,0:42,2,6,CLE 21,17,14,Tommy Maddox pass incomplete intended for Plaxico Burress,3.900,3.200
3,0:38,3,6,CLE 21,17,14,Tommy Maddox pass complete to Dan Kreider for 8 yards (tackle by Michael Jameson and Brant Boyer),3.200,4.710
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 13,17,14,Amos Zereoue middle for 2 yards (tackle by Orpheus Roye and Earl Holmes),4.710,4.390
4,14:25,2,8,CLE 11,17,14,Tommy Maddox pass incomplete intended for Hines Ward,4.390,3.450
4,14:19,3,8,CLE 11,17,14,Tommy Maddox pass incomplete intended for Antwaan Randle El (defended by Kevin Bentley),3.450,2.700
4,14:14,4,8,CLE 11,20,14,Todd Peterson 28 yard field goal good,2.700,3.000
4,14:14,,,PIT 30,20,14,"Todd Peterson kicks off 61 yards, returned by Andra Davis for 9 yards (tackle by Hank Poteat). Penalty on CLE: Defensive Holding, 10 yards",0.000,0.340
4,14:00,1,10,CLE 21,20,14,Tim Couch pass incomplete intended for Kevin Johnson is intercepted by Dewayne Washington at CLE-43 and returned for 23 yards,0.340,-4.240
4,13:50,1,10,CLE 20,20,14,Amos Zereoue middle for 1 yard (tackle by Orpheus Roye),4.240,3.820
4,13:13,2,9,CLE 19,20,14,Tommy Maddox pass complete to Amos Zereoue for no gain,3.820,3.100
4,12:31,3,9,CLE 19,20,14,Tommy Maddox sacked by Courtney Brown for -5 yards,3.100,1.870
4,11:59,4,14,CLE 24,23,14,Todd Peterson 42 yard field goal good,1.870,3.000
4,11:59,,,PIT 30,23,14,"Todd Peterson kicks off 60 yards, returned by Andra Davis for 21 yards (tackle by Verron Haynes)",0.000,1.000
4,11:48,1,10,CLE 31,23,14,Tim Couch pass incomplete intended for Kevin Johnson,1.000,0.460
4,11:42,2,10,CLE 31,23,14,Tim Couch pass incomplete intended for Andra Davis,0.460,-0.230
4,11:37,3,10,CLE 31,23,14,Tim Couch sacked by Lee Flowers for -6 yards,-0.230,-1.700
4,11:14,4,16,CLE 25,23,14,"Chris Gardocki punts 37 yards, fair catch by Antwaan Randle El",-1.700,-1.470
4,11:06,1,10,PIT 38,23,14,Amos Zereoue left end for 5 yards (tackle by Earl Holmes),1.470,1.600
4,10:23,2,5,PIT 43,23,14,Amos Zereoue left tackle for 13 yards (tackle by Devin Bush and Darren Hambrick),1.600,2.650
4,9:37,1,10,CLE 44,23,14,Amos Zereoue left tackle for 8 yards (tackle by Tyrone Rogers),2.650,3.190
4,8:51,2,2,CLE 36,23,14,Dan Kreider middle for 2 yards (tackle by Orpheus Roye),3.190,3.310
4,8:10,1,10,CLE 34,23,14,Verron Haynes left tackle for -2 yards (tackle by Orpheus Roye and Courtney Brown),3.310,2.500
4,7:27,2,12,CLE 36,23,14,Tommy Maddox pass incomplete intended for Hines Ward (defended by Courtney Brown),2.500,1.820
4,7:23,3,12,CLE 36,23,14,Verron Haynes right end for 3 yards (tackle by Earl Little),1.820,1.150
4,6:59,4,9,CLE 33,23,14,Tommy Maddox pass complete to Antwaan Randle El for 6 yards (tackle by Devin Bush),1.150,-0.740
4,6:52,1,10,CLE 27,23,14,Tim Couch pass complete to Andra Davis for 5 yards (tackle by Hank Poteat),0.740,0.870
4,6:27,2,5,CLE 32,23,14,Tim Couch pass complete to Quincy Morgan for no gain,0.870,0.170
4,5:49,3,5,CLE 32,23,14,Tim Couch pass complete to Andra Davis for 17 yards (tackle by Brent Alexander),0.170,2.190
4,5:32,1,10,CLE 49,23,14,Tim Couch pass complete to Dennis Northcutt for 10 yards (tackle by Chad Scott),2.190,2.850
4,5:13,1,10,PIT 41,23,14,Tim Couch pass incomplete intended for Quincy Morgan (defended by Clark Haggans),2.850,2.310
4,5:07,2,10,PIT 41,23,14,Tim Couch pass complete to Dennis Northcutt for 7 yards (tackle by Deshea Townsend and Dewayne Washington),2.310,2.540
4,4:45,3,3,PIT 34,23,14,Tim Couch for 3 yards,2.540,3.510
4,4:38,1,10,PIT 31,23,20,"Tim Couch pass complete to Quincy Morgan for 31 yards, touchdown",3.510,7.000
4,4:38,,,PIT 31,23,20,Phil Dawson kicks extra point no good,0.000,-1.000
4,4:38,,,CLE 30,23,20,"Phil Dawson kicks off 54 yards, returned by Lee Mays for 26 yards (tackle by Michael Jameson)",0.000,1.730
4,4:25,1,10,PIT 42,23,20,Amos Zereoue right tackle for 3 yards (tackle by Devin Bush),1.730,1.590
4,4:17,1,10,PIT 42,,,Timeout #2 by Cleveland Browns,1.730,1.590
4,4:17,2,7,PIT 45,23,20,Tommy Maddox pass complete to Hines Ward for 6 yards (tackle by Earl Holmes),1.590,1.690
4,3:33,3,1,CLE 49,23,20,Tommy Maddox middle for 2 yards (tackle by Courtney Brown),1.690,2.460
4,2:54,1,10,CLE 47,23,20,Amos Zereoue left end for -4 yards (tackle by Gerard Warren and Earl Holmes),2.460,1.370
4,2:43,1,10,CLE 47,,,Timeout #3 by Cleveland Browns,2.460,1.370
4,2:40,2,14,PIT 49,23,20,"Penalty on Mark Word: Encroachment, 5 yards (no play)",1.370,2.050
4,2:18,2,9,CLE 46,23,20,Amos Zereoue right end for 2 yards (tackle by Courtney Brown),2.050,1.620
4,2:00,3,7,CLE 44,23,20,Amos Zereoue left end for -1 yards (tackle by Orpheus Roye),1.620,0.270
4,2:00,3,7,CLE 44,,,Timeout #1 by Pittsburgh Steelers,1.620,0.270
4,1:14,4,8,CLE 45,23,20,"Josh Miller punts 49 yards, returned by Andre King for 15 yards. Penalty on PIT: Illegal Substitution (Offsetting), Penalty on CLE: Illegal Substitution (Offsetting)",0.270,0.370
4,0:57,1,10,CLE 11,23,20,Tim Couch sacked by Clark Haggans for -9 yards,-0.370,-1.440
4,0:57,2,19,CLE 2,23,20,"Tim Couch pass complete to Kevin Johnson for 5 yards. Penalty on CLE: Illegal Shift, 1 yards (no play)",-1.440,-1.510
4,0:23,2,20,CLE 1,23,20,Tim Couch pass incomplete intended for Dennis Northcutt,-1.510,-2.590
4,0:17,3,20,CLE 1,23,20,"Tim Couch pass complete to Quincy Morgan for 4 yards, lateral to Dennis Northcutt for 10 yards, lateral to James Jackson for -1 yards (tackle by Rodney Bailey)",-2.590,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
