Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Dwight Freeney,IND,0,0,0,0,0,2.0,9,9,0,5,,0,0,0,0
Rob Morris,IND,0,0,0,0,0,1.0,13,10,3,0,,0,0,0,1
Chad Bratzke,IND,0,0,0,0,0,1.0,5,4,1,0,,0,0,0,1
Mike Peterson,IND,,,,,0,0.0,11,7,4,0,,0,0,0,0
David Gibson,IND,,,,,0,0.0,8,6,2,1,,0,0,0,0
David Macklin,IND,,,,,1,0.0,5,4,1,0,,0,0,0,0
Clifton Crosby,IND,,,,,1,0.0,3,3,0,0,,0,0,0,0
Marcus Washington,IND,,,,,1,0.0,3,2,1,0,,0,0,0,0
Jason Doering,IND,,,,,0,0.0,2,0,2,0,,0,0,0,0
Nick Harper,IND,,,,,1,0.0,2,2,0,0,,0,0,0,0
Brian Leigeb,IND,,,,,0,0.0,2,2,0,0,,0,0,0,0
Larry Tripplett,IND,,,,,0,0.0,2,2,0,0,,0,0,0,0
Raheem Brock,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
Walt Harris,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
Joe Jefferson,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
Brad Scioli,IND,,,,,1,0.0,1,0,1,0,,0,0,0,0
Sam Sword,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
David Thornton,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
Jeff Saturday,IND,,,,,0,0.0,0,0,0,0,,1,0,0,0
Josh Williams,IND,,,,,1,0.0,0,0,0,0,,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Darren Hambrick,CLE,1,6,0,6,1,0.0,4,2,2,0,,0,0,0,0
Gerard Warren,CLE,0,0,0,0,0,1.0,2,2,0,1,,1,0,0,1
Earl Holmes,CLE,,,,,0,0.0,16,10,6,1,,0,0,0,1
Earl Little,CLE,,,,,0,0.0,8,7,1,0,,0,0,0,0
Orpheus Roye,CLE,,,,,0,0.0,7,4,3,1,,0,0,0,0
Corey Fuller,CLE,,,,,1,0.0,6,6,0,0,,0,0,0,0
Robert Griffith,CLE,,,,,0,0.0,5,4,1,0,,0,0,0,0
Andra Davis,CLE,,,,,0,0.0,4,3,1,0,,0,0,0,0
Dwayne Rudd,CLE,,,,,0,0.0,4,4,0,1,,0,0,0,0
Chris Akins,CLE,,,,,0,0.0,3,3,0,0,,0,0,0,0
Brant Boyer,CLE,,,,,0,0.0,3,2,1,0,,0,0,0,0
Tyrone Rogers,CLE,,,,,0,0.0,3,2,1,1,,0,0,0,0
Kevin Bentley,CLE,,,,,0,0.0,2,2,0,0,,0,0,0,0
Mark Word,CLE,,,,,0,0.0,2,2,0,0,,0,0,0,0
Devin Bush Sr.,CLE,,,,,0,0.0,1,1,0,0,,0,0,0,0
Anthony Henry,CLE,,,,,1,0.0,1,0,1,0,,0,0,0,0
Lenoy Jones,CLE,,,,,0,0.0,1,1,0,0,,0,0,0,0
Kenard Lang,CLE,,,,,0,0.0,1,1,0,0,,0,0,0,0
Lewis Sanders,CLE,,,,,0,0.0,1,1,0,0,,0,0,0,0
Ross Verba,CLE,,,,,0,0.0,0,0,0,0,,1,0,0,0
Dave Wohlabaugh,CLE,,,,,0,0.0,0,0,0,0,,1,0,0,0
