0,1
Officials,Officials
Referee,Jeff Triplette
Umpire,Shawn Smith
Head Linesman,Jerry Bergman
Line Judge,Jeff Bergman
Back Judge,Steve Freeman
Side Judge,Alex Kemp
Field Judge,Dyrol Prioleau
