Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Doug Baldwin,SEA,7,5,39,0,2,13,2.6,26,5.2,7.9,0,,0,0.0,0,84.8
Tyler Lockett,SEA,5,5,107,1,5,73,14.6,34,6.8,14.6,0,,0,0.0,0,158.3
David Moore,SEA,5,4,103,1,2,96,24.0,7,1.8,21.6,0,,0,0.0,0,158.3
Chris Carson,SEA,2,2,8,0,0,0,0.0,8,4.0,0.0,0,,0,0.0,0,83.3
Ed Dickson,SEA,2,2,13,0,,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7
Nick Vannett,SEA,2,2,22,0,2,5,2.5,17,8.5,2.5,0,,0,0.0,0,112.5
Tre Madden,SEA,1,1,28,0,1,19,19.0,9,9.0,19.0,0,,0,0.0,0,118.7
Malik Turner,SEA,2,1,19,0,1,9,9.0,10,10.0,7.0,0,,0,0.0,0,83.3
Jaron Brown,SEA,1,0,0,0,,0,,0,,23.0,0,,0,0.0,0,39.6
Mike Davis,SEA,1,0,0,0,,0,,0,,13.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,CAR,11,11,112,1,6,-10,-0.9,122,11.1,-0.9,0,,0,0.0,0,139.4
D.J. Moore,CAR,9,8,91,0,4,65,8.1,26,3.3,7.3,0,,0,0.0,0,108.8
Greg Olsen,CAR,4,2,11,0,,8,4.0,3,1.5,8.3,0,,1,25.0,0,56.2
Curtis Samuel,CAR,2,2,17,1,2,16,8.0,1,0.5,8.0,0,,0,0.0,0,141.7
Jarius Wright,CAR,2,2,25,0,1,15,7.5,10,5.0,7.5,0,,0,0.0,0,118.7
Chris Manhertz,CAR,1,0,0,0,,0,,0,,18.0,0,,0,0.0,1,0.0
