0,1
Game Info,Game Info
Won Toss,Panthers (deferred)
Roof,outdoors
Surface,grass
Duration,3:03
Attendance,74002
Weather,"57 degrees, wind 1 mph"
Vegas Line,Carolina Panthers -3.0
Over/Under,46.5 (over)
