0,1
Officials,Officials
Referee,Ed Hochuli
Umpire,Chad Brown
Head Linesman,Mark Hittner
Line Judge,Ron Phares
Back Judge,Bill Schmitz
Side Judge,Mike Weatherford
Field Judge,Tom Sifferman
