Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jesse Davis,G,53,100%,0,0%,3,9%
Ja'Wuan James,T,53,100%,0,0%,3,9%
Ted Larsen,G,53,100%,0,0%,3,9%
Travis Swanson,C,53,100%,0,0%,3,9%
Laremy Tunsil,T,53,100%,0,0%,3,9%
Ryan Tannehill,QB,53,100%,0,0%,0,0%
Kenny Stills,WR,51,96%,0,0%,0,0%
Danny Amendola,WR,39,74%,0,0%,3,9%
Kenyan Drake,RB,28,53%,0,0%,8,25%
Kalen Ballage,RB,26,49%,0,0%,16,50%
Nick O'Leary,TE,25,47%,0,0%,8,25%
Brice Butler,WR,25,47%,0,0%,0,0%
Mike Gesicki,TE,25,47%,0,0%,0,0%
DeVante Parker,WR,19,36%,0,0%,0,0%
Durham Smythe,TE,16,30%,0,0%,18,56%
Frank Gore,RB,7,13%,0,0%,0,0%
Brandon Bolden,RB,3,6%,0,0%,22,69%
Leonte Carroo,WR,1,2%,0,0%,22,69%
Bobby McCain,CB,0,0%,69,100%,3,9%
Minkah Fitzpatrick,SS,0,0%,69,100%,1,3%
Kiko Alonso,LB,0,0%,69,100%,0,0%
Reshad Jones,FS,0,0%,69,100%,0,0%
T.J. McDonald,SS,0,0%,66,96%,1,3%
Raekwon McMillan,LB,0,0%,58,84%,0,0%
Jerome Baker,LB,0,0%,45,65%,14,44%
Davon Godchaux,DT,0,0%,43,62%,7,22%
Akeem Spence,DT,0,0%,42,61%,7,22%
Robert Quinn,DE,0,0%,40,58%,0,0%
Andre Branch,DE,0,0%,37,54%,7,22%
Charles Harris,DE,0,0%,36,52%,6,19%
Cameron Wake,DE,0,0%,33,48%,0,0%
Sylvester Williams,DT,0,0%,30,43%,7,22%
Evander Hood,DE,0,0%,22,32%,4,12%
Torry McTyer,CB,0,0%,14,20%,13,41%
Walt Aikens,SS,0,0%,10,14%,29,91%
Cornell Armstrong,CB,0,0%,6,9%,28,88%
Stephone Anthony,LB,0,0%,1,1%,29,91%
Mike Hull,LB,0,0%,0,0%,29,91%
Senorise Perry,RB,0,0%,0,0%,22,69%
John Denney,LS,0,0%,0,0%,10,31%
Matt Haack,P,0,0%,0,0%,10,31%
Jason Sanders,K,0,0%,0,0%,7,22%
Sam Young,T,0,0%,0,0%,3,9%
Wesley Johnson,C,0,0%,0,0%,3,9%
