Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Danny Amendola,MIA,8,3,30,0,1,16,5.3,14,4.7,9.4,0,,1,12.5,0,49.0
Kenyan Drake,MIA,3,3,28,0,2,-4,-1.3,32,10.7,-1.3,0,,0,0.0,0,105.6
Mike Gesicki,MIA,3,2,23,0,1,6,3.0,17,8.5,11.0,0,,0,0.0,0,89.6
Kalen Ballage,MIA,1,1,-2,0,0,-7,-7.0,5,5.0,-7.0,0,,0,0.0,0,79.2
Brice Butler,MIA,3,1,12,0,1,10,10.0,2,2.0,12.7,0,,0,0.0,0,46.5
Kenny Stills,MIA,3,1,17,0,1,17,17.0,0,0.0,25.0,0,,0,0.0,0,53.5
Nick O'Leary,MIA,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
DeVante Parker,MIA,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,MIN,7,4,49,1,4,37,9.3,12,3.0,6.4,0,,0,0.0,1,78.9
Kyle Rudolph,MIN,3,3,23,0,1,5,1.7,18,6.0,1.7,0,,0,0.0,0,98.6
Tyler Conklin,MIN,3,2,53,0,2,34,17.0,19,9.5,12.7,0,,0,0.0,0,109.7
Aldrick Robinson,MIN,2,2,44,1,1,33,16.5,11,5.5,16.5,0,,0,0.0,0,158.3
Adam Thielen,MIN,2,2,19,0,1,18,9.0,1,0.5,9.0,0,,0,0.0,0,106.2
Dalvin Cook,MIN,2,1,27,0,1,-4,-4.0,31,31.0,-1.5,0,,1,50.0,0,95.8
Laquon Treadwell,MIN,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
